leg,site,hole,core,coretype,section,observer,top interval,piece number top,sub piece top,bottom interval,piece number bottom,sub piece bottom,lithology,color,color number,structures,drilling deformities,unusual occurrences,minerals,paleontology,other,induration,more data available,code,latitude,longitude,depth,top interval depth below sea floor,bottom interval depth below sea floor,,,,,
110,674,A,036,Extended Core Barrel,02,SCN,000,,,048,,,mudstone,light olive gray w/ blotches of yellowish brown,5y 6/2 w/ streaks & blotches of 10yr 5/6,moderate bioturbation; slight to moderate scaly fabric,moderately fragmented,,,,at ~48 cm gradual color change,,,X,15.53817,-58.85150,0330.60,33060,33108,,,,,
110,674,A,036,Extended Core Barrel,02,SCN,048,,,082,,,mudstone,olive gray w/ streaks & blotches of grayish green,5y 5/2 w/ streaks & blotches of 5g 5/2,moderate bioturbation; slight to moderate scaly fabric,moderately fragmented,,,,at ~48 cm gradual color change,,,X,15.53817,-58.85150,0330.60,33108,33142,,,,,
110,674,A,036,Extended Core Barrel,02,SCN,082,,,133,,,mudstone,grayish green(82-96 cm); greenish gray(96-128 cm); greenish gray mixed w/ tan(?)(128-133 cm),5g 5/2(82-96 cm);5g 5/1(96-128cm)to 5g 5/1 mixed w/2.5y 5/3,minor bioturbation; slight to moderate scaly fabric,moderately fragmented,,,,,,,X,15.53817,-58.85150,0330.60,33142,33193,,,,,
110,674,A,036,Extended Core Barrel,02,SCN,133,,,150,,,mudstone,grayish green,5g 5/2, minor bioturbation; slight to moderate scaly fabric,moderately fragmented,,,,slightly brecciated(146-150 cm),,,X,15.53817,-58.85150,0330.60,33193,33210,,,,,
110,674,A,036,Extended Core Barrel,03,BRO,000,,,080,,,mudstone,"grayish green(0-10, 40-80 cm); black(10-40 cm)","5g 5/2(0-10, 40-80 cm); 10yr 2/1(10-40 cm)",laminae(73-78cm);intense scaly fabric(dips 40-55 degrees);shear top & faulted base(10-40cm);bedding dips 30 deg.(7-80cm),moderately(0-70 cm)to highly(70-80 cm)fragmented,,,,,,,X,15.53817,-58.85150,0332.10,33210,33290,,,,,
110,674,A,036,Extended Core Barrel,03,BRO,080,,,150,,,mudstone,greenish gray(80-90 cm); grayish green(90-150 cm),10y 4/1(80-90 cm); 5g 5/2(90-150 cm),"laminae(84-90 cm); ""web structure""(80-90 cm); calcite veins(130 cm)",highly fragmented,,calcite veins(130 cm),,well cemented calcite vein subparallel to fabric (130 cm),,,X,15.53817,-58.85150,0332.10,33290,33360,,,,,
110,674,A,036,Extended Core Barrel,04,VRO,000,,,058,,,mudstone,greenish gray to grayish green to grayish green to dark greenish gray,5g 5/1 to 5g 5/2 to 5g 4/2 + 5g 5/2 to 5g 4/2 to 5gy 4/1,parallel laminae; possible web structure(50-57 cm); fine laminae(31-34 cm); intensely scaly fabric,highly(0-30 cm)to moderately(30-58 cm)fragmented,,,,,,,X,15.53817,-58.85150,0333.60,33360,33418,,,,,
110,674,A,036,Extended Core Barrel,04,VRO,058,,,088,,,mudstone,grayish green to dark yellowish brown to brown & very dark gray,5g 4/2 to 10yr 4/4 to 10yr 5/3 & 10yr 3/1 concretions (80-85 cm),concretions; complex faulting; intense scaly fabric,moderately fragmented,concretions(80-85 cm),,,,,,X,15.53817,-58.85150,0333.60,33418,33448,,,,,
110,674,A,036,Extended Core Barrel,04,VRO,088,,,106,,,mudstone,dark grayish brown w/ brown/dark brown concretions to yellowish brown to dark grayish brown,10yr 4/2 w/ 7.5yr 4/4 & 10yr 5/6 concretions to 10yr 4/2,concretion(~100 cm); intensely scaly fabric; complex faulting,moderately fragmented,,,,,,,X,15.53817,-58.85150,0333.60,33448,33466,,,,,
110,674,A,036,Extended Core Barrel,04,VRO,106,,,133,,,mudstone,brown/dark brown + brown + light olive brown + dark grayish brown,7.5yr 4/4 + 10yr 5/3 + 2.5y 5/4 concretions + 10yr 4/2,"concretion(115 cm); intensely scaly fabric, complex faulting",moderately fragmented,,,,,,,X,15.53817,-58.85150,0333.60,33466,33493,,,,,
110,674,A,036,Extended Core Barrel,04,VRO,133,,,150,,,mudstone,greenish gray to dark gray,5g 5/1 to 5y 4/1,intensely scaly fabric,moderately fragmented,,,,,,,X,15.53817,-58.85150,0333.60,33493,33510,,,,,
110,674,A,036,Extended Core Barrel,05,BRO,000,,,100,,,mudstone,dark grayish brown w/ dark gray(0-80 cm); dark greenish gray(80-90 cm); dark gray(90-100 cm),10yr 4/2 w/ 5y 4/1(0-80 cm); 5g 4/1(80-90 cm); 5y 4/1(90-100 cm),intensely scaly fabric (dips 30-50 degrees); sheared top (~80 cm?); fault zone,moderately fragmented,,,,,,,X,15.53817,-58.85150,0335.10,33510,33610,,,,,
110,674,A,036,Extended Core Barrel,05,BRO,100,,,140,,,mudstone,dark gray(100-120 cm); dark grayish brown(120-140 cm),5y 4/1(100-120 cm); 10yr 4/2(120-140 cm),fault zone(100-120 cm); scaly fabric (dips 45 degrees),moderately fragmented,,,,,,,X,15.53817,-58.85150,0335.10,33610,33650,,,,,
110,674,A,036,Extended Core Barrel,05,BRO,140,,,150,,,interstitial water sample,,,,,,,,,,,X,15.53817,-58.85150,0335.10,33650,33660,,,,,
110,674,A,036,Extended Core Barrel,06,DOL,000,,,043,,,mudstone,"olive(0-8, 21-43 cm); greenish gray(8-21 cm)","10y 4/2(0-8, 21-43 cm); 5gy 5/1(8-21 cm)","calcite veins(shallow dipping to subhorizontal)(0-4, 5-12 cm); moderately to steeply dipping (30-80 degree)scaly fabric",moderately fragmented,,,,,,,X,15.53817,-58.85150,0336.60,33660,33703,,,,,
110,674,A,036,Extended Core Barrel,06,DOL,043,,,150,,,"mudstone; void(127-138, 147-150 cm)","dark grayish brown(43-50 cm); olive(50-57 cm); very dark grayish brown(57-127, 138-147 cm)",2.5y 4/2(43-50 cm); 10y 4/2(50-57 cm)to 2.5y 3/2,"calcite veins(52-54,77,80-82,87,90,91-92,114-115cm);bedding dips 30 degrees(102-104 cm);scaly fabric(dips 30-80 degrees)",moderately fragmented,,,,calcite veins cut scaly fabric (90 cm),,,X,15.53817,-58.85150,0336.60,33703,33810,,,,,
110,674,A,036,Extended Core Barrel,07,SCN,000,,,025,,,mudstone; void(~20-23 cm),dark grayish brown,2.5y 4/2,,moderately fragmented,,,,slightly scaly,,,X,15.53817,-58.85150,0338.10,33810,33835,,,,,
110,674,A,036,Extended Core Barrel,CC,SCN,000,,,036,,,mudstone,dark grayish brown,2.5y 4/2,slightly scaly fabric,moderately fragmented,,,,biscuits somewhat fractured; slightly scaly,,,X,15.53817,-58.85150,0338.34,33833,33869,,,,,
110,674,A,037,Extended Core Barrel,01,DOL,000,,,052,,,mudstone,"dark greenish gray(0-45 cm); light greenish gray(45-52 cm); w/ white veins(9-15,33-39 cm)",5bg 4/1(0-45 cm); 5g 7/1(45-52 cm),"moderate bioturbation; anastomozing calcite veins(9-15, 33-39 cm); planolite burrows",moderately fragmented,,"calcite veins(9-15, 33-39 cm)",,parallel to scaly fabric dipping ~15 degrees(9-15 cm);parallel weak to scaly fabric(33-39 cm),,,X,15.53817,-58.85150,0338.60,33860,33912,,,,,
110,674,A,037,Extended Core Barrel,01,DOL,052,,,150,,,mudstone,dark greenish gray; black vertical veins (~124 cm),5bg 4/1,moderate(52-110 cm)to strong(110-150 cm)bioturbation; zoophycos(120-124 cm); planolites; water escape pipes(~80-105 cm),moderately fragmented,,calcite veins(106-111 cm),,intense multiple episode burrowing; scaly fault breccia w/ 1-8 mm chunks (54-78 cm),,,X,15.53817,-58.85150,0338.60,33912,34010,,,,,
110,674,A,037,Extended Core Barrel,02,DOL,000,,,150,,,mudstone,"dark greenish gray, w/ black vertical veins(?)(0-33 cm)",5bg 4/1(0-~70 cm); 5g 4/1(~70-150 cm),moderate bioturbation(0-65 cm); vertical veins(?)(0-33 cm); scaly fabric(45-85 degrees),moderately fragmented,,,,gradational color change at ~70 cm); scaly fabric(steeply dipping 45-85 degrees),,,X,15.53817,-58.85150,0340.10,34010,34160,,,,,
110,674,A,037,Extended Core Barrel,03,DOL,000,,,150,,,mudstone,"dark greenish gray, w/ black vertical veins(57-91 cm)",5bg 4/1,moderate bioturbation; zoophycos(14-17 cm); vertical veins(57-91 cm); web structures(?)(82-88 cm),moderately fragmented,,,,common weak scaly fabric,,,X,15.53817,-58.85150,0341.60,34160,34310,,,,,
110,674,A,037,Extended Core Barrel,04,SCN,000,,,150,,,mudstone,greenish gray(0-78 cm); yellowish brown(78-150 cm); white blebs at 142 cm,5bg 5/1(0-78 cm); 10yr 5/8(78-150 cm),intensely scaly fabric,moderately fragmented,white calcite blebs(142 cm),white calcite blebs(142 cm),,sharp color change at 78 cm; intensely scaly fabric,,,X,15.53817,-58.85150,0343.10,34310,34460,,,,,
110,674,A,037,Extended Core Barrel,05,DOL,000,,,150,,,mudstone,yellowish brown to yellowish brown and yellowish red mixed,10yr 5/5 to 10yr 5/5 and 5yr 5/8 mixed; 5yr 4/8? (110-150 cm),"shear calcite veins occur subparallel to scaly fabric at 0-6 cm(fabric dips 45-90 deg., some low angle zones)",moderately fragmented,,,,"disrupted strata, allochthonous claystone chunks (98-107 cm); scaly fault breccia (60-150 cm)",,,X,15.53817,-58.85150,0344.60,34460,34610,,,,,
110,674,A,037,Extended Core Barrel,06,SCN,000,,,152,,,"mudstone, with volcanic ash-rich clay at 46 cm; void(121-152 cm)",yellowish brown(0-70 cm); light yellowish brown(70-120 cm),10yr 5/6(0-70 cm); 10yr 6/4(70-120 cm),concretion(hard nodule at 46 cm); intense low angle scaly fabric,moderately fragmented,hard nodule(concretion at 46 cm),volcanic ash-rich clay at 146 cm,,"intensely deformed, scaly low angle; gradual color change",,,X,15.53817,-58.85150,0346.10,34610,34762,,,,,
110,674,A,037,Extended Core Barrel,07,VRO,000,,,032,,,mudstone,yellowish brown,10yr 5/8,calcite veins(16-22 cm); concretion specks(16-17 cm); low angle scaly fabric,moderately fragmented,concretions specks(16-17 cm),minor calcite veins(16-22 cm),,,,,X,15.53817,-58.85150,0347.60,34760,34792,,,,,
110,674,A,037,Extended Core Barrel,CC,VRO,000,,,041,,,mudstone,strong brown grading down into yellowish brown,7.5yr 5/6 to 10yr 5/6,pervasive low to moderate angle scaly fabric,moderately fragmented,,,,increasing black material is responsible for darker transition,,,X,15.53817,-58.85150,0347.92,34792,34833,,,,,
110,674,A,038,Extended Core Barrel,01,DOL,000,,,080,,,mudstone,"grayish green with greenish gray patches(~56-60, 66-72, 74-80 cm);thin gray veins(34-37,56-60cm)","5g 4/2 with 5gy 5/2(~56-62, 66-72, 74-80 cm)","minor(0-50 cm)to moderate(50-80 cm)bioturbation; veins(34-37, 56-60 cm)",moderately fragmented,,,,,,,X,15.53817,-58.85150,0348.10,34810,34890,,,,,
110,674,A,038,Extended Core Barrel,01,DOL,080,,,120,,,mudstone,"grayish green with greenish gray patches at(97-105, 107-114, 115-120 cm)","5g 4/2 with 5gy 5/2 at(97-105, 107-114, 115-120 cm)",moderate bioturbation; near vertical shear zone(113-120 cm); opffset burrows(~1-2 mm)(117 cm); scaly fabric,moderately fragmented,,,,normal fault offsets burrows (~1-2mm)(117 cm); scaly fabric,,,X,15.53817,-58.85150,0348.10,34890,34930,,,,,
110,674,A,038,Extended Core Barrel,01,DOL,120,,,150,,,mudstone,olive gray,5y 5/2,moderate bioturbation; offset burrows(~1-2 mm)(127 cm); near-vertical shear zone 120-144 cm); scaly fabric,moderately fragmented,,,,scaly fabric,,,X,15.53817,-58.85150,0348.10,34930,34960,,,,,
110,674,A,038,Extended Core Barrel,02,SCN,000,,,117,,,mudstone,olive gray w/ greenish gray(0-66 cm); greenish gray(66-117 cm),5y 5/2 w/ 5g 6/1(0-66cm);5g 6/1(66-80cm);5g 5/1(80-117cm);5g 6/1 along fractures,moderate bioturbation; fractures(0-76 cm); scaly fabric (0-117 cm),"moderately fragmented to drilling breccia(75-90, 105-110 cm)",,,,,,,X,15.53817,-58.85150,0349.60,34960,35077,,,,,
110,674,A,038,Extended Core Barrel,02,SCN,117,,,150,,,mudstone,greenish gray(117-135 cm); olive gray(135-150 cm),5gy 5/1(117-135 cm); 5y 5/2(135-150 cm; 5g 6/1 along fractures,moderate bioturbation; fractures,drilling breccia(117-120cm);moderately fragmented(120-150cm),,,,,,,X,15.53817,-58.85150,0349.60,35077,35110,,,,,
110,674,A,038,Extended Core Barrel,03,DOL,000,,,150,,,mudstone,"olive, with common greenish gray staining around black-filled fractures; local gray veins",5y 5/3 w/ common 5g 6/1 around fractures,moderate bioturbation;planolites;local veins(?);fault(65 degrees dip)(88-89 cm);fractures 100% horizontal slickensides,moderately fragmented,,,,,,,X,15.53817,-58.85150,0351.10,35110,35260,,,,,
110,674,A,038,Extended Core Barrel,04,SCN,000,,,150,,,mudstone,"olive, w/ greenish gray alteration along fractures","5y 5/3, w/ 5g 6/1 alteration along fractures",moderate bioturbation; fractures,"moderately fragmented;drilling breccia(20-40,80-85,90-100cm)",,,,,,,X,15.53817,-58.85150,0352.60,35260,35410,,,,,
110,674,A,038,Extended Core Barrel,05,SCN,000,,,120,,,mudstone,"olive(0-52, 66-150 cm); greenish gray(52-66 cm)","5y 5/3(0-52, 66-150 cm); 5g 6/1(52-66 cm)","minor(52-66cm)to moderate(0-52cm)to strong(66-150cm)bioturbation;chondrites,teichnicus burrows(13-24cm);fractures",moderately fragmented,,,,parallel fractures (dip 15-80 degrees); shear zone set? 20 degree dip (100-101 cm),,,X,15.53817,-58.85150,0354.10,35410,35530,,,,,
110,674,A,038,Extended Core Barrel,05,SCN,120,,,150,,,organic geochemistry sample,,,,,,,,,,,X,15.53817,-58.85150,0354.10,35530,35560,,,,,
110,674,A,038,Extended Core Barrel,06,SCN,000,,,150,,,mudstone,olive gray & greenish gray(0-52cm);olive gray(52-150cm);some biscuits(50-100%)blue gray;fine black specks(7-10cm),5y 5/2 plus 5g 6/1(0-52 cm); 5y 5/2(52-150 cm); 5g 6/1 along fractures,"moderate bioturbation; ""interesting burrow""(7-10 cm); fractures",moderately fragmented,alteration along fractures,,,black specks line burrow (7-10 cm),,,X,15.53817,-58.85150,0355.60,35560,35710,,,,,
110,674,A,038,Extended Core Barrel,07,DOL,000,,,034,,,mudstone,olive(?); with black(?)chunk at 7-9 cm; greenish gray fractures; black veins,"10y 5/2, w/ n 1/ chunk at 7-9 cm, 5g 6/1 fractures","minor bioturbation(18-34 cm); 30 degree dipping fractures; subparallel anastomozing veins in ""chunk"" (7-9 cm)",moderately fragmented,,,,staining along fractures,"indurated ""chunk"" (7-9 cm)",,X,15.53817,-58.85150,0357.10,35710,35744,,,,,
110,674,A,038,Extended Core Barrel,CC,DOL,000,,,039,,,mudstone,"olive(?)(0-21, 25-32 cm); greenish gray(21-25, 32-39 cm)","10y 5/2(0-21, 25-32 cm); 5g 6/1(21-25, 32-39 cm); 5g 6/1 along fractures",minor bioturbation; fractures,moderately fragmented,,,,staining along fractures,,,X,15.53817,-58.85150,0357.44,35744,35783,,,,,
110,674,A,039,Extended Core Barrel,01,DOL,000,,,151,,,claystone and mudstone,"greenish gray(0-100 cm); olive gray(100-151 cm), w/ blue green staining at 137-144 cm",5g 5/1(0-100 cm); 5y 5/2(100-151 cm),moderate bioturbation(45-151 cm); burrow mottles(48-151 cm); shear zones and shear veins(115-132 cm)(dip 35-60 degrees),drilling breccia(0-8 cm); moderately fragmented(8-151 cm),,,,staining along fractures (137-144 cm); poor steeply dipping scaly fabric (0-83 cm),,Y,X,15.53817,-58.85150,0357.60,35760,35911,,,,,
110,674,A,039,Extended Core Barrel,02,DOL,000,,,150,,,claystone and mudstone,"olive gray, w/ local gray brown shear zones(115-118 cm);and common blue green staining along fractures",5y 5/2,"moderate bioturbation;common faint planolites;fractures(3-9,11-14,20-23,26,34-36,56-64,70-72,128-130,134-138,140-142 cm)",moderately fragmented,staining along fractures,,,shear zones (115-118 cm),,,X,15.53817,-58.85150,0359.10,35910,36060,,,,,
110,674,A,039,Extended Core Barrel,03,DOL,000,,,061,,,claystone and mudstone,olive gray(0-10 cm); greenish gray(10-61 cm)w/ olive gray at part of 20-45 cm);dark gray veins,5y 5/2(0-10 cm);5g 6/1(10-61cm)w/ 5y 5/2 at part of 20-45cm),minor bioturbation; faults; shear zones throughout; veins(?),moderately fragmented; moderately scaly(44-61 cm),,,,,,,X,15.53817,-58.85150,0360.60,36060,36121,,,,,
110,674,A,039,Extended Core Barrel,03,DOL,061,,,150,,,claystone and mudstone,"greenish gray mixed w/ olive gray(61-78, 120-150 cm); greenish gray(78-120 cm);dark gray veins","5g 6/1 mixed w/ 5y 5/2(61-78, 120-150 cm);5g 6/1(78-120 cm)",minor bioturbation; faults; shear zones and veins? throughout; intense scaly foliation dipping 50-90 degrees(61-105 cm),moderately fragmented,,,,intense scaly foliation dipping 50-90 degrees (61-105 cm),,,X,15.53817,-58.85150,0360.60,36121,36210,,,,,
110,674,A,039,Extended Core Barrel,04,BRO,000,,,150,,,claystone and mudstone,"olive, w/ a number of greenish gray patches along fractures","5y 5/3, w/ 5g 6/1 patches along fractures",minor bioturbation(55-75 cm); faint burrows(55-75 cm); fractures,moderately fragmented,patches formed as wall rock alteration along fractures,,,patches formed as wall rock alteration along fractures,,,X,15.53817,-58.85150,0362.10,36210,36360,,,,,
110,674,A,039,Extended Core Barrel,05,SCN,000,,,140,,,claystone and mudstone,"light olive gray(0-122, 130-140 cm); greenish gray(122-130 cm)along fractures","5y 6/1(0-122, 130-140 cm); 5gy 6/1(122-130 cm)",minor bioturbation; fractures(122-130 cm),"moderately fragmented(0-100, 110-140 cm)to drilling breccia",,,,staining along fractures,,,X,15.53817,-58.85150,0363.60,36360,36500,,,,,
110,674,A,039,Extended Core Barrel,05,SCN,140,,,150,,,interstitial water sample,,,,,,,,,,,X,15.53817,-58.85150,0363.60,36500,36510,,,,,
110,674,A,039,Extended Core Barrel,06,SCN,000,,,150,,,"claystone and mudstone; breccia(63-66, 123-127 cm)of angular fragments of mudstone","light olive gray w/ greenish gray, along fractures and biscuits(44-48, 59-63 cm)",5y 6/2 w/ 5gy 6/1,"minor bioturbation(0-50, 70-100, 120-150 cm); fractures","moderately fragmented(0-60, 75-150 cm)to drilling breccia",,,,scaly fabric (80-85 cm); staining along fractures,,,X,15.53817,-58.85150,0365.10,36510,36660,,,,,
110,674,A,039,Extended Core Barrel,07,SCN,000,,,026,,,claystone and mudstone,light olive gray mottled with greenish gray along fractures,5y 6/2 mottled with 5g 6/1 along fractures,minor bioturbation; fractures,moderately fragmented,,,,staining along fractures,,,X,15.53817,-58.85150,0366.60,36660,36686,,,,,
110,674,A,039,Extended Core Barrel,CC,SCN,000,,,023,,,claystone and mudstone,"light olive gray, with greenish gray along fractures","5y 6/2, with 5g 6/1 along fractures",minor bioturbation,moderately fragmented,,,,staining along fractures,,,X,15.53817,-58.85150,0366.86,36685,36708,,,,,
110,674,A,040,Extended Core Barrel,01,SCN,000,,,151,,,siliceous claystone and siliceous mudstone,greenish gray mixed w/ olive gray; greenish gray along fractures,5g 5/1 mixed w/ 5y 5/2; 5g 5/1,minor bioturbation; fractures,moderately fragmented,,,,,,,X,15.53817,-58.85150,0367.10,36710,36861,,,,,
110,674,A,040,Extended Core Barrel,02,SCN,000,,,105,,,"siliceous claystone and siliceous mudstone, with e few white specks(possibly zeolites? throughout)",greenish gray alternating with greenish gray and olive gray; a few white specks throughout,"5g 5/1 (0-20, 32-42, 51-90 cm); 5g 5/1 & 5g 5/2 (20-32, 42-51, 90-105 cm)",minor bioturbation; fractures,moderately fragmented,,a few white specks throughout(zeolites?),,,,,X,15.53817,-58.85150,0368.60,36860,36965,,,,,
110,674,A,040,Extended Core Barrel,02,SCN,105,,,150,,,"siliceous claystone and siliceous mudstone, with a few white specks(possibly zeolites? throughout)",olive gray,5y 5/2,minor bioturbation,moderately fragmented,,a few white specks throughout(zeolites?),,,,,X,15.53817,-58.85150,0368.60,36965,37010,,,,,
110,674,A,040,Extended Core Barrel,03,SCN,000,,,084,,,siliceous mudstone and siliceous claystone,olive gray(0-35 cm); greenish gray(35-65 cm); olive gray and greenish gray mixed(65-84 cm),5y 5/2(0-35 cm); 5g 5/1(35-65 cm); 5y 5/2 to 5g 5/1(65-84cm),minor bioturbation; fractures,moderately fragmented,,,,,,,X,15.53817,-58.85150,0370.10,37010,37094,,,,,
110,674,A,040,Extended Core Barrel,03,SCN,084,,,150,,,siliceous mudstone and siliceous claystone,greenish gray(84-102 cm); olive gray(102-142 cm);greenish gray and olive gray mixed(142-150 cm),5g 5/1(84-102 cm); 5y 5/2(102-142 cm); 5g 5/1 and 5y 5/2 mixed (142-150 cm),minor bioturbation; minor fractures,moderately fragmented,,,,,,,X,15.53817,-58.85150,0370.10,37094,37160,,,,,
110,674,A,040,Extended Core Barrel,04,SCN,000,,,150,,,siliceous mudstone and siliceous claystone,"olive gray(0-35, 40-87 cm); olive gray & greenish gray(35-40 cm); greenish gray(87-150 cm)","5y 5/2(0-35, 40-87 cm); 5y 5/2 & 5g 5/1(35-40 cm); 5g 5/1(87-150 cm)",minor bioturbation; fractures (esp. 86-150 cm),moderately fragmented,,,,,,,X,15.53817,-58.85150,0371.60,37160,37310,,,,,
110,674,A,040,Extended Core Barrel,05,DOL,000,,,151,,,siliceous mudstone and siliceous claystone,greenish gray & grayish green mixed; gray fracture (93-104 cm),5g 5/1 & 5g 5/2 mixed,moderate bioturbation; planolites; fracture(80 degrees dip)(93-104 cm),moderately fragmented,,,,,,,X,15.53817,-58.85150,0373.10,37310,37461,,,,,
110,674,A,040,Extended Core Barrel,06,DOL,000,,,050,,,siliceous mudstone and siliceous claystone,greenish gray(0-28 cm); olive gray(28-50 cm),5g 5/1(0-28 cm); 5y 5/2(28-50 cm),minor(0-28 cm)to moderate(28-50 cm)bioturbation,moderately fragmented,,,,,,,X,15.53817,-58.85150,0374.60,37460,37510,,,,,
110,674,A,040,Extended Core Barrel,06,DOL,050,,,150,,,siliceous mudstone and siliceous claystone; void(147-150 cm),greenish gray mixed w/ olive gray(50-77 cm); olive gray(77-147 cm),5g 5/1 mixed w/ 5y 5/2(50-77 cm); 5y 5/2(77-147 cm),"moderate(50-70, 90-147 cm)to strong(70-90 cm)bioturbation;fractures and infilled burrows(?)(50-77cm)",moderately fragmented,,,,,,,X,15.53817,-58.85150,0374.60,37510,37610,,,,,
110,674,A,041,Extended Core Barrel,01,BCK,000,,,105,,,siliceous mudstone,pale brown with local brownish yellow,10yr 6/3 with 10yr 6/6,scaly fabric (gently dipping from 60-70 cm),drilling breccia(0-16 cm)to moderately fragmented(16-105 cm),,,radiolarians(~30 cm),scaly fabric (gently dipping from 60-70 cm),,,X,15.53817,-58.85150,0376.60,37660,37765,,,,,
110,674,A,041,Extended Core Barrel,01,BCK,105,,,150,,,siliceous mudstone,pale brown with local brownish yellow,10yr 6/3 with 10yr 6/6,,drilling breccia(105-112 cm)to highly disturbed (112-150 cm),,,radiolarians (~30 cm),,,,X,15.53817,-58.85150,0376.60,37765,37810,,,,,
110,674,A,041,Extended Core Barrel,02,BCK,000,,,150,,,siliceous mudstone,"pale brown with local brownish yellow, w/ some blue(?) alteration along fault zone & local gray patches",10yr 6/3 with local 10yr 6/6,minor bioturbation(75-105 cm); fault(47-67 cm); scaly fabric (47-67 cm),drilling breccia(30-40 cm); moderately fragmented(40-150 cm),,,,scaly fabric,,,X,15.53817,-58.85150,0378.10,37810,37960,,,,,
110,674,A,041,Extended Core Barrel,03,OGA,000,,,064,,,siliceous mudstone,light yellowish brown(0-15 cm); yellowish brown(15-30 cm); light gray(30-40 cm); brown(40-64 cm),10yr 6/4(0-15cm);10yr 5/6(15-30 cm);2.5y 7/2(30-40cm); 7.5yr 5/4(40-64 cm),minor bioturbation,moderately fragmented,,,,,,,X,15.53817,-58.85150,0379.60,37960,38024,,,,,
110,674,A,041,Extended Core Barrel,03,OGA,064,,,150,,,siliceous mudstone,light gray(64-130 cm); light brownish gray(130-150 cm);light yellowish brown patch(72-80 cm),2.5y 7/2(64-130 cm); 2.5y 6/2(130-150 cm); 10yr 6/4(72-80 cm),"minor(64-75, 130-150 cm)to moderate(75-130 cm)bioturbation; chondrites & planolite burrows(82-88 cm)",moderately fragmented,,,,color could be related to oxygen fugality in the sediment,,,X,15.53817,-58.85150,0379.60,38024,38110,,,,,
110,674,A,041,Extended Core Barrel,04,OGA,000,,,120,,,siliceous mudstone,light brownish gray,2.5y 6/2,"minor bioturbation; possible fault(10-16, 50-66 cm); vein structures(?); cataclasis?",moderately fragmented,,,,,,,X,15.53817,-58.85150,0381.10,38110,38230,,,,,
110,674,A,041,Extended Core Barrel,04,OGA,120,,,150,,,organic geochemistry sample,,,,,,,,,,,X,15.53817,-58.85150,0381.10,38230,38260,,,,,
110,674,A,041,Extended Core Barrel,05,OGA,000,,,060,,,siliceous mudstone,light brownish gray(0-30 cm); brownish yellow(30-60 cm),2.5y 6/2(0-30 cm); 10yr 6/6(30-60 cm),moderate bioturbation(23-60 cm); teichichnus(26-37 cm),moderately fragmented,sporadic reduction spots(especially 26-37 cm),,radiolarians; diatoms; sponge spicules,,,,X,15.53817,-58.85150,0382.60,38260,38320,,,,,
110,674,A,041,Extended Core Barrel,05,OGA,060,,,150,,,siliceous mudstone,"light yellowish brown(60-86, 102-150 cm); yellowish brown(86-102 cm)","10yr 6/4(60-86, 102-150 cm); 10yr 5/4(86-102 cm)","moderate bioturbation(60-62 cm); some small scale faults ; high dip scaly cleavage (73-83, 86-126 cm)",moderately fragmented,,,radiolarians; diatoms; sponge spicules,"scaly cleavage(73-83, 86-126 cm); other biscuits have weak scaly fabric",,,X,15.53817,-58.85150,0382.60,38320,38410,,,,,
110,674,A,041,Extended Core Barrel,06,OGA,000,,,050,,,siliceous mudstone,light brownish gray w/ gray/light gray & light gray irregular parts(burrows?);white spots,"2.5y 6/2, w/ 10yr 6/0 & 10yr 7/1 irregular parts and fractures",minor bioturbation; burrows(?); fractures (esp. between 8-22 cm),moderately fragmented,white spots(zeolites?),white spots(zeolites?),,"scaly cleavage occurs sporadically, especially between(8-22 cm),but not clear  in other places",,,X,15.53817,-58.85150,0384.10,38410,38460,,,,,
110,674,A,041,Extended Core Barrel,CC,OGA,000,,,034,,,siliceous mudstone,light brownish gray to light yellowish brown; light blue gray parts of burrows,2.5y 6/2 to 2.5y 6/4,moderate bioturbation; steeply dipping burrows(sporadic),moderately fragmented,"zeolite(?) spots, sporadically","zeolite(?)spots, sporadically",radiolarians; diatoms; sponge spicules,,,,X,15.53817,-58.85150,0384.59,38458,38492,,,,,
110,674,A,042,Extended Core Barrel,01,BCK,000,,,150,,,"mudstone and claystone, with clay-rich volcanic vitric ash(145-150 cm)",olive(0-120 cm); pale green to grayish green(120-145 cm); dark gray(145-150 cm),5y 5/3(0-120 cm);5g 6/2 to 5g 5/2(120-145cm);n4/(145-150cm),moderate bioturbation,moderately fragmented,,clay-rich volcanic vitric ash(145-150 cm),,,,,X,15.53817,-58.85150,0386.10,38610,38760,,,,,
110,674,A,042,Extended Core Barrel,02,OGA,000,,,042,,,volcanic vitric ash(0-2 cm); claystone with ash fragments(2-10 cm); siliceous claystone and mudstone(10-42 cm),gray(0-2 cm); pale green(2-10 cm); pale olive(10-35 cm); light greenish gray(35-42 cm),n5/(0-2 cm);5g 6/2(2-10 cm);5y 6/4(10-35cm);5g 7/1(35-42cm),minor bioturbation; burrows(2-10 cm); horizontal bedding(?),moderately fragmented,mn-oxide micronodules(10-42 cm),volcanic vitric ash(0-1cm);fragments(1-10cm);mn-oxide,radiolarians; diatoms; spicules(10-42 cm),,,,X,15.53817,-58.85150,0387.60,38760,38802,,,,,
