Exp,original_header,taxon_group,abundance_code,preservation in andance column,harmonized_code,abundance_preservation_definition,file
317,Planktic foraminiferal %,planktic_forams,97,,97,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv
317,Planktic foraminiferal %,planktic_forams,98,,98,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv
317,Planktic foraminiferal %,planktic_forams,99,,99,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv
317,Planktic foraminiferal %,planktic_forams,100,,100,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv
317,Planktic foraminiferal %,planktic_forams,<1,,P,present (<1%),317_U1353_planktic_forams.csv; 317_U1353_planktic_forams.csv; 317_U1353_planktic_forams.csv; 317_U1353_planktic_forams.csv; 317_U1353_planktic_forams.csv; 317_U1353_planktic_forams.csv; 317_U1353_planktic_forams.csv
317,Planktic foraminiferal %,planktic_forams,X,,P,present (<1%),317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv; 317_U1352_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,1,,1,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,2,,2,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,3,,3,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,4,,4,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,5,,5,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,6,,6,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,8,,8,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,10,,10,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,12,,12,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,13,,13,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,15,,15,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,16,,16,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,18,,18,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,21,,21,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,22,,22,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,33,,33,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,40,,40,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,43,,43,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,51,,51,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,53,,53,planktic foraminifer percentage (random counts of 100 foraminifers in the 1501000 µm grain-size fractions of washed microfossil residues),317_U1354_planktic_forams.csv
317,Planktic foraminiferal (%),planktic_forams,<1,,P,present (<1%),317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv; 317_U1354_planktic_forams.csv
371,Preservation,ostracods,2,,2,"preservation rank (Dwyer et al. 1995 1:transparent, 7:opaque white",371_U1510A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1506A_ostracods.csv
371,Preservation,ostracods,3,,3,"preservation rank (Dwyer et al. 1995 1:transparent, 7:opaque white",371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv
371,Preservation,ostracods,4,,4,"preservation rank (Dwyer et al. 1995 1:transparent, 7:opaque white",371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv
371,Preservation,ostracods,5,,5,"preservation rank (Dwyer et al. 1995 1:transparent, 7:opaque white",371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1507A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv
371,Preservation,ostracods,6,,6,"preservation rank (Dwyer et al. 1995 1:transparent, 7:opaque white",371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1508A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv
371,Preservation,ostracods,7,,7,"preservation rank (Dwyer et al. 1995 1:transparent, 7:opaque white",371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1510A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1506A_ostracods.csv; 371_U1508B_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv; 371_U1509A_ostracods.csv
323,Preservation,diatoms,21.01,,21.01,Likely percentage or depth/age in wrong column,323_U1342C_diatoms.csv
323,Preservation,diatoms,30.48,,30.48,Likely percentage or depth/age in wrong column,323_U1342C_diatoms.csv
317,Preservation,diatoms,-,,-,"undefined, suggest barren",317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1351_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv
323,Preservation,radiolarians,-,,-,"undefined, suggest barren",323_U1343_radiolarians.csv
346,Preservation,diatoms,?,,?,undefined,346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1425B_diatoms.csv; 346_U1430A_diatoms.csv; 346_U1430A_diatoms.csv; 346_U1430A_diatoms.csv; 346_U1430A_diatoms.csv; 346_U1430A_diatoms.csv; 346_U1430A_diatoms.csv; 346_U1430A_diatoms.csv
369,Preservation,nannofossils,A,X,A,abundant (>50% of sediment particles),369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513B_nannofossils.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv
371,Preservation,benthic_forams,A,X,A,abundant (>10%30% of sediment particles),371_U1506A_benthic_forams.csv
317,Preservation,diatoms,B,,B,barren,317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv; 317_U1352_diatoms.csv
320,Preservation,planktic_forams,B,,B,barren,320_U1334B_106_T09_planktic forams.csv; 320_U1334B_106_T09_planktic forams.csv; 320_U1334B_106_T09_planktic forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1333_planktic_forams.csv; 320_U1334C_106_T09_planktic forams.csv; 320_U1334C_106_T09_planktic forams.csv; 320_U1334C_106_T09_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv; 320_U1334A_106_T06_planktic forams.csv
323,Preservation,nannofossils,B,,B,barren,323_U1343_nannofossils.csv
323,Preservation,diatoms,C,X,C,common (~5%-20% diatoms),323_U1344D_diatoms.csv; 323_U1343A_diatoms.csv; 323_U1343A_diatoms.csv; 323_U1341A_diatoms.csv; 323_U1343C_diatoms.csv; 323_U1343C_diatoms.csv; 323_U1343C_diatoms.csv; 323_U1343C_diatoms.csv; 323_U1343C_diatoms.csv; 323_U1343C_diatoms.csv; 323_U1343C_diatoms.csv
342,Preservation,planktic_forams,C,X,C,"undefined, suggest common (2049 specimens on the tray)",342_planktic_forams_U1410A_2.csv; 342_planktic_forams_U1410A_2.csv; 342_planktic_forams_U1406A_2.csv; 342_planktic_forams_U1406A_1.csv; 342_planktic_forams_U1407A_3.csv; 342_planktic_forams_U1409A_2.csv
346,Preservation,diatoms,C,X,C,common (10%-50% of sediment particles),346_U1427A_diatoms.csv
349,Preservation,nannofossils,G,,G,common (>10%50% of sediment particles),349_U1433A_nannofossils.csv
369,Preservation,nannofossils,C,X,C,common (>10%50% of sediment particles),369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1514A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513A_nannofossils.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv; 369_U1513D_nannofossil.csv
323,Preservation,diatoms,C-A,X,C-A,"undefined, suggest (~20% diatoms)",323_U1343A_diatoms.csv; 323_U1343A_diatoms.csv
350,Preservation,nannofossils,E,,E,"excellent (no dissolution is seen, all specimens can be identified)",350_U1437B_nannofossils.csv; 350_U1436B_nannofossils.csv; 350_U1436B_nannofossils.csv; 350_U1436C_nannofossils.csv; 350_U1436C_nannofossils.csv; 350_U1436A_nannofossils.csv; 350_U1436A_nannofossils.csv; 350_U1436A_nannofossils.csv
355,Preservation,nannofossils,E,,E,"excellent (no evidence of dissolution and/or overgrowth, no alteration of primary morphological features, all specimens were identifiable to the species level)",355_U1456A_nannofossils.csv; 355_U1456A_nannofossils.csv; 355_U1456A_nannofossils.csv; 355_U1456D_nannofossils.csv; 355_U1456C_nannofossils.csv
369,Preservation,nannofossils,E,,E,"excellent (no evidence of dissolution and/or recrystallization, no alteration of primary morphological characteristics, and specimens identifiable to the species level)",369_U1512A_nannofossils.csv; 369_U1512A_nannofossils.csv; 369_U1516C_nannofossils.csv
369,Preservation,planktic_forams,E,,E,"excellent (most specimens have a glassy appearance indicating little recrystallization or evidence of overgrowth, dissolution, or infilling and abrasion)",369_U1513D_planktic_forams.csv; 369_U1513D_planktic_forams.csv; 369_U1513A_planktic_forams.csv; 369_U1516C_planktic_forams.csv; 369_U1514A_planktic_forams.csv
371,Preservation,benthic_forams,E,,E,"excellent (totally glassy specimens with no to very little evidence of overgrowth, dissolution, or abrasion)",371_U1510B_benthic_forams.csv; 371_U1509A_benthic_forams.csv; 371_U1509A_benthic_forams.csv; 371_U1508A_benthic_forams.csv; 371_U1508A_benthic_forams.csv; 371_U1508A_benthic_forams.csv
371,Preservation,planktic_forams,E,,E,"excellent (totally glassy specimens with no to very little evidence of overgrowth, dissolution, or abrasion)",371_U1508A_planktic_forams.csv; 371_U1508A_planktic_forams.csv; 371_U1506A_planktic_forams.csv
354,Preservation,nannofossils,E [P35],,E,excellent (no dissolution is seen; all specimens can be identified),354_U1454B_nannofossils.csv; 354_U1452B_nannofossils.csv; 354_U1455C_nannofossils.csv; 354_U1449A_nannofossils.csv; 354_U1451A_nannofossils.csv; 354_U1451A_nannofossils.csv; 354_U1451A_nannofossils.csv
