genus species name,pbdb_taxon_id,checked,pbdb_taxon_name,pbdb_taxon_rank,species_taxon_id,species_taxon_name,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Rouxia leventerae,,True,,,,,,,,,,,,,,,,,,
Rouxia naviculoides,,True,,,,,,,,,,,,,,,,,,
Rouxia peragalli,,True,,,,,,,,,,,,,,,,,,
Sceptroneis lingulatus,,True,,,,,,,,,,,,,,,,,,
Sceptroneis hungarica,,True,,,,,,,,,,,,,,,,,,
Shionodiscus gracilis,,True,,,,,,,,,,,,,,,,,,
Shionodiscus oestrupii,,True,,,,,,,,,,,,,,,,,,
Shionodiscus praeoestrupii,,True,,,,,,,,,,,,,,,,,,
Shionodiscus tetraoestrupii,,True,,,,,,,,,,,,,,,,,,
Shionodiscus trifultus,,True,,,,,,,,,,,,,,,,,,
Skeletonemopsis barbadensis,,True,,,,,,,,,,,,,,,,,,
Skeletonemopsis mahoodii,,True,,,,,,,,,,,,,,,,,,
Sphynctolethus pacificus,,True,,,,,,,,,,,,,,,,,,
Stellarima microtrias,,True,,,,,,,,,,,,,,,,,,
Stellarima stellaris,,True,,,,,,,,,,,,,,,,,,
Stephanocha pseudofibula,,True,,,,,,,,,,,,,,,,,,
Stephanodiscus astraea,,True,,,,,,,,,,,,,,,,,,
Stephanonycites variegatus,,True,,,,,,,,,,,,,,,,,,
Stephanopyxis dimorpha,,True,,,,,,,,,,,,,,,,,,
Stephanopyxis grunowii,,True,,,,,,,,,,,,,,,,,,
Stephanopyxis horridus,,True,,,,,,,,,,,,,,,,,,
Stephanopyxis palmeriana,,True,,,,,,,,,,,,,,,,,,
Stephanopyxis spinossima,,True,,,,,,,,,,,,,,,,,,
Stephanopyxis turris,382621,True,Stephanopyxis turris,species,382621,Stephanopyxis turris,71276,Stephanopyxis,433387,Stephanopyxidaceae,432613,Ochrophyta,,,426788,Melosirales,69587,Bacillariophyceae,28595,Life
Stictodiscus hardmanianus,,True,,,,,,,,,,,,,,,,,,
Surirella fluminensis,,True,,,,,,,,,,,,,,,,,,
Synedra jouseana,,True,,,,,,,,,,,,,,,,,,
Synedra miocenica,,True,,,,,,,,,,,,,,,,,,
Synedra tabulata,,True,,,,,,,,,,,,,,,,,,
Synedra unla,,True,,,,,,,,,,,,,,,,,,
Synedropsis cheethamii,,True,,,,,,,,,,,,,,,,,,
Thalassionema bacillare,,True,,,,,,,,,,,,,,,,,,
Thalassionema frauenfeldii,,True,,,,,,,,,,,,,,,,,,
Thalassionema hirosakiensis,,True,,,,,,,,,,,,,,,,,,
Thalassionema nitzschioides,,True,,,,,,,,,,,,,,,,,,
Thalassionema robusta,,True,,,,,,,,,,,,,,,,,,
Thalassionema schraderi,,True,,,,,,,,,,,,,,,,,,
Thalassiosira inura,,True,,,,,,,,,,,,,,,,,,
Thalassiosira eccentrica,,True,,,,,,,,,,,,,,,,,,
Thalassiosira antarctica,,True,,,,,,,,,,,,,,,,,,
Thalassiosira antiqua,,True,,,,,,,,,,,,,,,,,,
Thalassiosira bioculata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira biora,,True,,,,,,,,,,,,,,,,,,
Thalassiosira brunii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira burckliana,,True,,,,,,,,,,,,,,,,,,
Thalassiosira complicata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira convexa,,True,,,,,,,,,,,,,,,,,,
Thalassiosira decipens,,True,,,,,,,,,,,,,,,,,,
Thalassiosira elliptipora,,True,,,,,,,,,,,,,,,,,,
Thalassiosira fasciculata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira ferelineata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira fraga,,True,,,,,,,,,,,,,,,,,,
Thalassiosira frauenfeldii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira gersondei,,True,,,,,,,,,,,,,,,,,,
Thalassiosira gracillis,,True,,,,,,,,,,,,,,,,,,
Thalassiosira gravida,,True,,,,,,,,,,,,,,,,,,
Thalassiosira grounowii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira hyalina,,True,,,,,,,,,,,,,,,,,,
Thalassiosira insigna,,True,,,,,,,,,,,,,,,,,,
Thalassiosira jacksonii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira jouseae,,True,,,,,,,,,,,,,,,,,,
Thalassiosira kolbei,,True,,,,,,,,,,,,,,,,,,
Thalassiosira lentiginosa,,True,,,,,,,,,,,,,,,,,,
Thalassiosira leptopus,,True,,,,,,,,,,,,,,,,,,
Thalassiosira lineata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira mahoodii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira manifesta,,True,,,,,,,,,,,,,,,,,,
Thalassiosira mediaconvexa,,True,,,,,,,,,,,,,,,,,,
Thalassiosira minutissima,,True,,,,,,,,,,,,,,,,,,
Thalassiosira miocenica,,True,,,,,,,,,,,,,,,,,,
Thalassiosira nansenii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira nidulus,,True,,,,,,,,,,,,,,,,,,
Thalassiosira nodulolineata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira nordenskioeldii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira oestrupii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira oliverana,,True,,,,,,,,,,,,,,,,,,
Thalassiosira pacifica,,True,,,,,,,,,,,,,,,,,,
Thalassiosira plicata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira poroseriata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira praeconvexa,,True,,,,,,,,,,,,,,,,,,
Thalassiosira praefraga,,True,,,,,,,,,,,,,,,,,,
Thalassiosira ritscherii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira sancettae,,True,,,,,,,,,,,,,,,,,,
Thalassiosira spinosa,,True,,,,,,,,,,,,,,,,,,
Thalassiosira spumellaroides,,True,,,,,,,,,,,,,,,,,,
Thalassiosira striata,,True,,,,,,,,,,,,,,,,,,
Thalassiosira symbolophora,,True,,,,,,,,,,,,,,,,,,
Thalassiosira tappanae,,True,,,,,,,,,,,,,,,,,,
Thalassiosira temperei,,True,,,,,,,,,,,,,,,,,,
Thalassiosira teres,,True,,,,,,,,,,,,,,,,,,
Thalassiosira torokina,,True,,,,,,,,,,,,,,,,,,
Thalassiosira trifulta,,True,,,,,,,,,,,,,,,,,,
Thalassiosira tumida,,True,,,,,,,,,,,,,,,,,,
Thalassiosira vulnifica,,True,,,,,,,,,,,,,,,,,,
Thalassiosira webbii,,True,,,,,,,,,,,,,,,,,,
Thalassiosira yabei,,True,,,,,,,,,,,,,,,,,,
Thalassiothrix antarctica,,True,,,,,,,,,,,,,,,,,,
Thalassiothrix flaugenferdii,,True,,,,,,,,,,,,,,,,,,
Thalassiothrix frauenfeldii,,True,,,,,,,,,,,,,,,,,,
Thalassiothrix longissima,387113,True,Thalassiothrix longissima,species,387113,Thalassiothrix longissima,82178,Thalassiothrix,427317,Thalassionemataceae,432613,Ochrophyta,,,426802,Thalassionematales,69587,Bacillariophyceae,28595,Life
Thalassiothrix miocenica,,True,,,,,,,,,,,,,,,,,,
Thalassiothrix robusta,,True,,,,,,,,,,,,,,,,,,
Trachyneis aspersa,,True,,,,,,,,,,,,,,,,,,
Triceratium cinnamomeum,,True,,,,,,,,,,,,,,,,,,
Triceratium favus,,True,,,,,,,,,,,,,,,,,,
Triceratium pileus,,True,,,,,,,,,,,,,,,,,,
Triceratium unguiculartum,,True,,,,,,,,,,,,,,,,,,
Trichotoxon reinboldii,,True,,,,,,,,,,,,,,,,,,
Trinacria excava,,True,,,,,,,,,,,,,,,,,,
Trinacria racovitzae,,True,,,,,,,,,,,,,,,,,,
Trochosira coronata,,True,,,,,,,,,,,,,,,,,,
Vallodiscus lanceolatus,,True,,,,,,,,,,,,,,,,,,
Enneadocysta dictyostila,,True,,,,,,,,,,,,,,,,,,
Enneadocysta pectinoformis,,True,,,,,,,,,,,,,,,,,,
Selenopemphix nephroides,264662,True,Selenopemphix nephroides,species,264662,Selenopemphix nephroides,208980,Selenopemphix,323951,Protoperidiniaceae,,,,,277919,Peridiniales,321578,Dinophyceae,,
Spinidinium macmurdoense,,True,,,,,,,,,,,,,,,,,,
Spinidinium schellenbergii,,True,,,,,,,,,,,,,,,,,,
Vozzhennikovia apertura,,True,,,,,,,,,,,,,,,,,,
Vozzhennikovia rohliae,,True,,,,,,,,,,,,,,,,,,
Wetzeliella gochtii/symmetrica,,True,,,,,,,,,,,,,,,,,,
Ammodochium rectangulare,,True,,,,,,,,,,,,,,,,,,
Ebrinula paradoxa,407964,True,Ebrinula paradoxa,species,407964,Ebrinula paradoxa,407963,Ebrinula,,,7285,Problematica,325038,Animalia,,,,,,
Ahmuellerella octoradiata,88737,True,Ahmuellerella octoradiata,species,88737,Ahmuellerella octoradiata,87885,Ahmuellerella,87676,Chiastozygaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Algirosphaera robusta,,True,,,,,,,,,,,,,,,,,,
Amaurolithus amplificus,,True,,,,,,,,,,,,,,,,,,
Amaurolithus bizarrus,,True,,,,,,,,,,,,,,,,,,
Arkhangelskiella cymbiformis,88185,True,Arkhangelskiella cymbiformis,species,88185,Arkhangelskiella cymbiformis,87794,Arkhangelskiella,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Arkhangelskiella maastrichtiensis,,True,,,,,,,,,,,,,,,,,,
Arkhangelskiella specillata,88181,True,Arkhangelskiella specillata,species,88181,Arkhangelskiella specillata,87794,Arkhangelskiella,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Axopodorhabdus biramiculatus,,True,,,,,,,,,,,,,,,,,,
Axopodorhabdus cylindratus,88445,True,Axopodorhabdus cylindratus,species,88445,Axopodorhabdus cylindratus,87841,Axopodorhabdus,87670,Axopodorhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biantholithus sparsus,,True,,,,,,,,,,,,,,,,,,
Biantholithus flosculus,,True,,,,,,,,,,,,,,,,,,
Biscutum castrorum,,True,,,,,,,,,,,,,,,,,,
Biscutum constans,88397,True,Biscutum constans,species,88397,Biscutum constans,87829,Biscutum,87669,Biscutaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biscutum coronum,88396,True,Biscutum coronum,species,88396,Biscutum coronum,87829,Biscutum,87669,Biscutaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biscutum dissimilis,88392,True,Biscutum dissimilis,species,88392,Biscutum dissimilis,87829,Biscutum,87669,Biscutaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biscutum ellipticum,88386,True,Biscutum ellipticum,species,88386,Biscutum ellipticum,87829,Biscutum,87669,Biscutaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biscutum magnum,88378,True,Biscutum magnum,species,88378,Biscutum magnum,87829,Biscutum,87669,Biscutaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Biscutum ubiquens,,True,,,,,,,,,,,,,,,,,,
Blackites amplus,,True,,,,,,,,,,,,,,,,,,
Blackites creber,,True,,,,,,,,,,,,,,,,,,
Blackites gladius,,True,,,,,,,,,,,,,,,,,,
Blackites herculesii,,True,,,,,,,,,,,,,,,,,,
Blackites inflatus,,True,,,,,,,,,,,,,,,,,,
Blackites spinosus,,True,,,,,,,,,,,,,,,,,,
Blackites tenuis,,True,,,,,,,,,,,,,,,,,,
Bomolithus elegans,,True,,,,,,,,,,,,,,,,,,
Bomolithus megastypus,,True,,,,,,,,,,,,,,,,,,
Bramletteius serraculoides,,True,,,,,,,,,,,,,,,,,,
Broinsonia enormis,88176,True,Broinsonia enormis,species,88176,Broinsonia enormis,87792,Broinsonia,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Broinsonia furtiva,88175,True,Broinsonia furtiva,species,88175,Broinsonia furtiva,87792,Broinsonia,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Broinsonia galloisii,88173,True,Broinsonia galloisii,species,88173,Broinsonia galloisii,87792,Broinsonia,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Broinsonia parca,88756,True,Broinsonia parca,species,88756,Broinsonia parca,87792,Broinsonia,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Broinsonia signata,88168,True,Broinsonia signata,species,88168,Broinsonia signata,87792,Broinsonia,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Broinsonia viriosa,88165,True,Broinsonia viriosa,species,88165,Broinsonia viriosa,87792,Broinsonia,87663,Arkhangelskiellaceae,87644,Haptophyta,,,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Calcicalathina alta,88546,True,Calcicalathina alta,species,88546,Calcicalathina alta,87859,Calcicalathina,87674,Rhagodiscaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Calcidiscus carlae,,True,,,,,,,,,,,,,,,,,,
Calcidiscus pacificanus,,True,,,,,,,,,,,,,,,,,,
Calcidiscus pataecus,,True,,,,,,,,,,,,,,,,,,
Calcidiscus protoannulus,,True,,,,,,,,,,,,,,,,,,
Calcidiscus quadriperforatus,,True,,,,,,,,,,,,,,,,,,
Calciosolenia aperta,,True,,,,,,,,,,,,,,,,,,
Calciosolenia brasiliensis,,True,,,,,,,,,,,,,,,,,,
Calciosolenia fossilis,88451,True,Calciosolenia fossilis,species,88451,Calciosolenia fossilis,87842,Calciosolenia,87671,Calciosoleniaceae,87644,Haptophyta,,,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Calciosolenia murrayi,,True,,,,,,,,,,,,,,,,,,
Calculites obscurus,88116,True,Calculites obscurus,species,88116,Calculites obscurus,179195,Calculites,87660,Calyptrosphaeraceae,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Campylosphaera dela,,True,,,,,,,,,,,,,,,,,,
Campylosphaera eodela,,True,,,,,,,,,,,,,,,,,,
Catinaster mexicanus,,True,,,,,,,,,,,,,,,,,,
Ceratolithina copis,87923,True,Ceratolithina copis,species,87923,Ceratolithina copis,87732,Ceratolithina,,,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Ceratolithina naturalisteplateauensis,87919,True,Ceratolithina naturalisteplateauensis,species,87919,Ceratolithina naturalisteplateauensis,87732,Ceratolithina,,,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Ceratolithoides kamptneri,87912,True,Ceratolithoides kamptneri,species,87912,Ceratolithoides kamptneri,87731,Ceratolithoides,,,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Ceratolithus armatus,,True,,,,,,,,,,,,,,,,,,
Ceratolithus atlanticus,,True,,,,,,,,,,,,,,,,,,
Ceratolithus larrymayeri,,True,,,,,,,,,,,,,,,,,,
Ceratolithus rugosus,,True,,,,,,,,,,,,,,,,,,
Ceratolithus simplex,,True,,,,,,,,,,,,,,,,,,
Ceratolithus telesmus,,True,,,,,,,,,,,,,,,,,,
Ceratolithus tricorniculatus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus altus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus bidens,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus californicus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus consuetus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus danicus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus expansus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus gigas,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus grandis,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus nitidus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus oamaruensis,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus solitus,,True,,,,,,,,,,,,,,,,,,
Chiasmolithus titus,,True,,,,,,,,,,,,,,,,,,
Chiastozygus litterarius,88617,True,Chiastozygus litterarius,species,88617,Chiastozygus litterarius,87867,Chiastozygus,87676,Chiastozygaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Chiastozygus garrisonii,88619,True,Chiastozygus garrisonii,species,88619,Chiastozygus garrisonii,87867,Chiastozygus,87676,Chiastozygaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Chiastozygus platyrhethus,88616,True,Chiastozygus platyrhethus,species,88616,Chiastozygus platyrhethus,87867,Chiastozygus,87676,Chiastozygaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Chiphragmalithus acanthodes,,True,,,,,,,,,,,,,,,,,,
Chiphragmalithus armatus,,True,,,,,,,,,,,,,,,,,,
Chiphragmalithus barbatus,,True,,,,,,,,,,,,,,,,,,
Chiphragmalithus calathus,,True,,,,,,,,,,,,,,,,,,
Clausicoccus fenestratus,,True,,,,,,,,,,,,,,,,,,
Clausicoccus vanheckiae,,True,,,,,,,,,,,,,,,,,,
Coccolithus abisectus,,True,,,,,,,,,,,,,,,,,,
Coccolithus braarudii,,True,,,,,,,,,,,,,,,,,,
Coccolithus cachaoi,,True,,,,,,,,,,,,,,,,,,
Coccolithus crassus,,True,,,,,,,,,,,,,,,,,,
Coccolithus eopelagicus,,True,,,,,,,,,,,,,,,,,,
Coccolithus formosus,,True,,,,,,,,,,,,,,,,,,
Coccolithus gigas,,True,,,,,,,,,,,,,,,,,,
Corollithion kennedyi,88494,True,Corollithion kennedyi,species,88494,Corollithion kennedyi,87849,Corollithion,87672,Stephanolithiaceae,87644,Haptophyta,,,87651,Stephanolithiales,418920,Coccolithophyceae,28595,Life
Coronocyclus bramlettei,,True,,,,,,,,,,,,,,,,,,
Coronocyclus prionion,,True,,,,,,,,,,,,,,,,,,
Cretarhabdus conicus,88298,True,Cretarhabdus conicus,species,88298,Cretarhabdus conicus,87816,Cretarhabdus,87666,Cretarhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cretarhabdus crenulatus,,True,,,,,,,,,,,,,,,,,,
Cretarhabdus striatus,88293,True,Cretarhabdus striatus,species,88293,Cretarhabdus striatus,87816,Cretarhabdus,87666,Cretarhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cribrocentrum reticulatum,,True,,,,,,,,,,,,,,,,,,
Cribrocorona gallica,88436,True,Cribrocorona gallica,species,88436,Cribrocorona gallica,87839,Cribrocorona,87670,Axopodorhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cribrosphaerella daniae,88435,True,Cribrosphaerella daniae,species,88435,Cribrosphaerella daniae,87838,Cribrosphaerella,87670,Axopodorhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cribrosphaerella ehrenbergii,88434,True,Cribrosphaerella ehrenbergii,species,88434,Cribrosphaerella ehrenbergii,87838,Cribrosphaerella,87670,Axopodorhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cruciellipsis cuvillieri,88291,True,Cruciellipsis cuvillieri,species,88291,Cruciellipsis cuvillieri,87815,Cruciellipsis,87666,Cretarhabdaceae,87644,Haptophyta,,,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Cruciplacolithus asymmetricus,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus cruciformis,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus edwardsii,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus frequens,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus intermedius,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus latipons,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus primus,,True,,,,,,,,,,,,,,,,,,
Cruciplacolithus tenuis,,True,,,,,,,,,,,,,,,,,,
Cryptococcolithus mediaperforatus,,True,,,,,,,,,,,,,,,,,,
Cyclagelosphaera margerelii,88230,True,Cyclagelosphaera margerelii,species,88230,Cyclagelosphaera margerelii,87800,Cyclagelosphaera,77105,Watznaueriaceae,87644,Haptophyta,,,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Cyclagelosphaera reinhardtii,88226,True,Cyclagelosphaera reinhardtii,species,88226,Cyclagelosphaera reinhardtii,87800,Cyclagelosphaera,77105,Watznaueriaceae,87644,Haptophyta,,,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Cyclicargolithus luminis,,True,,,,,,,,,,,,,,,,,,
Cylindralithus nudus,88216,True,Cylindralithus nudus,species,88216,Cylindralithus nudus,87799,Cylindralithus,77105,Watznaueriaceae,87644,Haptophyta,,,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Cylindralithus sculptus,88215,True,Cylindralithus sculptus,species,88215,Cylindralithus sculptus,87799,Cylindralithus,77105,Watznaueriaceae,87644,Haptophyta,,,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Cylindralithus serratus,88214,True,Cylindralithus serratus,species,88214,Cylindralithus serratus,87799,Cylindralithus,77105,Watznaueriaceae,87644,Haptophyta,,,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Daktylethra punctulata,,True,,,,,,,,,,,,,,,,,,
Diazomatolithus lehmanii,88211,True,Diazomatolithus lehmanii,species,88211,Diazomatolithus lehmanii,87798,Diazomatolithus,77105,Watznaueriaceae,87644,Haptophyta,,,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Dictyococcites antarcticus,,True,,,,,,,,,,,,,,,,,,
Dictyococcites bisectus,,True,,,,,,,,,,,,,,,,,,
Dictyococcites haqii,,True,,,,,,,,,,,,,,,,,,
Dictyococcites perplexus,,True,,,,,,,,,,,,,,,,,,
Dictyococcites productus,,True,,,,,,,,,,,,,,,,,,
Dictyococcites scrippsae,,True,,,,,,,,,,,,,,,,,,
Discoaster adamanteus,366223,True,Discoaster adamanteus,species,366223,Discoaster adamanteus,87682,Discoaster,,,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Discoaster altus,,True,,,,,,,,,,,,,,,,,,
Discoaster anartios,,True,,,,,,,,,,,,,,,,,,
Discoaster araneus,,True,,,,,,,,,,,,,,,,,,
Discoaster backmanii,,True,,,,,,,,,,,,,,,,,,
Discoaster barbadiensis,,True,,,,,,,,,,,,,,,,,,
Discoaster bellus,255401,True,Discoaster bellus,species,255401,Discoaster bellus,87682,Discoaster,,,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Discoaster bergenii,,True,,,,,,,,,,,,,,,,,,
Discoaster bifax,,True,,,,,,,,,,,,,,,,,,
Discoaster binodosus,,True,,,,,,,,,,,,,,,,,,
Discoaster blackstockae,,True,,,,,,,,,,,,,,,,,,
Discoaster braarudii,,True,,,,,,,,,,,,,,,,,,
Discoaster calcaris,,True,,,,,,,,,,,,,,,,,,
Discoaster calculosus,,True,,,,,,,,,,,,,,,,,,
Discoaster challengeri,,True,,,,,,,,,,,,,,,,,,
Discoaster delicatus,,True,,,,,,,,,,,,,,,,,,
Discoaster diastypus,,True,,,,,,,,,,,,,,,,,,
Discoaster distinctus,,True,,,,,,,,,,,,,,,,,,
Discoaster elegans,,True,,,,,,,,,,,,,,,,,,
Discoaster exilis,,True,,,,,,,,,,,,,,,,,,
Discoaster falcatus,,True,,,,,,,,,,,,,,,,,,
Discoaster hamatus-bellus,,True,,,,,,,,,,,,,,,,,,
Discoaster intercalaris,255400,True,Discoaster intercalaris,species,255400,Discoaster intercalaris,87682,Discoaster,,,87644,Haptophyta,,,,,418920,Coccolithophyceae,28595,Life
Discoaster kuepperi,,True,,,,,,,,,,,,,,,,,,
Discoaster lenticularis,,True,,,,,,,,,,,,,,,,,,
Discoaster lodoensis,,True,,,,,,,,,,,,,,,,,,
Discoaster loeblichii,,True,,,,,,,,,,,,,,,,,,
Discoaster mahmoudii,,True,,,,,,,,,,,,,,,,,,
Discoaster mediosus,,True,,,,,,,,,,,,,,,,,,
Discoaster mendomobensis,,True,,,,,,,,,,,,,,,,,,
Discoaster mohleri,,True,,,,,,,,,,,,,,,,,,
Discoaster multiradiatus,,True,,,,,,,,,,,,,,,,,,
Discoaster musicus,,True,,,,,,,,,,,,,,,,,,
Discoaster neorectus,,True,,,,,,,,,,,,,,,,,,
Discoaster nobilis,,True,,,,,,,,,,,,,,,,,,
Discoaster nodifer,,True,,,,,,,,,,,,,,,,,,
Discoaster ornatus,,True,,,,,,,,,,,,,,,,,,
Discoaster pacificus,,True,,,,,,,,,,,,,,,,,,
Discoaster paelikei,,True,,,,,,,,,,,,,,,,,,
Discoaster pansus,,True,,,,,,,,,,,,,,,,,,
Discoaster quadramus,,True,,,,,,,,,,,,,,,,,,
Discoaster quintatus,,True,,,,,,,,,,,,,,,,,,
Discoaster saipanensis,,True,,,,,,,,,,,,,,,,,,
Discoaster salisburgensis,,True,,,,,,,,,,,,,,,,,,
Discoaster sanmiguelensis,,True,,,,,,,,,,,,,,,,,,
Discoaster septemradiatus,,True,,,,,,,,,,,,,,,,,,
Discoaster stellulus,,True,,,,,,,,,,,,,,,,,,
Discoaster sublodoensis,,True,,,,,,,,,,,,,,,,,,
Discoaster subsurculus,,True,,,,,,,,,,,,,,,,,,
Discoaster triradiatus,,True,,,,,,,,,,,,,,,,,,
Discoaster tristellifer,,True,,,,,,,,,,,,,,,,,,
Discoaster wemmelensis,,True,,,,,,,,,,,,,,,,,,
Discoaster williamsii,,True,,,,,,,,,,,,,,,,,,
Discolithina japonica,,True,,,,,,,,,,,,,,,,,,
Discorhabdus watkinsii,,True,,,,,,,,,,,,,,,,,,
Discosphaera tubifera,,True,,,,,,,,,,,,,,,,,,
Eiffellithus angustus,,True,,,,,,,,,,,,,,,,,,
Eiffellithus casulus,,True,,,,,,,,,,,,,,,,,,
Eiffellithus equibiramus,88576,True,Eiffellithus equibiramus,species,88576,Eiffellithus equibiramus,87863,Eiffellithus,87675,Eiffellithaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Eiffellithus eximius,88574,True,Eiffellithus eximius,species,88574,Eiffellithus eximius,87863,Eiffellithus,87675,Eiffellithaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Eiffellithus gorkae,88573,True,Eiffellithus gorkae,species,88573,Eiffellithus gorkae,87863,Eiffellithus,87675,Eiffellithaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Eiffellithus monechiae,88571,True,Eiffellithus monechiae,species,88571,Eiffellithus monechiae,87863,Eiffellithus,87675,Eiffellithaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Eiffellithus parallelus,88570,True,Eiffellithus parallelus,species,88570,Eiffellithus parallelus,87863,Eiffellithus,87675,Eiffellithaceae,87644,Haptophyta,,,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Eiffellithus perchnielseniae,,True,,,,,,,,,,,,,,,,,,
