genus_taxon_name,pbdb_taxon_rank,pbdb_taxon_name,pbdb_taxon_id,checked,genus_taxon_id,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Eiffellithus,genus,Eiffellithus,87863,True,87863,87644,Haptophyta,,,87675,Eiffellithaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Ellipsolithus,genus,Ellipsolithus,424492,True,424492,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Eprolithus,genus,Eprolithus,87746,True,87746,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Ericsonia,genus,Ericsonia,424280,True,424280,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Fasciculithus,genus,Fasciculithus,424283,True,424283,87644,Haptophyta,,,422531,Fasciculithaceae,422508,Discoasterales,418920,Coccolithophyceae,28595,Life
Gartnerago,genus,Gartnerago,87789,True,87789,87644,Haptophyta,,,87662,Kamptneriaceae,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Girgisia,genus,Girgisia,424465,True,424465,87644,Haptophyta,,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Gladiolithus,genus,Gladiolithus,432555,True,432555,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Glaukolithus,genus,Glaukolithus,87705,True,87705,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Gorkaea,genus,Gorkaea,87873,True,87873,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Grantarhabdus,genus,Grantarhabdus,87813,True,87813,87644,Haptophyta,,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Haqius,genus,Haqius,87785,True,87785,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Hayaster,genus,Hayaster,424029,True,424029,,,,,419763,Calcidiscaceae,443656,Coccosphaerales,,,,
Hayella,genus,Hayella,424278,True,424278,,,,,419763,Calcidiscaceae,443656,Coccosphaerales,,,,
Hayesites,genus,Hayesites,87739,True,87739,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Helenea,genus,Helenea,87812,True,87812,87644,Haptophyta,,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Helicolithus,genus,Helicolithus,443753,True,443753,87644,Haptophyta,,,87675,Eiffellithaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Helicopontosphaera,genus,Helicopontosphaera,424493,True,424493,87644,Haptophyta,,,,,,,,,28595,Life
Heliolithus,genus,Heliolithus,424312,True,424312,87644,Haptophyta,,,424307,Heliolithaceae,422508,Discoasterales,418920,Coccolithophyceae,28595,Life
Holodiscolithus,genus,Holodiscolithus,424467,True,424467,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Hughesius,genus,Hughesius,424281,True,424281,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Ilselithina,genus,Ilselithina,424495,True,424495,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Isthmolithus,genus,Isthmolithus,409879,True,409879,87644,Haptophyta,,,419817,Zygodiscaceae,419259,Zygodiscales,418920,Coccolithophyceae,28595,Life
Jakubowskia,genus,Jakubowskia,424318,True,424318,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Kamptnerius,genus,Kamptnerius,87788,True,87788,87644,Haptophyta,,,87662,Kamptneriaceae,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Lapideacassis,genus,Lapideacassis,87752,True,87752,87644,Haptophyta,,,87657,Lapideacassaceae,,,418920,Coccolithophyceae,28595,Life
Liliasterites,genus,Liliasterites,87729,True,87729,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Lithastrinus,genus,Lithastrinus,87744,True,87744,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Lithoptychius,genus,Lithoptychius,424301,True,424301,87644,Haptophyta,,,422531,Fasciculithaceae,422508,Discoasterales,418920,Coccolithophyceae,28595,Life
Lithraphidites,genus,Lithraphidites,87751,True,87751,87644,Haptophyta,,,87656,Microrhabdulaceae,,,418920,Coccolithophyceae,28595,Life
Lophodolithus,genus,Lophodolithus,410573,True,410573,87644,Haptophyta,,,419817,Zygodiscaceae,419259,Zygodiscales,418920,Coccolithophyceae,28595,Life
Loxolithus,genus,Loxolithus,87864,True,87864,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Lucianorhabdus,genus,Lucianorhabdus,87778,True,87778,87644,Haptophyta,,,87660,Calyptrosphaeraceae,,,418920,Coccolithophyceae,28595,Life
Manivitella,genus,Manivitella,87804,True,87804,87644,Haptophyta,,,87664,Tubodiscaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Markalius,genus,Markalius,87784,True,87784,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Marthasterites,genus,Marthasterites,87728,True,87728,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Micrantholithus,genus,Micrantholithus,87757,True,87757,87644,Haptophyta,,,87659,Braarudosphaeraceae,,,418920,Coccolithophyceae,28595,Life
Microrhabdulus,genus,Microrhabdulus,87750,True,87750,87644,Haptophyta,,,87656,Microrhabdulaceae,,,418920,Coccolithophyceae,28595,Life
Micula,genus,Micula,364628,True,364628,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Minylitha,genus,Minylitha,424501,True,424501,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Misceomarginatus,genus,Misceomarginatus,87879,True,87879,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Monomarginatus,genus,Monomarginatus,87878,True,87878,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Nannoconus,genus,Nannoconus,7554,True,7554,87644,Haptophyta,,,87655,Nannoconaceae,,,418920,Coccolithophyceae,28595,Life
Nannotetrina,genus,Nannotetrina,424341,True,424341,87644,Haptophyta,,,419817,Zygodiscaceae,419259,Zygodiscales,418920,Coccolithophyceae,28595,Life
Neobiscutum,genus,Neobiscutum,424324,True,424324,87644,Haptophyta,,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Neochiastozygus,genus,Neochiastozygus,87681,True,87681,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Neococcolithes,genus,Neococcolithes,424345,True,424345,87644,Haptophyta,,,419817,Zygodiscaceae,419259,Zygodiscales,418920,Coccolithophyceae,28595,Life
Neocrepidolithus,genus,Neocrepidolithus,87865,True,87865,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Neosphaera,genus,Neosphaera,424496,True,424496,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Nephrolithus,genus,Nephrolithus,87887,True,87887,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Octocyclus,genus,Octocyclus,87833,True,87833,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Octolithus,genus,Octolithus,87771,True,87771,87644,Haptophyta,,,87660,Calyptrosphaeraceae,,,418920,Coccolithophyceae,28595,Life
Oolithotus,genus,Oolithotus,432538,True,432538,,,,,419763,Calcidiscaceae,443656,Coccosphaerales,,,,
Pedinocyclus,genus,Pedinocyclus,424497,True,424497,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Pemma,genus,Pemma,412396,True,412396,306708,Prymnesiophyta,,,,,306709,Coccolithophorales,,,28595,Life
Perchnielsenella,genus,Perchnielsenella,87796,True,87796,87644,Haptophyta,,,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Perissocyclus,genus,Perissocyclus,87886,True,87886,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Petrarhabdus,genus,Petrarhabdus,87818,True,87818,87644,Haptophyta,,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Placozygus,genus,Placozygus,87872,True,87872,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Prediscosphaera,genus,Prediscosphaera,87817,True,87817,87644,Haptophyta,,,87667,Prediscosphaeraceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Prinsius,genus,Prinsius,424330,True,424330,87644,Haptophyta,,,419341,Prinsiaceae,418931,Isochrysidales,418920,Coccolithophyceae,28595,Life
Pseudomicula,genus,Pseudomicula,87748,True,87748,87644,Haptophyta,,,87656,Microrhabdulaceae,,,418920,Coccolithophyceae,28595,Life
Pseudotriquetrorhabdulus,genus,Pseudotriquetrorhabdulus,424332,True,424332,87644,Haptophyta,,,420233,Rhabdosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Quadrum,genus,Quadrum,87743,True,87743,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Reinhardtites,genus,Reinhardtites,87871,True,87871,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Repagulum,genus,Repagulum,87782,True,87782,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Retecapsa,genus,Retecapsa,87808,True,87808,87644,Haptophyta,,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Rhagodiscus,genus,Rhagodiscus,87857,True,87857,87644,Haptophyta,,,87674,Rhagodiscaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Rhomboaster,genus,Rhomboaster,424462,True,424462,87644,Haptophyta,,,424461,Rhomboasteraceae,,,418920,Coccolithophyceae,28595,Life
Rotelapillus,genus,Rotelapillus,87847,True,87847,87644,Haptophyta,,,87672,Stephanolithiaceae,87651,Stephanolithiales,418920,Coccolithophyceae,28595,Life
Rucinolithus,genus,Rucinolithus,87736,True,87736,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Scrippsiella,genus,Scrippsiella,432564,True,432564,277918,Myzozoa,,,,,,,,,,
Seribiscutum,genus,Seribiscutum,87823,True,87823,87644,Haptophyta,,,87669,Biscutaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Solidopons,genus,Solidopons,424282,True,424282,87644,Haptophyta,,,419751,Coccolithaceae,418930,Coccolithales,418920,Coccolithophyceae,28595,Life
Speetonia,genus,Speetonia,87807,True,87807,87644,Haptophyta,,,87666,Cretarhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Staurolithites,genus,Staurolithites,87876,True,87876,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Stoverius,genus,Stoverius,87845,True,87845,87644,Haptophyta,,,87672,Stephanolithiaceae,87651,Stephanolithiales,418920,Coccolithophyceae,28595,Life
Tegumentum,genus,Tegumentum,87860,True,87860,87644,Haptophyta,,,87675,Eiffellithaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Tetralithoides,genus,Tetralithoides,432537,True,432537,87644,Haptophyta,,,,,,,418920,Coccolithophyceae,28595,Life
Tetrapodorhabdus,genus,Tetrapodorhabdus,87830,True,87830,87644,Haptophyta,,,87670,Axopodorhabdaceae,87649,Podorhabdales,418920,Coccolithophyceae,28595,Life
Thiersteinia,genus,Thiersteinia,87791,True,87791,87644,Haptophyta,,,87663,Arkhangelskiellaceae,87647,Arkhangelskiales,418920,Coccolithophyceae,28595,Life
Thoracosphaera,genus,Thoracosphaera,432568,True,432568,,,,,,,432569,Thoracosphaerales,321578,Dinophyceae,,
Toweius,genus,Toweius,208762,True,208762,,,,,208767,Coccolithacea,,,,,,
Tranolithus,genus,Tranolithus,87870,True,87870,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Tribrachiatus,genus,Tribrachiatus,424463,True,424463,87644,Haptophyta,,,424461,Rhomboasteraceae,,,418920,Coccolithophyceae,28595,Life
Umbellosphaera,genus,Umbellosphaera,432535,True,432535,87644,Haptophyta,,,424498,Umbellosphaeraceae,87650,Syracosphaerales,418920,Coccolithophyceae,28595,Life
Uniplanarius,genus,Uniplanarius,87741,True,87741,87644,Haptophyta,,,87654,Polycyclolithaceae,423060,Braarudosphaerales,418920,Coccolithophyceae,28595,Life
Watznaueria,genus,Watznaueria,87795,True,87795,87644,Haptophyta,,,77105,Watznaueriaceae,87648,Watznaueriales,418920,Coccolithophyceae,28595,Life
Zeugrhabdotus,genus,Zeugrhabdotus,87868,True,87868,87644,Haptophyta,,,87676,Chiastozygaceae,87652,Eiffellithales,418920,Coccolithophyceae,28595,Life
Zygodiscus,genus,Zygodiscus,87678,True,87678,87644,Haptophyta,,,419817,Zygodiscaceae,419259,Zygodiscales,418920,Coccolithophyceae,28595,Life
Argilloecia,genus,Argilloecia,23901,True,23901,18891,Arthropoda,325038,Animalia,259381,Pontocyprididae,23837,Podocopida,22826,Ostracoda,,
Bairdoppilata,genus,Bairdoppilata,23924,True,23924,18891,Arthropoda,325038,Animalia,142852,Bairdiidae,23837,Podocopida,22826,Ostracoda,,
Bradleya,genus,Bradleya,23950,True,23950,18891,Arthropoda,325038,Animalia,305781,Thaerocytheridae,23837,Podocopida,22826,Ostracoda,,
Cletocythereis,genus,Cletocythereis,23987,True,23987,18891,Arthropoda,325038,Animalia,,,23837,Podocopida,22826,Ostracoda,,
Cytheralison,genus,Cytheralison,24020,True,24020,18891,Arthropoda,325038,Animalia,,,23837,Podocopida,22826,Ostracoda,,
Cytherella,genus,Cytherella,24713,True,24713,18891,Arthropoda,325038,Animalia,142249,Cytherellidae,24710,Platycopida,22826,Ostracoda,,
Cytheropteron,genus,Cytheropteron,24031,True,24031,18891,Arthropoda,325038,Animalia,162995,Cytheruridae,23837,Podocopida,22826,Ostracoda,,
Glencoeleberis,genus,Glencoeleberis,435350,True,435350,18891,Arthropoda,325038,Animalia,82093,Trachyleberididae,23837,Podocopida,22826,Ostracoda,,
Krithe,genus,Krithe,24217,True,24217,18891,Arthropoda,325038,Animalia,305773,Krithidae,23837,Podocopida,22826,Ostracoda,,
Oertliella,genus,Oertliella,24349,True,24349,18891,Arthropoda,325038,Animalia,,,23837,Podocopida,22826,Ostracoda,,
Poseidonamicus,genus,Poseidonamicus,24466,True,24466,18891,Arthropoda,325038,Animalia,162993,Hemicytheridae,23837,Podocopida,22826,Ostracoda,,
Xestoleberis,genus,Xestoleberis,24702,True,24702,18891,Arthropoda,325038,Animalia,162998,Xestoleberididae,23837,Podocopida,22826,Ostracoda,,
Typha,genus,Typha,252000,True,252000,55350,Spermatophyta,54311,Plantae,55817,Typhaceae,182987,Poales,452804,Angiospermae,,
Ulmus,genus,Ulmus,55984,True,55984,55350,Spermatophyta,54311,Plantae,54598,Ulmaceae,54921,Rosales,452804,Angiospermae,,
Achomosphaera,genus,Achomosphaera,277048,True,277048,,,,,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Alnus,genus,Alnus,54588,True,54588,55350,Spermatophyta,54311,Plantae,54589,Betulaceae,54902,Fagales,452804,Angiospermae,,
Anthemis,genus,Anthemis,434782,True,434782,55350,Spermatophyta,54311,Plantae,183083,Asteraceae,54943,Asterales,452804,Angiospermae,,
Arcticacysta,genus,Arcticacysta,435348,True,435348,,,,,,,,,321578,Dinophyceae,,
Artemisia,genus,Artemisia,434783,True,434783,55350,Spermatophyta,54311,Plantae,183083,Asteraceae,54943,Asterales,452804,Angiospermae,,
Asphodelus,genus,Asphodelus,434781,True,434781,55350,Spermatophyta,54311,Plantae,55835,Asphodelaceae,54968,Asparagales,452804,Angiospermae,,
Aster,genus,Aster,434784,True,434784,55350,Spermatophyta,54311,Plantae,183083,Asteraceae,54943,Asterales,452804,Angiospermae,,
Batiacasphaera,genus,Batiacasphaera,276895,True,276895,,,,,,,321606,Gonyaulacales,321578,Dinophyceae,,
Betula,genus,Betula,55294,True,55294,55350,Spermatophyta,54311,Plantae,54589,Betulaceae,54902,Fagales,452804,Angiospermae,,
Botrychium,genus,Botrychium,319900,True,319900,54828,Pteridophyta,54311,Plantae,54779,Ophioglossaceae,435002,Ophioglossales,263811,Pteridopsida,,
Calluna,genus,Calluna,434787,True,434787,55350,Spermatophyta,54311,Plantae,55506,Ericaceae,54919,Ericales,452804,Angiospermae,,
Carpinus,genus,Carpinus,55066,True,55066,55350,Spermatophyta,54311,Plantae,54589,Betulaceae,54902,Fagales,452804,Angiospermae,,
Cedrus,genus,Cedrus,434996,True,434996,55350,Spermatophyta,54311,Plantae,54794,Pinaceae,82140,Pinales,82141,Pinopsida,,
Centaurea,genus,Centaurea,434785,True,434785,55350,Spermatophyta,54311,Plantae,183083,Asteraceae,54943,Asterales,452804,Angiospermae,,
Cistus,genus,Cistus,434992,True,434992,55350,Spermatophyta,54311,Plantae,55468,Cistaceae,54911,Malvales,452804,Angiospermae,,
Corylus,genus,Corylus,55296,True,55296,55350,Spermatophyta,54311,Plantae,54589,Betulaceae,54902,Fagales,452804,Angiospermae,,
Daphne,genus,Daphne,419026,True,419026,55350,Spermatophyta,54311,Plantae,55607,Thymelaeaceae,54911,Malvales,452804,Angiospermae,,
Deflandrea,genus,Deflandrea,277062,True,277062,,,,,277915,Peridiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Distatodinium,genus,Distatodinium,435349,True,435349,,,,,,,,,321578,Dinophyceae,,
Engelhardia,genus,Engelhardia,54586,True,54586,55350,Spermatophyta,54311,Plantae,54584,Juglandaceae,54902,Fagales,452804,Angiospermae,,
Ephedra,genus,Ephedra,251997,True,251997,56140,Ginkgophyta,54311,Plantae,54803,Ephedraceae,157233,Ephedrales,54788,Ginkgoopsida,,
Euphorbia,genus,Euphorbia,319873,True,319873,55350,Spermatophyta,54311,Plantae,53786,Euphorbiaceae,183005,Malpighiales,452804,Angiospermae,,
Filipendula,genus,Filipendula,434999,True,434999,55350,Spermatophyta,54311,Plantae,54647,Rosaceae,54921,Rosales,452804,Angiospermae,,
Fraxinus,genus,Fraxinus,54727,True,54727,55350,Spermatophyta,54311,Plantae,54728,Oleaceae,54939,Lamiales,452804,Angiospermae,,
Galium,genus,Galium,322021,True,322021,55350,Spermatophyta,54311,Plantae,55784,Rubiaceae,54936,Gentianales,452804,Angiospermae,,
Hedera,genus,Hedera,237725,True,237725,55350,Spermatophyta,54311,Plantae,55740,Araliaceae,54935,Apiales,452804,Angiospermae,,
Helianthemum,genus,Helianthemum,434993,True,434993,55350,Spermatophyta,54311,Plantae,55468,Cistaceae,54911,Malvales,452804,Angiospermae,,
Isoetes,genus,Isoetes,317976,True,317976,249949,Lycopodiophyta,54311,Plantae,54753,Isoetaceae,55160,Isoetales,249950,Lycopodiopsida,,
Leiosphaeridia,genus,Leiosphaeridia,141164,True,141164,,,,,,,,,,,28595,Life
Lygeum,genus,Lygeum,434998,True,434998,55350,Spermatophyta,54311,Plantae,53546,Poaceae,182987,Poales,452804,Angiospermae,,
Nematosphaeropsis,genus,Nematosphaeropsis,264649,True,264649,,,,,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Nothofagus,genus,Nothofagus,250689,True,250689,55350,Spermatophyta,54311,Plantae,183023,Nothofagaceae,54902,Fagales,452804,Angiospermae,,
Olea,genus,Olea,319869,True,319869,55350,Spermatophyta,54311,Plantae,54728,Oleaceae,54939,Lamiales,452804,Angiospermae,,
Operculodinium,genus,Operculodinium,264651,True,264651,,,,,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Ostrya,genus,Ostrya,157332,True,157332,55350,Spermatophyta,54311,Plantae,54589,Betulaceae,54902,Fagales,452804,Angiospermae,,
Palaeocystodinium,genus,Palaeocystodinium,276928,True,276928,,,,,321581,Deflandreaceae,277919,Peridiniales,321578,Dinophyceae,,
Phelodinium,genus,Phelodinium,264654,True,264654,,,,,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Phillyrea,genus,Phillyrea,434849,True,434849,55350,Spermatophyta,54311,Plantae,54728,Oleaceae,54939,Lamiales,452804,Angiospermae,,
Picea,genus,Picea,83629,True,83629,55350,Spermatophyta,54311,Plantae,54794,Pinaceae,82140,Pinales,82141,Pinopsida,,
Pinus,genus,Pinus,55062,True,55062,55350,Spermatophyta,54311,Plantae,54794,Pinaceae,82140,Pinales,82141,Pinopsida,,
Pistacia,genus,Pistacia,317548,True,317548,55350,Spermatophyta,54311,Plantae,54686,Anacardiaceae,54934,Sapindales,452804,Angiospermae,,
Plantago,genus,Plantago,251999,True,251999,55350,Spermatophyta,54311,Plantae,55762,Plantaginaceae,54939,Lamiales,452804,Angiospermae,,
Polypodium,genus,Polypodium,436100,True,436100,54828,Pteridophyta,54311,Plantae,54782,Polypodiaceae,196333,Polypodiales,196331,Polypodiopsida,,
Protoperidinium,genus,Protoperidinium,435343,True,435343,,,,,323951,Protoperidiniaceae,277919,Peridiniales,321578,Dinophyceae,,
Pyxidinopsis,genus,Pyxidinopsis,435009,True,435009,,,,,321603,Gonyaulacaceae,321606,Gonyaulacales,321578,Dinophyceae,,
Quercus,genus,Quercus,54594,True,54594,55350,Spermatophyta,54311,Plantae,52764,Fagaceae,54902,Fagales,452804,Angiospermae,,
Rumex,genus,Rumex,320020,True,320020,55350,Spermatophyta,54311,Plantae,55425,Polygonaceae,54896,Caryophyllales,452804,Angiospermae,,
Salix,genus,Salix,54580,True,54580,55350,Spermatophyta,54311,Plantae,54581,Salicaceae,183005,Malpighiales,452804,Angiospermae,,
Sanguisorba,genus,Sanguisorba,435000,True,435000,55350,Spermatophyta,54311,Plantae,54647,Rosaceae,54921,Rosales,452804,Angiospermae,,
Sphagnum,genus,Sphagnum,321353,True,321353,55134,Bryophyta,54311,Plantae,321354,Sphagnaceae,,,,,,
Spiniferites,genus,Spiniferites,264663,True,264663,,,,,,,,,321578,Dinophyceae,,
Tamarix,genus,Tamarix,434786,True,434786,55350,Spermatophyta,54311,Plantae,55463,Tamaricaceae,54896,Caryophyllales,452804,Angiospermae,,
Taraxacum,genus,Taraxacum,435008,True,435008,55350,Spermatophyta,54311,Plantae,183083,Asteraceae,54943,Asterales,452804,Angiospermae,,
Taxus,genus,Taxus,434997,True,434997,55350,Spermatophyta,54311,Plantae,54797,Taxaceae,82140,Pinales,82141,Pinopsida,,
Acarinina,genus,Acarinina,763,True,763,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Morozovella,genus,Morozovella,1881,True,1881,288974,Foraminifera,212476,Rhizaria,155934,Truncorotaloididae,,,,,,
Abathomphalus,genus,Abathomphalus,758,True,758,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Archaeoglobigerina,genus,Archaeoglobigerina,71224,True,71224,288974,Foraminifera,212476,Rhizaria,155879,Rugoglobigerinidae,,,,,,
Beella,genus,Beella,951,True,951,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Biticinella,genus,Biticinella,985,True,985,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Bolliella,genus,Bolliella,1002,True,1002,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Cassigerinella,genus,Cassigerinella,1068,True,1068,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Catapsydrax,genus,Catapsydrax,1070,True,1070,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Chiloguembelina,genus,Chiloguembelina,1091,True,1091,288974,Foraminifera,212476,Rhizaria,155887,Chiloguembelinidae,,,,,,
Clavatorella,genus,Clavatorella,1119,True,1119,288974,Foraminifera,212476,Rhizaria,82192,Globorotaliidae,,,,,,
Clavihedbergella,genus,Clavihedbergella,1122,True,1122,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Contusotruncana,genus,Contusotruncana,1156,True,1156,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Costellagerina,genus,Costellagerina,1172,True,1172,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Cribrohantkenina,genus,Cribrohantkenina,1188,True,1188,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Dicarinella,genus,Dicarinella,71226,True,71226,288974,Foraminifera,212476,Rhizaria,155904,Globotruncanidae,,,,,,
Eoglobigerina,genus,Eoglobigerina,1366,True,1366,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Falsotruncana,genus,Falsotruncana,1426,True,1426,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Fohsella,genus,Fohsella,422385,True,422385,288974,Foraminifera,212476,Rhizaria,82192,Globorotaliidae,,,,,,
Gansserina,genus,Gansserina,1473,True,1473,288974,Foraminifera,212476,Rhizaria,155904,Globotruncanidae,,,,,,
Globanomalina,genus,Globanomalina,1495,True,1495,288974,Foraminifera,212476,Rhizaria,112318,Hedbergellidae,,,,,,
Globigerinatella,genus,Globigerinatella,1499,True,1499,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Globoquadrina,genus,Globoquadrina,1518,True,1518,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Globigerinatheka,genus,Globigerinatheka,1500,True,1500,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Globigerinelloides,genus,Globigerinelloides,1502,True,1502,288974,Foraminifera,212476,Rhizaria,155902,Globigerinelloididae,,,,,,
Tenuitella,genus,Tenuitella,2652,True,2652,288974,Foraminifera,212476,Rhizaria,422373,Globigerinitidae,,,,,,
Globigerinoidesella,genus,Globigerinoidesella,1505,True,1505,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Globigerinopsis,genus,Globigerinopsis,1507,True,1507,288974,Foraminifera,212476,Rhizaria,,,,,,,,
Globoconusa,genus,Globoconusa,1515,True,1515,288974,Foraminifera,212476,Rhizaria,155905,Guembelitriidae,,,,,,
Globorotaloides,genus,Globorotaloides,1523,True,1523,288974,Foraminifera,212476,Rhizaria,82191,Globigerinidae,,,,,,
Globotruncana,genus,Globotruncana,1526,True,1526,288974,Foraminifera,212476,Rhizaria,155904,Globotruncanidae,,,,,,
Globotruncanella,genus,Globotruncanella,1527,True,1527,288974,Foraminifera,212476,Rhizaria,155904,Globotruncanidae,,,,,,
Globotruncanita,genus,Globotruncanita,1528,True,1528,288974,Foraminifera,212476,Rhizaria,155904,Globotruncanidae,,,,,,
Gublerina,genus,Gublerina,1556,True,1556,288974,Foraminifera,212476,Rhizaria,155907,Heterohelicidae,,,,,,
Guembelitria,genus,Guembelitria,1557,True,1557,288974,Foraminifera,212476,Rhizaria,155905,Guembelitriidae,,,,,,
