Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Principal Name,REFERENCE,Lithology Prefix,COMPLETE NAME,LITHOLOGY [%],LITHIFICATION,COLOR,GRAVEL SIZE CLASTLITHOLOGY,GRAVEL SIZE CLASTSHAPE,GRAVEL SIZE CLASTROUNDNESS,VOLCANICLASTIC GRAINS,COMMENTS,PHENOCRYST ABUNDANCE,PHENOCRYST COMPOSITION,PHENOCRYST GRAIN SIZE (mm),GROUNDMASS GRAIN SIZE (mm),GROUNDMASS COLOUR,VESICLE ABUNDANCE,VESICLE SHAPE,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
323-U1341B-45H-1,323,U1341,B,45,45-1,H,1,,0,150,394.8,396.3,diatom silty clay,Leg 323,,diatom silty clay,100,soft,5Y 3/1,,,,,,,,,,,,,,,,,662
323-U1341B-45H-1-A,323,U1341,B,45,45-1,H,1,A,0,150,394.8,396.3,diatom silty clay,Leg 323,,diatom silty clay,100,soft,5Y 3/1,,,,,,,,,,,,,,,,,663
323-U1341B-45H-2-A,323,U1341,B,45,45-2,H,2,A,0,150,396.3,397.8,diatom silty clay,Leg 323,,diatom silty clay,100,soft,5Y 3/1,,,,,,,,,,,,,,,,,664
323-U1341B-45H-3-A,323,U1341,B,45,45-3,H,3,A,0,150,397.8,399.3,diatom silty clay,Leg 323,,diatom silty clay,100,soft,5Y 3/1,,,,,,,,,,,,,,,,,665
323-U1341B-45H-4-A,323,U1341,B,45,45-4,H,4,A,0,150,399.3,400.8,diatom silty clay,Leg 323,,diatom silty clay,100,soft,5Y 3/1,,,,,,,,,,,,,,,,,666
323-U1341B-45H-5,323,U1341,B,45,45-5,H,5,,132,150,402.12,402.3,clay [S54] ,"Shepard, 1954",diatom-rich,diatom-rich clay,100,soft,5Y 5/2,,,,,,,,,,,,,,,,,667
323-U1341B-45H-5-A,323,U1341,B,45,45-5,H,5,A,0,132,400.8,402.12,diatom silty clay,Leg 323,,diatom silty clay,100,soft,5Y 3/1,,,,,,,,,,,,,,,,,668
323-U1341B-45H-5-A,323,U1341,B,45,45-5,H,5,A,132,150,402.12,402.3,clay [S54] ,"Shepard, 1954",diatom-rich,diatom-rich clay,100,soft,5Y 5/2,,,,,,,,,,,,,,,,,669
323-U1341B-45H-6-A,323,U1341,B,45,45-6,H,6,A,0,96,402.3,403.26,clay [S54] ,"Shepard, 1954",diatom-rich,diatom-rich clay,100,soft,5Y 5/2,,,,,,,,,,,,,,,,,670
323-U1341B-45H-CC-A,323,U1341,B,45,45-CC,H,CC,A,0,33,403.26,403.59,clay [S54] ,"Shepard, 1954",diatom-rich,diatom-rich clay,100,soft,5Y 5/2,,,,,,,,,,,,,,,,,671
323-U1341B-46H-1,323,U1341,B,46,46-1,H,1,,0,150,403.8,405.3,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,672
323-U1341B-46H-1-A,323,U1341,B,46,46-1,H,1,A,0,150,403.8,405.3,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,673
323-U1341B-46H-2-A,323,U1341,B,46,46-2,H,2,A,0,150,405.3,406.8,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,674
323-U1341B-46H-3-A,323,U1341,B,46,46-3,H,3,A,0,150,406.8,408.3,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,675
323-U1341B-46H-4,323,U1341,B,46,46-4,H,4,,84,87,409.14,409.17,fine ash [IUGS-LM89],"International Union of Geological Sciences-Le Maitre, 1989",,fine ash,100,soft,5Y 2.5/2,,,,,,,,,,,,,,,,,676
323-U1341B-46H-4,323,U1341,B,46,46-4,H,4,,87,150,409.17,409.8,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,677
323-U1341B-46H-4-A,323,U1341,B,46,46-4,H,4,A,0,84,408.3,409.14,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,678
323-U1341B-46H-4-A,323,U1341,B,46,46-4,H,4,A,87,150,409.17,409.8,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,679
323-U1341B-46H-5-A,323,U1341,B,46,46-5,H,5,A,0,150,409.8,411.3,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,680
323-U1341B-46H-6-A,323,U1341,B,46,46-6,H,6,A,0,150,411.3,412.8,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,681
323-U1341B-46H-7-A,323,U1341,B,46,46-7,H,7,A,0,59,412.8,413.39,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,682
323-U1341B-46H-CC-A,323,U1341,B,46,46-CC,H,CC,A,0,31,413.39,413.7,diatom clay,Leg 323,,diatom clay,100,soft,10Y 4/1,,,,,,,,,,,,,,,,,683
323-U1341B-47H-1-A,323,U1341,B,47,47-1,H,1,A,0,102,413.3,414.32,diatom clay,Leg 323,,diatom clay,100,stiff,10Y 4/2,,,,,,,,,,,,,,,,,684
323-U1341B-47H-CC-A,323,U1341,B,47,47-CC,H,CC,A,0,21,414.32,414.53,diatom clay,Leg 323,,diatom clay,100,stiff,10Y 4/2,,,,,,,,,,,,,,,,,685
323-U1341B-48H-1-A,323,U1341,B,48,48-1,H,1,A,0,90,414.6,415.5,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,686
323-U1341B-48H-1-A,323,U1341,B,48,48-1,H,1,A,90,150,415.5,416.1,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,undulated bioturbated thin bedding,,,,,,,,,,,,687
323-U1341B-48H-2-A,323,U1341,B,48,48-2,H,2,A,0,150,416.1,417.6,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,undulated bioturbated thin bedding,,,,,,,,,,,,688
323-U1341B-48H-3-A,323,U1341,B,48,48-3,H,3,A,0,130,417.6,418.9,diatom ooze,Leg 323,,diatom ooze,,stiff,10Y 4/1,,,,,undulated bioturbated thin bedding,,,,,,,,,,,,689
323-U1341B-48H-3-A,323,U1341,B,48,48-3,H,3,A,130,150,418.9,419.1,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,690
323-U1341B-48H-4-A,323,U1341,B,48,48-4,H,4,A,0,150,419.1,420.6,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,691
323-U1341B-48H-5-A,323,U1341,B,48,48-5,H,5,A,0,150,420.6,422.1,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,692
323-U1341B-48H-6-A,323,U1341,B,48,48-6,H,6,A,0,52,422.1,422.62,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,693
323-U1341B-48H-CC-A,323,U1341,B,48,48-CC,H,CC,A,0,21,422.62,422.83,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,694
323-U1341B-49H-1-A,323,U1341,B,49,49-1,H,1,A,0,31,422.8,423.11,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,695
323-U1341B-49H-1-A,323,U1341,B,49,49-1,H,1,A,0,32,422.8,423.12,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,696
323-U1341B-49H-CC-A,323,U1341,B,49,49-CC,H,CC,A,0,17,423.12,423.29,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,697
323-U1341B-50H-1-A,323,U1341,B,50,50-1,H,1,A,0,20,423.3,423.5,conglomerate/breccia [M89],"Moncrief, 1989",,conglomerate/breccia,,hard,5Y 6/2,,,,,drilling disturbance,,,,,,,,,,,,698
323-U1341B-50H-1-A,323,U1341,B,50,50-1,H,1,A,20,150,423.5,424.8,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,699
323-U1341B-50H-2-A,323,U1341,B,50,50-2,H,2,A,0,150,424.8,426.3,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,700
323-U1341B-50H-3-A,323,U1341,B,50,50-3,H,3,A,0,30,426.3,426.6,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,701
323-U1341B-50H-3-A,323,U1341,B,50,50-3,H,3,A,30,150,426.6,427.8,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated thin bedding,,,,,,,,,,,,702
323-U1341B-50H-3-A,323,U1341,B,50,50-3,H,3,A,30,150,426.6,427.8,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated thin bedding,,,,,,,,,,,,703
323-U1341B-50H-4-A,323,U1341,B,50,50-4,H,4,A,0,150,427.8,429.3,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated thin bedding,,,,,,,,,,,,704
323-U1341B-50H-4-A,323,U1341,B,50,50-4,H,4,A,0,150,427.8,429.3,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated thin bedding,,,,,,,,,,,,705
323-U1341B-50H-5-A,323,U1341,B,50,50-5,H,5,A,0,130,429.3,430.6,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated thin bedding,,,,,,,,,,,,706
323-U1341B-50H-5-A,323,U1341,B,50,50-5,H,5,A,0,130,429.3,430.6,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated thin bedding,,,,,,,,,,,,707
323-U1341B-50H-6-A,323,U1341,B,50,50-6,H,6,A,0,40,430.6,431,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated thin bedding,,,,,,,,,,,,708
323-U1341B-50H-6-A,323,U1341,B,50,50-6,H,6,A,0,40,430.6,431,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated thin bedding,,,,,,,,,,,,709
323-U1341B-50H-CC-A,323,U1341,B,50,50-CC,H,CC,A,0,17,431,431.17,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated thin bedding,,,,,,,,,,,,710
323-U1341B-50H-CC-A,323,U1341,B,50,50-CC,H,CC,A,0,17,431,431.17,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated thin bedding,,,,,,,,,,,,711
323-U1341B-51H-1-A,323,U1341,B,51,51-1,H,1,A,0,150,431.2,432.7,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,712
323-U1341B-51H-2-A,323,U1341,B,51,51-2,H,2,A,0,150,432.7,434.2,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,713
323-U1341B-51H-3-A,323,U1341,B,51,51-3,H,3,A,0,150,434.2,435.7,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,714
323-U1341B-51H-4-A,323,U1341,B,51,51-4,H,4,A,0,57,435.7,436.27,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,715
323-U1341B-51H-4-A,323,U1341,B,51,51-4,H,4,A,57,64,436.27,436.34,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,,,,,,,,,,,,,716
323-U1341B-51H-4-A,323,U1341,B,51,51-4,H,4,A,57,64,436.27,436.34,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 6/2,,,,,light patch and layer,,,,,,,,,,,,717
323-U1341B-51H-4-A,323,U1341,B,51,51-4,H,4,A,64,81,436.34,436.51,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,718
323-U1341B-51H-4-A,323,U1341,B,51,51-4,H,4,A,81,87,436.51,436.57,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,,hard,5Y 7/2,,,,,,,,,,,,,,,,,719
323-U1341B-51H-4-A,323,U1341,B,51,51-4,H,4,A,87,150,436.57,437.2,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,720
323-U1341B-51H-5-A,323,U1341,B,51,51-5,H,5,A,0,110,437.2,438.3,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/2,,,,,,,,,,,,,,,,,721
323-U1341B-51H-6-A,323,U1341,B,51,51-6,H,6,A,0,40,438.4,438.8,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,722
323-U1341B-51H-CC-A,323,U1341,B,51,51-CC,H,CC,A,0,23,438.8,439.03,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,723
323-U1341B-52H-1-A,323,U1341,B,52,52-1,H,1,A,0,150,439,440.5,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,724
323-U1341B-52H-2-A,323,U1341,B,52,52-2,H,2,A,0,100,440.5,441.5,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated thin bedding,,,,,,,,,,,,725
323-U1341B-52H-2-A,323,U1341,B,52,52-2,H,2,A,0,100,440.5,441.5,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated thin bedding,,,,,,,,,,,,726
323-U1341B-52H-2-A,323,U1341,B,52,52-2,H,2,A,100,150,441.5,442,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,727
323-U1341B-52H-3-A,323,U1341,B,52,52-3,H,3,A,0,150,442,443.5,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,728
323-U1341B-52H-4-A,323,U1341,B,52,52-4,H,4,A,0,150,443.5,445,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,729
323-U1341B-52H-5-A,323,U1341,B,52,52-5,H,5,A,0,150,445,446.5,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,730
323-U1341B-52H-6-A,323,U1341,B,52,52-6,H,6,A,0,150,446.5,448,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,731
323-U1341B-52H-7-A,323,U1341,B,52,52-7,H,7,A,0,58,448,448.58,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,732
323-U1341B-52H-CC-A,323,U1341,B,52,52-CC,H,CC,A,0,27,448.58,448.85,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,733
323-U1341B-53H-1-A,323,U1341,B,53,53-1,H,1,A,0,150,448.5,450,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated bedding to patches,,,,,,,,,,,,734
323-U1341B-53H-1-A,323,U1341,B,53,53-1,H,1,A,0,150,448.5,450,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated bedding to patches,,,,,,,,,,,,735
323-U1341B-53H-2-A,323,U1341,B,53,53-2,H,2,A,0,150,450,451.5,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated bedding to patches,,,,,,,,,,,,736
323-U1341B-53H-2-A,323,U1341,B,53,53-2,H,2,A,0,150,450,451.5,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated bedding to patches,,,,,,,,,,,,737
323-U1341B-53H-3-A,323,U1341,B,53,53-3,H,3,A,0,150,451.5,453,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated bedding to patches,,,,,,,,,,,,738
323-U1341B-53H-3-A,323,U1341,B,53,53-3,H,3,A,0,150,451.5,453,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated bedding to patches,,,,,,,,,,,,739
323-U1341B-53H-4-A,323,U1341,B,53,53-4,H,4,A,0,150,453,454.5,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 4/2,,,,,undulated bedding to patches,,,,,,,,,,,,740
323-U1341B-53H-4-A,323,U1341,B,53,53-4,H,4,A,0,150,453,454.5,diatom ooze,Leg 323,,diatom ooze,50,stiff,5Y 5/2,,,,,undulated bedding to patches,,,,,,,,,,,,741
323-U1341B-53H-5-A,323,U1341,B,53,53-5,H,5,A,0,150,454.5,456,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,742
323-U1341B-53H-6-A,323,U1341,B,53,53-6,H,6,A,0,100,456,457,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,743
323-U1341B-53H-7-A,323,U1341,B,53,53-7,H,7,A,0,53,457,457.53,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,744
323-U1341B-53H-CC-A,323,U1341,B,53,53-CC,H,CC,A,0,26,457.53,457.79,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,745
323-U1341B-54H-1-A,323,U1341,B,54,54-1,H,1,A,0,6,457.8,457.86,conglomerate/breccia [M89],"Moncrief, 1989",,conglomerate/breccia,,hard,5Y 4/2,,,angular (Default),,shape and color varies,,,,,,,,,,,,746
323-U1341B-54H-1-A,323,U1341,B,54,54-1,H,1,A,0,10,457.8,457.9,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,,stiff,5Y 4/2,,,,,semilithified dolostone,,,,,,,,,,,,747
323-U1341B-54H-1-A,323,U1341,B,54,54-1,H,1,A,10,34,457.9,458.14,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,748
323-U1341B-54H-CC-A,323,U1341,B,54,54-CC,H,CC,A,0,19,458.14,458.33,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,749
323-U1341B-57X-1-A,323,U1341,B,57,57-1,X,1,A,0,6,458.4,458.46,dolostone [USGS-LP62],,,dolostone,,hard,5Y 8/1,,,,,,,,,,,,,,,,,750
323-U1341B-57X-1-A,323,U1341,B,57,57-1,X,1,A,6,150,458.46,459.9,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,751
323-U1341B-57X-2-A,323,U1341,B,57,57-2,X,2,A,0,150,459.9,461.4,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,752
323-U1341B-57X-3-A,323,U1341,B,57,57-3,X,3,A,0,150,461.4,462.9,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,753
323-U1341B-57X-4-A,323,U1341,B,57,57-4,X,4,A,0,150,462.9,464.4,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,754
323-U1341B-57X-5-A,323,U1341,B,57,57-5,X,5,A,0,150,464.4,465.9,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,755
323-U1341B-57X-6-A,323,U1341,B,57,57-6,X,6,A,0,114,465.9,467.04,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,756
323-U1341B-57X-CC-A,323,U1341,B,57,57-CC,X,CC,A,0,29,467.04,467.33,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 4/2,,,,,,,,,,,,,,,,,757
323-U1341B-58X-1-A,323,U1341,B,58,58-1,X,1,A,0,150,467.7,469.2,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 4/3,,,,,,,,,,,,,,,,,758
323-U1341B-58X-2-A,323,U1341,B,58,58-2,X,2,A,0,150,469.2,470.7,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 5/3,,,,,,,,,,,,,,,,,759
323-U1341B-58X-3-A,323,U1341,B,58,58-3,X,3,A,0,62,470.7,471.32,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 5/3,,,,,,,,,,,,,,,,,760
323-U1341B-58X-3-A,323,U1341,B,58,58-3,X,3,A,62,73,471.32,471.43,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,,hard,5Y 7/1,dolostone [USGS-LP62],,,,dolostone layer,,,,,,,,,,,,761
323-U1341B-58X-3-A,323,U1341,B,58,58-3,X,3,A,73,75,471.43,471.45,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,,soft,5Y 8/2,,,,,,,,,,,,,,,,,762
323-U1341B-58X-3-A,323,U1341,B,58,58-3,X,3,A,75,150,471.45,472.2,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 5/3,,,,,,,,,,,,,,,,,763
323-U1341B-58X-4-A,323,U1341,B,58,58-4,X,4,A,0,150,472.2,473.7,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 5/3,,,,,,,,,,,,,,,,,764
323-U1341B-58X-5-A,323,U1341,B,58,58-5,X,5,A,0,20,473.7,473.9,silty clay [S54],"Shepard, 1954",diatom-rich,diatom-rich silty clay,,soft,5Y 5/4,,,,,,,,,,,,,,,,,765
323-U1341B-58X-5-A,323,U1341,B,58,58-5,X,5,A,20,120,473.9,474.9,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,766
323-U1341B-58X-5-A,323,U1341,B,58,58-5,X,5,A,120,140,474.9,475.1,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,,soft,5Y 8/2,,,,,,,,,,,,,,,,,767
323-U1341B-58X-6-A,323,U1341,B,58,58-6,X,6,A,0,128,475.2,476.48,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,768
323-U1341B-58X-CC-A,323,U1341,B,58,58-CC,X,CC,A,0,27,476.48,476.75,diatom ooze,Leg 323,,diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,769
323-U1341B-59X-1-A,323,U1341,B,59,59-1,X,1,A,0,2,477,477.02,dolostone [USGS-LP62],"United States Geological Survey-Leighton & Pendexter, 1962",,dolostone,,hard,5Y 7/1,dolostone [USGS-LP62],oblate,subrounded (Default),,"could be drilling disturbance ""fall in"".",,,,,,,,,,,,770
323-U1341B-59X-1-A,323,U1341,B,59,59-1,X,1,A,2,6,477.02,477.06,diatom ooze,Leg 323,,diatom ooze,,soft,2.5Y 7/4,,,,,,,,,,,,,,,,,771
323-U1341B-59X-1-A,323,U1341,B,59,59-1,X,1,A,6,150,477.06,478.5,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,772
323-U1341B-59X-2-A,323,U1341,B,59,59-2,X,2,A,0,150,478.5,480,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,773
323-U1341B-59X-3-A,323,U1341,B,59,59-3,X,3,A,0,150,480,481.5,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,774
323-U1341B-59X-4-A,323,U1341,B,59,59-4,X,4,A,0,150,481.5,483,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,775
323-U1341B-59X-5-A,323,U1341,B,59,59-5,X,5,A,0,150,483,484.5,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,776
323-U1341B-59X-6-A,323,U1341,B,59,59-6,X,6,A,0,138,484.5,485.88,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,soft,10Y 4/1,,,,,,,,,,,,,,,,,777
323-U1341B-59X-6-A,323,U1341,B,59,59-6,X,6,A,138,150,485.88,486,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,778
323-U1341B-59X-7-A,323,U1341,B,59,59-7,X,7,A,0,49,486,486.49,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,779
323-U1341B-59X-CC-A,323,U1341,B,59,59-CC,X,CC,A,0,28,486.49,486.77,diatom ooze,Leg 323,sponge spicule-bearing,sponge spicule-bearing diatom ooze,,stiff,10Y 4/1,,,,,,,,,,,,,,,,,780
323-U1341B-60X-1-A,323,U1341,B,60,60-1,X,1,A,0,150,486.7,488.2,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 5/3,,,,,,,,,,,,,,,,,781
323-U1341B-60X-2-A,323,U1341,B,60,60-2,X,2,A,0,150,488.2,489.7,diatom ooze,Leg 323,,diatom ooze,,soft,5Y 5/3,,,,,,,,,,,,,,,,,782
323-U1341B-60X-3-A,323,U1341,B,60,60-3,X,3,A,0,150,489.7,491.2,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,783
323-U1341B-60X-4-A,323,U1341,B,60,60-4,X,4,A,0,150,491.2,492.7,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,784
323-U1341B-60X-5-A,323,U1341,B,60,60-5,X,5,A,0,150,492.7,494.2,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,785
323-U1341B-60X-6-A,323,U1341,B,60,60-6,X,6,A,0,100,494.2,495.2,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,786
323-U1341B-60X-7-A,323,U1341,B,60,60-7,X,7,A,0,10,495.2,495.3,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 5/3,,,,,,,,,,,,,,,,,787
323-U1341B-60X-7-A,323,U1341,B,60,60-7,X,7,A,10,95,495.3,496.15,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,788
323-U1341B-60X-7-A,323,U1341,B,60,60-7,X,7,A,95,96,496.15,496.16,diatom ooze,Leg 323,,diatom ooze,,stiff,2.5Y 8/1,,,,,with authigenic carbonate (50%),,,,,,,,,,,,789
323-U1341B-60X-7-A,323,U1341,B,60,60-7,X,7,A,96,97,496.16,496.17,diatom ooze,Leg 323,,diatom ooze,,stiff,5Y 4/2,,,,,,,,,,,,,,,,,790
