Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Minor Lithology Name,row_index
353-U1445C-30X-4-A,143,151,257.47,257.55,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,30,X,4,A,,,,682
353-U1445C-30X-5-A,0,15,257.55,257.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,30,X,5,A,,,,683
353-U1445C-30X-5-A,15,17,257.7,257.72,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,Multiple shells,,,,353,U1445,C,30,X,5,A,,,,684
353-U1445C-30X-5-A,17,98,257.72,258.53,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,30,X,5,A,,,,685
353-U1445C-30X-CC-A,0,52,258.53,259.05,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,30,X,CC,A,,,,686
353-U1445C-31X-1-A,0,49,260.2,260.69,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,1,A,,,,687
353-U1445C-31X-1-A,49,50,260.69,260.7,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,31,X,1,A,,,,688
353-U1445C-31X-1-A,50,124,260.7,261.44,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,1,A,,,,689
353-U1445C-31X-2-A,0,67,261.44,262.11,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,24-57 cm is paler than all other sections (GLEY 1 5/10Y),,,,353,U1445,C,31,X,2,A,,,,690
353-U1445C-31X-2-A,67,69,262.11,262.13,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,Quartz/mica rich?,,,,353,U1445,C,31,X,2,A,,,,691
353-U1445C-31X-2-A,69,150,262.13,262.94,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,2,A,,,,692
353-U1445C-31X-3-A,0,8,262.94,263.02,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,3,A,,,,693
353-U1445C-31X-3-A,8,9,263.02,263.03,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,31,X,3,A,,,,694
353-U1445C-31X-3-A,9,139,263.03,264.33,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,3,A,,,,695
353-U1445C-31X-4-A,0,109,264.33,265.42,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,4,A,,,,696
353-U1445C-31X-4-A,109,112,265.42,265.45,,silty,sand,,silty sand,silty sand,sand,,brown,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,31,X,4,A,,,,697
353-U1445C-31X-4-A,112,134,265.45,265.67,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,4,A,,,,698
353-U1445C-31X-CC-A,0,81,265.67,266.48,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),planar,,,,,,,,,,,,,,,,353,U1445,C,31,X,CC,A,,,,699
353-U1445C-32X-1-A,0,48,268.2,268.68,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,1,A,,,,700
353-U1445C-32X-2-A,0,118,268.68,269.86,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,2,A,,,,701
353-U1445C-32X-3-A,0,144,269.86,271.3,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,3,A,,,,702
353-U1445C-32X-4-A,0,141,271.3,272.71,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,4,A,,,,703
353-U1445C-32X-5-A,0,150,272.71,274.21,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,5,A,,,,704
353-U1445C-32X-6-A,0,131,274.21,275.52,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,6,A,,,,705
353-U1445C-32X-CC-A,0,32,275.52,275.84,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,32,X,CC,A,,,,706
353-U1445C-33X-1-A,0,7,276.2,276.27,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,1,A,,,,707
353-U1445C-33X-1-A,7,10,276.27,276.3,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers,,,,353,U1445,C,33,X,1,A,,,,708
353-U1445C-33X-1-A,10,150,276.3,277.7,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,1,A,,,,709
353-U1445C-33X-2-A,0,59,277.7,278.29,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,2,A,,,,710
353-U1445C-33X-2-A,0,67,277.7,278.37,,,clay,with biosilica,clay,clay with biosilica,clay with biosilica,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,2,A,,,,711
353-U1445C-33X-2-A,59,60,278.29,278.3,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,33,X,2,A,,,,712
353-U1445C-33X-2-A,60,67,278.3,278.37,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,2,A,,,,713
353-U1445C-33X-2-A,67,67.5,278.37,278.375,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,33,X,2,A,,,,714
353-U1445C-33X-2-A,67.5,94,278.375,278.64,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,2,A,,,,715
353-U1445C-33X-2-A,94,96.5,278.64,278.665,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,With many foraminifers,,,,353,U1445,C,33,X,2,A,,,,716
353-U1445C-33X-2-A,96.5,150,278.665,279.2,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,2,A,,,,717
353-U1445C-33X-3-A,0,128,279.2,280.48,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Olive brown sandy blebs between 66-70 cm.,,,,353,U1445,C,33,X,3,A,,,,718
353-U1445C-33X-4-A,0,72,280.48,281.2,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,4,A,,,,719
353-U1445C-33X-CC-A,0,22,281.2,281.42,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,33,X,CC,A,,,,720
353-U1445C-34X-1-A,0,100,281.2,282.2,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),bioturbated,,,,,,,,,,,,Olive brown sandy blebs between 20 and 30 cm.,,,,353,U1445,C,34,X,1,A,,,,721
353-U1445C-34X-1-A,100,103.5,282.2,282.235,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,34,X,1,A,,,,722
353-U1445C-34X-1-A,103.5,150,282.235,282.7,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,1,A,,,,723
353-U1445C-34X-2-A,0,37.5,282.7,283.075,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,2,A,,,,724
353-U1445C-34X-2-A,37.5,39,283.075,283.09,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,34,X,2,A,,,,725
353-U1445C-34X-2-A,39,81,283.09,283.51,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,2,A,,,,726
353-U1445C-34X-3-A,0,103,283.51,284.54,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Olive brown sandy blebs between 29.5-32 cm.,,,,353,U1445,C,34,X,3,A,,,,727
353-U1445C-34X-4-A,0,72.5,284.54,285.265,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,4,A,,,,728
353-U1445C-34X-4-A,72.5,73.5,285.265,285.275,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,34,X,4,A,,,,729
353-U1445C-34X-4-A,73.5,96,285.275,285.5,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,4,A,,,,730
353-U1445C-34X-4-A,96,100,285.5,285.54,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,34,X,4,A,,,,731
353-U1445C-34X-4-A,100,138,285.54,285.92,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,4,A,,,,732
353-U1445C-34X-5-A,0,63,285.92,286.55,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,5,A,,,,733
353-U1445C-34X-5-A,63,67,286.55,286.59,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,34,X,5,A,,,,734
353-U1445C-34X-5-A,67,131,286.59,287.23,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,5,A,,,,735
353-U1445C-34X-6-A,0,51,287.23,287.74,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,6,A,,,,736
353-U1445C-34X-CC-A,0,36,287.74,288.1,,biosilica rich,clay,with biosilica,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,34,X,CC,A,,,,737
353-U1445C-35X-1-A,0,59,289.2,289.79,,biosilica rich,clay,,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,1,A,,,,738
353-U1445C-35X-2-A,0,118,289.79,290.97,,biosilica rich,clay,,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,2,A,,,,739
353-U1445C-35X-3-A,0,26,290.97,291.23,,biosilica rich,clay,,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,3,A,,,,740
353-U1445C-35X-3-A,26,28.5,291.23,291.255,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With few foraminifers.,,,,353,U1445,C,35,X,3,A,,,,741
353-U1445C-35X-3-A,28.5,151,291.255,292.48,,biosilica rich,clay,,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,3,A,,,,742
353-U1445C-35X-4-A,0,150,292.48,293.98,,biosilica rich,clay,,biosilica rich clay,biosilica rich clay,clay,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,4,A,,,,743
353-U1445C-35X-5-A,0,26.5,293.98,294.245,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,5,A,,,,744
353-U1445C-35X-5-A,26.5,27.5,294.245,294.255,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With few foraminifers.,,,,353,U1445,C,35,X,5,A,,,,745
353-U1445C-35X-5-A,27.5,151,294.255,295.49,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,5,A,,,,746
353-U1445C-35X-6-A,0,120,295.49,296.69,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,6,A,,,,747
353-U1445C-35X-6-A,120,125,296.69,296.74,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,thin bed,normally graded,,,,,Turbidite,,,With few foraminifers.,,,,353,U1445,C,35,X,6,A,,,,748
353-U1445C-35X-6-A,125,151,296.74,297,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,6,A,,,,749
353-U1445C-35X-7-A,0,97,297,297.97,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,7,A,,,,750
353-U1445C-35X-CC-A,0,20,297.97,298.17,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,CC,A,,,,751
353-U1445C-35X-CC-A,20,22,298.17,298.19,,silty,sand,,silty sand,silty sand,sand,,gray,5Y 4/2 (olive gray),,,,very thin bed,normally graded,,,,,Turbidite,,,With few foraminifers.,,,,353,U1445,C,35,X,CC,A,,,,752
353-U1445C-35X-CC-A,22,28,298.19,298.25,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,35,X,CC,A,,,,753
353-U1445C-36X-1-A,0,119,297.2,298.39,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,1,A,,,,754
353-U1445C-36X-2-A,0,151,298.39,299.9,,biosilica rich,clay,with glauconite,biosilica rich clay,biosilica rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,2,A,,,,755
353-U1445C-36X-3-A,0,92,299.9,300.82,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,3,A,,,,756
353-U1445C-36X-3-A,92,95.5,300.82,300.855,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,With many foraminifers.,,,,353,U1445,C,36,X,3,A,,,,757
353-U1445C-36X-3-A,95.5,101,300.855,300.91,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,3,A,,,,758
353-U1445C-36X-4-A,0,151,300.91,302.42,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,"Olive (5Y 5/3) authigenic carbonate bandings between 29 and 32.5 cm, and between 74 and 80 cm.",,,,353,U1445,C,36,X,4,A,,,,759
353-U1445C-36X-5-A,0,50,302.42,302.92,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,5,A,,,,760
353-U1445C-36X-5-A,50,53,302.92,302.95,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,36,X,5,A,,,,761
353-U1445C-36X-5-A,53,104,302.95,303.46,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Olive (5Y 5/3) authigenic carbonate banding between 102 and 104 cm.,,,,353,U1445,C,36,X,5,A,,,,762
353-U1445C-36X-6-A,0,3,303.46,303.49,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Olive (5Y 5/3) authigenic carbonate banding between 0 and 2 cm.,,,,353,U1445,C,36,X,6,A,,,,763
353-U1445C-36X-6-A,3,5,303.49,303.51,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,36,X,6,A,,,,764
353-U1445C-36X-6-A,5,65,303.51,304.11,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,6,A,,,,765
353-U1445C-36X-6-A,65,69,304.11,304.15,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,36,X,6,A,,,,766
353-U1445C-36X-6-A,69,91,304.15,304.37,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,6,A,,,,767
353-U1445C-36X-7-A,0,42,304.37,304.79,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Olive (5Y 5/3) authigenic carbonate banding between 17 and 24 cm.,,,,353,U1445,C,36,X,7,A,,,,768
353-U1445C-36X-7-A,42,46,304.79,304.83,,silty,sand,,silty sand,silty sand,sand,,green,5Y 7/2 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1445,C,36,X,7,A,,,,769
353-U1445C-36X-7-A,46,68,304.83,305.05,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,,,,,353,U1445,C,36,X,7,A,,,,770
353-U1445C-36X-CC-A,0,43,305.05,305.48,,diatom rich,clay,with glauconite,diatom rich clay,diatom rich clay with glauconite,clay with glauconite,,dark green,GLEY 1 3/10Y (very dark greenish gray),,,,,,,,,,,,,Light gray sandy blebs between 13 and 22 cm.,,,,353,U1445,C,36,X,CC,A,,,,771
