Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,55.0,56.0,59.45,59.46,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Volcaniclastic sand,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,70,,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,56.0,64.0,59.46,59.54,moderate [drilling disturbance],4,carbonate ooze [Leg178],80,silt-fine mud [T07],2,carbonate ooze [Leg178],20,fine sand [T07],4,100,Hemipelagic silt ooze,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,,0,20,0,75,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,64.0,71.0,59.54,59.61,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Volcaniclastic sand having normal grading,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,20,,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,71.0,141.0,59.61,60.31,high [drilling disturbance],6,carbonate ooze [Leg178],80,silt-fine mud [T07],2,carbonate ooze [Leg178],20,fine sand [T07],4,100,Hemipelagic silt ooze alternating with fine sand,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,,0,10,0,88,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-3-A,340,U1396,C,7,7-3,H,3,A,141.0,150.0,60.31,60.4,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-7H-4-A,340,U1396,C,7,7-4,H,4,A,0.0,107.0,60.4,61.47,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-4-A,340,U1396,C,7,7-4,H,4,A,107.0,115.0,61.47,61.55,minimal [drilling disturbance],1,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,60,0,25,0,0,0,0,15,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-4-A,340,U1396,C,7,7-4,H,4,A,115.0,150.0,61.55,61.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,5,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,0.0,26.0,61.9,62.16,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,sandy hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,10,0,0,40,0,40,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,26.0,28.0,62.16,62.18,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,35,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,28.0,29.0,62.18,62.19,moderate [drilling disturbance],4,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,mixture of sandybioclastic and volcaniclastic sediments,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,25,0,15,0,0,30,0,30,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,29.0,96.0,62.19,62.86,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],50,fine sand [T07],4,carbonate ooze [Leg178],50,silt-fine mud [T07],2,100,mottled fine grained hemipelagic sediments,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,35,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,96.0,99.0,62.86,62.89,moderate [drilling disturbance],4,calcareous sand [Leg210],85,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],15,coarse sand [T07],7,100,mixture of bioclastic and volcaniclastic sediments,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,5,0,0,35,0,50,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-5-A,340,U1396,C,7,7-5,H,5,A,99.0,150.0,62.89,63.4,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled silty hemipelagic sediments,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,35,0,60,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,0.0,33.0,63.4,63.73,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,bioturbated hemipelagic fines,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,10,0,88,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,33.0,37.5,63.73,63.775,slight [drilling disturbance],2,calcareous sand [Leg210],60,fine medium sand [T07],5,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,bioturbated hemipelagic fines,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,30,0,0,10,2,58,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,37.5,39.0,63.775,63.79,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,"bioturbated volcaniclastic sand patch, ashfall origin?",0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,0,78,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,39.0,41.0,63.79,63.81,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,,,,,,,100,bioturbated hemipelagic fines,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,80,0,20,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,41.0,71.0,63.81,64.11,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,bioturbated hemipelagic fines,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,0,78,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,71.0,96.0,64.11,64.36,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"bioturbated hemipelagic fines, 1cm diameter pumice clast (angular) at the depth of 77 cm.",2.0,0,,0,,0,,100,granule [T07],0,,0,,0,,,,angular,0,0,0,0,5,0,0,10,0,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,96.0,101.0,64.36,64.41,slight [drilling disturbance],2,ash [F&S84],100,coarse sand [T07],7,,,,,100,bioturbated ashfall,0.0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,30,0,20,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,101.0,115.0,64.41,64.55,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,bioturbated hemipelagic fines,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,0,78,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,115.0,118.5,64.55,64.585,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,bioturbated ashfall,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,60,0,40,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-6-A,340,U1396,C,7,7-6,H,6,A,118.5,150.0,64.585,64.9,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,bioturbated hemipelagic fines,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,20,0,78,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-7-A,340,U1396,C,7,7-7,H,7,A,0.0,11.5,64.9,65.015,slight [drilling disturbance],2,carbonate ooze [Leg178],60,silt-fine mud [T07],2,calcareous sand [Leg210],40,fine sand [T07],4,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,15,0,80,,moderate [BP01],absent [alteration],0,Hemipelagic,,,,,,,,,,,,
340-U1396C-7H-7-A,340,U1396,C,7,7-7,H,7,A,11.5,13.0,65.015,65.03,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,60,0,40,0,0,0,0,0,,well [BP01],absent [alteration],0,ashfall,,,,,,,,,,,,
340-U1396C-7H-7-A,340,U1396,C,7,7-7,H,7,A,13.0,60.0,65.03,65.5,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,20,0,80,,poor [BP01],absent [alteration],0,Hemipelagic,,,,,,,,,,,,
340-U1396C-7H-7-A,340,U1396,C,7,7-7,H,7,A,60.0,61.0,65.5,65.51,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,70,0,30,0,0,0,0,0,,well [BP01],absent [alteration],0,"There is a patch of volcaniclastic sand, which may be ash fall origin?",,,,,,,,,,,,
340-U1396C-7H-7-A,340,U1396,C,7,7-7,H,7,A,61.0,78.0,65.51,65.68,slight [drilling disturbance],2,carbonate ooze [Leg178],60,silt-fine mud [T07],2,calcareous sand [Leg210],40,fine sand [T07],4,100,,2.0,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,dense pumice,angular,0,0,0,0,5,0,0,30,0,65,,moderate [BP01],absent [alteration],0,Dense pumice clast is included.,,,,,,,,,,,,
340-U1396C-7H-7-A,340,U1396,C,7,7-7,H,7,A,78.0,85.0,65.68,65.75,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,0,0,0,98,,well [BP01],absent [alteration],0,Hemipelagic.,,,,,,,,,,,,
340-U1396C-7H-CC-A,340,U1396,C,7,7-CC,H,CC,A,0.0,20.0,65.75,65.95,minimal [drilling disturbance],1,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,Hemipelagic sediment mottled by bioturbation,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,20,0,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-7H-CC-A,340,U1396,C,7,7-CC,H,CC,A,20.0,26.0,65.95,66.01,,,,,,,,,,,,PAL sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-8H-1-A,340,U1396,C,8,8-1,H,1,A,0.0,150.0,65.4,66.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic clay,0.1,0,,0,,0,,0,,0,,0,,100,,,,rounded,0,0,0,0,0,0,0,80,20,0,,poor [BP01],absent [alteration],0,"Hemipelagic, ill-sorted",,,,,,,,,,,,
340-U1396C-8H-2-A,340,U1396,C,8,8-2,H,2,A,0.0,53.0,66.9,67.43,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5.0,80,pebble [W22_2],0,,0,,0,,0,,0,,20,medium sand [T07],,,angular,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-2-A,340,U1396,C,8,8-2,H,2,A,53.0,62.5,67.43,67.525,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,5.0,0,,0,,0,,0,,0,,0,,100,granule [T07],,,angular,50,0,10,0,30,0,0,10,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-2-A,340,U1396,C,8,8-2,H,2,A,62.5,150.0,67.525,68.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-3-A,340,U1396,C,8,8-3,H,3,A,0.0,30.0,68.4,68.7,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,2,30,30,38,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1396C-8H-3-A,340,U1396,C,8,8-3,H,3,A,30.0,35.0,68.7,68.75,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,probably ash fall origin  ,0.0,0,,0,,0,,0,,0,,0,,0,,,,,85,0,2,0,8,0,0,0,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-3-A,340,U1396,C,8,8-3,H,3,A,35.0,141.0,68.75,69.81,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,2,30,30,38,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1396C-8H-3-A,340,U1396,C,8,8-3,H,3,A,141.0,150.0,69.81,69.9,,,,,,,,,,,,WR Sample,0.0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1396C-8H-4-A,340,U1396,C,8,8-4,H,4,A,0.0,151.0,69.9,71.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-8H-5-A,340,U1396,C,8,8-5,H,5,A,0.0,5.5,71.41,71.465,slight [drilling disturbance],2,carbonate ooze [Leg178],90,silt-fine mud [T07],2,volcaniclastic-gravel [BGS-S81],10,pebble [W22_2],9,100,Hemipelaic sedimen containing pumice clasts which is probably reworked from tephra layer below.,10.0,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-8H-5-A,340,U1396,C,8,8-5,H,5,A,5.5,14.0,71.465,71.55,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Crystal-rich tephra,0.0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,0,0,85,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-5-A,340,U1396,C,8,8-5,H,5,A,14.0,30.5,71.55,71.715,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-8H-5-A,340,U1396,C,8,8-5,H,5,A,30.5,37.0,71.715,71.78,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,Normally grading tephra,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,85,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-5-A,340,U1396,C,8,8-5,H,5,A,37.0,43.0,71.78,71.84,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,Normally grading pumiceous tephra,0.0,0,,0,,0,,0,,0,,0,,0,,,,,85,0,0,0,15,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-5-A,340,U1396,C,8,8-5,H,5,A,43.0,152.0,71.84,72.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-8H-6-A,340,U1396,C,8,8-6,H,6,A,0.0,92.0,72.93,73.85,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"Calcareous ooze
",0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,80,20,0,,poor [BP01],absent [alteration],0,Hemipelagic clay,,,,,,,,,,,,
340-U1396C-8H-6-A,340,U1396,C,8,8-6,H,6,A,92.0,98.0,73.85,73.91,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Highly bioturbated ash?,0.0,0,,0,,0,,0,,0,,0,,0,,,,,2,0,0,2,10,0,86,0,0,0,,poor [BP01],absent [alteration],0,Bioturbated ash,,,,,,,,,,,,
340-U1396C-8H-6-A,340,U1396,C,8,8-6,H,6,A,98.0,141.0,73.91,74.34,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Calcareous ooze,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,80,20,0,,poor [BP01],absent [alteration],0,Hemipelagic clay,,,,,,,,,,,,
340-U1396C-8H-6-A,340,U1396,C,8,8-6,H,6,A,141.0,152.0,74.34,74.45,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1396C-8H-7-A,340,U1396,C,8,8-7,H,7,A,0.0,72.0,74.45,75.17,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2.0,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-CC-A,340,U1396,C,8,8-CC,H,CC,A,0.0,23.5,75.17,75.405,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2.0,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-8H-CC-A,340,U1396,C,8,8-CC,H,CC,A,23.5,30.0,75.405,75.47,,,,,,,,,,,,PAL,0.0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1396C-9H-1-A,340,U1396,C,9,9-1,H,1,A,0.0,150.0,74.9,76.4,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2.0,0,,0,,0,,0,,0,,0,,100,medium sand [T07],,,rounded,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-9H-2-A,340,U1396,C,9,9-2,H,2,A,0.0,31.0,76.4,76.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,15,15,30,40,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1396C-9H-2-A,340,U1396,C,9,9-2,H,2,A,31.0,34.0,76.71,76.74,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,15,30,30,25,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1396C-9H-2-A,340,U1396,C,9,9-2,H,2,A,34.0,122.0,76.74,77.62,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,15,15,30,40,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1396C-9H-2-A,340,U1396,C,9,9-2,H,2,A,122.0,125.0,77.62,77.65,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,calcareous sand [Leg210],20,fine sand [T07],4,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,70,0,2,6,2,0,0,15,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-9H-2-A,340,U1396,C,9,9-2,H,2,A,125.0,128.0,77.65,77.68,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],85,very coarse sand [T07],8,calcareous sand [Leg210],15,fine sand [T07],4,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,50,0,3,30,2,0,0,10,0,5,,extremely poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-9H-2-A,340,U1396,C,9,9-2,H,2,A,128.0,150.0,77.68,77.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,15,15,30,40,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,0.0,46.0,77.9,78.36,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,46.0,49.0,78.36,78.39,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],80,fine mud [T07],3,volcaniclastic-gravel [BGS-S81],20,pebble [W22_2],9,100,Fallout tephra,20.0,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,5,0,0,90,5,0,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,49.0,54.0,78.39,78.44,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],90,silt-fine mud [T07],2,volcaniclastic-gravel [BGS-S81],10,granule [T07],9,100,Fallout tephra,10.0,100,,0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,95,5,0,0,,very poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,54.0,64.0,78.44,78.54,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,Pumice fallout,0.0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,0,0,40,0,0,0,0,0,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,64.0,81.5,78.54,78.715,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,81.5,83.5,78.715,78.735,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,Tephra,0.0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,0,0,20,0,0,0,0,0,,well [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,83.5,142.0,78.735,79.32,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,Hemipelagic sediment,0.0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,0,99,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1396C-9H-3-A,340,U1396,C,9,9-3,H,3,A,142.0,150.0,79.32,79.4,minimal [drilling disturbance],1,,,,,,,,,,WR,0.0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
