Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,66,70,88.36,88.4,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,normally graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,292
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,70,102,88.4,88.72,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,293
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,102,111,88.72,88.81,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,grey silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,90,0,5,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,294
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,111,118,88.81,88.88,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,normally graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,80,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,295
340-U1395B-11H-1-A,340,U1395,B,11,11-1,H,1,A,118,150,88.88,89.2,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,10,0,,moderate [BP01],high [alteration],8,,,,,,,,,,,,,,296
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,0,7,89.2,89.27,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,emipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,297
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,7,12,89.27,89.32,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,60,0,0,20,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,298
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,12,20,89.32,89.4,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,299
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,20,28,89.4,89.48,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,300
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,28,40,89.48,89.6,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,301
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,40,51,89.6,89.71,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,40,0,0,20,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,302
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,51,68,89.71,89.88,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,fine grained hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,303
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,68,129,89.88,90.49,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,304
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,129,133,90.49,90.53,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,60,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,305
340-U1395B-11H-2-A,340,U1395,B,11,11-2,H,2,A,133,150,90.53,90.7,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,90,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,306
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,0,22,90.7,90.92,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,"hemipelagite, mottled, bioturbated",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,307
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,22,23,90.92,90.93,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,,80,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,308
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,23,48,90.93,91.18,moderate [drilling disturbance],4,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,"hemipelagite, mottled, bioturbated",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,309
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,48,53,91.18,91.23,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,310
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,53,74,91.23,91.44,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,311
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,74,76,91.44,91.46,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,312
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,76,88,91.46,91.58,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,313
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,88,92,91.58,91.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,90,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,314
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,92,101,91.62,91.71,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,315
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,101,106,91.71,91.76,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,80,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,316
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,106,140,91.76,92.1,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sandstone or tuff [Leg210],30,fine sand [T07],4,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,5,85,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,317
340-U1395B-11H-3-A,340,U1395,B,11,11-3,H,3,A,140,150,92.1,92.2,,,,,,,,,,,,WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,0,9,92.2,92.29,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,319
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,9,12,92.29,92.32,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,80,0,0,0,5,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,320
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,12,24,92.32,92.44,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,321
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,24,27,92.44,92.47,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,90,0,0,3,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,322
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,27,31,92.47,92.51,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,323
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,31,33.5,92.51,92.535,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,324
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,33.5,43,92.535,92.63,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,325
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,43,47,92.63,92.67,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,326
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,47,54,92.67,92.74,,,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,327
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,54,55,92.74,92.75,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,90,0,0,0,0,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,328
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,55,65,92.75,92.85,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,329
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,65,87,92.85,93.07,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,330
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,87,89,93.07,93.09,,,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,0,10,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,331
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,89,102,93.09,93.22,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,332
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,102,109,93.22,93.29,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,333
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,109,113,93.29,93.33,,,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,334
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,113,115,93.33,93.35,,,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,335
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,115,123,93.35,93.43,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,0,10,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,336
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,123,134,93.43,93.54,,,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,337
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,134,134.5,93.54,93.545,,,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,85,0,0,5,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,338
340-U1395B-11H-4-A,340,U1395,B,11,11-4,H,4,A,134.5,150,93.545,93.7,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,339
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,0,22,93.7,93.92,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic fines,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,2,0,98,,,absent [alteration],0,,,,,,,,,,,,,,340
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,22,52,93.92,94.22,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"hemipelagic fines, diffuse layering",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,,absent [alteration],0,,,,,,,,,,,,,,341
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,52,123,94.22,94.93,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],60,fine medium sand [T07],5,calcareous sand [Leg210],40,fine medium sand [T07],5,100,mixed turbidite with diffuse laminae,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,60,0,0,15,25,0,,,absent [alteration],0,,,,,,,,,,,,,,342
340-U1395B-11H-5-A,340,U1395,B,11,11-5,H,5,A,123,150,94.93,95.2,slight [drilling disturbance],2,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,"hemipelagic fines, mottled",0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,5,0,95,,,absent [alteration],0,,,,,,,,,,,,,,343
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,0,23,95.2,95.43,slight [drilling disturbance],2,calcareous sand [Leg210],90,fine sand [T07],4,volcaniclastic-sand [BGS-S81],10,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,10,0,0,0,0,90,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,344
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,23,32,95.43,95.52,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,345
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,32,50,95.52,95.7,slight [drilling disturbance],2,calcareous sand [Leg210],70,fine sand [T07],4,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,25,0,0,0,0,70,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,346
340-U1395B-11H-6-A,340,U1395,B,11,11-6,H,6,A,50,142,95.7,96.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,0,5,0,0,90,0,0,5,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,347
340-U1395B-11H-CC-A,340,U1395,B,11,11-CC,H,CC,A,0,10,96.62,96.72,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,10,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,0,5,0,0,90,0,0,5,0,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,348
340-U1395B-11H-CC-A,340,U1395,B,11,11-CC,H,CC,A,10,15,96.72,96.77,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,349
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,0,8,96.7,96.78,severe [drilling disturbance],7,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,350
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,8,21,96.78,96.91,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,351
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,21,22,96.91,96.92,destroyed [drilling disturbance],8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,352
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,22,37,96.92,97.07,moderate [drilling disturbance],4,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,0,0,100,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,353
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,37,38,97.07,97.08,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,10,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,354
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,38,81,97.08,97.51,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,0,0,95,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,355
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,81,84,97.51,97.54,slight [drilling disturbance],2,ash [F&S84],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,356
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,84,131,97.54,98.01,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,357
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,131,136,98.01,98.06,slight [drilling disturbance],2,ash [F&S84],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,358
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,136,143,98.06,98.13,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,359
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,143,144,98.13,98.14,slight [drilling disturbance],2,ash [F&S84],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,360
340-U1395B-12H-1-A,340,U1395,B,12,12-1,H,1,A,144,152,98.14,98.22,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,5,0,0,0,0,95,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,361
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,0,11,98.22,98.33,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,0,10,,,absent [alteration],0,,,,,,,,,,,,,,362
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,11,29,98.33,98.51,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,100,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,363
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,29,41,98.51,98.63,minimal [drilling disturbance],1,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,0,10,,,absent [alteration],0,,,,,,,,,,,,,,364
340-U1395B-12H-2-A,340,U1395,B,12,12-2,H,2,A,41,61,98.63,98.83,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,100,0,0,0,0,,,absent [alteration],0,,,,,,,,,,,,,,365
