Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1502A-11R-5-A,29,39,467.43,467.53,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,39,70,467.53,467.84,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,70,75,467.84,467.89,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,bioturbated,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,75,82,467.89,467.96,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,82,88,467.96,468.02,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 3/N (very dark gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,88,99,468.02,468.13,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,99,109,468.13,468.23,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,109,121,468.23,468.35,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,121,128,468.35,468.42,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 3/N (very dark gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,planar,horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,128,147,468.42,468.61,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-5-A,147,151,468.61,468.65,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 5/N (gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,5,A
368-U1502A-11R-6-A,0,5,468.64,468.69,,clay [Leg339],with calcite,clay,clay with calcite,,GLEY 1 7/10Y (light greenish grey),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,5,15,468.69,468.79,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 3/N (very dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,15,23,468.79,468.87,,clayey silt [MMK88],with nannofossils [2014],clayey silt,clayey silt with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,moderate [2014],,,,irregular,horizontal,,fining upward,complete [DB86],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,23,31,468.87,468.95,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 3/N (very dark gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,31,67,468.95,469.31,,clay [Leg339],with foraminifers [2014],clay,clay with foraminifers,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,67,69,469.31,469.33,,clayey silt [MMK88],,clayey silt,clayey silt,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,69,75,469.33,469.39,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,75,84,469.39,469.48,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,moderate [2014],,,,bioturbated,horizontal,,interlamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-6-A,84,91,469.48,469.55,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,6,A
368-U1502A-11R-7-A,0,40,469.55,469.95,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,7,A
368-U1502A-11R-7-A,40,62,469.95,470.17,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,7,A
368-U1502A-11R-7-A,62,76,470.17,470.31,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,Coarse sand size pyrite filled in fossils.,bioturbated,horizontal,,interlamination,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,7,A
368-U1502A-11R-7-A,76,81,470.31,470.36,,clay [Leg339],,clay,clay,,GLEY 1 3/N (very dark gray),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,7,A
368-U1502A-11R-CC-A,0,11,470.36,470.47,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,CC,A
368-U1502A-11R-CC-A,11,14,470.47,470.5,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,11,R,CC,A
368-U1502A-12R-1-A,0,9,471,471.09,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,9,23,471.09,471.23,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,23,28,471.23,471.28,,clayey silt [MMK88],with nannofossils [2014],clayey silt,clayey silt with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,28,31,471.28,471.31,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,inclined,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,31,40,471.31,471.4,,clayey silt [MMK88],with nannofossils [2014],clayey silt,clayey silt with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,very fine sand [W22_2],3,well [2014],,,,erosive,horizontal,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,40,49,471.4,471.49,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,49,71,471.49,471.71,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,coarse sand [W22_2],6,moderate [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,71,73,471.71,471.73,,clayey silt [MMK88],with nannofossils [2014],clayey silt,clayey silt with nannofossils,,GLEY 1 5/N (gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,planar,horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,73,97,471.73,471.97,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,bioturbated,curved,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,97,108,471.97,472.08,,clayey silt [MMK88],with nannofossils [2014],clayey silt,clayey silt with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],silt [W22_1],2,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,108,119,472.08,472.19,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,very fine sand [W22_2],3,moderate [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,119,148,472.19,472.48,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,irregular,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-1-A,148,150,472.48,472.5,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,1,A
368-U1502A-12R-2-A,0,38,472.5,472.88,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 4/N (dark gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,38,59,472.88,473.09,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,5,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,59,66,473.09,473.16,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,66,74,473.16,473.24,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,74,89,473.24,473.39,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,89,97,473.39,473.47,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,97,106,473.47,473.56,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,106,120,473.56,473.7,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,120,123,473.7,473.73,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/10GY (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,planar,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,123,133,473.73,473.83,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,133,140,473.83,473.9,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/2 (dark grayish brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-2-A,140,150,473.9,474,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,2,A
368-U1502A-12R-3-A,0,3,474,474.03,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,3,35,474.03,474.35,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,5,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,35,43,474.35,474.43,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,43,75,474.43,474.75,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,10,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,75,95,474.75,474.95,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,95,106,474.95,475.06,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,106,114,475.06,475.14,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,114,121,475.14,475.21,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,121,124,475.21,475.24,,silty clay [MMK88],with nannofossils [2014],silty clay,silty clay with nannofossils,,GLEY 1 5/5G (greenish gray),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,fining upward,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
368-U1502A-12R-3-A,124,150,475.24,475.5,,clay [Leg339],with nannofossils [2014],clay,clay with nannofossils,,10YR 4/3 (brown),moderately consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,horizontal,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1502,A,12,R,3,A
