Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Lithology Suffix,Minor Lithology Prefix,Lithology Prefix,Minor Lithology Suffix,row_index
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,21,23,22.17,22.19,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,5,75,0,0,2,3,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,178
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,23,43,22.19,22.39,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,2,0,10,0,68,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,179
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,43,47,22.39,22.43,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,5,75,0,0,2,3,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,180
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,47,48,22.43,22.44,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,181
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,48,53,22.44,22.49,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,5,75,0,0,2,3,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,182
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,53,59,22.49,22.55,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,183
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,59,61,22.55,22.57,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,5,75,0,0,2,3,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,184
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,61,66,22.57,22.62,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,185
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,66,67,22.62,22.63,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,186
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,67,84,22.63,22.8,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,187
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,84,106,22.8,23.02,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,188
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,106,119,23.02,23.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,189
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,119,121,23.15,23.17,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,190
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,121,125,23.17,23.21,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,191
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,125,127,23.21,23.23,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,192
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,127,130,23.23,23.26,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,193
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,130,131,23.26,23.27,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,194
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,131,135,23.27,23.31,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,195
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,135,137,23.31,23.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,196
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,137,139,23.33,23.35,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,197
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,139,140,23.35,23.36,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,10,77,0,0,1,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,198
340-U1397B-3H-5-A,340,U1395,B,3,3-5,H,5,A,140,150,23.36,23.46,minimal [drilling disturbance],1,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,199
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,0,7.5,23.46,23.535,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,15,60,0,0,2,1,2,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,200
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,7.5,17,23.535,23.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,201
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,17,22,23.63,23.68,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],55,fine sand [T07],4,volcaniclastic-sand [BGS-S81],45,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,15,20,55,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,202
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,22,28,23.68,23.74,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],70,fine mud [T07],3,volcaniclastic-sand [BGS-S81],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,15,60,0,0,2,1,2,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,203
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,28,40,23.74,23.86,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,204
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,40,49,23.86,23.95,minimal [drilling disturbance],1,volcaniclastic-gravel [BGS-S81],60,granule [T07],9,volcaniclastic-sand [BGS-S81],40,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,15,20,55,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,205
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,49,69,23.95,24.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,206
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,69,78,24.15,24.24,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,1,1,1,0,42,2,0,3,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,207
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,78,95,24.24,24.41,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,208
340-U1397B-3H-6-A,340,U1395,B,3,3-6,H,6,A,95,150,24.41,24.96,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],80,coarse sand [T07],7,volcaniclastic-sand [BGS-S81],20,fine sand [T07],4,100,,10,0,,0,,0,,0,,0,,100,fine mud [T07],0,,100,,angular,10,0,15,20,55,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,209
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,0,7,24.96,25.03,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,15,60,0,0,2,1,2,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,210
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,7,27,25.03,25.23,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,211
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,27,41.5,25.23,25.375,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,1,1,1,0,42,2,0,3,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,212
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,41.5,54,25.375,25.5,minimal [drilling disturbance],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,41.5,54,25.375,25.5,,1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,214
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,54,56,25.5,25.52,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,15,60,0,0,2,1,2,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,215
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,56,70,25.52,25.66,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,1,1,1,0,42,2,0,3,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,216
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,70,75,25.66,25.71,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,217
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,75,77,25.71,25.73,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,20,15,60,0,0,2,1,2,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,218
340-U1397B-3H-7-A,340,U1395,B,3,3-7,H,7,A,77,87,25.73,25.83,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,219
340-U1397B-3H-CC-A,340,U1395,B,3,3-CC,H,CC,A,0,15,25.83,25.98,moderate [drilling disturbance],4,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,50,0,1,1,1,0,42,2,0,3,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,220
340-U1397B-3H-CC-A,340,U1395,B,3,3-CC,H,CC,A,15,21,25.98,26.04,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,100,100,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,221
340-U1397B-3H-CC-A,340,U1395,B,3,3-CC,H,CC,A,21,26,26.04,26.09,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,222
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,0,12,25.6,25.72,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0,0,70,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,223
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,12,14,25.72,25.74,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,70,0,0,0,30,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,224
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,14,39,25.74,25.99,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0,0,70,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,225
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,39,41,25.99,26.01,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,70,0,0,0,30,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,226
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,41,55,26.01,26.15,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0,0,70,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,227
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,55,57,26.15,26.17,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,10,0,90,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,228
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,57,69,26.17,26.29,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0,0,70,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,229
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,69,145,26.29,27.05,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,20,0,60,0,0,10,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,230
340-U1397B-4H-1-A,340,U1395,B,4,4-1,H,1,A,145,150,27.05,27.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,0,0,0,0,0,70,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,231
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,0,13,27.1,27.23,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,20,0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,232
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,13,21,27.23,27.31,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,fine sand [T07],4,calcareous sand [Leg210],30,fine sand [T07],4,100,mixture ofvolcaniclastic andbioclastic materials,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,30,0,35,0,0,5,0,30,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,233
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,21,31,27.31,27.41,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,20,0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,234
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,31,32,27.41,27.42,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,pumiceous tephra layer,0,0,,0,,0,,0,,0,,0,,0,,0,,,60,0,10,0,30,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,235
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,32,34,27.42,27.44,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,medium sand [T07],6,calcareous sand [Leg210],30,medium sand [T07],6,100,mixture of volcaniclastic and bioclastic materials,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,40,0,30,0,0,15,0,15,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,236
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,34,40,27.44,27.5,slight [drilling disturbance],2,carbonate ooze [Leg178],80,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],20,,,100,mixture of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,5,0,10,0,0,15,0,70,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,237
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,40,65,27.5,27.75,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,20,0,80,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,238
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,65,71,27.75,27.81,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],75,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],25,,,100,mixture of bioclastic and volcaniclastic materials,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,5,0,0,0,0,0,0,75,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,239
340-U1397B-4H-2-A,340,U1395,B,4,4-2,H,2,A,71,150,27.81,28.6,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,0,,,15,0,5,0,70,0,0,0,0,10,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,240
340-U1397B-4H-3-A,340,U1395,B,4,4-3,H,3,A,0,150,28.6,30.1,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"crystals are sand sized, but pumice grains are coarse sand sized. massive part of volcaniclastic turbidite",0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,0,88,0,0,0,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,241
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,0,20,30.1,30.3,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,"part of volcaniclastic turbidite (pumice, crystals rich)",0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,0,88,0,0,0,2,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,242
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,20,54.5,30.3,30.645,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5,5,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,243
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,54.5,58,30.645,30.68,moderate to high [drilling disturbance],5,volcaniclastic-sand [BGS-S81],100,fine medium sand [T07],5,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,97,0,0,1,2,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,244
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,58,64.5,30.68,30.745,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5,5,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,245
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,64.5,65,30.745,30.75,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,10,70,0,0,10,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,246
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,65,67,30.75,30.77,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5,5,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,247
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,67,68,30.77,30.78,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,volcaniclastic sand (ashfall?),0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,0,10,70,0,0,10,0,0,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,248
340-U1397B-4H-4-A,340,U1395,B,4,4-4,H,4,A,68,69,30.78,30.79,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,2,0,0,5,5,88,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,249
