Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Lithology Prefix
340-U1394B-15H-3-A,340,U1394,B,15,15-3,H,3,A,140.0,150.0,123.4,123.5,,,,,,,,,,,,IW WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-15H-4-A,340,U1394,B,15,15-4,H,4,A,0.0,53.0,123.5,124.03,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-15H-4-A,340,U1394,B,15,15-4,H,4,A,53.0,64.0,124.03,124.14,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,15,0,,0,,100,fine sand [T07],0,,0,,0,,0,,,,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,85,,,,,,,
340-U1394B-15H-4-A,340,U1394,B,15,15-4,H,4,A,64.0,111.0,124.14,124.61,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,fine medium sand [T07],,biogenic,rounded,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,99,,,,,,,
340-U1394B-15H-4-A,340,U1394,B,15,15-4,H,4,A,111.0,152.0,124.61,125.02,,,,,,,,,,,,WR taken,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-15H-5-A,340,U1394,B,15,15-5,H,5,A,0.0,150.0,125.02,126.52,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-6-A,340,U1394,B,15,15-6,H,6,A,0.0,120.0,126.52,127.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-6-A,340,U1394,B,15,15-6,H,6,A,120.0,130.0,127.72,127.82,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1394B-15H-7-A,340,U1394,B,15,15-7,H,7,A,0.0,53.0,127.82,128.35,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-CC-A,340,U1394,B,15,15-CC,H,CC,A,0.0,28.0,128.35,128.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,,absent [alteration],0,,,,,,,,,,,,,
340-U1394B-15H-CC-A,340,U1394,B,15,15-CC,H,CC,A,28.0,33.0,128.63,128.68,,,,,,,,,,,,PAL sample,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,0.0,32.0,128.5,128.82,minimal [drilling disturbance],1,carbonate ooze [Leg178],99,fine mud [T07],3,calcareous sand [Leg210],1,granule [T07],9,100,"Gray colored carbonate ooze with minor biogenic fragments up to 4 mm, and with green colored bands.",1,0,,0,,0,,0,,0,,0,,100,granule [T07],,,,,,,,,,,,,,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,32.0,40.0,128.82,128.9,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,"Light gray colored, massive calcareous-dominated sand",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,40.0,44.0,128.9,128.94,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,Light gray colored fine mud,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,44.0,70.0,128.94,129.2,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,"Dark gray colored alternating potential tephra layers (at least 6 units). Each unit has normal grading from silt to mud sized grain. The upper 10 cm is slightly greenish colored, suggesting alteration.",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,70.0,88.0,129.2,129.38,minimal [drilling disturbance],1,carbonate ooze [Leg178],99,fine mud [T07],3,calcareous sand [Leg210],1,coarse sand [T07],7,100,Light gray colored carbonate ooze with minor biogenic fragments and green colored bands,1,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,,,,,,,,,,,,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,88.0,92.0,129.38,129.42,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,"Gray colored muddy sediments, potentially altered tephra just below",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,92.0,96.0,129.42,129.46,slight [drilling disturbance],2,volcaniclastic-mud [BGS-S81],99,silt-fine mud [T07],2,calcareous sand [Leg210],1,coarse sand [T07],7,100,"Potential tephra layers. Massive dark gray colored silt, similar to upper dark gray colored layers.",1,0,,0,,0,,0,,0,,0,,100,coarse sand [T07],,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-1-A,340,U1394,B,16,16-1,H,1,A,96.0,150.0,129.46,130.0,slight [drilling disturbance],2,carbonate ooze [Leg178],99,fine mud [T07],3,calcareous sand [Leg210],1,coarse sand [T07],7,100,"Light gray colored weakly stratified, muddy carbonate ooze with biogenic fragments and green colored bands.",1,0,,0,,0,,0,,0,,0,,100,granule [T07],,,,,,,,,,,,,,,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,,,,,
340-U1394B-16H-2-A,340,U1394,B,16,16-2,H,2,A,0.0,2.0,130.0,130.02,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,Hemipelagic carbonate ooze,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-2-A,340,U1394,B,16,16-2,H,2,A,2.0,32.0,130.02,130.32,slight [drilling disturbance],2,ash [F&S84],100,silt-fine mud [T07],2,,0,,,100,Volcanic ash layer consist of 7 cycles of alternation of silt and fine mud. Upper part (2-8 cm) shows common bioturbation.,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-2-A,340,U1394,B,16,16-2,H,2,A,32.0,150.0,130.32,131.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,0,,,100,"Hemipelagic carbonate ooze having subtle greenish layers at 39, 41, 57 and 97 cm, which may be thin ash layers.",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-3-A,340,U1394,B,16,16-3,H,3,A,0.0,122.0,131.5,132.72,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,"slightly heterogeneous hemipelagic carbonate clay, with dark gray colored (andesitic) volcaniclastic sandy patches (ash ?).",0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,
340-U1394B-16H-3-A,340,U1394,B,16,16-3,H,3,A,122.0,125.0,132.72,132.75,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-16H-3-A,340,U1394,B,16,16-3,H,3,A,125.0,130.0,132.75,132.8,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-16H-3-A,340,U1394,B,16,16-3,H,3,A,130.0,140.0,132.8,132.9,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1394B-16H-4-A,340,U1394,B,16,16-4,H,4,A,0.0,70.0,132.9,133.6,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,Massive,30,0,,0,,50,fine sand [T07],0,,0,,0,,50,fine sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,70,,,,,,,
340-U1394B-16H-5-A,340,U1394,B,16,16-5,H,5,A,0.0,81.0,133.6,134.41,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,30,0,,0,,50,fine sand [T07],0,,0,,0,,50,fine sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,70,,,,,,,
340-U1394B-16H-5-A,340,U1394,B,16,16-5,H,5,A,81.0,85.0,134.41,134.45,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,Mud clast?,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-16H-5-A,340,U1394,B,16,16-5,H,5,A,85.0,90.0,134.45,134.5,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,30,0,,0,,50,fine sand [T07],0,,0,,0,,50,fine sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,70,,,,,,,
340-U1394B-16H-5-A,340,U1394,B,16,16-5,H,5,A,90.0,93.0,134.5,134.53,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,Mud clast?,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-16H-5-A,340,U1394,B,16,16-5,H,5,A,93.0,94.0,134.53,134.54,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,30,0,,0,,50,fine sand [T07],0,,0,,0,,50,fine sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,70,,,,,,,
340-U1394B-16H-CC-A,340,U1394,B,16,16-CC,H,CC,A,0.0,7.5,134.54,134.615,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,fine sand [T07],,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0,,,,,,98,,,,,,,
340-U1394B-16H-CC-A,340,U1394,B,16,16-CC,H,CC,A,7.5,18.0,134.615,134.72,severe [drilling disturbance],7,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,30,0,,0,,50,fine sand [T07],0,,0,,0,,50,fine sand [T07],,biogenic,angular,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,70,,,,,,,
340-U1394B-17H-1-A,340,U1394,B,17,17-1,H,1,A,0.0,80.0,134.7,135.5,slight [drilling disturbance],2,calcareous sand [Leg210],85,medium sand [T07],6,volcaniclastic-sand [BGS-S81],15,medium sand [T07],6,100,,1,0,,0,,100,granule [T07],0,,0,,0,,0,,100,,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-1-A,340,U1394,B,17,17-1,H,1,A,80.0,99.0,135.5,135.69,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-1-A,340,U1394,B,17,17-1,H,1,A,99.0,101.0,135.69,135.71,,,,,,,,,,,,VOID,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,absent [alteration],0,VOID,,,,,,,,,,,,
340-U1394B-17H-1-A,340,U1394,B,17,17-1,H,1,A,101.0,150.0,135.71,136.2,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-2-A,340,U1394,B,17,17-2,H,2,A,0.0,99.0,136.2,137.19,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,100,,,200,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-2-A,340,U1394,B,17,17-2,H,2,A,99.0,108.0,137.19,137.28,,,calcareous sand [Leg210],80,fine sand [T07],4,carbonate ooze [Leg178],80,silt-fine mud [T07],2,160,hemipelagic sediment with very a few amount of volcaniclastic material; alternation of sand and silt,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-2-A,340,U1394,B,17,17-2,H,2,A,108.0,150.0,137.28,137.7,,,calcareous sand [Leg210],60,fine sand [T07],4,carbonate ooze [Leg178],60,silt-fine mud [T07],2,120,hemipelagic sediment with very a few amount of volcaniclastic material; alternation of sand and silt,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-3-A,340,U1394,B,17,17-3,H,3,A,0.0,83.0,137.7,138.53,minimal [drilling disturbance],1,calcareous sand [Leg210],95,fine sand [T07],4,volcaniclastic-sand [BGS-S81],5,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-3-A,340,U1394,B,17,17-3,H,3,A,83.0,130.0,138.53,139.0,minimal [drilling disturbance],1,calcareous sand [Leg210],90,fine sand [T07],4,volcaniclastic-sand [BGS-S81],10,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-3-A,340,U1394,B,17,17-3,H,3,A,130.0,150.0,139.0,139.2,,,,,,,,,,,,WHOLE ROUND SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,absent [alteration],0,WHOLE ROUND SAMPLE,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,0.0,29.0,139.2,139.49,,,calcareous sand [Leg210],70,fine sand [T07],4,carbonate ooze [Leg178],30,silt-fine mud [T07],2,100,"diffuse laminae, alternation of sand and silt, dark brown colour",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,29.0,33.0,139.49,139.53,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,grey colour,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,33.0,35.0,139.53,139.55,,,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,normal grading,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,35.0,64.0,139.55,139.84,,,calcareous sand [Leg210],80,fine sand [T07],4,carbonate ooze [Leg178],20,silt-fine mud [T07],2,100,"diffuse laminae, alternation of sand and silt",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,64.0,66.0,139.84,139.86,moderate to high [drilling disturbance],5,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,66.0,70.0,139.86,139.9,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],60,silt-fine mud [T07],2,volcaniclastic-mud [BGS-S81],40,silt-fine mud [T07],2,100,"dark brown coloured, bio/volcaniclastic mixed; disturbed",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,70.0,108.0,139.9,140.28,,,calcareous sand [Leg210],70,fine sand [T07],4,carbonate ooze [Leg178],30,silt-fine mud [T07],2,100,"diffuse laminae, alternation of sand and silt",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-4-A,340,U1394,B,17,17-4,H,4,A,108.0,152.0,140.28,140.72,,,carbonate ooze [Leg178],80,silt-fine mud [T07],2,calcareous sand [Leg210],20,fine sand [T07],4,100,"diffuse laminae, alternation of sand and silt",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-5-A,340,U1394,B,17,17-5,H,5,A,0.0,152.0,140.72,142.24,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,2,0,,0,,0,,0,,0,,0,,100,medium sand [T07],100,,angular,,0,0,0,0,0,0,0,0,100,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-6-A,340,U1394,B,17,17-6,H,6,A,0.0,8.0,142.24,142.32,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-6-A,340,U1394,B,17,17-6,H,6,A,8.0,31.0,142.32,142.55,slight [drilling disturbance],2,calcareous sand [Leg210],95,fine sand [T07],4,volcaniclastic-sand [BGS-S81],5,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-6-A,340,U1394,B,17,17-6,H,6,A,31.0,90.0,142.55,143.14,minimal [drilling disturbance],1,calcareous sand [Leg210],98,fine sand [T07],4,volcaniclastic-sand [BGS-S81],2,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-6-A,340,U1394,B,17,17-6,H,6,A,90.0,120.0,143.14,143.44,minimal [drilling disturbance],1,calcareous sand [Leg210],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],rare [alteration],2,,,,,,,,,,,,,
340-U1394B-17H-6-A,340,U1394,B,17,17-6,H,6,A,120.0,132.0,143.44,143.56,,,,,,,,,,,,VOID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1394B-17H-7-A,340,U1394,B,17,17-7,H,7,A,0.0,72.0,143.56,144.28,,,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,"hemipelagic ooze with several thin green layers intercalation at horizon of 17 cm, 19.5cm, 22cm, 34cm",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-CC-A,340,U1394,B,17,17-CC,H,CC,A,0.0,4.5,144.29,144.335,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-CC-A,340,U1394,B,17,17-CC,H,CC,A,4.5,7.0,144.335,144.36,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-CC-A,340,U1394,B,17,17-CC,H,CC,A,7.0,22.0,144.36,144.51,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-17H-CC-A,340,U1394,B,17,17-CC,H,CC,A,22.0,28.0,144.51,144.57,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,,absent [alteration],0,PAL SAMPLE,,,,,,,,,,,,
340-U1394B-18H-1-A,340,U1394,B,18,18-1,H,1,A,0.0,11.0,144.2,144.31,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic fine-grained sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-1-A,340,U1394,B,18,18-1,H,1,A,11.0,64.0,144.31,144.84,minimal [drilling disturbance],1,carbonate ooze [Leg178],70,silt-fine mud [T07],2,calcareous sand [Leg210],30,fine sand [T07],4,100,weakly laminated hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-1-A,340,U1394,B,18,18-1,H,1,A,64.0,70.0,144.84,144.9,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],70,fine sand [T07],4,calcareous sand [Leg210],30,fine sand [T07],4,100,"mixture of volcaniclastic and hemipelagic sediment, with volcaniclastics dominant",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-1-A,340,U1394,B,18,18-1,H,1,A,70.0,95.0,144.9,145.15,minimal [drilling disturbance],1,calcareous sand [Leg210],60,fine sand [T07],4,carbonate ooze [Leg178],40,silt-fine mud [T07],2,100,weakly laminated hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-1-A,340,U1394,B,18,18-1,H,1,A,95.0,96.0,145.15,145.16,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],80,fine sand [T07],4,calcareous sand [Leg210],20,fine sand [T07],4,100,"mixture of volcaniclastic and hemipelagic sediment, with volcaniclastics dominant",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-1-A,340,U1394,B,18,18-1,H,1,A,96.0,150.0,145.16,145.7,minimal [drilling disturbance],1,calcareous sand [Leg210],70,fine sand [T07],4,carbonate ooze [Leg178],30,silt-fine mud [T07],2,100,weakly laminated hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-2-A,340,U1394,B,18,18-2,H,2,A,0.0,28.0,145.7,145.98,,,carbonate ooze [Leg178],60,silt-fine mud [T07],2,calcareous sand [Leg210],40,fine sand [T07],4,100,"hemipelagic sediments, diffuse alternation of silt and sand",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-2-A,340,U1394,B,18,18-2,H,2,A,28.0,38.0,145.98,146.08,,,volcaniclastic-sand [BGS-S81],70,very coarse sand [T07],8,calcareous sand [Leg210],30,very coarse sand [T07],8,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-2-A,340,U1394,B,18,18-2,H,2,A,38.0,65.0,146.08,146.35,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],80,coarse sand [T07],7,calcareous sand [Leg210],20,coarse sand [T07],7,100,"normal grading, base erosive, volcaniclastic/bioclastic mixed turbidite",0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
340-U1394B-18H-2-A,340,U1394,B,18,18-2,H,2,A,65.0,104.0,146.35,146.74,,,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,0,,,,,,,,,,,,,,well [BP01],absent [alteration],0,,,,,,,,,,,,,
