Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
355-U1456D-8R-5-A,25,44,522.42,522.61,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,5,A
355-U1456D-8R-5-A,44,61,522.61,522.78,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,5,A
355-U1456D-8R-5-A,61,89,522.78,523.06,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,5,A
355-U1456D-8R-5-A,89,102,523.06,523.19,,,nannofossil chalk,,nannofossil chalk,,Planolites,light gray,GLEY 1 6/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,5,A
355-U1456D-8R-5-A,102,132,523.19,523.49,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,5,A
355-U1456D-8R-6-A,0,23,523.59,523.82,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,6,A
355-U1456D-8R-6-A,23,44,523.82,524.03,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 7/10Y (light greenish grey),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,8,R,6,A
355-U1456D-8R-6-A,44,148,524.03,525.07,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),80,clay,1,clay,1,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,light gray,GLEY 1 6/10Y (greenish gray),20,clay,1,clay,1,,100,,,,very thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,8,R,6,A
355-U1456D-8R-CC-A,0,19,525.07,525.26,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,8,R,CC,A
355-U1456D-9R-1-A,0,30,526.7,527,,,nannofossil chalk,,nannofossil chalk,,Planolites,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,30,51,527,527.21,,,nannofossil chalk,with silt,nannofossil chalk with silt,,Zoophycos,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,51,61,527.21,527.31,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,sharp,sub-horizontal,thinly bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,61,70,527.31,527.4,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 5/10Y (greenish gray),90,clay,1,clay,1,,,nannofossil chalk,with silt,nannofossil chalk,nannofossil chalk with silt,nannofossil chalk with silt,dark gray,GLEY 1 3/10Y (very dark greenish gray),10,clay,1,silt,2,,100,bioturbated,bioturbated,sub-horizontal,thinly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,70,85,527.4,527.55,,,nannofossil chalk,with silt,nannofossil chalk with silt,,Chondrites,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,85,108,527.55,527.78,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Zoophycos,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,108,119,527.78,527.89,,,nannofossil chalk,,nannofossil chalk,,Zoophycos,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,119,137,527.89,528.07,,,nannofossil chalk,with silt,nannofossil chalk with silt,,Chondrites,dark gray,GLEY 1 3/10Y (very dark greenish gray),80,clay,1,silt,2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,light gray,GLEY 1 5/10Y (greenish gray),20,clay,1,clay,1,,100,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-1-A,137,147,528.07,528.17,,nannofossil rich,claystone,,nannofossil rich claystone,,chondrites,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,1,A
355-U1456D-9R-2-A,0,42,528.17,528.59,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,sharp,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,9,R,2,A
355-U1456D-9R-2-A,42,55,528.59,528.72,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,2,A
355-U1456D-9R-2-A,55,94,528.72,529.11,,,nannofossil chalk,with silt,nannofossil chalk with silt,,burrows,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,2,A
355-U1456D-9R-2-A,94,144,529.11,529.61,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,2,A
355-U1456D-9R-3-A,0,23,529.61,529.84,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 5/10Y (greenish gray),60,clay,1,clay,1,,,nannofossil chalk,with silt,nannofossil chalk,nannofossil chalk with silt,nannofossil chalk with silt,dark gray,GLEY 1 3/10Y (very dark greenish gray),40,clay,1,silt,2,,100,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,3,A
355-U1456D-9R-3-A,23,93,529.84,530.54,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Zoophycos,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,9,R,3,A
355-U1456D-9R-3-A,93,107,530.54,530.68,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,3,A
355-U1456D-9R-3-A,107,150,530.68,531.11,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,3,A
355-U1456D-9R-4-A,0,42,531.11,531.53,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,4,A
355-U1456D-9R-4-A,42,61,531.53,531.72,,nannofossil rich,claystone,,nannofossil rich claystone,,Zoophycos,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,4,A
355-U1456D-9R-4-A,61,92,531.72,532.03,,,nannofossil chalk,,nannofossil chalk,,Planolites,light gray,GLEY 1 6/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,sharp,horizontal,thickly bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,9,R,4,A
355-U1456D-9R-4-A,92,114,532.03,532.25,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,4,A
355-U1456D-9R-4-A,114,148,532.25,532.59,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,9,R,4,A
355-U1456D-9R-5-A,0,41,532.59,533,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Zoophycos,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,5,A
355-U1456D-9R-5-A,41,66,533,533.25,,,nannofossil chalk,,nannofossil chalk,,Zoophycos,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,pyrite,,,,,,355,U1456,D,9,R,5,A
355-U1456D-9R-5-A,66,89,533.25,533.48,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Zoophycos,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,5,A
355-U1456D-9R-5-A,89,109,533.48,533.68,,,nannofossil chalk,,nannofossil chalk,,Planolites,white,GLEY 1 7/10Y (light greenish grey),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,5,A
355-U1456D-9R-5-A,109,123,533.68,533.82,,clayey,nannofossil chalk,with silt,nannofossil chalk with silt,,Zoophycos,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,5,A
355-U1456D-9R-6-A,0,39,533.92,534.31,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Zoophycos,light gray,GLEY 1 6/10Y (greenish gray),80,clay,1,clay,1,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,clay,1,,100,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,6,A
355-U1456D-9R-6-A,39,51,534.31,534.43,,nannofossil rich,claystone,,nannofossil rich claystone,,Zoophycos,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,6,A
355-U1456D-9R-6-A,51,85,534.43,534.77,,,nannofossil chalk,with clay,nannofossil chalk with clay,,Zoophycos,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,moderate,3,,,,,,,355,U1456,D,9,R,6,A
355-U1456D-9R-6-A,85,101,534.77,534.93,,,nannofossil chalk,with clay,nannofossil chalk with clay,,burrows,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,9,R,6,A
355-U1456D-9R-6-A,101,117,534.93,535.09,,nannofossil rich,clay,,nannofossil rich clay,,burrows,dark gray,GLEY 1 2.5/10Y (greenish black),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,9,R,6,A
355-U1456D-9R-7-A,0,59,535.09,535.68,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,slight,2,,,,,,,355,U1456,D,9,R,7,A
355-U1456D-10R-1-A,0,143,536.4,537.83,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 4/10GY (dark greenish gray),60,clay,1,silt,2,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),40,clay,1,clay,1,,100,,,,very thickly bedded,,,,,,,,,,,,,355,U1456,D,10,R,1,A
355-U1456D-10R-2-A,0,19,537.83,538.02,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,10,R,2,A
355-U1456D-10R-2-A,19,51,538.02,538.34,,clayey,nannofossil chalk,,clayey nannofossil chalk,,Zoophycos,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,bioturbated,bioturbated,sub-horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,10,R,2,A
355-U1456D-10R-2-A,21,51,538.04,538.34,,,,,nannofossil chalk,,burrows,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,2,A
355-U1456D-10R-2-A,51,100,538.34,538.83,,nannofossil rich,claystone,,nannofossil rich claystone,,Zoophycos,dark gray,GLEY 1 4/10GY (dark greenish gray),90,clay,1,silt,2,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 3/10Y (very dark greenish gray),10,,,,,,100,bioturbated,bioturbated,sub-horizontal,thickly bedded,,,,,,,,,,,,,355,U1456,D,10,R,2,A
355-U1456D-10R-2-A,100,137,538.83,539.2,,clayey,nannofossil chalk,,clayey nannofossil chalk,,burrows,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,,355,U1456,D,10,R,2,A
355-U1456D-10R-3-A,0,38,539.2,539.58,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,3,A
355-U1456D-10R-3-A,38,101,539.58,540.21,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,gray,GLEY 1 5/10Y (greenish gray),80,clay,1,clay,1,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,dark gray,GLEY 1 6/10Y (greenish gray),20,clay,1,clay,1,,100,,,,,,,,,,,,,,,,,355,U1456,D,10,R,3,A
355-U1456D-10R-3-A,101,115,540.21,540.35,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,3,A
355-U1456D-10R-3-A,115,135,540.35,540.55,,clayey,nannofossil chalk,,clayey nannofossil chalk,,burrows,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,3,A
355-U1456D-10R-4-A,0,7,540.65,540.72,,clayey,nannofossil chalk,,clayey nannofossil chalk,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-4-A,7,28,540.72,540.93,,nannofossil rich,claystone,,nannofossil rich claystone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-4-A,28,54,540.93,541.19,,,nannofossil chalk,,nannofossil chalk,,,light gray,GLEY 1 6/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-4-A,54,82,541.19,541.47,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-4-A,82,99,541.47,541.64,,silty,nannofossil chalk,,silty nannofossil chalk,,,dark gray,GLEY 1 5/10Y (greenish gray),70,clay,1,silt,2,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,light gray,GLEY 1 6/10Y (greenish gray),30,clay,1,clay,1,,100,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-4-A,99,132,541.64,541.97,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-4-A,132,150,541.97,542.15,,silty,nannofossil chalk,,nannofossil chalk,,,light gray,GLEY 1 6/10Y (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,4,A
355-U1456D-10R-5-A,0,15,542.15,542.3,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,5,A
355-U1456D-10R-5-A,15,71,542.3,542.86,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,5,A
355-U1456D-10R-5-A,71,86,542.86,543.01,,,nannofossil chalk,,nannofossil chalk,,,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,5,A
355-U1456D-10R-5-A,86,132,543.01,543.47,,nannofossil rich,claystone,,nannofossil rich claystone,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,5,A
355-U1456D-10R-5-A,132,149,543.47,543.64,,,nannofossil chalk,,nannofossil chalk,,,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,5,A
355-U1456D-10R-CC-A,0,12,543.64,543.76,,nannofossil rich,siltstone,,nannofossil rich siltstone,,,gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355,U1456,D,10,R,CC,A
355-U1456D-11R-1-A,0,14,546.1,546.24,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,bioturbated,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-1-A,14,45,546.24,546.55,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-1-A,45,80,546.55,546.9,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),90,clay,1,clay,1,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),10,clay,1,clay,1,,100,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-1-A,80,96,546.9,547.06,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),80,clay,1,clay,1,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,clay,1,,100,erosive,sharp,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-1-A,96,107,547.06,547.17,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),60,clay,1,clay,1,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,gray,GLEY 1 6/10Y (greenish gray),40,clay,1,clay,1,,100,planar,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-1-A,107,116,547.17,547.26,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),70,clay,1,clay,1,,,nannofossil chalk,,nannofossil chalk,nannofossil chalk,nannofossil chalk,gray,GLEY 1 6/10Y (greenish gray),30,clay,1,clay,1,,100,planar,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-1-A,116,122,547.26,547.32,,clayey,nannofossil chalk,,clayey nannofossil chalk,,,gray,GLEY 1 5/10Y (greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,11,R,1,A
355-U1456D-11R-2-A,0,14,547.32,547.46,,clayey,nannofossil chalk,,clayey nannofossil chalk,,burrows,gray,GLEY 1 5/10Y (greenish gray),80,clay,1,clay,1,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),20,clay,1,clay,1,,100,bioturbated,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,14,46,547.46,547.78,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,46,56,547.78,547.88,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,bioturbated,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,56,67,547.88,547.99,,nannofossil rich,claystone,,nannofossil rich claystone,,burrows,dark gray,GLEY 1 4/10Y (dark greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,planar,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,67,79,547.99,548.11,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),70,clay,1,clay,1,,nannofossil rich,claystone,,nannofossil rich claystone,nannofossil rich claystone,claystone,dark gray,GLEY 1 4/10Y (dark greenish gray),30,clay,1,clay,1,,100,planar,bioturbated,horizontal,thinly bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,79,91,548.11,548.23,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,91,103,548.23,548.35,,clayey,nannofossil chalk,,clayey nannofossil chalk,,burrows,gray,GLEY 1 5/10Y (greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,bioturbated,bioturbated,horizontal,medium bedded,,,,,,,,,,,,,355,U1456,D,11,R,2,A
355-U1456D-11R-2-A,103,117,548.35,548.49,,,nannofossil chalk,,nannofossil chalk,,burrows,light gray,GLEY 1 6/10Y (greenish gray),100,clay,1,clay,1,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,355,U1456,D,11,R,2,A
