file,path,add_expedition_section_cols,update_sample_col,update_top_bottom,add_missing_cols,update_lithology,add_missing_lith_cols
317_Lithostratigraphy_U1353B.csv,LIMS/Lithology_CSV/317_Lithostratigraphy_U1353B.csv,False,True,False,False,True,True
320 Core Description_U1331A.csv,LIMS/Lithology_CSV/320 Core Description_U1331A.csv,False,True,False,False,True,True
339_sediment_U1385A.csv,LIMS/Lithology_CSV/339_sediment_U1385A.csv,False,True,True,False,True,False
346_description_U1426C.csv,LIMS/Lithology_CSV/346_description_U1426C.csv,True,False,False,False,True,False
339_sediment_U1389B.csv,LIMS/Lithology_CSV/339_sediment_U1389B.csv,False,False,False,False,True,False
346_description_U1430C.csv,LIMS/Lithology_CSV/346_description_U1430C.csv,True,False,False,False,True,False
359-U1468A_macroscopic.csv,LIMS/Lithology_CSV/359-U1468A_macroscopic.csv,True,False,False,False,True,True
341_core_description_U1417B.csv,LIMS/Lithology_CSV/341_core_description_U1417B.csv,False,False,False,False,True,True
349_macroscopic_U1433B.csv,LIMS/Lithology_CSV/349_macroscopic_U1433B.csv,True,False,False,False,True,False
336_sediment_U1383E.csv,LIMS/Lithology_CSV/336_sediment_U1383E.csv,False,True,False,False,True,True
336_sediment_U1382A.csv,LIMS/Lithology_CSV/336_sediment_U1382A.csv,False,True,False,False,True,True
342_sediment_U1406B.csv,LIMS/Lithology_CSV/342_sediment_U1406B.csv,False,True,False,False,True,False
356-U1464B_macroscopic.csv,LIMS/Lithology_CSV/356-U1464B_macroscopic.csv,True,False,False,False,True,True
376_macroscopic_U1529A_1.csv,LIMS/Lithology_CSV/376_macroscopic_U1529A_1.csv,True,False,False,False,True,True
342_sediment_U1406C.csv,LIMS/Lithology_CSV/342_sediment_U1406C.csv,False,True,False,False,True,False
336_sediment_U1383D.csv,LIMS/Lithology_CSV/336_sediment_U1383D.csv,False,True,False,False,True,True
376_macroscopic_U1531B_2.csv,LIMS/Lithology_CSV/376_macroscopic_U1531B_2.csv,True,False,False,False,True,True
350_macroscopic_U1436D.csv,LIMS/Lithology_CSV/350_macroscopic_U1436D.csv,False,False,False,False,True,True
368_macroscopic_U1504B.csv,LIMS/Lithology_CSV/368_macroscopic_U1504B.csv,True,False,False,False,True,False
341_core_description_U1417C.csv,LIMS/Lithology_CSV/341_core_description_U1417C.csv,False,False,False,False,True,True
346_description_U1430B.csv,LIMS/Lithology_CSV/346_description_U1430B.csv,True,False,False,False,True,False
352_U1440A_macroscopic.csv,LIMS/Lithology_CSV/352_U1440A_macroscopic.csv,True,False,False,False,True,True
339_sediment_U1389C.csv,LIMS/Lithology_CSV/339_sediment_U1389C.csv,False,False,False,False,True,False
374_U1524A_macroscopic.csv,LIMS/Lithology_CSV/374_U1524A_macroscopic.csv,True,False,False,False,True,True
346_description_U1426B.csv,LIMS/Lithology_CSV/346_description_U1426B.csv,True,False,False,False,True,False
323 Core Description Template_U1339A.csv,LIMS/Lithology_CSV/323 Core Description Template_U1339A.csv,False,False,False,False,True,True
366_macroscopic_U1495A.csv,LIMS/Lithology_CSV/366_macroscopic_U1495A.csv,True,False,False,False,True,True
323 Core Description Template_U1343D.csv,LIMS/Lithology_CSV/323 Core Description Template_U1343D.csv,False,True,False,False,True,True
341_core_description_U1421A.csv,LIMS/Lithology_CSV/341_core_description_U1421A.csv,True,False,False,False,True,True
342_sediment_U1410C.csv,LIMS/Lithology_CSV/342_sediment_U1410C.csv,False,True,False,False,True,False
361_macroscopic_U1476A.csv,LIMS/Lithology_CSV/361_macroscopic_U1476A.csv,False,True,False,False,True,True
