Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1425D-7H-5-A,0,150,58.8,60.3,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-5-A,47,50,59.27,59.3,,,,,,,,lamination,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,microfault,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-6-A,0,55,60.3,60.85,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-6-A,55,58,60.85,60.88,,tephra [FS84],,tephra ,vitric,,,,N 7 (light gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-6-A,58,150,60.88,61.8,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-7-A,0,60,61.8,62.4,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-7H-CC-A,0,23,62.4,62.63,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-1-A,0,130,62.3,63.6,,silty clay [MMK88],,silty clay ,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-2-A,0,147,63.6,65.07,,silty clay [MMK88],,silty clay ,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-2-A,33,34,63.93,63.94,,,,,,,,,,heavy [DB86],3,present [A79],,,,,,cobble [W22_2],rounded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-3-A,0,110,65.07,66.17,,silty clay [MMK88],,silty clay ,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-4-A,0,151,66.17,67.68,,silty clay [MMK88],,silty clay ,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-5-A,0,67,67.68,68.35,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-5-A,67,68,68.35,68.36,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-5-A,68,101,68.36,68.69,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-5-A,91,94,68.59,68.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,calcite,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-5-A,101,104,68.69,68.72,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-5-A,104,128,68.72,68.96,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-6-A,0,66,68.96,69.62,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-8H-CC-A,0,18,69.62,69.8,,silty clay [MMK88],,silty clay ,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-1-A,0,147,70.8,72.27,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-1-A,66,147,71.46,72.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,,,,,,,,,
346-U1425D-9H-2-A,0,65,72.27,72.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,,,,,,,,,
346-U1425D-9H-2-A,0,120,72.27,73.47,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-2-A,120,121,73.47,73.48,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-2-A,121,150,73.48,73.77,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-3-A,0,150,73.77,75.27,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-4-A,0,150,75.27,76.77,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-5-A,0,150,76.77,78.27,,silty clay [MMK88],,silty clay ,,,,mottling [BJ80],10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-6-A,0,150,78.27,79.77,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-7-A,0,59,79.77,80.36,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-9H-CC-A,0,32,80.36,80.68,,silty clay [MMK88],,silty clay ,,,,,10GY 6/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-1-A,0,150,80.3,81.8,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-2-A,0,150,81.8,83.3,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-3-A,0,129,83.3,84.59,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-3-A,129,130,84.59,84.6,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-3-A,130,150,84.6,84.8,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-4-A,0,18,84.8,84.98,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-4-A,18,18.5,84.98,84.985,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-4-A,18.5,150,84.985,86.3,diatom rich,silty clay [MMK88],,diatom rich silty clay ,,,,,10GY 6/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-5-A,0,150,86.3,87.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5YR 5/2 (weak red),slight [DB86],1,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-6-A,0,150,87.8,89.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5YR 5/2 (weak red),slight [DB86],1,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-6-A,100,120,88.8,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slump fold [BJ80],,,,,,,,,,,,,,,,,,,
346-U1425D-10H-7-A,0,64,89.3,89.94,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5YR 5/2 (weak red),slight [DB86],1,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-10H-CC-A,0,24,89.94,90.18,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5YR 5/2 (weak red),slight [DB86],1,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-1-A,0,150,89.8,91.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-2-A,0,150,91.3,92.8,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-3-A,0,150,92.8,94.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-4-A,0,150,94.3,95.8,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,0,17,95.8,95.97,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,17,18,95.97,95.98,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,18,59,95.98,96.39,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,59,60,96.39,96.4,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,60,91,96.4,96.71,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,91,92,96.71,96.72,,tephra [FS84],,tephra ,scoria,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-5-A,92,150,96.72,97.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-6-A,0,150,97.3,98.8,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-7-A,0,62,98.8,99.42,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-11H-CC-A,0,26,99.42,99.68,,diatom ooze [Leg339],,diatom ooze ,,,,,5GY 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-1-A,0,150,99.3,100.8,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-2-A,0,150,100.8,102.3,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-3-A,0,29,102.3,102.59,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-3-A,29,30,102.59,102.6,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-3-A,30,40,102.6,102.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-3-A,40,40.5,102.7,102.705,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-3-A,40.5,101,102.705,103.31,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-4-A,0,67,103.31,103.98,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-CC-A,0,12,103.98,104.1,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-CC-A,12,13,104.1,104.11,,carbonate ooze [Leg178],,carbonate ooze ,,,,,N 8 (white),,,,,,,,,,,,,,,,,carbonate ooze ,carbonate ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-CC-A,13,17,104.11,104.15,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-12H-CC-A,17,27,104.15,104.25,,carbonate ooze [Leg178],,carbonate ooze ,,,,,N 8 (white),,,,,,,,,,,,,,,,,carbonate ooze ,carbonate ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-1-A,1,5,104.01,104.05,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-1-A,5,20,104.05,104.2,,limestone [MMK88],,limestone ,,,,,N 8 (white),,,,,,,,,,,,,,,,,limestone ,limestone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-1-A,20,150,104.2,105.5,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-2-A,0,150,105.5,107,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-2-A,145,146,106.95,106.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-3-A,0,150,107,108.5,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-4-A,0,150,108.5,110,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-5-A,0,150,110,111.5,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-6-A,0,150,111.5,113,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-7-A,0,56,113,113.56,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-7-A,27,28,113.27,113.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-13X-CC-A,0,29,113.56,113.85,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-1-A,0,150,113.7,115.2,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-1-A,88,89,114.58,114.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-1-A,108,109,114.78,114.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-2-A,0,150,115.2,116.7,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-2-A,12,13,115.32,115.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-2-A,78,83,115.98,116.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-3-A,0,112,116.7,117.82,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-4-A,0,57,117.82,118.39,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-14H-CC-A,0,21,118.39,118.6,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-1-A,0,150,118.4,119.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-2-A,0,150,119.9,121.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-3-A,0,5,121.4,121.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-3-A,0,150,121.4,122.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-4-A,0,150,122.9,124.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-5-A,0,150,124.4,125.9,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-6-A,0,150,125.9,127.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-7-A,0,56,127.4,127.96,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-15H-CC-A,0,5,127.96,128.01,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),,,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-1-A,0,150,127.9,129.4,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-2-A,0,152,129.4,130.92,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-2-A,66,70,130.06,130.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-2-A,140,152,130.8,130.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concretion,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-3-A,0,150,130.92,132.42,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-4-A,0,150,132.42,133.92,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425D-16H-5-A,0,150,133.92,135.42,,diatom ooze [Leg339],,diatom ooze ,,,,,5G 5/1 (greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
