taxon_group,verbatim_name,genus name,species name,subspecies name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,_simplified_name,_merge_approved,_merge_pbdb
planktic_forams,Globigerinoides sacculifer fistulosus (q),Globigerinoides,sacculifer,fistulosus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides sacculifer irregularis,Globigerinoides,sacculifer,irregularis,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides sacculifer sacculifer,Globigerinoides,sacculifer,sacculifer,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides seigeli,Globigerinoides,seigeli,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides sicanus praesicanus,Globigerinoides,sicanus,praesicanus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides sicanus sicanus,Globigerinoides,sicanus,sicanus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides siphonifera,Globigerinoides,siphonifera,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides subquadratus subelongatus,Globigerinoides,subquadratus,subelongatus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides subquadratus subquadratus,Globigerinoides,subquadratus,subquadratus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides subsacculifer,Globigerinoides,subsacculifer,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides suleki,Globigerinoides,suleki,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides transitorius,Globigerinoides,transitorius,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus bisphericus (q),Globigerinoides,trilobus,bisphericus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus bullatus,Globigerinoides,trilobus,bullatus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus fistulosus,Globigerinoides,trilobus,fistulosus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus fistulosus (q),Globigerinoides,trilobus,fistulosus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus immaturus,Globigerinoides,trilobus,immaturus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus sacculifer,Globigerinoides,trilobus,sacculifer,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus trilobus,Globigerinoides,trilobus,trilobus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobus trilobus (q),Globigerinoides,trilobus,trilobus,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides trilobuus (q),Globigerinoides,trilobuus,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides triloculinoides,Globigerinoides,triloculinoides,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinoides tyrrhenicus,Globigerinoides,tyrrhenicus,,1504,Globigerinoides,genus,,left_only,both
planktic_forams,Globigerinopsis aguasayensis,Globigerinopsis,aguasayensis,,1507,Globigerinopsis,genus,,left_only,both
planktic_forams,Globigerinopsis aguasayensis (q),Globigerinopsis,aguasayensis,,1507,Globigerinopsis,genus,,left_only,both
planktic_forams,Globigerinopsis grilli,Globigerinopsis,grilli,,1507,Globigerinopsis,genus,,left_only,both
planktic_forams,Globigerinopsis sp.,Globigerinopsis,sp.,,1507,Globigerinopsis,genus,,left_only,both
planktic_forams,Globigerirella siphonifera,Globigerirella,siphonifera,,,,,,left_only,both
planktic_forams,Globoconusa conusa,Globoconusa,conusa,,1515,Globoconusa,genus,,left_only,both
planktic_forams,Globoquadrina acostaensis,Globoquadrina,acostaensis,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina advena,Globoquadrina,advena,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina altispira,Globoquadrina,altispira,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina altispira (q),Globoquadrina,altispira,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina altispira conica,Globoquadrina,altispira,conica,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina altispira conica (q),Globoquadrina,altispira,conica,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina altispira occlusa,Globoquadrina,altispira,occlusa,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina altispiris globularis,Globoquadrina,altispiris,globularis,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina asanoi,Globoquadrina,asanoi,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina conica (q),Globoquadrina,conica,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina dehiscens advena,Globoquadrina,dehiscens,advena,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina dehiscens praedehiscens,Globoquadrina,dehiscens,praedehiscens,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina dutertrei,Globoquadrina,dutertrei,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina galavisi,Globoquadrina,galavisi,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina globosa,Globoquadrina,globosa,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina gortanii,Globoquadrina,gortanii,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina haroemaensis,Globoquadrina,haroemaensis,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina hexagona,Globoquadrina,hexagona,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina humerosa,Globoquadrina,humerosa,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina humerosa acostaensis,Globoquadrina,humerosa,acostaensis,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina inflata,Globoquadrina,inflata,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina langhiana,Globoquadrina,langhiana,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina langhiana (q),Globoquadrina,langhiana,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina larmeui,Globoquadrina,larmeui,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina larmeui (q),Globoquadrina,larmeui,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina larmeui larmeui,Globoquadrina,larmeui,larmeui,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina larmeui obesa,Globoquadrina,larmeui,obesa,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina niraensis,Globoquadrina,niraensis,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina obesa,Globoquadrina,obesa,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina pachyderma (dex),Globoquadrina,pachyderma,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina pachyderma (sin),Globoquadrina,pachyderma,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina planispira,Globoquadrina,planispira,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina prasaepis,Globoquadrina,prasaepis,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina pseudofoliata,Globoquadrina,pseudofoliata,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina pseudovenezuelana,Globoquadrina,pseudovenezuelana,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina quadraria,Globoquadrina,quadraria,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina quadraria advena,Globoquadrina,quadraria,advena,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina sp.,Globoquadrina,sp.,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina tapuriensis,Globoquadrina,tapuriensis,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina tripartita tapuriensis,Globoquadrina,tripartita,tapuriensis,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina tripartita tripartita,Globoquadrina,tripartita,tripartita,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina venezuelana conglomerata,Globoquadrina,venezuelana,conglomerata,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina winkleri,Globoquadrina,winkleri,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globoquadrina zuelana,Globoquadrina,zuelana,,1518,Globoquadrina,genus,,left_only,both
planktic_forams,Globorotalia acarinata,Globorotalia,acarinata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis,Globorotalia,acostaensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis (q),Globorotalia,acostaensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis acostaensis,Globorotalia,acostaensis,acostaensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis acostaensis (q),Globorotalia,acostaensis,acostaensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis humerosa,Globorotalia,acostaensis,humerosa,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis pachyderma,Globorotalia,acostaensis,pachyderma,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis pseudopima,Globorotalia,acostaensis,pseudopima,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acostaensis tegillata,Globorotalia,acostaensis,tegillata,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aculeata,Globorotalia,aculeata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acuta,Globorotalia,acuta,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia acutispira (q),Globorotalia,acutispira,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aemiliana,Globorotalia,aemiliana,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aequa,Globorotalia,aequa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aequa rex,Globorotalia,aequa,rex,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia akersi,Globorotalia,akersi,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia albeari,Globorotalia,albeari,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia ampliapertura,Globorotalia,ampliapertura,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia angulata,Globorotalia,angulata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia angulata (q),Globorotalia,angulata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia angulosa,Globorotalia,angulosa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia apanthesma,Globorotalia,apanthesma,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia apertura,Globorotalia,apertura,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aragonensis,Globorotalia,aragonensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aragonensis (q),Globorotalia,aragonensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aragonensis caucasica,Globorotalia,aragonensis,caucasica,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia archaeomenardii,Globorotalia,archaeomenardii,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia archaeomenardii (q),Globorotalia,archaeomenardii,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aspensis,Globorotalia,aspensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia aspensis (q),Globorotalia,aspensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia atlantica,Globorotalia,atlantica,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia australiformis,Globorotalia,australiformis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia barisanensis,Globorotalia,barisanensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia baverensis,Globorotalia,baverensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia bella,Globorotalia,bella,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia bella (q),Globorotalia,bella,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia binaiensis,Globorotalia,binaiensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia birnagae,Globorotalia,birnagae,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia birnigae (q),Globorotalia,birnigae,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia bolivariana,Globorotalia,bolivariana,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia bononiensis,Globorotalia,bononiensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia brevispina (q),Globorotalia,brevispina,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia broedermanni,Globorotalia,broedermanni,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia broedermanni (q),Globorotalia,broedermanni,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia bullbrooki,Globorotalia,bullbrooki,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia bullbrooki (q),Globorotalia,bullbrooki,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia caucasica,Globorotalia,caucasica,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cavernula,Globorotalia,cavernula,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia centralis,Globorotalia,centralis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis,Globorotalia,cerroazulensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis cerroazulensis,Globorotalia,cerroazulensis,cerroazulensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis cocoaensis,Globorotalia,cerroazulensis,cocoaensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis cunialensis,Globorotalia,cerroazulensis,cunialensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis frontosa,Globorotalia,cerroazulensis,frontosa,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis pomeroli,Globorotalia,cerroazulensis,pomeroli,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cerroazulensis possagnoensis,Globorotalia,cerroazulensis,possagnoensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia chapmanni,Globorotalia,chapmanni,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia chapmanni (q),Globorotalia,chapmanni,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cifellii,Globorotalia,cifellii,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia clemenciae,Globorotalia,clemenciae,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cocoaensis,Globorotalia,cocoaensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia collactea,Globorotalia,collactea,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia collactea (q),Globorotalia,collactea,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia compressa,Globorotalia,compressa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia conicotruncata,Globorotalia,conicotruncata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia conoidea s. l.,Globorotalia,conoidea,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia continuosa acostaensis,Globorotalia,continuosa,acostaensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia continuosa acostaensis tegillata,Globorotalia,continuosa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia convexa,Globorotalia,convexa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis crassula,Globorotalia,crassaformis,crassula,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis hessi,Globorotalia,crassaformis,hessi,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis oceanica,Globorotalia,crassaformis,oceanica,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis ronda,Globorotalia,crassaformis,ronda,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis s. l.,Globorotalia,crassaformis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis tosaensis,Globorotalia,crassaformis,tosaensis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis viola,Globorotalia,crassaformis,viola,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassaformis viola (q),Globorotalia,crassaformis,viola,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassata,Globorotalia,crassata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassula conomiozea,Globorotalia,crassula,conomiozea,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassula crassafromis,Globorotalia,crassula,crassafromis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassula crassula,Globorotalia,crassula,crassula,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crassula viola,Globorotalia,crassula,viola,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crater,Globorotalia,crater,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crater crater,Globorotalia,crater,crater,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia crotonensis,Globorotalia,crotonensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata,Globorotalia,cultrata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata (q),Globorotalia,cultrata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata cultrata,Globorotalia,cultrata,cultrata,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata exilis,Globorotalia,cultrata,exilis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata limbata,Globorotalia,cultrata,limbata,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata limbata (q),Globorotalia,cultrata,limbata,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata menardii,Globorotalia,cultrata,menardii,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata s. l.,Globorotalia,cultrata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cultrata viola,Globorotalia,cultrata,viola,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia cunialensis,Globorotalia,cunialensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia danica,Globorotalia,danica,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia dolabrata,Globorotalia,dolabrata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia dolabrata (q),Globorotalia,dolabrata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia dutertrei,Globorotalia,dutertrei,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia dutertrei (q),Globorotalia,dutertrei,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia dutertrei eggeri,Globorotalia,dutertrei,eggeri,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia eastropacia,Globorotalia,eastropacia,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia edgari,Globorotalia,edgari,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia ehrenbergi,Globorotalia,ehrenbergi,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia ehrenbergi (q),Globorotalia,ehrenbergi,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia esnaensis,Globorotalia,esnaensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia euaperta,Globorotalia,euaperta,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia explicationis (q),Globorotalia,explicationis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia exserta,Globorotalia,exserta,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia figiensis,Globorotalia,figiensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi,Globorotalia,fohsi,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi (q),Globorotalia,fohsi,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi lobata,Globorotalia,fohsi,lobata,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi peripheroacuta,Globorotalia,fohsi,peripheroacuta,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi peripheroronda,Globorotalia,fohsi,peripheroronda,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi praefohsi,Globorotalia,fohsi,praefohsi,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi robusta,Globorotalia,fohsi,robusta,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi s. l.,Globorotalia,fohsi,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia fohsi typica,Globorotalia,fohsi,typica,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia formosa,Globorotalia,formosa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia formosa formosa,Globorotalia,formosa,formosa,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia formosa gracilis,Globorotalia,formosa,gracilis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia formosa gracilis (q),Globorotalia,formosa,gracilis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia frontosa,Globorotalia,frontosa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia galapagosensis,Globorotalia,galapagosensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia gemma,Globorotalia,gemma,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia gemma (q),Globorotalia,gemma,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia gigantea,Globorotalia,gigantea,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia globorotaloidea,Globorotalia,globorotaloidea,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia gracilis,Globorotalia,gracilis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia gratata,Globorotalia,gratata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia gravelli,Globorotalia,gravelli,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia guatemalensis,Globorotalia,guatemalensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia haunsbergensis,Globorotalia,haunsbergensis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia hexagona,Globorotalia,hexagona,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia hirsuta hirsuta,Globorotalia,hirsuta,hirsuta,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia hirsuta praehirsuta,Globorotalia,hirsuta,praehirsuta,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia hirsuta praehirsuta (q),Globorotalia,hirsuta,praehirsuta,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia hispidicidaris,Globorotalia,hispidicidaris,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia humerosa humerosa,Globorotalia,humerosa,humerosa,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia humerosa praehumerosa,Globorotalia,humerosa,praehumerosa,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia humilis,Globorotalia,humilis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia humilis (q),Globorotalia,humilis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia ikebei,Globorotalia,ikebei,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia imitata,Globorotalia,imitata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia inaequiconica,Globorotalia,inaequiconica,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia incisa,Globorotalia,incisa,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia incisa subincisa,Globorotalia,incisa,subincisa,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia incognita,Globorotalia,incognita,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia incompta,Globorotalia,incompta,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia inconstans,Globorotalia,inconstans,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia inconstans (q),Globorotalia,inconstans,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia increbescens,Globorotalia,increbescens,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia increbescens (q),Globorotalia,increbescens,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia inflata praeinflata,Globorotalia,inflata,praeinflata,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia insolita,Globorotalia,insolita,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia insolita (q),Globorotalia,insolita,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia intermedia,Globorotalia,intermedia,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia kolchidica (q),Globorotalia,kolchidica,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia kugleri,Globorotalia,kugleri,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia kugleri (q),Globorotalia,kugleri,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia kugleri mendacis,Globorotalia,kugleri,mendacis,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia laevigata,Globorotalia,laevigata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia lehneri,Globorotalia,lehneri,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia lehneri (q),Globorotalia,lehneri,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia lensiformis,Globorotalia,lensiformis,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia lobata,Globorotalia,lobata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia lobata (q),Globorotalia,lobata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia magnifica,Globorotalia,magnifica,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia margaritae evoluta,Globorotalia,margaritae,evoluta,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia margaritae margaritae,Globorotalia,margaritae,margaritae,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia margaritae primitiva,Globorotalia,margaritae,primitiva,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia margaritae s. l.,Globorotalia,margaritae,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia marginodentata,Globorotalia,marginodentata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia marginodentata (q),Globorotalia,marginodentata,,1521,Globorotalia,genus,,left_only,both
planktic_forams,Globorotalia marksi,Globorotalia,marksi,,1521,Globorotalia,genus,,left_only,both
