genus name,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,class_taxon_id,class_taxon_name,order_taxon_id,order_taxon_name,family_taxon_id,family_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name
Subbotina,2631,Subbotina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Suggrunda,2633,Suggrunda,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Suhmicythere,,,,,,,,,,,,,,,
Surirella,433619,Surirella,genus,69587,Bacillariophyceae,426801,Surirellales,71203,Surirellaceae,432613,Ochrophyta,,,,
Svalbardella,415390,Svalbardella,genus,,,,,,,277918,Myzozoa,,,,
Symphonia,,,,,,,,,,,,,,,
Synedra,82175,Synedra,genus,69587,Bacillariophyceae,427120,Fragilariales,387103,Fragilariaceae,432613,Ochrophyta,,,,
Syracospahera,,,,,,,,,,,,,,,
Syracosphaera,270678,Syracosphaera,genus,,,,,,,87644,Haptophyta,,,,
Systamatophora,,,,,,,,,,,,,,,
Systematophora,276972,Systematophora,genus,321578,Dinophyceae,321606,Gonyaulacales,321603,Gonyaulacaceae,,,,,,
Tabellaria,442336,Tabellaria,genus,69587,Bacillariophyceae,442338,Tabellariales,442337,Tabellariaceae,432613,Ochrophyta,,,,
Tamarix,434786,Tamarix,genus,55217,Magnoliopsida,54896,Caryophyllales,55463,Tamaricaceae,55350,Spermatophyta,54311,Plantae,,
Tanyosphaeridium,276933,Tanyosphaeridium,genus,321578,Dinophyceae,321606,Gonyaulacales,,,,,,,,
Tasmanites,264674,Tasmanites,genus,,,,,,,,,,,28595,Life
Taxodiad,,,,,,,,,,,,,,,
Taxodium,55063,Taxodium,genus,82141,Pinopsida,82140,Pinales,54798,Taxodiaceae,82139,Pinophyta,54311,Plantae,,
Taxus,206223,Taxus,genus,36651,Mammalia,72264,Ferae,41086,Mustelidae,,,,,,
Technitellla,,,,,,,,,,,,,,,
Tectatodinium,276935,Tectatodinium,genus,321578,Dinophyceae,277919,Peridiniales,,,,,,,,
Tenuitella,2652,Tenuitella,genus,,,,,422373,Globigerinitidae,288974,Foraminifera,212476,Rhizaria,,
Tepka,,,,,,,,,,,,,,,
Tessarastrum,,,,,,,,,,,,,,,
Tessarospyris,,,,,,,,,,,,,,,
Tetracorethra,,,,,,,,,,,,,,,
Tetracyclus,442339,Tetracyclus,genus,69587,Bacillariophyceae,442338,Tabellariales,442337,Tabellariaceae,432613,Ochrophyta,,,,
Tetralithus,87692,Tetralithus,genus,418920,Coccolithophyceae,,,,,87644,Haptophyta,,,,
Tetrapollis,,,,,,,,,,,,,,,
Textularia,2661,Textularia,genus,,,,,82194,Textulariidae,288974,Foraminifera,212476,Rhizaria,,
Thalassionema,82176,Thalassionema,genus,69587,Bacillariophyceae,426802,Thalassionematales,427317,Thalassionemataceae,432613,Ochrophyta,,,,
Thalassiosira,82177,Thalassiosira,genus,69587,Bacillariophyceae,432628,Thalassiosirales,71204,Thalassiosiraceae,432613,Ochrophyta,,,,
Thalassiothrix,82178,Thalassiothrix,genus,69587,Bacillariophyceae,426802,Thalassionematales,427317,Thalassionemataceae,432613,Ochrophyta,,,,
Thalassiphora,326018,Thalassiphora,genus,321578,Dinophyceae,321606,Gonyaulacales,321603,Gonyaulacaceae,,,,,,
Thalassocythere,,,,,,,,,,,,,,,
Thalictrum,,,,,,,,,,,,,,,
Thalmannammina,2668,Thalmannammina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Thalospyris,,,,,,,,,,,,,,,
Thamnospyris,,,,,,,,,,,,,,,
Thecosphaera,367,Thecosphaera,genus,,,5,Spumellaria,64926,Actinommidae,4,Radiolaria,212476,Rhizaria,,
Thecosphaerella,,,,,,,,,,,,,,,
Thedconus,,,,,,,,,,,,,,,
Theocalyptra,674,Theocalyptra,genus,,,402,Nassellaria,85905,Theopiliidae,4,Radiolaria,212476,Rhizaria,,
Theocampe,675,Theocampe,genus,,,402,Nassellaria,86201,Artostrobiidae,4,Radiolaria,212476,Rhizaria,,
Theocamptra,,,,,,,,,,,,,,,
Theocapsomma,66251,Theocapsomma,genus,,,402,Nassellaria,86212,Carpocaniidae,4,Radiolaria,212476,Rhizaria,,
Theoconus,677,Theoconus,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
Theocorys,678,Theocorys,genus,,,402,Nassellaria,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,,
Theocorythium,86224,Theocorythium,genus,,,402,Nassellaria,86221,Pterocorythidae,4,Radiolaria,212476,Rhizaria,,
Theocotyle,679,Theocotyle,genus,,,402,Nassellaria,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,,
Theocyrtis,681,Theocyrtis,genus,,,402,Nassellaria,86221,Pterocorythidae,4,Radiolaria,212476,Rhizaria,,
Theocyrtium,,,,,,,,,,,,,,,
Theopera,682,Theopera,genus,,,402,Nassellaria,66335,Eucyrtiidae,4,Radiolaria,212476,Rhizaria,,
Theoperid,,,,,,,,,,,,,,,
Theophormis,683,Theophormis,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
Theopilium,85906,Theopilium,genus,,,402,Nassellaria,85905,Theopiliidae,4,Radiolaria,212476,Rhizaria,,
Tholocubus,84841,Tholocubus,genus,,,5,Spumellaria,84842,Tholoniidae,4,Radiolaria,212476,Rhizaria,,
Tholodiscus,84848,Tholodiscus,genus,,,5,Spumellaria,65975,Spongodiscidae,4,Radiolaria,212476,Rhizaria,,
Tholospyris,684,Tholospyris,genus,,,402,Nassellaria,152336,Trissocyclidae,4,Radiolaria,212476,Rhizaria,,
Thoracosphaera,432568,Thoracosphaera,genus,321578,Dinophyceae,432569,Thoracosphaerales,,,,,,,,
Thranium,,,,,,,,,,,,,,,
Thurammina,2674,Thurammina,genus,,,,,154148,Saccamminidae,288974,Foraminifera,212476,Rhizaria,,
Thymeleaceae,,,,,,,,,,,,,,,
Thyrsocyrtis,685,Thyrsocyrtis,genus,,,402,Nassellaria,87065,Theocotylidae,4,Radiolaria,212476,Rhizaria,,
Tilia,56055,Tilia,genus,55217,Magnoliopsida,54911,Malvales,55597,Tiliaceae,55350,Spermatophyta,54311,Plantae,,
Tolypammina,2685,Tolypammina,genus,,,,,112199,Ammodiscidae,288974,Foraminifera,212476,Rhizaria,,
Tosaia,2695,Tosaia,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Tournefortia,,,,,,,,,,,,,,,
Toweius,208762,Toweius,genus,,,,,208767,Coccolithacea,,,,,,
Trachamminoides,,,,,,,,,,,,,,,
Trachoelphidiella,,,,,,,,,,,,,,,
Trachyleberidea,24656,Trachyleberidea,genus,22826,Ostracoda,23837,Podocopida,82093,Trachyleberididae,18891,Arthropoda,325038,Animalia,,
Trachyneis,432988,Trachyneis,genus,69587,Bacillariophyceae,431889,Naviculales,71199,Naviculaceae,432613,Ochrophyta,,,,
Tranolithus,87870,Tranolithus,genus,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87644,Haptophyta,,,,
Transversopontis,,,,,,,,,,,,,,,
Trema,319876,Trema,genus,55217,Magnoliopsida,54921,Rosales,55605,Cannabaceae,55350,Spermatophyta,54311,Plantae,,
Triactis,372,Triactis,genus,,,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
Triatriopollenites,266847,Triatriopollenites,genus,55217,Magnoliopsida,54923,Proteales,,,55350,Spermatophyta,54311,Plantae,,
Triblastula,415884,Triblastula,genus,321578,Dinophyceae,,,,,,,,,,
Tribrachiatus,424463,Tribrachiatus,genus,418920,Coccolithophyceae,,,424461,Rhomboasteraceae,87644,Haptophyta,,,,
Triceraspyris,111598,Triceraspyris,genus,,,402,Nassellaria,85775,Acanthodesmiidae,4,Radiolaria,212476,Rhizaria,,
Triceratium,71278,Triceratium,genus,,,,,134837,Triceratiaceae,432613,Ochrophyta,,,,
Triceratuim,,,,,,,,,,,,,,,
Tricolocampe,689,Tricolocampe,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
Tricolocapsa,690,Tricolocapsa,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
Tricolospyris,85875,Tricolospyris,genus,,,402,Nassellaria,85775,Acanthodesmiidae,4,Radiolaria,212476,Rhizaria,,
Tricolpites,250528,Tricolpites,genus,55217,Magnoliopsida,182994,Gunnerales,55684,Gunneraceae,55350,Spermatophyta,54311,Plantae,,
Tricolporites,251653,Tricolporites,genus,55217,Magnoliopsida,,,,,55350,Spermatophyta,54311,Plantae,,
Tricolporopollenites,277167,Tricolporopollenites,genus,55217,Magnoliopsida,183005,Malpighiales,53786,Euphorbiaceae,55350,Spermatophyta,54311,Plantae,,
Tricopopollenites,,,,,,,,,,,,,,,
Trifarina,2708,Trifarina,genus,,,,,82201,Uvigerinidae,288974,Foraminifera,212476,Rhizaria,,
Trigonactinium,,,,,,,,,,,,,,,
Trigonastrum,84849,Trigonastrum,genus,,,5,Spumellaria,65975,Spongodiscidae,4,Radiolaria,212476,Rhizaria,,
Trigonocyclia,377,Trigonocyclia,genus,,,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
Trilites,276585,Trilites,genus,263811,Pteridopsida,,,,,54828,Pteridophyta,54311,Plantae,,
Trilobosporites,276831,Trilobosporites,genus,,,,,,,54828,Pteridophyta,54311,Plantae,,
Triloculina,2709,Triloculina,genus,428719,Tubothalamea,256604,Miliolida,155936,Hauerinidae,288974,Foraminifera,212476,Rhizaria,,
Trinacria,71279,Trinacria,genus,69587,Bacillariophyceae,426784,Hemiaulales,387088,Hemiaulaceae,432613,Ochrophyta,,,,
Triorites,252687,Triorites,genus,55233,Dicotyledoneae,,,,,54885,Angiospermae,54311,Plantae,,
Tripodiscinos,,,,,,,,,,,,,,,
Tripodiscium,694,Tripodiscium,genus,,,402,Nassellaria,,,4,Radiolaria,212476,Rhizaria,,
Triporoletes,276493,Triporoletes,genus,55135,Bryopsida,,,,,55134,Bryophyta,54311,Plantae,,
Triquetrorhabdulus,87725,Triquetrorhabdulus,genus,418920,Coccolithophyceae,,,,,87644,Haptophyta,,,,
Trisaccites,264511,Trisaccites,genus,,,55868,Coniferales,54795,Podocarpaceae,56176,Coniferophyta,54311,Plantae,,
Trissocyclas,,,,,,,,,,,,,,,
Trissospyris,,,,,,,,,,,,,,,
Tristylospyris,700,Tristylospyris,genus,,,402,Nassellaria,152336,Trissocyclidae,4,Radiolaria,212476,Rhizaria,,
Tritaxia,2717,Tritaxia,genus,,,,,155932,Tritaxiidae,288974,Foraminifera,212476,Rhizaria,,
Tritaxilina,2718,Tritaxilina,genus,,,,,103762,Valvulinidae,288974,Foraminifera,212476,Rhizaria,,
Trochammina,2721,Trochammina,genus,,,,,112265,Trochamminidae,288974,Foraminifera,212476,Rhizaria,,
Trochamminoides,2722,Trochamminoides,genus,,,,,103761,Haplophragmoiidae,288974,Foraminifera,212476,Rhizaria,,
Trochoaster,416121,Trochoaster,genus,,,,,404849,Discoasteridae,87644,Haptophyta,,,,
Trochosira,71280,Trochosira,genus,69587,Bacillariophyceae,426788,Melosirales,434227,Trochosiraceae,432613,Ochrophyta,,,,
Truncorotaloides,2729,Truncorotaloides,genus,,,,,155934,Truncorotaloididae,288974,Foraminifera,212476,Rhizaria,,
Tsuga,443066,Tsuga,genus,82141,Pinopsida,82140,Pinales,54794,Pinaceae,82139,Pinophyta,54311,Plantae,,
Tsugaepollenites,309529,Tsugaepollenites,genus,,,55868,Coniferales,,,56176,Coniferophyta,54311,Plantae,,
Tubaformis,442354,Tubaformis,genus,69587,Bacillariophyceae,,,,,432613,Ochrophyta,,,,
Tuberculodinium,264667,Tuberculodinium,genus,321578,Dinophyceae,277919,Peridiniales,,,,,,,,
Tubidermodinium,445378,Tubidermodinium,genus,,,,,,,277918,Myzozoa,,,,
Tubiflores,,,,,,,,,,,,,,,
Tubularia,442355,Tubularia,genus,69587,Bacillariophyceae,,,442356,Tubulariidae,432613,Ochrophyta,,,,
Tubulifloridites,252805,Tubulifloridites,genus,55217,Magnoliopsida,54943,Asterales,183083,Asteraceae,55350,Spermatophyta,54311,Plantae,,
Turbiosphaera,445380,Turbiosphaera,genus,,,,,,,277918,Myzozoa,,,,
Turborotalia,2739,Turborotalia,genus,,,,,112318,Hedbergellidae,288974,Foraminifera,212476,Rhizaria,,
Turborotalita,2740,Turborotalita,genus,,,,,82191,Globigerinidae,288974,Foraminifera,212476,Rhizaria,,
Turrilina,2743,Turrilina,genus,,,,,241013,Turrilinidae,288974,Foraminifera,212476,Rhizaria,,
Tympanidium,85879,Tympanidium,genus,,,402,Nassellaria,85775,Acanthodesmiidae,4,Radiolaria,212476,Rhizaria,,
Tympanomma,702,Tympanomma,genus,,,402,Nassellaria,85775,Acanthodesmiidae,4,Radiolaria,212476,Rhizaria,,
Typha,252000,Typha,genus,,,182987,Poales,55817,Typhaceae,54885,Angiospermae,54311,Plantae,,
Typhaceae,55817,Typhaceae,family,,,182987,Poales,,,54885,Angiospermae,54311,Plantae,,
Tytthodiscus,416186,Tytthodiscus,genus,,,,,,,,,54311,Plantae,,
Udan,,,,,,,,,,,,,,,
Ulmaceae,54598,Ulmaceae,family,55217,Magnoliopsida,54921,Rosales,,,55350,Spermatophyta,54311,Plantae,,
Ulmus,55984,Ulmus,genus,55217,Magnoliopsida,54921,Rosales,54598,Ulmaceae,55350,Spermatophyta,54311,Plantae,,
Umbelliferae,55741,Umbelliferae,family,55217,Magnoliopsida,54935,Apiales,,,55350,Spermatophyta,54311,Plantae,,
Umbellosphaera,432535,Umbellosphaera,genus,418920,Coccolithophyceae,87650,Syracosphaerales,424498,Umbellosphaeraceae,87644,Haptophyta,,,,
Umbilicosphaera,255407,Umbilicosphaera,genus,,,,,,,87644,Haptophyta,,,,
Unidentifiable,,,,,,,,,,,,,,,
Unidentified,,,,,,,,,,,,,,,
Urticales,54912,Urticales,order,55233,Dicotyledoneae,,,,,54885,Angiospermae,54311,Plantae,,
Urticeae,,,,,,,,,,,,,,,
Uvigerina,2758,Uvigerina,genus,,,,,82201,Uvigerinidae,288974,Foraminifera,212476,Rhizaria,,
Vagalapilla,87689,Vagalapilla,genus,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87644,Haptophyta,,,,
Vaginulina,2762,Vaginulina,genus,428875,Nodosariata,429322,Nodosariida,82197,Nodosariidae,288974,Foraminifera,212476,Rhizaria,,
Vaginulinopsis,2763,Vaginulinopsis,genus,428875,Nodosariata,428878,Vaginulinida,112281,Vaginulinidae,288974,Foraminifera,212476,Rhizaria,,
Vallacerta,71287,Vallacerta,genus,69590,Chrysophyceae,69591,Phytomastigophora,69592,Dictyochaceae,,,,,,
Valvulina,2769,Valvulina,genus,,,,,103762,Valvulinidae,288974,Foraminifera,212476,Rhizaria,,
Valvulineria,2771,Valvulineria,genus,,,,,241044,Bagginidae,288974,Foraminifera,212476,Rhizaria,,
Vekshinella,87688,Vekshinella,genus,418920,Coccolithophyceae,87652,Eiffellithales,87676,Chiastozygaceae,87644,Haptophyta,,,,
Velapertina,2782,Velapertina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Velicucullus,705,Velicucullus,genus,,,402,Nassellaria,85890,Sethophormididae,4,Radiolaria,212476,Rhizaria,,
Vermiculithina,,,,,,,,,,,,,,,
Verneuiliana,,,,,,,,,,,,,,,
Verrucatosporites,280348,Verrucatosporites,genus,263811,Pteridopsida,,,54782,Polypodiaceae,54828,Pteridophyta,54311,Plantae,,
Verticillata,,,,,,,,,,,,,,,
Veryhachium,277124,Veryhachium,genus,,,,,,,,,,,28595,Life
Virginulina,,,,,,,,,,,,,,,
Virgulopsis,2802,Virgulopsis,genus,,,,,155884,Bolivinitidae,288974,Foraminifera,212476,Rhizaria,,
Virola,259514,Virola,genus,55217,Magnoliopsida,54886,Magnoliales,55382,Myristicaceae,55350,Spermatophyta,54311,Plantae,,
Vitreisporites,276594,Vitreisporites,genus,,,,,,,249670,Gymnospermophyta,54311,Plantae,,
Votadinium,445382,Votadinium,genus,321578,Dinophyceae,277919,Peridiniales,323951,Protoperidiniaceae,,,,,,
Vulvulina,2810,Vulvulina,genus,,,,,82194,Textulariidae,288974,Foraminifera,212476,Rhizaria,,
Wallodinium,322372,Wallodinium,genus,321578,Dinophyceae,,,,,,,,,,
Watznaueria,87795,Watznaueria,genus,418920,Coccolithophyceae,87648,Watznaueriales,77105,Watznaueriaceae,87644,Haptophyta,,,,
Weinmannia,268225,Weinmannia,genus,55217,Magnoliopsida,183004,Oxalidales,55311,Cunoniaceae,55350,Spermatophyta,54311,Plantae,,
Wetzeliella,340087,Wetzeliella,genus,321578,Dinophyceae,,,,,,,,,,
Wichmannella,427619,Henryhowella (Wichmannella),subgenus,22826,Ostracoda,23837,Podocopida,82093,Trachyleberididae,18891,Arthropoda,325038,Animalia,,
Wilsonidium,445383,Wilsonidium,genus,321578,Dinophyceae,277919,Peridiniales,277915,Peridiniaceae,,,,,,
Wiseorhabdus,,,,,,,,,,,,,,,
Woodringia,313413,Woodringia,genus,12315,Cephalopoda,13131,Nautilida,122378,Hercoglossidae,7805,Mollusca,325038,Animalia,,
Xanthiopyxis,71281,Xanthiopyxis,genus,69587,Bacillariophyceae,,,,,432613,Ochrophyta,,,,
Xestolebris,,,,,,,,,,,,,,,
Xiphatractus,393,Xiphatractus,genus,,,5,Spumellaria,84514,Stylosphaeridae,4,Radiolaria,212476,Rhizaria,,
Xiphosphaera,397,Xiphosphaera,genus,,,5,Spumellaria,,,4,Radiolaria,212476,Rhizaria,,
Xiphospira,,,,,,,,,,,,,,,
Yosidaia,,,,,,,,,,,,,,,
Zanthoxylum,319951,Zanthoxylum,genus,55217,Magnoliopsida,54934,Sapindales,55733,Rutaceae,55350,Spermatophyta,54311,Plantae,,
Zeauvigerina,2836,Zeauvigerina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Zelkova,56210,Zelkova,genus,55217,Magnoliopsida,54921,Rosales,54598,Ulmaceae,55350,Spermatophyta,54311,Plantae,,
Zigospyris,,,,,,,,,,,,,,,
Zonalapollenites,,,,,,,,,,,,,,,
Zygabikodinum,,,,,,,,,,,,,,,
Zygocircus,714,Zygocircus,genus,,,402,Nassellaria,85775,Acanthodesmiidae,4,Radiolaria,212476,Rhizaria,,
Zygodiscus,87678,Zygodiscus,genus,418920,Coccolithophyceae,419259,Zygodiscales,419817,Zygodiscaceae,87644,Haptophyta,,,,
Zygolithus,87686,Zygolithus,genus,418920,Coccolithophyceae,,,,,87644,Haptophyta,,,,
Zygosphaera,,,,,,,,,,,,,,,
Zygrhablithus,87677,Zygrhablithus,genus,418920,Coccolithophyceae,,,,,87644,Haptophyta,,,,
"""Astronion""",,,,,,,,,,,,,,,
"""Bulava""",,,,,,,,,,,,,,,
"""Discocibicides""",,,,,,,,,,,,,,,
Alabaminella,423746,Alabaminella,genus,,,,,241423,Eponididae,288974,Foraminifera,212476,Rhizaria,,
Alveolophragmium,805,Alveolophragmium,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Amiculosphaera,,,,,,,,,,,,,,,
Arachnoidiscus,71246,Arachnoidiscus,genus,69587,Bacillariophyceae,426615,Arachnoidiscales,427311,Arachnoidiscaceae,432613,Ochrophyta,,,28595,Life
Astrononion,911,Astrononion,genus,,,,,82211,Nonionidae,288974,Foraminifera,212476,Rhizaria,,
Astrorhiza,912,Astrorhiza,genus,,,,,147614,Astrorhizidae,288974,Foraminifera,212476,Rhizaria,,
Aulacoseira,432983,Aulacoseira,genus,69587,Bacillariophyceae,426698,Aulacoseirales,427312,Aulacoseiraceae,432613,Ochrophyta,,,28595,Life
Bacterosira,433620,Bacterosira,genus,69587,Bacillariophyceae,432628,Thalassiosirales,71204,Thalassiosiraceae,432613,Ochrophyta,,,28595,Life
Baggatella,935,Baggatella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Biloculinella,972,Biloculinella,genus,428719,Tubothalamea,256604,Miliolida,155936,Hauerinidae,288974,Foraminifera,212476,Rhizaria,,
Burseolina,1038,Burseolina,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Cryptomeria,396374,Cryptomeria,genus,82141,Pinopsida,82140,Pinales,54798,Taxodiaceae,82139,Pinophyta,54311,Plantae,,
Dentostomina,240355,Dentostomina,genus,428719,Tubothalamea,256604,Miliolida,155936,Hauerinidae,288974,Foraminifera,212476,Rhizaria,,
Dimeregramma,441491,Dimeregramma,genus,69587,Bacillariophyceae,426799,Triceratiales,441492,Plagiogrammaceae,432613,Ochrophyta,,,28595,Life
Discospirina,1290,Discospirina,genus,428719,Tubothalamea,256604,Miliolida,240114,Discospirinidae,288974,Foraminifera,212476,Rhizaria,,
Eoeponidella,1362,Eoeponidella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Fabiania,1417,Fabiania,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Goesella,1542,Goesella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Hermesinum,,,,,,,,,,,,,,,
Heteraulacacysta,264637,Heteraulacacysta,genus,321578,Dinophyceae,,,,,,,,,,
Heterocyprideis,24160,Heterocyprideis,genus,22826,Ostracoda,23837,Podocopida,,,18891,Arthropoda,325038,Animalia,,
Hoeglundina,1633,Hoeglundina,genus,,,,,103768,Rotaliidae,288974,Foraminifera,212476,Rhizaria,,
Hofkeruva,1635,Hofkeruva,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Hyalinea,1653,Hyalinea,genus,,,,,112322,Planorbulinidae,288974,Foraminifera,212476,Rhizaria,,
Kallosphaeridium,278043,Kallosphaeridium,genus,321578,Dinophyceae,321606,Gonyaulacales,321603,Gonyaulacaceae,,,,,,
Litosphaeridium,277224,Litosphaeridium,genus,321578,Dinophyceae,321606,Gonyaulacales,321603,Gonyaulacaceae,,,,,,
Montfortella,1876,Montfortella,genus,,,,,,,288974,Foraminifera,212476,Rhizaria,,
Nipponocythere,256803,Nipponocythere,genus,,,,,,,,,,,,
Nuttallides,1973,Nuttallides,genus,,,,,241492,Epistomariidae,288974,Foraminifera,212476,Rhizaria,,
Palaeostomocystis,323190,Palaeostomocystis,genus,,,,,,,,,,,28595,Life
Paracytheridea,24393,Paracytheridea,genus,22826,Ostracoda,23837,Podocopida,82110,Paracytherideidae,18891,Arthropoda,325038,Animalia,,
Protoperidinium,435343,Protoperidinium,genus,321578,Dinophyceae,277919,Peridiniales,323951,Protoperidiniaceae,,,,,,
Raphidodiscus,82170,Raphidodiscus,genus,69587,Bacillariophyceae,431889,Naviculales,433092,Diploneidaceae,432613,Ochrophyta,,,28595,Life
Remanella,,,,,,,,,,,,,,,
Schenckiella,433658,Schenckiella,genus,,,,,103762,Valvulinidae,288974,Foraminifera,212476,Rhizaria,,
Technitella,2650,Technitella,genus,,,,,154148,Saccamminidae,288974,Foraminifera,212476,Rhizaria,,
Trochoelphidiella,440984,Trochoelphidiella,genus,,,,,82206,Elphidiidae,288974,Foraminifera,212476,Rhizaria,,
Verneuilina,2789,Verneuilina,genus,,,,,112277,Verneuilinidae,288974,Foraminifera,212476,Rhizaria,,
Virgulina,103765,Virgulina,genus,,,,,103766,Buliminidae,288974,Foraminifera,212476,Rhizaria,,
Xestoleberis,24702,Xestoleberis,genus,22826,Ostracoda,23837,Podocopida,162998,Xestoleberididae,18891,Arthropoda,325038,Animalia,,
Zygabikodinium,445384,Zygabikodinium,genus,321578,Dinophyceae,277919,Peridiniales,323951,Protoperidiniaceae,,,,,,
