Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Zone name (short),Zone name,Group abundance,Beella digitata,Dentoglobigerina altispira,Globigerina bulloides,Globigerina falconensis,Globigerina glutinata,Globigerinella calida,Globigerinella obesa,Globigerinella siphonifera,Globigerinoides conglobatus,Globigerinoides extremus,Globigerinoides fistulosus,Globigerinoides obliquus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides sacculifer,Globoquadrina venezuelana,Globorotalia conoidea,Globorotalia conomiozea,Globorotalia crassaformis,Globorotalia crassula,Globorotalia flexuosa,Globorotalia hirsuta (dex),Globorotalia inflata,Globorotalia limbata,Globorotalia margaritae,Globorotalia menardii,Globorotalia merotumida,Globorotalia multicamerata,Globorotalia plesiotumida,Globorotalia pliozea,Globorotalia pseudomiocenica,Globorotalia puncticulata,Globorotalia scitula,Globorotalia sphericomiozea,Globorotalia tosaensis,Globorotalia truncatulinoides,Globorotalia tumida,Globorotaloides hexagona,"Globoturborotalita apertura (Cushman, 1918)",Globoturborotalita decoraperta,Globoturborotalita nepenthes,Globoturborotalita rubescens,"Globoturborotalita woodi (Jenkins, 1960)",Neogloboquadrina acostaensis,Neogloboquadrina dutertrei,Neogloboquadrina humerosa,Neogloboquadrina pachyderma (dextral),Neogloboquadrina pachyderma (sinistral),Orbulina universa,Pulleniatina obliquiloculata,Pulleniatina primalis,Sphaeroidinella dehiscens,Sphaeroidinellopsis kochi,Sphaeroidinellopsis seminulina,Tenuitella anfracta,preservation,File Data,Ship File Links,Shore File Links,Sample
361,U1474,A,24,24-1,H,1,W,70/72-FORAM,0,2,215.1,215.12,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",F [A103],,,R [A104],P [A104],,,,R [A104],P [A104],R [A104],,,,,R [A104],,,,,,,,,P [A104],,,,,,,R [A104],,,,,,,,R [A104],,R [A104],,,R [A104],,,,,R [A104],,,P [A104],,P [A104],,,,,,361-U1474A-24H-1-W 70/72-FORAM
361,U1474,A,24,24-2,H,2,W,70/72-FORAM,0,2,216.6,216.62,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,P [A104],,,P [A104],,,,,,,,,,,,,,,,,,,P [A104],P [A104],,,,,,,,,,,,,,,,,,P [A104],P [A104],P [A104],,,,P [A104],,P [A104],P [A104],,P [A104],,,,,,361-U1474A-24H-2-W 70/72-FORAM
361,U1474,A,24,24-3,H,3,W,70/72-FORAM,0,2,218.09,218.11,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,,,,,P [A104],,,,,,P [A104],,,,,,,,,,,,,,,P [A104],,,,,,,,,P [A104],,,,P [A104],,,,,,P [A104],,,,,P [A104],,,,,,361-U1474A-24H-3-W 70/72-FORAM
361,U1474,A,24,24-4,H,4,W,70/72-FORAM,0,2,219.57,219.59,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,P [A104],,,P [A104],,,,,P [A104],,,,P [A104],,,,,,,,,,,,,,,,,,,,,,,,,,,,,P [A104],P [A104],,,,,P [A104],P [A104],,P [A104],,P [A104],,,,,,361-U1474A-24H-4-W 70/72-FORAM
361,U1474,A,24,24-CC,H,CC,PAL,FORAM,0,5,221.95,222,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",C [A103],,F [A104],,,R [A104],,,,P [A104],R [A104],,,,R [A104],F [A104],F [A104],,R [A104],,,,,,P [A104],P [A104],R [A104],,,,,,,R [A104],,,,,,F [A104],,,,F [A104],F [A104],R [A104],R [A104],,,R [A104],,P [A104],,,A [A104],,,,,,361-U1474A-24H-CC-PAL-FORAM
361,U1474,A,25,25-1,H,1,W,80/82-FORAM,0,2,222.8,222.82,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,,,,,,P [A104],,,,P [A104],R [A104],,,,,,,,,,,,,,,,,,,,,,,,,,P [A104],,R [A104],P [A104],P [A104],,P [A104],,,,,P [A104],,R [A104],,,,,,361-U1474A-25H-1-W 80/82-FORAM
361,U1474,A,25,25-2,H,2,W,70/72-FORAM,0,2,224.19,224.21,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,P [A104],P [A104],P [A104],,,,P [A104],P [A104],P [A104],,,,R [A104],R [A104],,,,,,,,,,,P [A104],,,,,,,,,,,,,R [A104],,R [A104],,,P [A104],P [A104],,P [A104],,,,,R [A104],,R [A104],,,,,,361-U1474A-25H-2-W 70/72-FORAM
361,U1474,A,25,25-3,H,3,W,70/72-FORAM,0,2,225.7,225.72,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,,,,,P [A104],,,,,,P [A104],,,,,,,,,,,,,,,P [A104],R [A104],,,,,,,,,,P [A104],,P [A104],,,,,,,,,P [A104],,P [A104],,,,,,361-U1474A-25H-3-W 70/72-FORAM
361,U1474,A,25,25-4,H,4,W,70/72-FORAM,0,2,227.2,227.22,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,P [A104],,,,,,,,,,,,P [A104],P [A104],,,,,,,,,,,P [A104],,,,P [A104],,,,,,,,,,,P [A104],,P [A104],,P [A104],,,,,,,P [A104],,P [A104],,,,,,361-U1474A-25H-4-W 70/72-FORAM
361,U1474,A,25,25-5,H,5,W,60/62-FORAM,0,2,228.6,228.62,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,P [A104],,,,,,P [A104],,,,,,,P [A104],,,,,,,,,,,P [A104],,,,,P [A104],,,,,,,,P [A104],,P [A104],,P [A104],,,,,P [A104],P [A104],,P [A104],P [A104],,P [A104],,,,,,361-U1474A-25H-5-W 60/62-FORAM
361,U1474,A,25,25-CC,H,CC,PAL,FORAM,0,5,231.39,231.44,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",C [A103],,,,,R [A104],,,,P [A104],,,,,R [A104],R [A104],,,P [A104],,,,,,,,,,,P [A104],,,,P [A104],,,,,,,,F [A104],,F [A104],R [A104],R [A104],,,,,,P [A104],,,F [A104],,,,,,361-U1474A-25H-CC-PAL-FORAM
361,U1474,A,26,26-1,H,1,W,70/72-FORAM,0,2,232.1,232.12,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,,,,,,,,,,P [A104],P [A104],,,,,,,,,,,,,,,,,,,,,,,,P [A104],,P [A104],,,,,,P [A104],,,,,,,,,,,,,361-U1474A-26H-1-W 70/72-FORAM
361,U1474,A,26,26-2,H,2,W,70/72-FORAM,0,2,233.6,233.62,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,,,,P [A104],,,,,,P [A104],,P [A104],,,,,,,,,R [A104],,,,,,,,P [A104],,,,,,R [A104],,R [A104],,R [A104],,,,,,,,,R [A104],,R [A104],,,,,,361-U1474A-26H-2-W 70/72-FORAM
361,U1474,A,26,26-3,H,3,W,70/72-FORAM,0,2,235.09,235.11,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,P [A104],,,,,,,,,P [A104],,P [A104],,,,,,,,,P [A104],,,,,,,,,,,,,,,,F [A104],,F [A104],P [A104],,,P [A104],,P [A104],,,F [A104],,F [A104],,,,,,361-U1474A-26H-3-W 70/72-FORAM
361,U1474,A,26,26-4,H,4,W,70/72-FORAM,0,2,236.59,236.61,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,F [A104],F [A104],,,,,P [A104],,,,,,,R [A104],,,,,,,,,,R [A104],R [A104],,,R [A104],,R [A104],,R [A104],,,,,,F [A104],,F [A104],,,,,F [A104],D [A104],R [A104],R [A104],,R [A104],,,F [A104],,,,,,361-U1474A-26H-4-W 70/72-FORAM
361,U1474,A,26,26-CC,H,CC,PAL,FORAM,0,5,239.85,239.9,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",F [A103],,R [A104],,,,,,,P [A104],,,,,,P [A104],,,,,,,,,,R [A104],,,,,,,,,,,,,,R [A104],,F [A104],,R [A104],R [A104],,,,,F [A104],,,F [A104],,F [A104],,,,,,361-U1474A-26H-CC-PAL-FORAM
361,U1474,A,27,27-1,H,1,W,70/72-FORAM,0,2,240.6,240.62,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,R [A104],R [A104],R [A104],R [A104],,,,,,,,,,R [A104],,,F [A104],,,,,,,,P [A104],R [A104],,,,,,P [A104],,,,,,,,F [A104],,,R [A104],,,,,R [A104],,,,,A [A104],,,,,,361-U1474A-27H-1-W 70/72-FORAM
361,U1474,A,27,27-2,H,2,W,70/72-FORAM,0,2,242.1,242.12,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,P [A104],,F [A104],,,P [A104],,,,,,P [A104],P [A104],,,,,,,,,,,,,,,,P [A104],,,,,,,,R [A104],,R [A104],,F [A104],,,,,,R [A104],,,R [A104],,R [A104],,,,,,361-U1474A-27H-2-W 70/72-FORAM
361,U1474,A,27,27-3,H,3,W,70/72-FORAM,0,2,243.36,243.38,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",R [A103],,,,,,,,,,,,,,,F [A104],,,,,,,,,,P [A104],R [A104],,,,,,,,,,,,,,R [A104],R [A104],,,,,F [A104],F [A104],F [A104],R [A104],,,,,F [A104],,,,,,361-U1474A-27H-3-W 70/72-FORAM
361,U1474,A,27,27-CC,H,CC,PAL,FORAM,0,5,248.82,248.87,,M14 [G12],"M14 - Globigerinoides extremus Partial-range Zone (Gradstein et al., 2012)",F [A103],,R [A104],R [A104],,R [A104],,,R [A104],,P [A104],,,,R [A104],F [A104],P [A104],,,,,,,,,P [A104],,P [A104],,P [A104],,,,P [A104],,,,,,R [A104],,R [A104],,R [A104],,,,,,,,,R [A104],,R [A104],,,,,,361-U1474A-27H-CC-PAL-FORAM
361,U1474,A,28,28-2,F,2,W,70/72-FORAM,0,2,246.02,246.04,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,,,,,,,,,,,,,,,,,,,,,,,,,,R [A104],,R [A104],,,,,,,,,,,,,,,,,P [A104],,,P [A104],,,,,F [A104],,,,,,361-U1474A-28F-2-W 70/72-FORAM
361,U1474,A,28,28-3,F,3,W,70/72-FORAM,0,2,247.52,247.54,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,,,,,,,,,,,,,,P [A104],,,R [A104],,,,,,,,,,,,,,,,,,,,,,,R [A104],,,,,,,,P [A104],,,,,F [A104],,,,,,361-U1474A-28F-3-W 70/72-FORAM
361,U1474,A,28,28-4,F,4,W,40/42-FORAM,0,2,248.73,248.75,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,R [A104],,,,,,R [A104],,,,,,,R [A104],F [A104],,,,,,,,R [A104],,R [A104],R [A104],,R [A104],,,,,,,,,,R [A104],,R [A104],,,P [A104],,R [A104],,,R [A104],,,,P [A104],R [A104],,,,,,361-U1474A-28F-4-W 40/42-FORAM
361,U1474,A,28,28-CC,F,CC,PAL,FORAM,0,5,249.05,249.1,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",F [A103],,,,,,,,R [A104],,,,,,R [A104],R [A104],,,,,,,,,,,,,,,,,,,,,,,,R [A104],,R [A104],,,P [A104],,,,,F [A104],,,F [A104],,R [A104],,,,,,361-U1474A-28F-CC-PAL-FORAM
361,U1474,A,29,29-1,F,1,W,70/72-FORAM,0,2,250.3,250.32,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,P [A104],,,P [A104],,,,,,,,,P [A104],P [A104],P [A104],,,,,,,,,,P [A104],,,,,,,,,,,,,P [A104],,,,,,,,,,P [A104],,,P [A104],,P [A104],,,,,,361-U1474A-29F-1-W 70/72-FORAM
361,U1474,A,29,29-2,F,2,W,70/72-FORAM,0,2,251.81,251.83,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,P [A104],,,P [A104],,P [A104],P [A104],,P [A104],,,,P [A104],P [A104],,,,,,,,,,,P [A104],,,,,,,,,,,,,P [A104],,P [A104],,,,,,,,P [A104],,,P [A104],,P [A104],,,,,,361-U1474A-29F-2-W 70/72-FORAM
361,U1474,A,29,29-3,F,3,W,70/72-FORAM,0,2,253.31,253.33,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,,,,,,,,,,,,,P [A104],,P [A104],,,,,,,,,,,,,,,,,,,,,,,,,P [A104],,,P [A104],,,,,P [A104],P [A104],,P [A104],,P [A104],,,,,,361-U1474A-29F-3-W 70/72-FORAM
361,U1474,A,29,29-CC,F,CC,PAL,FORAM,0,5,254.02,254.07,,M13b [G12],"M13b - Globorotalia plesiotumida/Globorotalia lenguaensis Concurrent-range Subzone (Gradstein et al., 2012)",R [A103],,P [A104],,,P [A104],,,,P [A104],,,,,R [A104],F [A104],,,,,,,,,,,,,,,,P [A104],,,,,,,,,,F [A104],,,P [A104],F [A104],,,,,,,P [A104],,P [A104],,,,,,361-U1474A-29F-CC-PAL-FORAM
