leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
59,448,,1,2,11.0,13.0,0.00,1.62, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCYRC0020,Cyrtocapsella cornuta,PRESENT,  ,1,c81553ac6322bd237702ccfcda25d0e7,59-448-1-2
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,a3753e1e05b0e20529d642ec087fcf27,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,0d889e23071497c800ec301877d2ca89,59-448-8-1
59,448,,8,1,73.0,75.0,62.00,62.74, 8,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,COMMON,  ,1,1590ee3d87f01e4c0e22c8f2894de5ae,59-448-8-1
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1,081fff136f7ef8e80bd5f825eadd35f5,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,COMMON,  ,1,28b1b5fcac3c1a5c37071f8cfd4c6860,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,81335a29cbab5c7ee41c1cb7ce18a6ac,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,a4097dc064d7425dbc8265f7c5ae8935,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,b801377837b6ec3cd74d5a9b51dc73e4,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,ff6eb1cfc3cc15fc28f1d2d4ed89a685,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0190,Dorcadospyris spinosa,RARE,  ,1,c3e65df2ca64ec6bc8f5eae7fd9a80bc,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,f50a4d31dbe353cc8fa8d7379ef7a314,59-448-8-4
59,448,,8,4,4.0,6.0,62.00,66.55, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1,ce5f4d8582473b14e36ad6861906d16f,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1,ad2558ac71ce6c7b7659e3e8e127bdab,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCALC0080,Calocycletta serrata,PRESENT,  ,1,5dd3057c0e3015b281ce51ddd677db1f,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,763dd1a724b5807b7bcbad6ca5b7f0c5,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1,3d54c456333f165397b2c8201720ddfe,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,f2ebb2810b25211b9b88a2a07c1ece79,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1,6778ad08af8fcbdc04ca9346315a7fd4,59-448-8-4
59,448,,8,4,71.0,76.0,62.00,67.24, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1,18ed2a667c17116d12b00a7ae3a26275,59-448-8-4
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,ABUNDANT,  ,1,abd95a13af233bd2ef42861f08a91df9,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,cd094c5e12049684a2f6cd7d87200f36,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1,7d825dfd12369da327af71776a95e492,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,a8762f9e10c8c2b4430ca1f279803397,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,027563f92b35b91c3cb2a21eb6022ff3,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1,551df63ae4bdfbd954b45b907868cda0,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0180,Dorcadospyris simplex,PRESENT,  ,1,c1d4378eab1f03afed0f5ce4bb7fffd8,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RDORC0190,Dorcadospyris spinosa,RARE,  ,1,5959c85b22213e8094928db456eeed8e,59-448-8-CC
59,448,,8,CC,,,62.00,67.84, 9,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,POOL,NO AGE GIVEN,582,RLYCO0090,Lychnocanoma elongata,PRESENT,  ,1,317516419f733d55e5567ae74a6b7589,59-448-8-CC
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCALC0070,Calocycletta robusta,PRESENT,  ,1,1025703ca5f624ac2a099cc7cbec8537,59-448-10-1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,e933f405d1e83c31b030ea95307f42fb,59-448-10-1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1,3f0a4a76df25ca9baf5779dbcbc583d8,59-448-10-1
59,448,,10,1,19.0,20.0,81.00,81.20, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,PRESENT,  ,1,bfe2224abc783fa52565b59ada1da7ea,59-448-10-1
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,FEW,  ,1,902ea88a7941a6ec3a9f52093aa8697b,59-448-10-2
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,FEW,  ,1,34cbdef5739f96ed5b99573b89246a6e,59-448-10-2
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,e1a19852ca1bd361de3564c58470ed1c,59-448-10-2
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,f0886d8074ac23b584ff5473835233e5,59-448-10-2
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1,8331db70fd8b16c6e2ee48a7d44937cc,59-448-10-2
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,FEW,  ,1,64ad62bbea07cdeae1c4b6c118bc81e2,59-448-10-2
59,448,,10,2,70.0,72.0,81.00,83.21, 7,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,e8974a7890bfe286d5de2430178d6700,59-448-10-2
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,74a42a0a0a10fa8de796abeeba0db1ce,59-448-10-3
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0090,Cannartus tubarius,RARE,  ,1,d66109beade2b7ecc666074b79a8d036,59-448-10-3
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,4821e1deefa6a481bb44ac0d9a99932a,59-448-10-3
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1,a51cb8bc7378bb2464f496292b53feae,59-448-10-3
59,448,,10,3,70.0,72.0,81.00,84.71, 5,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0170,Dorcadospyris riedeli,RARE,  ,1,9f6ea4138d11533acbca9e30ed5b7117,59-448-10-3
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,9061d558afe805731e5f3b31c3d1c931,59-448-10-CC
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,e3743a420bf114b218e0decda17797eb,59-448-10-CC
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1,971926e63c453b3146a9b66ce1076784,59-448-10-CC
59,448,,10,CC,,,81.00,90.51, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,COMMON,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1,ecef8d89405dbe9a5a1265d7a6acdab5,59-448-10-CC
59,448,,11,2,10.0,11.0,90.50,92.11, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,aafa9816dc935eb872ed5a98b6f0e000,59-448-11-2
59,448,,11,2,10.0,11.0,90.50,92.11, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1,8a771e7b184919f360e7d637e8a9a389,59-448-11-2
59,448,,11,2,10.0,11.0,90.50,92.11, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,ABUNDANT,  ,1,337c26a0e1f2948f195f9713cef2757e,59-448-11-2
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,854f58c876b26fbca8290d7f1d595f5b,59-448-11-CC
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,b905f116a8fc97362fd329f01c17c0d3,59-448-11-CC
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,bbaa565502197dede8f75ba75041d316,59-448-11-CC
59,448,,11,CC,,,90.50,100.07, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,bf3a99da901614a874f50c1efe5f8ef3,59-448-11-CC
59,448,,12,4,13.0,15.0,100.00,104.64, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,e778441f530a676cdab135856b7d2143,59-448-12-4
59,448,,12,4,13.0,15.0,100.00,104.64, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,COMMON,  ,1,8e30b7f9669450f8bdea88063e518426,59-448-12-4
59,448,,12,4,13.0,15.0,100.00,104.64, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1,f366926aca2695d8d615c9a24e7685fc,59-448-12-4
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,2634ff014d50a93c8087bb75cd9c0f53,59-448-12-CC
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,f82d175f60644f998189413080ee2b7a,59-448-12-CC
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,a8c1e919c159cae23bb3da43cfd0c5d9,59-448-12-CC
59,448,,12,CC,,,100.00,109.00, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1,3d8a4c7ceaaa7db026e30f7bc2b6d4bf,59-448-12-CC
59,448,,13,4,19.0,21.0,109.50,114.20, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1,d61f589b925e3f1c4eeb4aa9390b0416,59-448-13-4
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,03f49996fe0a28258e18a14a7ef45f99,59-448-13-CC
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,COMMON,  ,1,e5be5b7d6d92fbc4a12e87095b6b0584,59-448-13-CC
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1,2032a80e8d2ed2f6f685e83d949c3447,59-448-13-CC
59,448,,13,CC,,,109.50,119.08, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,MODERATE,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,bd892d2e380c585160d471b124f5c512,59-448-13-CC
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,COMMON,  ,1,11ca9ae00d43c28ec23c7bd07f0b0400,59-448-14-CC
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,FEW,  ,1,8cfed278b0fda5c32ef5b582d11d107e,59-448-14-CC
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,ABUNDANT,  ,1,56e9e7597eb1e0e8d43718eb28139068,59-448-14-CC
59,448,,14,CC,,,119.00,127.03, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,FEW,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,COMMON,  ,1,dc23a666c8d47905c4939bcd2fde5147,59-448-14-CC
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,4e0c2d6001e784734717532cf9cea775,59-448-15-CC
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,c22ed0f01fba59f74a5568d100635baa,59-448-15-CC
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0110,Dorcadospyris papilio,RARE,  ,1,a5443cdad7a359986756a4e45181d37a,59-448-15-CC
59,448,,15,CC,,,128.50,137.40, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,4c03076ccc5536012978a526233ff330,59-448-15-CC
59,448,,16,CC,,,138.00,147.56, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,1afba366278da0bbf85eff85cea02a0c,59-448-16-CC
59,448,,16,CC,,,138.00,147.56, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,db77af756b2f0d73404832f2aa5fd37f,59-448-16-CC
59,448,,16,CC,,,138.00,147.56, 3,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,caa82b8918a4dba91592518379c68447,59-448-16-CC
59,448,,17,CC,,,147.50,156.94, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RCANN0070,Cannartus prismaticus,RARE,  ,1,229d0bcf6d1854375383a549655466f4,59-448-17-CC
59,448,,17,CC,,,147.50,156.94, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0030,Dorcadospyris ateuchus,RARE,  ,1,c5e40494b361404a7031e1bf605539a5,59-448-17-CC
59,448,,17,CC,,,147.50,156.94, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0040,Dorcadospyris circulus,RARE,  ,1,6e65434adec25a62ea62c6e3a6851538,59-448-17-CC
59,448,,17,CC,,,147.50,156.94, 4,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,de0b9d88dea5b208108791b995423a54,59-448-17-CC
59,448,,20,2,29.0,31.0,176.00,177.80, 1,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,PRESENT,  ,1,627b86e7fd4f822d749907589c86b060,59-448-20-2
59,448,,31,CC,,,280.50,285.10, 2,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RDORC0200,Dorcadospyris triceros,RARE,  ,1,fc8afa329a5fc14c3ca66b3ee45773c4,59-448-31-CC
59,448,,31,CC,,,280.50,285.10, 2,"THEYER,F.;LWEBERGER,P.",01/1981,59,RADIOLARIA,RARE,,,POOL,NO AGE GIVEN,582,RLITL0020,Lithocyclia angusta,RARE,  ,1,006855e2d89585355b93658eca59e140,59-448-31-CC
