Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1483A-30H-5-A,0.0,147.0,280.41,281.88,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,5,A,,,,,
363-U1483A-30H-6-A,0.0,45.0,281.88,282.33,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10Y 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,
363-U1483A-30H-6-A,45.0,50.0,282.33,282.38,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,
363-U1483A-30H-6-A,50.0,94.0,282.38,282.82,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,
363-U1483A-30H-6-A,94.0,137.0,282.82,283.25,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,30,H,6,A,,,,,
363-U1483A-30H-7-A,0.0,6.0,283.3,283.36,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,7,A,,,,,
363-U1483A-30H-7-A,6.0,79.5,283.36,284.095,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,7,A,,,,,
363-U1483A-30H-7-A,79.5,141.0,284.095,284.71,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,7,A,,,,,
363-U1483A-30H-CC-A,0.0,10.0,284.71,284.81,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,30,H,CC,A,,,,,
363-U1483A-31H-1-A,0.0,15.0,284.1,284.25,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5G 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,1,A,,,,,
363-U1483A-31H-1-A,15.0,135.0,284.25,285.45,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,31,H,1,A,,,,,
363-U1483A-31H-2-A,0.0,113.0,285.45,286.58,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,2,A,,,,,
363-U1483A-31H-2-A,113.0,115.0,286.58,286.6,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,2,A,,,,,
363-U1483A-31H-2-A,115.0,123.0,286.6,286.68,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,2,A,,,,,
363-U1483A-31H-3-A,0.0,80.0,286.68,287.48,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,gas expansion cracks,,,,,,,,,,,,,363,U1483,A,31,H,3,A,,,,,
363-U1483A-31H-3-A,80.0,82.0,287.48,287.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,10GY 5/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,3,A,,,,,
363-U1483A-31H-3-A,82.0,138.0,287.5,288.06,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,3,A,,,,,
363-U1483A-31H-4-A,0.0,26.0,288.06,288.32,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,4,A,,,,,
363-U1483A-31H-5-A,0.0,18.0,288.32,288.5,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,5,A,,,,,
363-U1483A-31H-5-A,18.0,104.0,288.5,289.36,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,5,A,,,,,
363-U1483A-31H-5-A,104.0,142.0,289.36,289.74,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,5,A,,,,,
363-U1483A-31H-6-A,0.0,37.0,289.74,290.11,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,6,A,,,,,
363-U1483A-31H-6-A,37.0,142.0,290.11,291.16,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,6,A,,,,,
363-U1483A-31H-7-A,0.0,50.0,291.16,291.66,foraminifer-rich [X363],nannofossil ooze [Leg339],foraminifer-rich nannofossil ooze,,5G 6/1 (greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,7,A,,,,,
363-U1483A-31H-7-A,50.0,99.0,291.66,292.15,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,7,A,,,,,
363-U1483A-31H-8-A,0.0,59.0,292.15,292.74,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,8,A,,,,,
363-U1483A-31H-CC-A,0.0,58.0,292.74,293.32,foraminifer-bearing [X363],nannofossil ooze [Leg339],foraminifer-bearing nannofossil ooze,,5G 5/1 (greenish gray),heavy [DB86],,,,,,,,,,,,,,,,,,,363,U1483,A,31,H,CC,A,,,,,
