Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Bottom contact or boundary geometry,Bottom contact or boundary attitude,Bedding thickness of MAJOR lithology,Interbed lithology,Thickness of interbeds,INTERPRETATION - Turbiditic or Hemipelagic,TEPHRA type,Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
354-U1451B-68R-1-A,97,146,1133.57,1134.06,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp planar,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-1-A,97,146,1133.57,1134.06,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,1,A,
354-U1451B-68R-2-A,0,119,1134.06,1135.25,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,,,,,,,,mottling [BJ80],,,,silt-filled fracture at 75 cm,,,,354,U1451,B,68,R,2,A,
354-U1451B-68R-2-A,0,119,1134.06,1135.25,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,2,A,
354-U1451B-68R-3-A,0,113,1135.25,1136.38,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,3,A,
354-U1451B-68R-3-A,0,113,1135.25,1136.38,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,3,A,
354-U1451B-68R-3-A,113,118,1136.38,1136.43,,clayey [Leg339],siltstone [Leg210],with radiolarians [2014],clayey siltstone,clayey siltstone with radiolarians,siltstone with radiolarians,,dark gray,sharp irregular,sub-horizontal,,,,,,,,,,brecciated limestone in silt matrix (fracture filled with silt and limestone),,,,354,U1451,B,68,R,3,A,
354-U1451B-68R-3-A,118,146,1136.43,1136.71,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,3,A,
354-U1451B-68R-3-A,118,146,1136.43,1136.71,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,3,A,
354-U1451B-68R-4-A,0,148,1136.71,1138.19,,,limestone [Leg210],with radiolarians [2014],limestone,limestone with radiolarians,limestone with radiolarians,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,4,A,
354-U1451B-68R-4-A,0,148,1136.71,1138.19,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,4,A,
354-U1451B-68R-5-A,0,60,1138.19,1138.79,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,5,A,
354-U1451B-68R-5-A,0,60,1138.19,1138.79,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,5,A,
354-U1451B-68R-6-A,0,3,1138.79,1138.82,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,6,A,
354-U1451B-68R-6-A,0,3,1138.79,1138.82,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,6,A,
354-U1451B-68R-6-A,3,131,1138.82,1140.1,,clayey [Leg339],siltstone [Leg210],with radiolarians [2014],clayey siltstone,clayey siltstone with radiolarians,siltstone with radiolarians,,dark gray,,,,,,,,,flow structures,,,,,,,354,U1451,B,68,R,6,A,
354-U1451B-68R-7-A,0,56,1140.1,1140.66,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,sharp irregular,sub-horizontal,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,68,R,7,A,
354-U1451B-68R-7-A,0,56,1140.1,1140.66,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,68,R,7,A,
354-U1451B-69R-1-A,0,123,1142.3,1143.53,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,69,R,1,A,
354-U1451B-69R-2-A,0,136,1143.53,1144.89,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,,,,,,,,burrows,"Burrows are infilled with red fine texture material, probably diagenetically altered. Sharp angular contact at 21 cm between limestone.",,,,,,,354,U1451,B,69,R,2,A,
354-U1451B-69R-3-A,0,135,1144.89,1146.24,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,,,,,,,,burrows,At 117 cm there is a siltstone anglular clast (2 cm) inbedded in the the limestone causing green color alteration.,,,,,,,354,U1451,B,69,R,3,A,
354-U1451B-69R-4-A,0,114,1146.24,1147.38,,,calcareous claystone,with radiolarians [2014],calcareous claystone,calcareous claystone with radiolarians,calcareous claystone with radiolarians,,light brown,,,,,,,,burrows,Infilled fractures from 99-106 cm. Infilled with siltstone and fine sand.,,,,,,,354,U1451,B,69,R,4,A,
354-U1451B-69R-4-A,114,128,1147.38,1147.52,,,siltstone [Leg210],with carbonates,siltstone,siltstone with carbonates,siltstone with carbonates,,gray,,,,,,,,,Siltstone has green marlstone inclusion from 108-125 cm.,,,,,,,354,U1451,B,69,R,4,A,
354-U1451B-69R-4-A,128,134,1147.52,1147.58,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,,,,,,,,,,,,,,354,U1451,B,69,R,4,A,
354-U1451B-69R-5-A,0,49,1147.58,1148.07,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,,,,,,,,,,Highly fractured claystone with color variations from green to brown.,,,,354,U1451,B,69,R,5,A,
354-U1451B-69R-5-A,49,57,1148.07,1148.15,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,,,,,,,,,,,,,,,,354,U1451,B,69,R,5,A,
354-U1451B-69R-5-A,57,119,1148.15,1148.77,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,,,,,,,92-84 cm siltstone intrusion,,,,,,,354,U1451,B,69,R,5,A,
354-U1451B-69R-CC-A,0,17,1148.77,1148.94,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,,,,,,,,,,,,,,354,U1451,B,69,R,CC,A,
354-U1451B-70R-1-A,0,38,1152.1,1152.48,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,sharp irregular,inclined,,,,,,,,,,,,,,354,U1451,B,70,R,1,A,
354-U1451B-70R-1-A,38,82,1152.48,1152.92,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,green,,,,,,,,,,,,,,,,354,U1451,B,70,R,1,A,
354-U1451B-70R-1-A,82,93,1152.92,1153.03,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,,,,,,,,,,,,,,,,354,U1451,B,70,R,1,A,
354-U1451B-70R-1-A,93,108,1153.03,1153.18,,,claystone [Leg210],with ash [2014],claystone,claystone with ash,claystone with ash,,dark green,,,,,,,,,,,,,,,,354,U1451,B,70,R,1,A,
354-U1451B-70R-1-A,108,116,1153.18,1153.26,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,,,,,,,,,,,,,,,,354,U1451,B,70,R,1,A,
354-U1451B-70R-2-A,0,41,1153.26,1153.67,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,sharp planar,horizontal,,,,,,,,,,,,,,354,U1451,B,70,R,2,A,
354-U1451B-70R-2-A,41,63,1153.67,1153.89,,,claystone [Leg210],with ash [2014],claystone,claystone with ash,claystone with ash,,green,,,,,,,,,,,,,,,,354,U1451,B,70,R,2,A,
354-U1451B-70R-2-A,63,84,1153.89,1154.1,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,green,,,medium bed [B01],siltstone [Leg210],very thin bed [B01],,,,,,,,,,,354,U1451,B,70,R,2,A,
354-U1451B-70R-CC-A,0,4,1154.1,1154.14,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,reddish brown,,,,,,,,,,,,,,,,354,U1451,B,70,R,CC,A,
354-U1451B-70R-CC-A,4,13,1154.14,1154.23,,,calcareous claystone,with silt [2014],calcareous claystone,calcareous claystone with silt,calcareous claystone with silt,,,,,,,,,,,,,,,,,,354,U1451,B,70,R,CC,A,
354-U1451B-71R-1-A,0,11,1161.8,1161.91,,,claystone [Leg210],,claystone,claystone,claystone,,green,,,,,,,,,,,,,,,,354,U1451,B,71,R,1,A,
354-U1451B-71R-1-A,11,95,1161.91,1162.75,,,limestone [Leg210],,limestone,limestone,limestone,,yellow,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,71,R,1,A,
354-U1451B-71R-1-A,11,95,1161.91,1162.75,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,71,R,1,A,
354-U1451B-71R-2-A,0,77,1162.75,1163.52,,,limestone [Leg210],,limestone,limestone,limestone,,yellow,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,71,R,2,A,
354-U1451B-71R-2-A,0,77,1162.75,1163.52,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,71,R,2,A,
354-U1451B-71R-CC-A,0,12,1163.52,1163.64,,,limestone [Leg210],,limestone,limestone,limestone,,yellow,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,71,R,CC,A,
354-U1451B-71R-CC-A,0,12,1163.52,1163.64,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,71,R,CC,A,
354-U1451B-72R-1-A,0,12,1166.6,1166.72,,,claystone [Leg210],,claystone,claystone,claystone,,green,sharp irregular,,,,,,,parallel lamination,,,,,,,,354,U1451,B,72,R,1,A,
354-U1451B-72R-1-A,12,28,1166.72,1166.88,,,claystone [Leg210],,claystone,claystone,claystone,,green,sharp irregular,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,72,R,1,A,
354-U1451B-72R-1-A,28,155,1166.88,1168.15,,,limestone [Leg210],,limestone,limestone,limestone,,light brown,,,,,,,,mottling [BJ80],some styloliths,,,,,,,354,U1451,B,72,R,1,A,
354-U1451B-72R-2-A,0,81,1168.15,1168.96,,,limestone [Leg210],,limestone,limestone,limestone,,light brown,,,,,,,,mottling [BJ80],some styloliths,,,26-27 cm: 1-cm thick claystone interbed,,,,354,U1451,B,72,R,2,A,
354-U1451B-72R-CC-A,0,18,1168.96,1169.14,,,limestone [Leg210],,limestone,limestone,limestone,,white,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,72,R,CC,A,
354-U1451B-73R-1-A,0,7,1171.6,1171.67,,,claystone [Leg210],,claystone,claystone,claystone,,brown,,,,,,,,,,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,7,10,1171.67,1171.7,,,siltstone [Leg210],,siltstone,siltstone,siltstone,,gray,,,,,,,,,,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,10,45,1171.7,1172.05,,,limestone [Leg210],,limestone,limestone,limestone,,yellow,,,,,,,,,,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,45,49,1172.05,1172.09,,,limestone [Leg210],,limestone,limestone,limestone,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,49,53,1172.09,1172.13,,,limestone [Leg210],,limestone,limestone,limestone,,brown,,,,,,,,burrows,,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,49,53,1172.09,1172.13,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,53,153,1172.13,1173.13,,,limestone [Leg210],,limestone,limestone,limestone,,light brown,,,,,,,,burrows,,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-1-A,53,153,1172.13,1173.13,,,,,,,,,,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,73,R,1,A,
354-U1451B-73R-2-A,0,90,1173.13,1174.03,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,73,R,2,A,
354-U1451B-73R-2-A,0,90,1173.13,1174.03,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,73,R,2,A,
354-U1451B-73R-3-A,0,75,1174.03,1174.78,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,73,R,3,A,
354-U1451B-73R-3-A,0,75,1174.03,1174.78,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,73,R,3,A,
354-U1451B-73R-CC-A,0,28,1174.78,1175.06,,,calcareous claystone,,calcareous claystone,calcareous claystone,calcareous claystone,,light brown,,,,,,,,mottling [BJ80],,,,,,,,354,U1451,B,73,R,CC,A,
354-U1451B-73R-CC-A,0,28,1174.78,1175.06,,,,,,,,,,,,,,,,,burrows,,,,,,,,354,U1451,B,73,R,CC,A,
