Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data
346-U1425B-30H-5-A,12,13,227.22,227.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,calcite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-5-A,54,56,227.64,227.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,calcite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-5-A,99,100,228.09,228.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,calcite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-5-A,118,120,228.28,228.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,calcite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-6-A,0,150,228.6,230.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-7-A,0,63,230.1,230.73,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-30H-CC-A,0,26,230.73,230.99,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,0,9,230.6,230.69,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,9,13,230.69,230.73,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,13,16,230.73,230.76,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,16,33,230.76,230.93,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,33.1,37,230.931,230.97,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,37,48,230.97,231.08,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,48.1,49,231.081,231.09,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,49,112,231.09,231.72,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,112,113,231.72,231.73,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,113,126,231.73,231.86,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,126,127,231.86,231.87,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-1-A,127,150,231.87,232.1,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,0,7,232.1,232.17,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,7,8,232.17,232.18,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,8,25,232.18,232.35,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,25,26,232.35,232.36,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,26,44,232.36,232.54,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,44,46,232.54,232.56,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,46,67,232.56,232.77,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,67,68,232.77,232.78,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,68,72,232.78,232.82,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,72,73,232.82,232.83,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,73,101,232.83,233.11,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,101,102,233.11,233.12,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-2-A,102,150,233.12,233.6,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-3-A,0,14,233.6,233.74,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-3-A,14,14.5,233.74,233.745,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-3-A,14.5,101,233.745,234.61,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-32X-4-A,0,61,234.61,235.22,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-1-A,0,2,234.3,234.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cement,dolomite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-1-A,0,82,234.3,235.12,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-1-A,82,82.5,235.12,235.125,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-1-A,82.5,150,235.125,235.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-2-A,0,150,235.8,237.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-3-A,0,150,237.3,238.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-4-A,0,150,238.8,240.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-5-A,0,150,240.3,241.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-6-A,0,150,241.8,243.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-7-A,0,56,243.3,243.86,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-33H-CC-A,0,17,243.86,244.03,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-1-A,0,150,243.8,245.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-1-A,114,145,244.94,245.25,,,,,scoria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-2-A,0,150,245.3,246.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-3-A,0,150,246.8,248.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-4-A,0,150,248.3,249.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-5-A,0,150,249.8,251.3,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-6-A,0,150,251.3,252.8,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-7-A,0,60,252.8,253.4,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-34H-CC-A,0,6,253.4,253.46,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-1-A,0,28,253.3,253.58,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-1-A,28,33,253.58,253.63,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-1-A,33,80,253.63,254.1,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-1-A,80,80.5,254.1,254.105,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-1-A,80.5,150,254.105,254.8,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-2-A,0,5,254.8,254.85,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-2-A,5,6,254.85,254.86,,tephra [FS84],,tephra ,vitric,,,patch or bleb,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-2-A,6,150,254.86,256.3,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-3-A,0,150,256.3,257.8,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-3-A,66,67,256.96,256.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,calcite,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-4-A,0,65,257.8,258.45,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-4-A,65,150,258.45,259.3,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-4-A,65,150,258.45,259.3,,,,,,,,,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-5-A,0,150,259.3,260.8,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-6-A,0,111,260.8,261.91,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-7-A,0,60,261.91,262.51,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-35H-CC-A,0,22,262.51,262.73,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-1-A,0,56,262.8,263.36,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-2-A,0,150,263.36,264.86,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-3-A,0,135,264.86,266.21,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-3-A,135,135.1,266.21,266.211,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-3-A,135.1,150,266.211,266.36,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-4-A,59,60,266.95,266.96,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-36H-CC-A,0,25,267.52,267.77,diatom rich,clay [Leg210],,diatom rich clay ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-37H-1-A,0,150,267.5,269,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-37H-2-A,0,150,269,270.5,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-37H-3-A,0,111,270.5,271.61,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-37H-4-A,0,62,271.61,272.23,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-37H-CC-A,0,26,272.23,272.49,foraminifer bearing,diatom ooze [Leg339],,foraminifer bearing diatom ooze ,,,,,2.5Y 4/1 (dark gray),heavy [DB86],3,,,,,,,,,,,,,,,foraminifer bearing  diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-1-A,0,148,272.2,273.68,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,,2.5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-2-A,0,150,273.68,275.18,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,,2.5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-2-A,22,25,273.9,273.93,diatom rich,,,diatom rich ,,,,lamination,10YR 2/2 (very dark brown),none [DB86],0,,,,,,,,,,,,,,,diatom rich  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-2-A,115,150,274.83,275.18,diatom rich,,,diatom rich ,,,,lamination,10YR 2/2 (very dark brown),none [DB86],0,,,,,,,,,,,,,,,diatom rich  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-3-A,0,50,275.18,275.68,diatom rich,,,diatom rich ,,,,lamination,10YR 2/2 (very dark brown),none [DB86],0,,,,,,,,,,,,,,,diatom rich  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-3-A,0,111,275.18,276.29,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,,2.5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-3-A,60,111,275.78,276.29,diatom rich,,,diatom rich ,,,,lamination,10YR 2/2 (very dark brown),none [DB86],0,,,,,,,,,,,,,,,diatom rich  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-4-A,0,63,276.29,276.92,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,,2.5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-38H-CC-A,0,21,276.92,277.13,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,,2.5Y 4/1 (dark gray),slight [DB86],1,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-39H-1-A,0,150,276.9,278.4,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-39H-2-A,0,150,278.4,279.9,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-39H-3-A,0,113,279.9,281.03,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-39H-4-A,0,63,281.03,281.66,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346-U1425B-39H-4-A,23,24,281.26,281.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nodule,carbonate,,,,,,,,,,,,,,,,,,,,,
346-U1425B-39H-CC-A,0,31,281.66,281.97,,diatom ooze [Leg339],,diatom ooze ,,,,,2.5Y 4/2 (dark grayish brown),heavy [DB86],3,,,,,,,,,,,,,,,diatom ooze ,diatom ooze ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
