Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1501C-6H-1-A,0,150.0,47.3,48.8,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,1,A
368-U1501C-6H-2-A,0,144.0,48.8,50.24,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,2,A
368-U1501C-6H-3-A,0,150.0,50.29,51.79,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,3,A
368-U1501C-6H-4-A,0,150.0,51.79,53.29,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,4,A
368-U1501C-6H-5-A,0,87.0,53.29,54.16,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,5,A
368-U1501C-6H-5-A,87,88.0,54.16,54.17,clay rich,nannofossil ooze [Leg339],with ash [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with ash,,GLEY 1 4/10GY (dark greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,very thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,5,A
368-U1501C-6H-5-A,88,145.0,54.17,54.74,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,5,A
368-U1501C-6H-6-A,0,77.0,54.79,55.56,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,6,A
368-U1501C-6H-6-A,77,78.0,55.56,55.57,clay rich,nannofossil ooze [Leg339],with ash [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with ash,,GLEY 1 4/10GY (dark greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,very thin bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,6,A
368-U1501C-6H-6-A,78,150.0,55.57,56.29,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,6,A
368-U1501C-6H-7-A,0,58.0,56.29,56.87,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,7,A
368-U1501C-6H-CC-A,0,15.0,56.87,57.02,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,6,H,CC,A
368-U1501C-7H-1-A,0,150.0,56.8,58.3,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,1,A
368-U1501C-7H-2-A,0,144.0,58.3,59.74,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,2,A
368-U1501C-7H-3-A,0,123.0,59.79,61.02,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,3,A
368-U1501C-7H-3-A,123,150.0,61.02,61.29,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,3,A
368-U1501C-7H-4-A,0,108.0,61.29,62.37,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,4,A
368-U1501C-7H-4-A,108,125.0,62.37,62.54,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,medium bed [B01],,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,4,A
368-U1501C-7H-4-A,125,150.0,62.54,62.79,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,4,A
368-U1501C-7H-5-A,0,144.0,62.79,64.23,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,5,A
368-U1501C-7H-6-A,0,127.0,64.28,65.55,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,6,A
368-U1501C-7H-7-A,0,51.0,65.55,66.06,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,7,A
368-U1501C-7H-CC-A,0,11.0,66.06,66.17,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,7,H,CC,A
368-U1501C-8H-1-A,0,130.0,66.3,67.6,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,1,A
368-U1501C-8H-1-A,130,150.0,67.6,67.8,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/2 (light brownish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,1,A
368-U1501C-8H-2-A,0,82.0,67.8,68.62,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/2 (light brownish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,2,A
368-U1501C-8H-2-A,82,129.5,68.62,69.095,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,2,A
368-U1501C-8H-3-A,0,150.0,69.14,70.64,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,3,A
368-U1501C-8H-4-A,0,150.0,70.64,72.14,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,4,A
368-U1501C-8H-5-A,0,145.0,72.14,73.59,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,5,A
368-U1501C-8H-6-A,0,138.0,73.64,75.02,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,6,A
368-U1501C-8H-7-A,0,51.0,75.02,75.53,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,7,A
368-U1501C-8H-CC-A,0,21.5,75.53,75.745,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,8,H,CC,A
368-U1501C-9H-1-A,0,150.0,75.8,77.3,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,1,A
368-U1501C-9H-2-A,0,144.5,77.3,78.745,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,2,A
368-U1501C-9H-3-A,0,150.0,78.79,80.29,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,3,A
368-U1501C-9H-4-A,0,150.0,80.29,81.79,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,4,A
368-U1501C-9H-5-A,0,144.5,81.79,83.235,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,5,A
368-U1501C-9H-6-A,0,146.0,83.29,84.75,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,6,A
368-U1501C-9H-7-A,0,51.0,84.75,85.26,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,7,A
368-U1501C-9H-CC-A,0,18.0,85.26,85.44,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,9,H,CC,A
368-U1501C-10H-1-A,0,17.0,85.3,85.47,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,gradational,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,1,A
368-U1501C-10H-1-A,17,32.0,85.47,85.62,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,gradational,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,1,A
368-U1501C-10H-1-A,32,96.0,85.62,86.26,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,1,A
368-U1501C-10H-1-A,96,143.0,86.26,86.73,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,1,A
368-U1501C-10H-1-A,143,150.0,86.73,86.8,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,1,A
368-U1501C-10H-2-A,0,50.0,86.8,87.3,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,gradational,horizontal,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,2,A
368-U1501C-10H-2-A,50,144.0,87.3,88.24,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,2,A
368-U1501C-10H-3-A,0,30.0,88.29,88.59,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,3,A
368-U1501C-10H-3-A,30,40.0,88.59,88.69,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/2 (light brownish gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,inclined,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,3,A
368-U1501C-10H-3-A,40,78.0,88.69,89.07,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,irregular,curved,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,3,A
368-U1501C-10H-3-A,78,117.0,89.07,89.46,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/2 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,3,A
368-U1501C-10H-3-A,117,142.0,89.46,89.71,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/2 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,3,A
368-U1501C-10H-3-A,142,150.0,89.71,89.79,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/2 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,3,A
368-U1501C-10H-4-A,0,30.0,89.79,90.09,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/2 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,irregular,curved,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,4,A
368-U1501C-10H-4-A,30,57.0,90.09,90.36,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,horizontal,,,moderate [DB86],2,contorted strata [BJ80],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,4,A
368-U1501C-10H-4-A,57,68.0,90.36,90.47,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 6/1 (gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,planar,curved,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,4,A
368-U1501C-10H-4-A,68,150.0,90.47,91.29,clay rich,nannofossil ooze [Leg339],with foraminifers [2014],clay rich nannofossil ooze,clay rich nannofossil ooze with foraminifers,,2.5Y 7/1 (light gray),,clay [W22_1],1,coarse sand [W22_2],6,well [2014],,,,,,,,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1501,C,10,H,4,A
