Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary geometry+definition [read only],Bottom contact or boundary attitude,Layer or bedding thickness,Lithology lithification,Lithology max. grain size class,Lithology max. grain size rank [read only],Grading,Sorting,Upper boundary ave. grain size class,Lowerr boundary ave. grain size class,General interval comment,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Primary trace fossils,Secondary trace fossils,Minor trace fossils,Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,DOMINANT clast roundness,Clast comments,Matrix comments,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
362-U1480F-59X-2-A,118.0,129.0,428.78,428.89,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,cross-lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,59,X,2,A
362-U1480F-59X-2-A,129.0,144.0,428.89,429.04,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,structureless,slight,3.0,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,2,A
362-U1480F-59X-2-A,144.0,150.0,429.04,429.1,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,cross-lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,59,X,2,A
362-U1480F-59X-3-A,0.0,6.0,429.1,429.16,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,cross-lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,59,X,3,A
362-U1480F-59X-3-A,6.0,34.0,429.16,429.44,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,structureless,slight,3.0,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,3,A
362-U1480F-59X-3-A,34.0,56.0,429.44,429.66,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,cross-lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,59,X,3,A
362-U1480F-59X-3-A,56.0,82.0,429.66,429.92,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,structureless,slight,3.0,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,3,A
362-U1480F-59X-CC-A,0.0,7.0,429.92,429.99,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,,structureless,slight,3.0,Phycosiphon,Nereites,,,,,,,,,,,,,,362,U1480,F,59,X,CC,A
362-U1480F-59X-CC-A,7.0,45.0,429.99,430.37,IIB,,silt,,silt,silt,silt,,GLEY 1 5/N (gray),,,,,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,"Convolute beddings are 8-9 cm. Common plant debris from 20-45 cm, but greater abundance towards the base.",cross-lamination,absent,1.0,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,59,X,CC,A
362-U1480F-60X-1-A,0.0,17.0,435.8,435.97,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,"Severe coring disturbance, creating something that looks like a debris flow deposit",,,,,,,,,,,,,,,,,,,362,U1480,F,60,X,1,A
362-U1480F-60X-1-A,17.0,42.0,435.97,436.22,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,"Clay biscuits. Drilling mud at 21-23.5,29-33, 35-37 cm.",structureless,slight,3.0,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,1,A
362-U1480F-60X-2-A,0.0,26.0,436.42,436.68,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 5/n (gray),irregular,sharp,irregular sharp,horizontal,,partially lithified,fine sand,4.0,non-graded,moderate,,,several clay laminae that separates the sand unit in lamia to very thin beds.,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-60X-2-A,26.0,50.0,436.68,436.92,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,gradational,planar gradational,horizontal,,partially lithified,silt,2.0,non-graded,moderate,,,Clay biscuits. Drilling mud at 29-36 cm.,structureless,slight,3.0,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-60X-2-A,50.0,59.0,436.92,437.01,IIB,,silty clay,with carbonate allochems,silty clay,silty clay with carbonate allochems,silty clay with carbonate allochems,,gley 1 6/n (gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt,2.0,normal grading,moderate,clay,silt,,structureless,moderate,4.0,Nereites,Planolites,,,,,,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-60X-2-A,59.0,68.0,437.01,437.1,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,gradational,planar gradational,horizontal,,partially lithified,silt,2.0,non-graded,moderate,,,Clay biscuits.,structureless,slight,3.0,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-60X-2-A,68.0,71.0,437.1,437.13,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,non-graded,moderate,,,,structureless,absent,1.0,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-60X-2-A,71.0,76.0,437.13,437.18,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,inclined,,partially lithified,silt,2.0,non-graded,moderate,,,Clay biscuits.,structureless,slight,3.0,Planolites,Zoophycos,,,,,,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-60X-2-A,76.0,104.0,437.18,437.46,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),,,,,,partially lithified,fine sand,4.0,normal grading,moderate,silt,fine sand,,structureless,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,60,X,2,A
362-U1480F-61X-1-A,0.0,8.0,445.5,445.58,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,mixed material due to coring disturbance,,,,,,,,,,,,,,,,,,,362,U1480,F,61,X,1,A
362-U1480F-61X-1-A,8.0,19.5,445.58,445.695,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4.0,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated.",planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,1,A
362-U1480F-61X-1-A,19.5,22.0,445.695,445.72,IIB,,silt,,silt,silt,silt,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,thick lamina,partially lithified,silt,2.0,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated.",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,61,X,1,A
362-U1480F-61X-1-A,22.0,24.0,445.72,445.74,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,sub-horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,slight,3.0,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,1,A
362-U1480F-61X-1-A,24.0,33.0,445.74,445.83,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4.0,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated.",planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,1,A
362-U1480F-61X-CC-A,0.0,2.5,445.84,445.865,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),irregular,sharp,irregular sharp,sub-horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,slight,3.0,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-61X-CC-A,2.5,5.5,445.865,445.895,IIB,,silt,,silt,silt,silt,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,normal grading,moderate,silt,silt,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-61X-CC-A,5.5,7.0,445.895,445.91,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,sub-horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,slight,3.0,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-61X-CC-A,7.0,29.0,445.91,446.13,IIB,,silt,,silt,silt,silt,,GLEY 1 3/N (very dark gray),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,fine sand,4.0,non-graded,moderate,,,"Structure of the unit is planar lamination, but most beds are cross laminated. Well preserved cross laminated silt bed at 25-27 cm.",planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-61X-CC-A,29.0,36.0,446.13,446.2,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,thick lamina,partially lithified,fine sand,4.0,non-graded,well,,,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-61X-CC-A,36.0,39.5,446.2,446.235,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,sub-horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,slight,3.0,Chondrites,,,,,,,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-61X-CC-A,39.5,43.0,446.235,446.27,IIB,,silt,,silt,silt,silt,,gley 1 3/n (very dark gray),,,,,thick lamina,partially lithified,silt,2.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,R,,,,,,,,,362,U1480,F,61,X,CC,A
362-U1480F-62X-CC-A,0.0,7.0,455.2,455.27,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,unlithified,fine sand,4.0,non-graded,poor,,,Mixed up material probably due to coring disturbance,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,62,X,CC,A
362-U1480F-62X-CC-A,7.0,31.0,455.27,455.51,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,normal grading,well,silt,fine sand,Several clay laminae,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,62,X,CC,A
362-U1480F-62X-CC-A,31.0,44.0,455.51,455.64,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,normal grading,well,silt,fine sand,Several clay laminae,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,62,X,CC,A
362-U1480F-62X-CC-A,44.0,47.0,455.64,455.67,IIB,,clay,,clay,clay,clay,,gley 1 3/n (very dark gray),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,62,X,CC,A
362-U1480F-62X-CC-A,47.0,52.0,455.67,455.72,IIB,,silt,,silt,silt,silt,,gley 1 3/n (very dark gray),,,,,,partially lithified,clay,1.0,normal grading,well,clay,silt,,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,62,X,CC,A
362-U1480F-63X-CC-A,0.0,38.0,465.0,465.38,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,63,X,CC,A
362-U1480F-63X-CC-A,38.0,60.0,465.38,465.6,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 5/N (gray),,,,,,partially lithified,fine sand,4.0,non-graded,well,,,numerous clay laminae alternating with very thin fine sand beds,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,63,X,CC,A
362-U1480F-64X-1-A,0.0,23.0,474.7,474.93,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,thin lamina,partially lithified,silt,2.0,non-graded,moderate,,,"very thin silt beds at 9, 15, 20 cm. The one at 9 cm is cross laminated.",planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,23.0,40.0,474.93,475.1,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),irregular,sharp,irregular sharp,horizontal,thick lamina,partially lithified,fine sand,4.0,normal grading,moderate,silt,fine sand,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,40.0,45.0,475.1,475.15,IIB,calcareous,clay,,calcareous clay,calcareous clay,clay,,gley 1 7/10y (light greenish grey),planar,sharp,planar sharp,horizontal,,partially lithified,clay,1.0,non-graded,well,,,,structureless,moderate,4.0,Phycosiphon,,,,,,,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,45.0,48.0,475.15,475.18,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,thin lamina,partially lithified,silt,2.0,normal grading,moderate,clay,silt,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,48.0,53.0,475.18,475.23,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,thin lamina,partially lithified,silt,2.0,normal grading,moderate,clay,fine sand,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,53.0,56.0,475.23,475.26,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,thin lamina,partially lithified,silt,2.0,normal grading,moderate,clay,silt,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,56.0,66.0,475.26,475.36,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,thin lamina,partially lithified,silt,2.0,normal grading,moderate,clay,silt,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,66.0,72.0,475.36,475.42,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),,,,,very thick bed,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,91.0,99.0,475.61,475.69,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,Severe drilling disturbance,,,,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-1-A,99.0,110.0,475.69,475.8,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),,,,,very thick bed,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,1,A
362-U1480F-64X-CC-A,0.0,5.0,475.8,475.85,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,very thick bed,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,CC,A
362-U1480F-64X-CC-A,5.0,10.0,475.85,475.9,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,thin lamina,partially lithified,silt,2.0,normal grading,moderate,clay,silt,,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,64,X,CC,A
362-U1480F-64X-CC-A,10.0,16.0,475.9,475.96,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),planar,sharp,planar sharp,horizontal,very thick bed,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,CC,A
362-U1480F-64X-CC-A,16.0,21.0,475.96,476.01,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 4/n (dark gray),planar,sharp,planar sharp,sub-horizontal,thin lamina,partially lithified,silt,2.0,normal grading,moderate,clay,silt,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,CC,A
362-U1480F-64X-CC-A,21.0,30.0,476.01,476.1,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 4/n (dark gray),,,,,very thick bed,partially lithified,fine sand,4.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,64,X,CC,A
362-U1480F-65X-1-A,0.0,50.0,484.4,484.9,IIB,,silt,with clay,silt,silt with clay,silt with clay,,gley 1 3/10y (very dark greenish gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,silt,2.0,non-graded,moderate,,,The unit is composed of thin beds with normal grading (silt to clay). Silts are planar laminated or cross laminated. The entire unit appears planar laminated,planar lamination,slight,3.0,Chondrites,,,,,,,,,,,,,,,362,U1480,F,65,X,1,A
362-U1480F-65X-1-A,50.0,115.0,484.9,485.55,IIB,,silty clay,,silty clay,silty clay,silty clay,,gley 1 4/n (dark gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,The unit is composed of thin to very thin beds with normal grading (silt to clay). Silts are planar laminated or cross laminated. The entire unit appears planar laminated,planar lamination,sparse,2.0,Chondrites,,,,,,,,,,,,,,,362,U1480,F,65,X,1,A
362-U1480F-65X-2-A,0.0,53.0,485.9,486.43,IIB,,silty clay,,silty clay,silty clay,silty clay,,gley 1 4/n (dark gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,The unit is composed of thin to very thin beds with normal grading (silt to clay). Silts are planar laminated or cross laminated. The entire unit appears planar laminated. Some silt beds contain plant fragment rich laminae,planar lamination,sparse,2.0,Chondrites,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,65,X,2,A
362-U1480F-65X-CC-A,0.0,46.5,486.43,486.895,IIB,,silty clay,,silty clay,silty clay,silty clay,,gley 1 4/n (dark gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,The unit is composed of thin to very thin beds with normal grading (silt to clay). Silts are planar laminated or cross laminated. The entire unit appears planar laminated. Some silt beds contain plant fragment rich laminae,planar lamination,sparse,2.0,Chondrites,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,65,X,CC,A
362-U1480F-66X-CC-A,0.0,6.0,494.2,494.26,IIB,,sand-silt-clay,,sand-silt-clay,sand-silt-clay,sand-silt-clay,,,,,,,,,,,,,,,Severe coring disturbance,,,,,,,,,,,,,,,,,,,362,U1480,F,66,X,CC,A
362-U1480F-66X-CC-A,6.0,35.0,494.26,494.55,IIB,,fine sand,,fine sand,fine sand,fine sand,,gley 1 5/n (gray),planar,sharp,planar sharp,horizontal,,partially lithified,fine sand,4.0,non-graded,well,,,medium sand-size muscovite grains,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,66,X,CC,A
362-U1480F-66X-CC-A,35.0,37.0,494.55,494.57,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/N (dark gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,66,X,CC,A
362-U1480F-67X-1-A,0.0,14.0,503.9,504.04,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,,unlithified,fine sand,4.0,non-graded,moderate,,,,structureless,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,67,X,1,A
362-U1480F-67X-1-A,14.0,29.0,504.04,504.19,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt,2.0,non-graded,moderate,,,"The unit is made up of very thin, normally graded beds (silt to clay) with planar lamination and/or cross lamination",planar lamination,sparse,2.0,Nereites,,,,,,,,,,,,,,,362,U1480,F,67,X,1,A
362-U1480F-67X-1-A,29.0,57.0,504.19,504.47,IIB,,very fine sand,,very fine sand,very fine sand,very fine sand,,GLEY 1 5/N (gray),planar,sharp,planar sharp,horizontal,,unlithified,fine sand,4.0,normal grading,moderate,fine sand,silt,,structureless,absent,1.0,,,,,,plant fragment,C,,,,,,,,,362,U1480,F,67,X,1,A
362-U1480F-67X-1-A,57.0,95.5,504.47,504.855,IIB,,silty clay,,silty clay,silty clay,silty clay,,GLEY 1 4/10Y (dark greenish gray),planar,sharp,planar sharp,horizontal,,partially lithified,silt,2.0,non-graded,moderate,,,"The unit is made up of very thin, normally graded beds (silt to clay) with planar lamination and cross lamination",planar lamination,sparse,2.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,67,X,1,A
362-U1480F-67X-1-A,95.5,129.0,504.855,505.19,IIB,,clay,,clay,clay,clay,,GLEY 1 4/5GY (dark greenish gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,,planar lamination,sparse,2.0,Planolites,,,,,,,,,,,,,,,362,U1480,F,67,X,1,A
362-U1480F-67X-CC-A,0.0,16.0,505.19,505.35,IIB,,clay,,clay,clay,clay,,GLEY 1 4/5GY (dark greenish gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,,planar lamination,sparse,2.0,Planolites,,,,,,,,,,,,,,,362,U1480,F,67,X,CC,A
362-U1480F-67X-CC-A,16.0,38.0,505.35,505.57,IIB,,silt,,silt,silt,silt,,GLEY 1 4/N (dark gray),,,,,,partially lithified,silt,2.0,non-graded,moderate,,,The unit is made up of very thin beds separated by clay lamina,cross-lamination,absent,1.0,,,,,,plant fragment,Tr,,,,,,,,,362,U1480,F,67,X,CC,A
362-U1480F-68X-1-A,0.0,149.0,513.6,515.09,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,10YR 4/3 (brown),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2.0,non-graded,moderate,clay,silt,"1-2 cm, normally-graded, cross-laminated silty beds @ 69 cm, 73 cm, 78 cm, 105 cm, 117 cm, 121 cm, 129 cm, 137 cm, 142 cm, 146 cm. 0-16 cm shows severe drilling disturbance.",cross-lamination,moderate,4.0,Planolites,Nereites,,,,,,,,,,,,,,362,U1480,F,68,X,1,A
362-U1480F-68X-2-A,0.0,86.0,515.09,515.95,IIB,,alternating silt and clay layers,,alternating silt and clay layers,alternating silt and clay layers,alternating silt and clay layers,,10YR 4/3 (brown),planar,sharp,planar sharp,horizontal,very thin bed,partially lithified,silt,2.0,non-graded,moderate,clay,silt,"1-2 cm, normally-graded, cross-laminated silty beds @ 46 cm, 54 cm, 61 cm, 76 cm.",cross-lamination,moderate,4.0,Planolites,Nereites,,,,,,,,,,,,,,362,U1480,F,68,X,2,A
362-U1480F-68X-2-A,86.0,89.0,515.95,515.98,IIB,,fine sand,,fine sand,fine sand,fine sand,,GLEY 1 4/N (dark gray),planar,sharp,planar sharp,horizontal,thin bed,partially lithified,fine sand,4.0,normal grading,moderate,silt,very fine sand,,planar lamination,absent,1.0,,,,,,,,,,,,,,,,362,U1480,F,68,X,2,A
