Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,37.5,38.5,28.075,28.085,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Similar to debris flow matrix,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,5,0,74,0,0,1,2,3,,well [BP01],absent [alteration],0,Similar to debris flow matrix,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,38.5,53.5,28.085,28.235,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,53.5,58.5,28.235,28.285,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,Similar to debris flow matrix,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,5,0,74,0,0,1,2,3,,well [BP01],absent [alteration],0,Similar to debris flow matrix,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,58.5,145,28.285,29.15,high [drilling disturbance],6,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,145,146,29.15,29.16,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,2,0,61,0,0,2,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,146,148.5,29.16,29.185,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,148.5,149.5,29.185,29.195,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,2,0,61,0,0,2,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-3-A,340,U1395,A,4,4-3,H,3,A,149.5,150,29.195,29.2,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,0,43,29.2,29.63,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,43,51,29.63,29.71,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,1,0,9,0,0,0,0,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,51,55,29.71,29.75,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,1,0,9,0,0,0,0,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,55,60,29.75,29.8,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,1,0,9,0,0,0,0,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,60,108,29.8,30.28,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,108,113,30.28,30.33,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,15,20,42,0,0,1,2,0,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,113,136,30.33,30.56,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-4-A,340,U1395,A,4,4-4,H,4,A,136,150,30.56,30.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,0,45,30.7,31.15,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,45,55,31.15,31.25,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,10,20,0,0,2,8,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,55,65,31.25,31.35,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,10,20,0,0,2,8,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,65,67,31.35,31.37,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,90,0,2,0,5,0,0,1,2,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,67,70,31.37,31.4,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,70,72,31.4,31.42,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,80,0,5,7,8,0,0,0,0,0,,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,72,100,31.42,31.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,100,103,31.7,31.73,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,10,20,0,0,2,8,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,103,115,31.73,31.85,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,115,121,31.85,31.91,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,60,0,2,3,25,0,0,2,8,0,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,121,128,31.91,31.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,128,132,31.98,32.02,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,5,0,5,0,0,20,30,35,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,132,147,32.02,32.17,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-5-A,340,U1395,A,4,4-5,H,5,A,147,150,32.17,32.2,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,55,0,5,10,20,0,0,2,8,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,0,58,32.2,32.78,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,58,73,32.78,32.93,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,2,0,2,2,94,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,73,117,32.93,33.37,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,117,119,33.37,33.39,minimal [drilling disturbance],1,calcareous sand [Leg210],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,5,10,0,0,20,30,10,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,119,128,33.39,33.48,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,128,131,33.48,33.51,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,2,0,98,0,0,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-6-A,340,U1395,A,4,4-6,H,6,A,131,150,33.51,33.7,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-7-A,340,U1395,A,4,4-7,H,7,A,0,12,33.7,33.82,minimal [drilling disturbance],1,volcaniclastic-mud [BGS-S81],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,10,10,40,0,0,3,7,0,,well [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1399B-4H-7-A,340,U1395,A,4,4-7,H,7,A,12,23,33.82,33.93,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-7-A,340,U1395,A,4,4-7,H,7,A,23,39,33.93,34.09,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],70,fine sand [T07],4,calcareous sand [Leg210],30,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,10,20,35,0,0,5,10,0,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-7-A,340,U1395,A,4,4-7,H,7,A,39,44,34.09,34.14,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-7-A,340,U1395,A,4,4-7,H,7,A,44,49,34.14,34.19,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,25,0,5,5,20,0,0,20,25,0,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-7-A,340,U1395,A,4,4-7,H,7,A,49,81,34.19,34.51,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-CC-A,340,U1395,A,4,4-CC,H,CC,A,0,6,34.51,34.57,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-4H-CC-A,340,U1395,A,4,4-CC,H,CC,A,6,16,34.57,34.67,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-4H-CC-A,340,U1395,A,4,4-CC,H,CC,A,16,23,34.67,34.74,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,5,5,75,0,0,2,3,0,,very well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,0,36,34.2,34.56,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,36,40,34.56,34.6,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,1,0,97,0,0,1,1,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,40,45.5,34.6,34.655,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,45.5,65,34.655,34.85,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,20,0,5,0,71,0,0,1,3,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,65,75,34.85,34.95,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,75,82,34.95,35.02,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,82,90,35.02,35.1,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-1-A,340,U1395,A,5,5-1,H,1,A,90,150,35.1,35.7,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,1,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,,angular,40,0,10,0,45,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-2-A,340,U1395,A,5,5-2,H,2,A,0,150,35.7,37.2,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,1,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,,angular,40,0,10,0,45,0,0,0,5,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,0,14,37.2,37.34,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,40,0,10,0,45,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,14,38,37.34,37.58,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,38,39.5,37.58,37.595,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,42,0,1,0,42,0,0,10,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,39.5,70,37.595,37.9,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,70,80.5,37.9,38.005,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,90,0,0,0,5,5,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,80.5,82,38.005,38.02,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,82,90,38.02,38.1,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,90,94.5,38.1,38.145,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,0,0,88,0,0,0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,94.5,135,38.145,38.55,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,135,140,38.55,38.6,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,10,0,0,0,88,0,0,0,2,0,,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1399B-5H-3-A,340,U1395,A,5,5-3,H,3,A,140,150,38.6,38.7,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,0,41,38.7,39.11,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,41,43,39.11,39.13,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,35,0,5,0,35,0,0,5,10,10,,moderately well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,43,50,39.13,39.2,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,5,40,pebble [W22_2],0,,0,,0,,0,,60,fine mud [T07],0,,,,rounded,3,0,7,0,5,0,0,15,25,45,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,50,62,39.2,39.32,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,62,65,39.32,39.35,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,7,0,5,0,0,15,25,45,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,65,83,39.35,39.53,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,83,138,39.53,40.08,minimal [drilling disturbance],1,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,2,100,granule [T07],0,,0,,0,,0,,0,,0,,,,angular,15,0,15,10,20,0,0,10,20,10,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-4-A,340,U1395,A,5,5-4,H,4,A,138,150,40.08,40.2,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,0,66,40.2,40.86,minimal [drilling disturbance],1,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,15,60,pebble [W22_2],0,,0,,0,,0,,40,fine mud [T07],0,,,,rounded,5,0,15,10,10,0,0,10,10,40,,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1399B-5H-5-A,340,U1395,A,5,5-5,H,5,A,66,78,40.86,40.98,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,15,0,0,0,0,85,,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
