Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1490A-37X-2-A,104,110,321.04,321.1,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,110,114,321.1,321.14,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,114,122,321.14,321.22,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,2.5YR 7/1 (light reddish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,122,137,321.22,321.37,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-2-A,137,150,321.37,321.5,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,2,A,
363-U1490A-37X-3-A,0,142,321.5,322.92,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,3,A,
363-U1490A-37X-3-A,142,150,322.92,323,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,3,A,
363-U1490A-37X-4-A,0,75,323,323.75,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,4,A,
363-U1490A-37X-4-A,75,85,323.75,323.85,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,4,A,
363-U1490A-37X-4-A,85,127,323.85,324.27,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,4,A,
363-U1490A-37X-4-A,127,148,324.27,324.48,,ash(tuff) [MMK88m],ash(tuff),,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,4,A,
363-U1490A-37X-4-A,148,150,324.48,324.5,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,4,A,
363-U1490A-37X-5-A,0,33,324.5,324.83,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,33,50,324.83,325,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,50,65,325,325.15,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,65,76,325.15,325.26,ash-rich [X363],chalk [MMK88],ash-rich chalk,,5Y 6/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,76,112,325.26,325.62,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,112,119,325.62,325.69,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,119,129,325.69,325.79,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,129,136,325.79,325.86,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-5-A,136,139,325.86,325.89,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,5,A,
363-U1490A-37X-6-A,0,81,325.99,326.8,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,6,A,
363-U1490A-37X-6-A,81,114,326.8,327.13,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,6,A,
363-U1490A-37X-6-A,114,119,327.13,327.18,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 7/1 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,6,A,
363-U1490A-37X-6-A,119,127,327.18,327.26,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,6,A,
363-U1490A-37X-CC-A,0,30,327.26,327.56,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,37,X,CC,A,
363-U1490A-38X-1-A,0,16,328.2,328.36,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,38,X,1,A,
363-U1490A-38X-1-A,16,28,328.36,328.48,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,38,X,1,A,
363-U1490A-38X-1-A,28,97,328.48,329.17,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,38,X,1,A,
363-U1490A-38X-1-A,97,129,329.17,329.49,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,38,X,1,A,
363-U1490A-38X-CC-A,0,15,329.49,329.64,clay-bearing radiolarian-bearing [X363],chalk [MMK88],clay-bearing radiolarian-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,38,X,CC,A,
363-U1490A-39X-1-A,0,6,337.9,337.96,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,6,20,337.96,338.1,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,20,41,338.1,338.31,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,41,76,338.31,338.66,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,76,84,338.66,338.74,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,84,96,338.74,338.86,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,96,122,338.86,339.12,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,122,127,339.12,339.17,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-1-A,127,150,339.17,339.4,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,1,A,
363-U1490A-39X-2-A,0,22,339.4,339.62,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,2,A,
363-U1490A-39X-2-A,22,68,339.62,340.08,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,2,A,
363-U1490A-39X-2-A,68,109,340.08,340.49,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,2,A,
363-U1490A-39X-2-A,109,123,340.49,340.63,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,2,A,
363-U1490A-39X-2-A,123,139,340.63,340.79,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,2,A,
363-U1490A-39X-2-A,139,150,340.79,340.9,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,2,A,
363-U1490A-39X-3-A,0,30,340.9,341.2,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,30,39,341.2,341.29,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,39,61,341.29,341.51,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,61,77,341.51,341.67,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,77,92,341.67,341.82,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,92,97,341.82,341.87,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,97,101,341.87,341.91,radiolarian-bearing [X363],ash(tuff) [MMK88m],radiolarian-bearing ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-3-A,101,150,341.91,342.4,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,3,A,
363-U1490A-39X-4-A,0,22,342.4,342.62,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,22,35,342.62,342.75,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,35,40,342.75,342.8,radiolarian-bearing [X363],ash(tuff) [MMK88m],radiolarian-bearing ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,40,65,342.8,343.05,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,65,70,343.05,343.1,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,70,97,343.1,343.37,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,97,102,343.37,343.42,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,102,147,343.42,343.87,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-4-A,147,150,343.87,343.9,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,4,A,
363-U1490A-39X-5-A,0,4,343.9,343.94,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-5-A,4,40,343.94,344.3,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-5-A,40,62,344.3,344.52,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-5-A,62,69,344.52,344.59,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-5-A,69,97,344.59,344.87,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-5-A,97,103,344.87,344.93,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-5-A,103,150,344.93,345.4,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,39,X,5,A,
363-U1490A-39X-6-A,0,7,345.4,345.47,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,7,12,345.47,345.52,radiolarian-bearing [X363],ash(tuff) [MMK88m],radiolarian-bearing ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,12,58,345.52,345.98,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,58,65,345.98,346.05,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,65,95,346.05,346.35,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,95,101,346.35,346.41,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,101,107,346.41,346.47,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,107,120,346.47,346.6,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,120,124,346.6,346.64,radiolarian-bearing [X363],ash(tuff) [MMK88m],radiolarian-bearing ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-6-A,124,129,346.64,346.69,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,6,A,
363-U1490A-39X-CC-A,0,16,346.69,346.85,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,CC,A,
363-U1490A-39X-CC-A,16,24,346.85,346.93,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,39,X,CC,A,
363-U1490A-40X-1-A,0,83,347.6,348.43,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,1,A,
363-U1490A-40X-1-A,83,150,348.43,349.1,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,1,A,
363-U1490A-40X-2-A,0,36,349.1,349.46,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,2,A,
363-U1490A-40X-2-A,36,56,349.46,349.66,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,2,A,
363-U1490A-40X-2-A,56,136,349.66,350.46,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,2,A,
363-U1490A-40X-2-A,136,150,350.46,350.6,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,2,A,
363-U1490A-40X-3-A,0,9,350.6,350.69,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,9,17,350.69,350.77,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,17,18,350.77,350.78,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,18,24,350.78,350.84,clay-bearing foraminifer-bearing [X363],chalk [MMK88],clay-bearing foraminifer-bearing chalk,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,24,35,350.84,350.95,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,35,41,350.95,351.01,radiolarian-bearing [X363],ash(tuff) [MMK88m],radiolarian-bearing ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,41,55,351.01,351.15,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,55,74,351.15,351.34,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,74,86,351.34,351.46,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,5Y 5/1 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-3-A,86,150,351.46,352.1,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,3,A,
363-U1490A-40X-4-A,0,21,352.1,352.31,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
363-U1490A-40X-4-A,21,26,352.31,352.36,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
363-U1490A-40X-4-A,26,28,352.36,352.38,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
363-U1490A-40X-4-A,28,42,352.38,352.52,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,10GY 6/1 (greenish gray),moderate [DB86],,,,,,clay-bearing,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
363-U1490A-40X-4-A,42,59,352.52,352.69,foraminifer-bearing ash-bearing [X363],chalk [MMK88],foraminifer-bearing ash-bearing chalk,,N 6 (gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
363-U1490A-40X-4-A,59,82,352.69,352.92,nannofossil-rich [X363],radiolarian ash [X363],nannofossil-rich radiolarian ash,,10GY 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
363-U1490A-40X-4-A,82,90,352.92,353,foraminifer-bearing ash-rich [X363],chalk [MMK88],foraminifer-bearing ash-rich chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,A,40,X,4,A,
