Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1409A-9H-CC-A,342,U1409,A,9,9-CC,H,CC,A,0.0,29.0,77.28,77.65,clayey [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],clayey  nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-10H-1-A,342,U1409,A,10,10-1,H,1,A,0.0,150.0,77.1,78.6,nannofossil [Leg339],clay [Leg339],with foraminifers [Leg339],nannofossil  clay  with foraminifers ,5G 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with foraminifers ,,,,,,,
342-U1409A-10H-2-A,342,U1409,A,10,10-2,H,2,A,0.0,150.0,78.6,80.1,nannofossil [Leg339],clay [Leg339],with foraminifers [Leg339],nannofossil  clay  with foraminifers ,5G 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with foraminifers ,,,,,,,
342-U1409A-10H-3-A,342,U1409,A,10,10-3,H,3,A,0.0,150.0,80.1,81.6,nannofossil [Leg339],clay [Leg339],with foraminifers [Leg339],nannofossil  clay  with foraminifers ,5G 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with foraminifers ,,,,,,,
342-U1409A-10H-4-A,342,U1409,A,10,10-4,H,4,A,0.0,41.0,81.6,82.01,nannofossil [Leg339],clay [Leg339],with foraminifers [Leg339],nannofossil  clay  with foraminifers ,5G 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with foraminifers ,,,,,,,
342-U1409A-10H-4-A,342,U1409,A,10,10-4,H,4,A,41.0,143.0,82.01,83.03,nannofossil [Leg339],clay [Leg339],with foraminifers [Leg339],nannofossil  clay  with foraminifers ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay   with foraminifers ,,,,,,,
342-U1409A-10H-4-A,342,U1409,A,10,10-4,H,4,A,143.0,150.0,83.03,83.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),tilted bedding,,,moderate_339 [DB91],4,,"this interval characterized by a chaotic combination of patches, blebs, and beds at various angles of the greenish and white lithologies observed in other sections ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-10H-5-A,342,U1409,A,10,10-5,H,5,A,0.0,150.0,83.1,84.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),tilted bedding,,,moderate_339 [DB91],4,,"this interval characterized by a chaotic combination of patches, blebs, and beds at various angles of the greenish and white lithologies observed in other sections ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-10H-6-A,342,U1409,A,10,10-6,H,6,A,0.0,98.0,84.6,85.58,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),tilted bedding,,,moderate_339 [DB91],4,,"this interval characterized by a chaotic combination of patches, blebs, and beds at various angles of the greenish and white lithologies observed in other sections ",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-10H-6-A,342,U1409,A,10,10-6,H,6,A,98.0,128.0,85.58,86.01,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-10H-7-A,342,U1409,A,10,10-7,H,7,A,0.0,66.0,86.01,86.67,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-10H-CC-A,342,U1409,A,10,10-CC,H,CC,A,0.0,18.0,86.67,86.85,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-11H-1-A,342,U1409,A,11,11-1,H,1,A,0.0,52.0,86.6,87.12,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-1-A,342,U1409,A,11,11-1,H,1,A,52.0,62.0,87.12,87.22,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-11H-1-A,342,U1409,A,11,11-1,H,1,A,62.0,150.0,87.22,88.1,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-2-A,342,U1409,A,11,11-2,H,2,A,0.0,150.0,88.1,89.6,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-3-A,342,U1409,A,11,11-3,H,3,A,0.0,14.0,89.6,89.74,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-3-A,342,U1409,A,11,11-3,H,3,A,14.0,15.0,89.74,89.75,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-11H-3-A,342,U1409,A,11,11-3,H,3,A,15.0,68.5,89.75,90.285,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-3-A,342,U1409,A,11,11-3,H,3,A,68.5,71.0,90.285,90.31,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,2.5Y 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-11H-3-A,342,U1409,A,11,11-3,H,3,A,71.0,150.0,90.31,91.1,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-4-A,342,U1409,A,11,11-4,H,4,A,0.0,150.0,91.1,92.6,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,0.0,34.0,92.6,92.94,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,34.0,44.0,92.94,93.04,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,44.0,66.0,93.04,93.26,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,66.0,76.0,93.26,93.36,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,76.0,115.0,93.36,93.75,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,115.0,119.0,93.75,93.79,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-5-A,342,U1409,A,11,11-5,H,5,A,119.0,150.0,93.79,94.1,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-6-A,342,U1409,A,11,11-6,H,6,A,0.0,33.0,94.1,94.43,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-6-A,342,U1409,A,11,11-6,H,6,A,33.0,43.0,94.43,94.53,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-11H-6-A,342,U1409,A,11,11-6,H,6,A,43.0,142.0,94.53,95.6,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-7-A,342,U1409,A,11,11-7,H,7,A,0.0,58.0,95.6,96.18,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-11H-CC-A,342,U1409,A,11,11-CC,H,CC,A,0.0,17.0,96.18,96.35,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-12H-1-A,342,U1409,A,12,12-1,H,1,A,0.0,150.0,96.1,97.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-12H-2-A,342,U1409,A,12,12-2,H,2,A,0.0,32.0,97.6,97.92,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-2-A,342,U1409,A,12,12-2,H,2,A,32.0,94.0,97.92,98.54,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-12H-2-A,342,U1409,A,12,12-2,H,2,A,94.0,105.0,98.54,98.65,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-2-A,342,U1409,A,12,12-2,H,2,A,105.0,119.0,98.65,98.79,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-12H-2-A,342,U1409,A,12,12-2,H,2,A,119.0,150.0,98.79,99.1,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-3-A,342,U1409,A,12,12-3,H,3,A,0.0,22.0,99.1,99.32,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-3-A,342,U1409,A,12,12-3,H,3,A,22.0,105.0,99.32,100.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-12H-3-A,342,U1409,A,12,12-3,H,3,A,105.0,114.0,100.15,100.24,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-3-A,342,U1409,A,12,12-3,H,3,A,114.0,125.0,100.24,100.35,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-12H-3-A,342,U1409,A,12,12-3,H,3,A,125.0,150.0,100.35,100.6,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-4-A,342,U1409,A,12,12-4,H,4,A,0.0,30.0,100.6,100.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-4-A,342,U1409,A,12,12-4,H,4,A,30.0,45.0,100.9,101.05,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,,
342-U1409A-12H-4-A,342,U1409,A,12,12-4,H,4,A,45.0,48.0,101.05,101.08,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-4-A,342,U1409,A,12,12-4,H,4,A,48.0,96.0,101.08,101.56,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,this interval is characterized by alternating white and pinkish white (no Munsell available) at centimeter-scale,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-4-A,342,U1409,A,12,12-4,H,4,A,96.0,150.0,101.56,102.1,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"from here on down, although the color designation is ""white, N8"", it actually appears like a very light pink, but there is no Munsell color available",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-12H-5-A,342,U1409,A,12,12-5,H,5,A,0.0,150.0,102.1,103.6,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"actually appears like a pinkish white, no Munsell color available",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-6-A,342,U1409,A,12,12-6,H,6,A,0.0,142.0,103.6,105.1,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"actually appears like a pinkish white, no Munsell color available",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-12H-7-A,342,U1409,A,12,12-7,H,7,A,0.0,62.0,105.1,105.72,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"actually appears like a pinkish white, no Munsell color available",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-12H-CC-A,342,U1409,A,12,12-CC,H,CC,A,0.0,20.0,105.72,106.01,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,N 8 (white),,,,moderate_339 [DB91],4,,"actually appears like a pinkish white, no Munsell color available",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-13H-1-A,342,U1409,A,13,13-1,H,1,A,0.0,153.0,105.6,107.13,radiolarian [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],radiolarian  nannofossil ooze  with foraminifers ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-13H-2-A,342,U1409,A,13,13-2,H,2,A,0.0,151.0,107.13,108.64,radiolarian [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],radiolarian  nannofossil ooze  with foraminifers ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-13H-3-A,342,U1409,A,13,13-3,H,3,A,0.0,150.0,108.64,110.14,radiolarian [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],radiolarian  nannofossil ooze  with foraminifers ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-13H-4-A,342,U1409,A,13,13-4,H,4,A,0.0,150.0,110.14,111.64,radiolarian [Leg339],nannofossil ooze [Leg339],with foraminifers [Leg339],radiolarian  nannofossil ooze  with foraminifers ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,,
342-U1409A-13H-5-A,342,U1409,A,13,13-5,H,5,A,0.0,150.0,111.64,113.14,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-13H-6-A,342,U1409,A,13,13-6,H,6,A,0.0,123.0,113.14,114.44,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-13H-7-A,342,U1409,A,13,13-7,H,7,A,0.0,62.0,114.44,115.06,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-13H-CC-A,342,U1409,A,13,13-CC,H,CC,A,0.0,34.0,115.06,115.51,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/2 (pinkish white),,,,heavy_339 [DB91],5,,color is a bit lighter than the Munsell denoted as there is no Munsell in between the lightest pink and white,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-1-A,342,U1409,A,14,14-1,H,1,A,0.0,96.0,115.1,116.06,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-1-A,342,U1409,A,14,14-1,H,1,A,96.0,102.0,116.06,116.12,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-14H-1-A,342,U1409,A,14,14-1,H,1,A,102.0,150.0,116.12,116.6,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-2-A,342,U1409,A,14,14-2,H,2,A,0.0,150.0,116.6,118.1,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-3-A,342,U1409,A,14,14-3,H,3,A,0.0,97.0,118.1,119.07,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-3-A,342,U1409,A,14,14-3,H,3,A,97.0,101.0,119.07,119.11,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,,
342-U1409A-14H-3-A,342,U1409,A,14,14-3,H,3,A,101.0,118.0,119.11,119.28,,nannofossil ooze [Leg339],with radiolarians [Leg339],nannofossil ooze  with radiolarians ,5YR 8/3 (pink),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with radiolarians ,,,,,,,
342-U1409A-14H-3-A,342,U1409,A,14,14-3,H,3,A,118.0,125.0,119.28,119.35,radiolarian [Leg339],nannofossil ooze [Leg339],,radiolarian  nannofossil ooze ,10YR 8/3 (very pale brown),,,,heavy_339 [DB91],5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   nannofossil ooze ,nannofossil ooze ,,,,,,,
