Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1482A-32H-3-A,96,120,291.84,292.08,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,3,A,
363-U1482A-32H-3-A,120,150,292.08,292.38,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,3,A,
363-U1482A-32H-4-A,0,60,292.38,292.98,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,4,A,
363-U1482A-32H-4-A,60,106,292.98,293.44,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,4,A,
363-U1482A-32H-4-A,106,151,293.44,293.89,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,4,A,
363-U1482A-32H-5-A,0,58,293.89,294.47,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,5,A,
363-U1482A-32H-5-A,58,105,294.47,294.94,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,5,A,
363-U1482A-32H-5-A,105,150,294.94,295.39,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,5,A,
363-U1482A-32H-6-A,0,55,295.39,295.94,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,6,A,
363-U1482A-32H-6-A,55,95,295.94,296.34,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,6,A,
363-U1482A-32H-6-A,95,141,296.34,296.8,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,6,A,
363-U1482A-32H-7-A,0,87,296.85,297.72,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,32,H,7,A,
363-U1482A-33H-1-A,0,16,297.4,297.56,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,1,A,
363-U1482A-33H-1-A,16,72,297.56,298.12,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,1,A,
363-U1482A-33H-1-A,72,78,298.12,298.18,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,1,A,
363-U1482A-33H-1-A,78,113,298.18,298.53,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,1,A,
363-U1482A-33H-1-A,113,115,298.53,298.55,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,1,A,
363-U1482A-33H-1-A,115,151,298.55,298.91,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,1,A,
363-U1482A-33H-2-A,0,92,298.91,299.83,,nannofossil ooze [Leg339],nannofossil ooze,1,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,2,A,
363-U1482A-33H-2-A,92,114,299.83,300.05,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,2,A,
363-U1482A-33H-2-A,114,152,300.05,300.43,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,2,A,
363-U1482A-33H-3-A,0,8,300.43,300.51,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,3,A,
363-U1482A-33H-3-A,8,70,300.51,301.13,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,3,A,
363-U1482A-33H-3-A,70,79,301.13,301.22,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,3,A,
363-U1482A-33H-3-A,79,120,301.22,301.63,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,3,A,
363-U1482A-33H-3-A,120,153,301.63,301.96,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,3,A,
363-U1482A-33H-4-A,0,74,301.96,302.7,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,4,A,
363-U1482A-33H-4-A,74,88,302.7,302.84,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,4,A,
363-U1482A-33H-4-A,88,158,302.84,303.54,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,4,A,
363-U1482A-33H-5-A,0,152,303.54,305.06,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,5,A,
363-U1482A-33H-6-A,0,146,305.06,306.52,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,6,A,
363-U1482A-33H-7-A,0,95,306.57,307.52,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,7,A,
363-U1482A-33H-CC-A,0,17,307.52,307.69,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,33,H,CC,A,
363-U1482A-34H-1-A,0,78,306.9,307.68,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-1-A,78,81,307.68,307.71,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-1-A,81,90,307.71,307.8,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-1-A,90,93,307.8,307.83,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-1-A,93,118,307.83,308.08,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-1-A,118,120,308.08,308.1,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-1-A,120,141,308.1,308.31,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,1,A,
363-U1482A-34H-2-A,0,128,308.31,309.59,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,2,A,
363-U1482A-34H-2-A,128,130,309.59,309.61,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,2,A,
363-U1482A-34H-2-A,130,144,309.61,309.75,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,2,A,
363-U1482A-34H-3-A,0,29,309.75,310.04,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-3-A,29,31,310.04,310.06,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-3-A,31,55,310.06,310.3,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-3-A,55,58,310.3,310.33,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-3-A,58,118,310.33,310.93,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-3-A,118,121,310.93,310.96,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-3-A,121,146,310.96,311.21,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,3,A,
363-U1482A-34H-4-A,0,118,311.21,312.39,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,4,A,
363-U1482A-34H-4-A,118,121,312.39,312.42,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,4,A,
363-U1482A-34H-4-A,121,146,312.42,312.67,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,4,A,
363-U1482A-34H-5-A,0,63,312.67,313.3,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,5,A,
363-U1482A-34H-5-A,63,65,313.3,313.32,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,5,A,
363-U1482A-34H-5-A,65,146,313.32,314.13,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,5,A,
363-U1482A-34H-6-A,0,30,314.13,314.43,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-6-A,30,36,314.43,314.49,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-6-A,36,56,314.49,314.69,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-6-A,56,66,314.69,314.79,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-6-A,66,87,314.79,315,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-6-A,87,91,315,315.04,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-6-A,91,137,315.04,315.5,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,6,A,
363-U1482A-34H-7-A,0,3,315.55,315.58,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,7,A,
363-U1482A-34H-7-A,3,6,315.58,315.61,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,7,A,
363-U1482A-34H-7-A,6,67,315.61,316.22,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,7,A,
363-U1482A-34H-7-A,67,70,316.22,316.25,clay-rich [X363],nannofossil ooze [Leg339],clay-rich nannofossil ooze,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,7,A,
363-U1482A-34H-7-A,70,133,316.25,316.88,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,7,A,
363-U1482A-34H-CC-A,0,19,316.88,317.07,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,34,H,CC,A,
363-U1482A-35H-1-A,0,5,316.4,316.45,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,1,A,
363-U1482A-35H-1-A,5,143,316.45,317.83,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,1,A,
363-U1482A-35H-2-A,0,142,317.83,319.25,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,2,A,
363-U1482A-35H-3-A,0,142,319.25,320.67,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,3,A,
363-U1482A-35H-4-A,0,146,320.67,322.13,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,4,A,
363-U1482A-35H-5-A,0,63,322.13,322.76,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,5,A,
363-U1482A-35H-5-A,63,66,322.76,322.79,,nannofossil ooze [Leg339],nannofossil ooze,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,5,A,
363-U1482A-35H-5-A,66,147,322.79,323.6,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,5,A,
363-U1482A-35H-6-A,0,143,323.6,325.03,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,6,A,
363-U1482A-35H-7-A,0,130,325.08,326.38,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,7,A,
363-U1482A-35H-CC-A,0,14,326.38,326.52,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,35,H,CC,A,
363-U1482A-36H-1-A,0,97,325.9,326.87,,nannofossil ooze [Leg339],nannofossil ooze,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,1,A,
363-U1482A-36H-1-A,97,141,326.87,327.31,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,1,A,
363-U1482A-36H-2-A,0,100,327.31,328.31,,nannofossil ooze [Leg339],nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,Sulfide specks and streaks common. Burrow mottles. light greenish grey throughout.,,,,,,,,,,,,,363,U1482,A,36,H,2,A,
