Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
363-U1485B-27F-4-A,48,103.0,205.54,206.09,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,4,A,,,,
363-U1485B-27F-5-A,0,28.0,206.09,206.37,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,5,A,,,,
363-U1485B-27F-5-A,30,63.0,206.39,206.72,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,5,A,,,,
363-U1485B-27F-CC-A,0,15.0,206.72,206.87,nannofossil-rich [X363],clayey silt [S54],nannofossil-rich clayey silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,27,F,CC,A,,,,
363-U1485B-28F-1-A,0,84.0,206.4,207.24,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,1,A,,,,
363-U1485B-28F-1-A,84,103.0,207.24,207.43,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,1,A,,,,
363-U1485B-28F-1-A,103,151.0,207.43,207.91,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,1,A,,,,
363-U1485B-28F-2-A,0,56.0,207.91,208.47,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,2,A,,,,
363-U1485B-28F-2-A,56,63.0,208.47,208.54,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,2,A,,,,
363-U1485B-28F-2-A,63,66.0,208.54,208.57,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,2,A,,,,
363-U1485B-28F-2-A,91,125.0,208.82,209.16,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,2,A,,,,
363-U1485B-28F-3-A,0,26.0,209.16,209.42,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,3,A,,,,
363-U1485B-28F-3-A,26,28.0,209.42,209.44,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,3,A,,,,
363-U1485B-28F-3-A,28,82.0,209.44,209.98,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,3,A,,,,
363-U1485B-28F-3-A,82,87.0,209.98,210.03,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,3,A,,,,
363-U1485B-28F-3-A,87,122.0,210.03,210.38,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,3,A,,,,
363-U1485B-28F-4-A,0,32.0,210.38,210.7,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,4,A,,,,
363-U1485B-28F-4-A,32,45.0,210.7,210.83,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,4,A,,,,
363-U1485B-28F-4-A,45,71.0,210.83,211.09,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,4,A,,,,
363-U1485B-28F-CC-A,0,21.0,211.09,211.3,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,28,F,CC,A,,,,
363-U1485B-30F-1-A,0,40.0,213.1,213.5,,sandy silt [Leg339],sandy silt,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,1,A,,,,
363-U1485B-30F-1-A,40,72.0,213.5,213.82,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,1,A,,,,
363-U1485B-30F-1-A,72,80.0,213.82,213.9,,silt [Leg210],silt,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,1,A,,,,
363-U1485B-30F-1-A,80,93.0,213.9,214.03,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,1,A,,,,
363-U1485B-30F-1-A,103,146.0,214.13,214.56,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,1,A,,,,
363-U1485B-30F-2-A,0,62.0,214.56,215.18,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,2,A,,,,
363-U1485B-30F-2-A,62,69.0,215.18,215.25,,sand [Leg210],sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,2,A,,,,
363-U1485B-30F-2-A,69,73.0,215.25,215.29,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,2,A,,,,
363-U1485B-30F-2-A,100,136.0,215.56,215.92,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,2,A,,,,
363-U1485B-30F-3-A,0,50.0,215.92,216.42,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,3,A,,,,
363-U1485B-30F-3-A,55,120.0,216.47,217.12,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,3,A,,,,
363-U1485B-30F-4-A,0,61.0,217.12,217.73,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,4,A,,,,
363-U1485B-30F-CC-A,0,19.0,217.73,217.92,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,30,F,CC,A,,,,
363-U1485B-31F-1-A,0,133.0,217.8,219.13,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,1,A,,,,
363-U1485B-31F-1-A,133,139.0,219.13,219.19,,sand [Leg210],sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,1,A,,,,
363-U1485B-31F-1-A,139,144.0,219.19,219.24,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,1,A,,,,
363-U1485B-31F-2-A,0,74.0,219.24,219.98,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,2,A,,,,
363-U1485B-31F-2-A,99,136.0,220.23,220.6,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,2,A,,,,
363-U1485B-31F-3-A,0,124.0,220.6,221.84,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,3,A,,,,
363-U1485B-31F-4-A,0,69.0,221.84,222.53,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,4,A,,,,
363-U1485B-31F-CC-A,0,21.0,222.53,222.74,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,31,F,CC,A,,,,
363-U1485B-32F-1-A,0,90.0,222.5,223.4,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,1,A,,,,
363-U1485B-32F-1-A,94,134.0,223.44,223.84,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,1,A,,,,
363-U1485B-32F-2-A,0,95.0,223.84,224.79,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,2,A,,,,
363-U1485B-32F-2-A,99,132.0,224.83,225.16,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,2,A,,,,
363-U1485B-32F-3-A,0,122.0,225.16,226.38,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,3,A,,,,
363-U1485B-32F-4-A,0,57.0,226.38,226.95,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,4,A,,,,
363-U1485B-32F-CC-A,0,30.0,226.95,227.25,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,32,F,CC,A,,,,
363-U1485B-33F-1-A,0,64.0,227.2,227.84,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,1,A,,,,
363-U1485B-33F-1-A,64,148.0,227.84,228.68,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,1,A,,,,
363-U1485B-33F-1-A,148,151.0,228.68,228.71,,sand [Leg210],sand,,5GY 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,1,A,,,,
363-U1485B-33F-2-A,0,8.0,228.71,228.79,,sand [Leg210],sand,,5GY 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,2,A,,,,
363-U1485B-33F-2-A,8,31.0,228.79,229.02,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,2,A,,,,
363-U1485B-33F-2-A,31,50.0,229.02,229.21,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,2,A,,,,
363-U1485B-33F-2-A,60,81.0,229.31,229.52,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,2,A,,,,
363-U1485B-33F-2-A,81,146.0,229.52,230.17,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,2,A,,,,
363-U1485B-33F-3-A,0,13.0,230.19,230.32,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,3,A,,,,
363-U1485B-33F-3-A,13,21.0,230.32,230.4,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,3,A,,,,
363-U1485B-33F-3-A,21,24.0,230.4,230.43,,sand [Leg210],sand,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,3,A,,,,
363-U1485B-33F-3-A,24,126.0,230.43,231.45,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,3,A,,,,
363-U1485B-33F-4-A,0,32.0,231.47,231.79,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5G 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,4,A,,,,
363-U1485B-33F-4-A,37,56.0,231.84,232.03,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5G 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,4,A,,,,
363-U1485B-33F-CC-A,0,18.0,232.03,232.21,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5G 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,33,F,CC,A,,,,
363-U1485B-34F-1-A,0,60.0,231.9,232.5,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5G 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,1,A,,,,
363-U1485B-34F-1-A,60,150.0,232.5,233.4,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,1,A,,,,
363-U1485B-34F-2-A,0,50.0,233.4,233.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5G 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,2,A,,,,
363-U1485B-34F-2-A,50,106.0,233.9,234.46,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,2,A,,,,
363-U1485B-34F-3-A,0,37.0,234.46,234.83,,sand [Leg210],sand,,10Y 3/1 (very dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,3,A,,,,
363-U1485B-34F-3-A,37,44.0,234.83,234.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,3,A,,,,
363-U1485B-34F-3-A,44,48.0,234.9,234.94,,ash(tuff) [MMK88m],ash(tuff),,10YR 3/3 (dark brown),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,3,A,,,,
363-U1485B-34F-3-A,48,56.0,234.94,235.02,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,3,A,,,,
363-U1485B-34F-3-A,67,136.0,235.13,235.82,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,3,A,,,,
363-U1485B-34F-4-A,0,20.0,235.84,236.04,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,4,A,,,,
363-U1485B-34F-4-A,20,68.0,236.04,236.52,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,5G 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,4,A,,,,
363-U1485B-34F-CC-A,0,24.0,236.52,236.76,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,34,F,CC,A,,,,
363-U1485B-35F-1-A,0,75.0,236.6,237.35,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 5/1 (greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,1,A,,,,
363-U1485B-35F-1-A,75,110.0,237.35,237.7,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,1,A,,,,
363-U1485B-35F-1-A,110,118.0,237.7,237.78,,silt [Leg210],silt,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,1,A,,,,
363-U1485B-35F-1-A,118,135.0,237.78,237.95,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,1,A,,,,
363-U1485B-35F-2-A,0,58.0,237.95,238.53,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,2,A,,,,
363-U1485B-35F-2-A,58,66.0,238.53,238.61,,silty sand [S54],silty sand,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,2,A,,,,
363-U1485B-35F-2-A,66,137.0,238.61,239.32,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,2,A,,,,
363-U1485B-35F-3-A,0,87.0,239.32,240.19,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,3,A,,,,
363-U1485B-35F-3-A,87,130.0,240.19,240.62,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 5 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,3,A,,,,
363-U1485B-35F-4-A,0,68.0,240.62,241.3,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,4,A,,,,
363-U1485B-35F-CC-A,0,11.0,241.3,241.41,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,35,F,CC,A,,,,
363-U1485B-36F-1-A,0,105.0,241.3,242.35,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,1,A,,,,
363-U1485B-36F-1-A,114,142.0,242.44,242.72,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,1,A,,,,
363-U1485B-36F-2-A,0,68.0,242.72,243.4,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,2,A,,,,
363-U1485B-36F-2-A,72,144.0,243.44,244.16,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,2,A,,,,
363-U1485B-36F-3-A,0,120.0,244.16,245.36,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,3,A,,,,
363-U1485B-36F-4-A,0,81.0,245.36,246.17,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,4,A,,,,
363-U1485B-36F-CC-A,0,21.0,246.17,246.38,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,36,F,CC,A,,,,
363-U1485B-37F-1-A,0,144.0,246.0,247.44,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,1,A,,,,
363-U1485B-37F-2-A,0,58.0,247.44,248.02,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,2,A,,,,
363-U1485B-37F-2-A,61,103.0,248.05,248.47,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,2,A,,,,
363-U1485B-37F-2-A,106,143.0,248.5,248.87,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,2,A,,,,
363-U1485B-37F-3-A,0,111.0,248.87,249.98,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,3,A,,,,
363-U1485B-37F-4-A,0,58.0,249.98,250.56,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,4,A,,,,
363-U1485B-37F-CC-A,0,48.0,250.56,251.04,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,37,F,CC,A,,,,
363-U1485B-38F-1-A,0,150.0,250.7,252.2,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,38,F,1,A,,,,
363-U1485B-38F-2-A,0,151.0,252.2,253.71,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,38,F,2,A,,,,
363-U1485B-38F-3-A,0,85.0,253.71,254.56,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,38,F,3,A,,,,
363-U1485B-38F-4-A,0,71.0,254.56,255.27,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,38,F,4,A,,,,
363-U1485B-38F-CC-A,0,29.0,255.27,255.56,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,38,F,CC,A,,,,
363-U1485B-39F-1-A,0,44.0,255.4,255.84,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,1,A,,,,
363-U1485B-39F-1-A,54,147.0,255.94,256.87,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,1,A,,,,
363-U1485B-39F-2-A,0,45.0,256.87,257.32,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,2,A,,,,
363-U1485B-39F-2-A,49,146.0,257.36,258.33,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,5GY 4/1 (dark greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,2,A,,,,
363-U1485B-39F-3-A,0,120.0,258.33,259.53,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,3,A,,,,
363-U1485B-39F-4-A,0,47.0,259.53,260.0,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,4,A,,,,
363-U1485B-39F-4-A,53,74.0,260.06,260.27,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,4,A,,,,
363-U1485B-39F-CC-A,0,24.0,260.27,260.51,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,39,F,CC,A,,,,
363-U1485B-40F-1-A,0,85.0,260.1,260.95,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,40,F,1,A,,,,
363-U1485B-40F-1-A,89,150.0,260.99,261.6,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,40,F,1,A,,,,
363-U1485B-40F-2-A,0,146.0,261.6,263.06,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,40,F,2,A,,,,
363-U1485B-40F-3-A,0,109.0,263.06,264.15,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,B,40,F,3,A,,,,
