Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1471E-7R-1-A,78,93,645.58,645.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/1 (gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,Cemented,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, locally WACKESTONE, cemented.",,,,359,U1471,E,7,R,1,A,,,,
359-U1471E-7R-1-A,93,102,645.73,645.82,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,Compacted,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, compacted.",,,,359,U1471,E,7,R,1,A,,,,
359-U1471E-7R-1-A,102,144,645.82,646.24,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/1 (gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,Cemented,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, locally WACKESTONE, cemented.",,,,359,U1471,E,7,R,1,A,,,,
359-U1471E-7R-2-A,0,39,646.25,646.64,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/1 (gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,Compacted,,complete,6.0,Planolites,,,"Planktic foraminifera rich PACKSTONE, compacted. Zoophycus.",,,,359,U1471,E,7,R,2,A,,,,
359-U1471E-7R-2-A,39,48,646.64,646.73,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, transition between compacted and cemented modes.",,,,359,U1471,E,7,R,2,A,,,,
359-U1471E-7R-2-A,48,79,646.73,647.04,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,CementedCompacted,,complete,6.0,Planolites,,,"Planktic foraminifera rich PACKSTONE, cemented. Thalassinoides (?)",,,,359,U1471,E,7,R,2,A,,,,
359-U1471E-7R-2-A,79,83,647.04,647.08,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/3 (light olive brown),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, transition between cemented and compacted modes.",,,,359,U1471,E,7,R,2,A,,,,
359-U1471E-7R-2-A,83,110,647.08,647.35,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,Compacted,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, compacted. Zoophycus.",,,,359,U1471,E,7,R,2,A,,,,
359-U1471E-7R-2-A,110,134,647.35,647.59,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,"Planktic foraminifera rich PACKSTONE, transition between compacted and cemented modes.",,,,359,U1471,E,7,R,2,A,,,,
359-U1471E-7R-3-A,0,45,647.6,648.05,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,7,R,3,A,,,,
359-U1471E-7R-3-A,45,88,648.05,648.48,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,7,R,3,A,,,,
359-U1471E-7R-3-A,88,112,648.48,648.72,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,7,R,3,A,,,,
359-U1471E-7R-3-A,112,130,648.72,648.9,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,7,R,3,A,,,,
359-U1471E-8R-1-A,0,8,654.5,654.58,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,Compacted,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,8,R,1,A,,,,
359-U1471E-8R-1-A,8,34,654.58,654.84,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,Cemented,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,8,R,1,A,,,,
359-U1471E-8R-1-A,34,58,654.84,655.08,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/3 (light olive brown),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,Compacted,,complete,6.0,Planolites,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,8,R,1,A,,,,
359-U1471E-8R-1-A,58,107,655.08,655.57,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,Cemented,,complete,6.0,Thalassinoides,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,8,R,1,A,,,,
359-U1471E-8R-1-A,107,136,655.57,655.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,Compacted,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE.,,,,359,U1471,E,8,R,1,A,,,,
359-U1471E-8R-2-A,0,46,655.86,656.32,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE to WACKESTONE.,,,,359,U1471,E,8,R,2,A,,,,
359-U1471E-8R-2-A,46,58,656.32,656.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE. Flattened burrows.,,,,359,U1471,E,8,R,2,A,,,,
359-U1471E-8R-2-A,58,66,656.44,656.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE. Possible stylolite.,,,,359,U1471,E,8,R,2,A,,,,
359-U1471E-8R-2-A,66,104,656.52,656.9,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,,,,,,,,mold,,,complete,6.0,,,,Planktic foraminifera-rich PACKSTONE to WACKESTONE.,,,,359,U1471,E,8,R,2,A,,,,
359-U1471E-8R-3-A,0,53,656.91,657.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE to WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,3,A,,,,
359-U1471E-8R-3-A,53,85,657.44,657.76,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,3,A,,,,
359-U1471E-8R-3-A,85,98,657.76,657.89,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,Compacted,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,3,A,,,,
359-U1471E-8R-3-A,98,131,657.89,658.22,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE to WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,3,A,,,,
359-U1471E-8R-4-A,0,22,658.22,658.44,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,4,A,,,,
359-U1471E-8R-4-A,22,42,658.44,658.64,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,Compacted,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,4,A,,,,
359-U1471E-8R-4-A,42,72,658.64,658.94,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,4,A,,,,
359-U1471E-8R-4-A,72,80,658.94,659.02,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,Compacted,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,4,A,,,,
359-U1471E-8R-4-A,80,95,659.02,659.17,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,4,A,,,,
359-U1471E-8R-5-A,0,12,659.17,659.29,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,5,A,,,,
359-U1471E-8R-5-A,12,18,659.29,659.35,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,Compacted,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,5,A,,,,
359-U1471E-8R-5-A,18,62,659.35,659.79,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,8,R,5,A,,,,
359-U1471E-9R-1-A,0,16,664.2,664.36,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,,,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,16,18,664.36,664.38,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,18,33,664.38,664.53,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,33,37,664.53,664.57,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,37,46,664.57,664.66,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,46,57,664.66,664.77,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,57,63,664.77,664.83,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,63,79,664.83,664.99,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,79,89,664.99,665.09,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,89,103,665.09,665.23,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,103,112,665.23,665.32,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,112,132,665.32,665.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,132,137,665.52,665.57,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-1-A,137,147,665.57,665.67,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,1,A,,,,
359-U1471E-9R-2-A,0,8,665.67,665.75,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,2,A,,,,
359-U1471E-9R-2-A,8,18,665.75,665.85,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,parallel lamination,mold,Compacted,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich PACKSTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,2,A,,,,
359-U1471E-9R-2-A,18,26,665.85,665.93,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),Abundant,foraminifera (benthic),present,,,,,,mold,,,complete,6.0,,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Very fine-grained, planktic foraminifera are abundant and benthic foraminifera are presents. Components often present as molds.",,,,359,U1471,E,9,R,2,A,,,,
