Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1471A-72X-1-A,0,18,607.5,607.68,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,72,X,1,A,
359-U1471A-72X-1-A,18,90,607.68,608.4,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,,,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,72,X,1,A,
359-U1471A-73X-1-A,0,25,617.2,617.45,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,1,A,
359-U1471A-73X-1-A,25,33,617.45,617.53,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,1,A,
359-U1471A-73X-1-A,33,72,617.53,617.92,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,1,A,
359-U1471A-73X-1-A,72,87,617.92,618.07,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,1,A,
359-U1471A-73X-1-A,87,97,618.07,618.17,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,1,A,
359-U1471A-73X-1-A,97,108,618.17,618.28,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,,,"Severely disturbed. Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,1,A,
359-U1471A-73X-CC-A,5,30,618.33,618.58,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,,,"Severely disturbed. Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,73,X,CC,A,
359-U1471A-74X-1-A,0,11,626.9,627.01,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,calcareous bioclast,,foraminifera (benthic),common,,,,,,,,,complete,6,,,,"Severely disturbed. Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Abundant organic matter concentrated in burrows. Bioturbation is complete. Intraparticle porosity.",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,11,13,627.01,627.03,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,13,20,627.03,627.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,slight,2,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,20,38,627.1,627.28,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,38,53,627.28,627.43,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,53,69,627.43,627.59,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,69,73,627.59,627.63,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,73,84,627.63,627.74,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,84,117,627.74,628.07,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,117,121,628.07,628.11,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,slight,2,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,121,125,628.11,628.15,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 4/2 (dark grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common. Bioturbation is complete",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-1-A,125,129,628.15,628.19,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,74,X,1,A,
359-U1471A-74X-2-A,0,93,628.39,629.32,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/1 (gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,74,X,2,A,
359-U1471A-74X-CC-A,0,10,629.32,629.42,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,74,X,CC,A,
359-U1471A-74X-CC-A,10,21,629.42,629.53,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,74,X,CC,A,
359-U1471A-75X-1-A,0,15,636.6,636.75,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,slight,2,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-1-A,15,36,636.75,636.96,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-1-A,36,56,636.96,637.16,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,slight,2,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-1-A,56,74,637.16,637.34,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-1-A,74,81,637.34,637.41,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-1-A,81,102,637.41,637.62,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-1-A,102,110,637.62,637.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,1,A,
359-U1471A-75X-2-A,0,16,637.7,637.86,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,16,22,637.86,637.92,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,22,40,637.92,638.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,40,44,638.1,638.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,44,66,638.14,638.36,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,66,74,638.36,638.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,74,121,638.44,638.91,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,121,122,638.91,638.92,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/3 (light yellowish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-2-A,122,132,638.92,639.02,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,2,A,
359-U1471A-75X-CC-A,0,6,639.02,639.08,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/1 (gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,CC,A,
359-U1471A-75X-CC-A,6,17,639.08,639.19,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,75,X,CC,A,
359-U1471A-76X-1-A,0,15,641.3,641.45,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/3 (olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,1,A,
359-U1471A-76X-1-A,15,85,641.45,642.15,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,fully cemented fracture,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,1,A,
359-U1471A-76X-1-A,85,100,642.15,642.3,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/3 (olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,1,A,
359-U1471A-76X-1-A,100,127,642.3,642.57,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,1,A,
359-U1471A-76X-2-A,0,40,642.57,642.97,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,2,A,
359-U1471A-76X-2-A,40,49,642.97,643.06,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/3 (olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,2,A,
359-U1471A-76X-2-A,49,80,643.06,643.37,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,2,A,
359-U1471A-76X-2-A,80,91,643.37,643.48,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 4/3 (olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,2,A,
359-U1471A-76X-2-A,91,115,643.48,643.72,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,2,A,
359-U1471A-76X-CC-A,0,18,643.72,643.9,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,CC,A,
359-U1471A-76X-CC-A,23,35,643.95,644.07,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,76,X,CC,A,
359-U1471A-77X-1-A,0,18,646.3,646.48,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/1 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-1-A,18,28,646.48,646.58,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/3 (light olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,moderate,3,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-1-A,28,46,646.58,646.76,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-1-A,46,61,646.76,646.91,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/3 (light olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-1-A,61,88,646.91,647.18,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-1-A,88,93,647.18,647.23,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/3 (light olive brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-1-A,93,128,647.23,647.58,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/1 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,1,A,
359-U1471A-77X-CC-A,0,27,647.58,647.85,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/3 (light olive brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,77,X,CC,A,
359-U1471A-78X-1-A,0,43,651,651.43,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,78,X,1,A,
359-U1471A-78X-1-A,43,94,651.43,651.94,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,78,X,1,A,
359-U1471A-78X-1-A,94,144,651.94,652.44,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,Thalassinoides,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Thalassinoides and Chondrites",,,,359,U1471,A,78,X,1,A,
359-U1471A-78X-2-A,0,134,652.44,653.78,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,Zoophycos,gradational,horizontal,"Lithified, fine-grained PACKSTONE. Bioclasts and are abundant and planktic foraminifera are common. Planolites and Zoophycos. Black spots probably organic matter",,,,359,U1471,A,78,X,2,A,
359-U1471A-78X-3-A,0,134,653.78,655.12,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),common,,,,,,,,,complete,6,,gradational,horizontal,"Lithified, fine-grained WACKESTONE. Bioclasts and are abundant and planktic foraminifera are common.",,,,359,U1471,A,78,X,3,A,
