Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Sediment structures,MAJ lith color (simple),MAJ Lith. color,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],MAJ lithology comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN lith color (simple),MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,MIN lithology comment,Lith. abundance sum [%],Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure comment,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data
355-U1456A-26F-2-A,0,20,183.1,183.3,,,silt,with clay,silt with clay,,,gray,GLEY 1 5/10Y (greenish gray),70,silt,2,silt,2,,,clay,with silt,clay,clay with silt,clay with silt,gray,GLEY 1 5/10Y (greenish gray),30,clay,1,silt,2,,100,erosive,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-2-A,20,41,183.3,183.51,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),70,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),30,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-2-A,41,78,183.51,183.88,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),95,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),5,silt,2,silt,2,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-26F-2-A,78,104,183.88,184.14,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),50,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),50,silt,2,silt,2,,100,gradational,gradational,horizontal,thinly bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-2-A,104,139,184.14,184.49,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-2-A,139,150,184.49,184.6,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),70,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),30,silt,2,silt,2,,100,,,,,,,,,,,,,,,,
355-U1456A-26F-3-A,0,16,184.6,184.76,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),90,fine sand,4,fine sand,4,,,clay,with silt,clay,clay with silt,clay with silt,gray,GLEY 1 5/10Y (greenish gray),10,clay,1,silt,2,,100,erosive,sharp,horizontal,thickly bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-3-A,16,34,184.76,184.94,,,sand,,sand,,,dark gray,GLEY 1 4/5G (greenish gray),70,fine sand,4,fine sand,4,,,clay,with silt,clay,clay with silt,clay with silt,gray,GLEY 1 5/10Y (greenish gray),30,clay,1,silt,2,,100,erosive,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-3-A,34,68,184.94,185.28,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),90,fine sand,4,fine sand,4,,,clay,with silt,clay,clay with silt,clay with silt,gray,GLEY 1 5/10Y (greenish gray),10,clay,1,silt,2,,100,erosive,sharp,horizontal,thickly bedded,normally graded,,,,,,,,,,,
355-U1456A-26F-3-A,68,100,185.28,185.6,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),90,fine sand,4,fine sand,4,,,clay,with silt,clay,clay with silt,clay with silt,gray,GLEY 1 5/10Y (greenish gray),10,clay,1,silt,2,,100,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-26F-3-A,100,115,185.6,185.75,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),80,fine sand,4,fine sand,4,,,clay,with silt,clay,clay with silt,clay with silt,gray,GLEY 1 5/10Y (greenish gray),20,clay,1,silt,2,,100,,,,,,,,,,,,,,,,
355-U1456A-27F,0,292,186.3,189.22,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-27F-1-A,0,8,186.3,186.38,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,planar,sharp,horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-27F-1-A,8,14,186.38,186.44,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),95,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),5,silt,2,silt,2,,100,gradational,gradational,horizontal,thinly bedded,normally graded,,,,,,,,,,,
355-U1456A-27F-1-A,14,23,186.44,186.53,,,silt,with clay,silt with clay,,,gray,GLEY 1 5/10Y (greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-27F-1-A,23,39,186.53,186.69,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),90,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),10,silt,2,silt,2,,100,gradational,gradational,sub-horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-27F-1-A,39,52,186.69,186.82,,,silt,with clay,silt with clay,,,gray,GLEY 1 5/10Y (greenish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-27F-1-A,52,65,186.82,186.95,,,clay,with silt,clay with silt,,,gray,GLEY 1 5/10Y (greenish gray),80,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,gray,GLEY 1 5/10Y (greenish gray),20,silt,2,silt,2,,100,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-27F-1-A,65,114,186.95,187.44,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-27F-2-A,0,36,187.44,187.8,,nannofossil rich,sand,with clay,nannofossil rich sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-27F-3-A,0,130,187.8,189.1,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-27F-CC-A,0,7,189.1,189.17,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-28F,0,465,191,195.65,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-28F-1-A,0,8,191,191.08,,,clay,,clay,,,gray,10YR 5/1 (gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-28F-1-A,8,150,191.08,192.5,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-28F-2-A,0,118,192.5,193.68,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-28F-2-A,118,140,193.68,193.9,,,clay,,clay,,,gray,10YR 5/1 (gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-28F-3-A,0,10,194,194.1,,,clay,,clay,,,gray,10YR 5/1 (gray),95,clay,1,clay,1,,,silt,,silt,silt,silt,gray,GLEY 1 7/10Y (light greenish grey),5,silt,2,silt,2,,100,planar,sharp,horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-28F-3-A,10,87,194.1,194.87,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-28F-4-A,0,73,194.87,195.6,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-29F,0,430,195.7,200,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-29F-1-A,0,151,195.7,197.21,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-29F-2-A,0,151,197.21,198.72,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-29F-3-A,0,110,198.72,199.82,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-29F-CC-A,0,13,199.82,199.95,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thinly bedded,,,,,,,,,,,,
355-U1456A-30F,0,391,200.4,204.31,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-30F-1-A,0,59,200.4,200.99,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,irregular,wavy,sub-vertical,thickly bedded,,,,,,,,,,,,
355-U1456A-30F-1-A,59,88,200.99,201.28,,,clay,,clay,,,light gray,GLEY 1 7/10Y (light greenish grey),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-30F-1-A,88,99,201.28,201.39,,,silt,with clay,silt with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,normally graded,,,,,,,,,,,
355-U1456A-30F-1-A,99,122,201.39,201.62,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-30F-1-A,122,140,201.62,201.8,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,
355-U1456A-30F-2-A,0,79,201.9,202.69,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-30F-2-A,79,130,202.69,203.2,,,clay,with silt,clay with silt,,,light gray,GLEY 1 7/10Y (light greenish grey),90,clay,1,silt,2,,,sand,with clay,sand,sand with clay,sand with clay,dark gray,GLEY 1 4/5G (dark greenish gray),10,clay,1,fine sand,4,,100,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-30F-2-A,130,150,203.2,203.4,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,
355-U1456A-30F-3-A,0,10,203.4,203.5,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-30F-3-A,10,30,203.5,203.7,,,sand,with silt,sand with silt,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-30F-3-A,30,43,203.7,203.83,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-30F-3-A,43,86,203.83,204.26,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-31F,0,489,204.3,209.19,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-31F-1-A,0,43,204.3,204.73,,,clay,,clay,,,light gray,GLEY 1 5/10Y (greenish gray),95,clay,1,clay,1,,,clay,with silt,clay,clay with silt,clay with silt,light gray,GLEY 1 5/10Y (greenish gray),5,clay,1,silt,2,,100,gradational,gradational,horizontal,thickly bedded,normally graded,,,,,,,,,,,
355-U1456A-31F-1-A,43,66,204.73,204.96,,,silt,with clay,silt with clay,,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-31F-1-A,66,89,204.96,205.19,,,clay,with silt,clay with silt,,,light gray,GLEY 1 5/10Y (greenish gray),90,clay,1,silt,2,,,clay,,clay,clay,clay,light gray,GLEY 1 5/10Y (greenish gray),10,clay,1,clay,1,,100,planar,sharp,horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-31F-1-A,89,150,205.19,205.8,,,silt,with clay,silt with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-31F-2-A,0,82,205.8,206.62,,,silt,with clay,silt with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-31F-2-A,82,150,206.62,207.3,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-31F-3-A,0,91,207.3,208.21,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-31F-4-A,0,81,208.21,209.02,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-31F-CC-A,0,12,209.02,209.14,,,sand,,sand,,,dark gray,,,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,normally graded,,,,,,,,,,,
355-U1456A-32F,0,455,209,213.55,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-32F-1-A,0,17,209,209.17,,,clay,,clay,,,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-32F-1-A,17,86,209.17,209.86,,,silt,with clay,silt with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-32F-1-A,86,151,209.86,210.51,,,sand,with clay,sand with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-32F-2-A,0,151,210.51,212.02,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-32F-3-A,0,80,212.02,212.82,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,erosive,sharp,horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-32F-3-A,80,93,212.82,212.95,,,clay,,clay,,,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,
355-U1456A-32F-4-A,0,28,212.95,213.23,,,clay,,clay,,,light gray,GLEY 1 5/10Y (greenish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-32F-4-A,28,47,213.23,213.42,,,silt,with clay,silt with clay,,,dark gray,GLEY 1 4/5G (dark greenish gray),90,silt,2,silt,2,,,clay,,clay,clay,clay,light gray,GLEY 1 7/10Y (light greenish grey),10,,,,,,100,gradational,gradational,horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-32F-4-A,47,55,213.42,213.5,,,sand,,sand,,,dark gray,GLEY 1 4/5G (dark greenish gray),50,fine sand,4,fine sand,4,,,clay,with silt,clay,clay with silt,clay with silt,light gray,GLEY 1 7/10Y (light greenish grey),50,,,,,,100,,,,,,,,,,,,,,,,
355-U1456A-33F,0,499,213.7,218.69,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-33F-1-A,0,11,213.7,213.81,,,clay,with silt,clay with silt,,mottling,light gray,5YR 4/1 (dark gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-33F-1-A,11,20,213.81,213.9,,,sand,with silt,sand with silt,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,fine sand,4,fine sand,4,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-33F-1-A,20,35,213.9,214.05,,,silt,with clay,silt with clay,,,dark gray,GLEY 1 5/10Y (greenish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-33F-1-A,35,46,214.05,214.16,,,clay,with silt,clay with silt,,normal grading,light gray,5YR 4/1 (dark gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,sub-horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-33F-1-A,46,60,214.16,214.3,,,sand,,sand,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-33F-1-A,60,75,214.3,214.45,,,clay,with silt,clay with silt,,normal grading,light gray,5YR 4/1 (dark gray),80,clay,1,silt,2,,,silt,with clay,silt,silt with clay,silt with clay,dark gray,GLEY 1 5/10Y (greenish gray),20,silt,2,silt,2,,100,gradational,gradational,sub-horizontal,thinly bedded,,,,,,,,,,,,
355-U1456A-33F-1-A,75,150,214.45,215.2,,,sand,,sand,,,dark gray,GLEY 1 4/10Y (dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-33F-2-A,0,84,215.2,216.04,,,sand,,sand,,,dark gray,10YR 4/1 (dark gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,planar,scoured,sub-horizontal,thickly bedded,normally graded,,,,,,,,,,,
355-U1456A-33F-2-A,84,132,216.04,216.52,,,silt,with clay,silt with clay,,,brown,5YR 5/2 (reddish gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-33F-2-A,132,140,216.52,216.6,,,silt,with sand,silt with sand,,,brown,5YR 5/2 (reddish gray),,silt,2,fine sand,4,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,
355-U1456A-33F-3-A,0,2,216.7,216.72,,,silt,with sand,silt with sand,,,brown,5YR 5/2 (reddish gray),,silt,2,fine sand,4,,,,,,,,,,,,,,,,,erosive,scoured,sub-horizontal,very thinly bedded,,,,,,,,,,,,
355-U1456A-33F-3-A,2,24,216.72,216.94,,,clay,with silt,clay with silt,,,brown,5YR 5/2 (reddish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-33F-3-A,24,100,216.94,217.7,,,sand,with silt,sand with silt,,,brown,5YR 5/2 (reddish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-33F-4-A,0,74,217.7,218.44,,,sand,with silt,sand with silt,,,brown,5YR 5/2 (reddish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-33F-CC-A,0,19,218.44,218.63,,,sand,with silt,sand with silt,,,brown,5YR 5/2 (reddish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,
355-U1456A-34F,0,499,218.4,223.39,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-34F-1-A,0,7,218.4,218.47,,,clay,with silt,clay with silt,,,brown,5YR 5/2 (reddish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,thinly bedded,normally graded,,,,,,,,,,,
355-U1456A-34F-1-A,7,26,218.47,218.66,,,sand,with silt,sand with silt,,,dark gray,GLEY 1 3/10Y (very dark greenish gray),,fine sand,4,medium sand,5,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-1-A,26,52,218.66,218.92,,,clay,with silt,clay with silt,,,brown,5YR 5/2 (reddish gray),60,clay,1,silt,2,,,silt,with sand,silt,silt with sand,silt with sand,dark gray,GLEY 1 4/10Y (dark greenish gray),40,silt,2,fine sand,4,,100,gradational,gradational,sub-horizontal,medium bedded,normally graded,,,,,,,,,,,
355-U1456A-34F-1-A,52,64,218.92,219.04,,,clay,with silt,clay with silt,,,brown,5YR 5/2 (reddish gray),80,clay,1,silt,2,,,silt,,silt,silt,silt,brown,5YR 5/2 (reddish gray),20,silt,2,silt,2,,100,gradational,sharp,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-1-A,64,76,219.04,219.16,,,sand,with silt,sand with silt,,,dark gray,5YR 5/2 (reddish gray),80,clay,1,silt,2,,,silt,,silt,silt,silt,brown,5YR 5/2 (reddish gray),20,silt,2,silt,2,,100,,,,thickly laminated,normally graded,,,,,,,,,,,
355-U1456A-34F-1-A,76,150,219.16,219.9,,,clay,with silt,clay with silt,,,gray,10YR 5/1 (gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,,,,thinly bedded,normally graded,,,,,,,,,,,
355-U1456A-34F-2-A,0,47,219.9,220.37,,,clay,,clay,,,brown,5YR 5/2 (reddish gray),90,clay,1,clay,1,,,clay,with silt,clay,clay with silt,clay with silt,brown,5YR 5/2 (reddish gray),10,clay,1,silt,2,,100,gradational,gradational,sub-horizontal,thickly bedded,,,,,,,,,,,,
355-U1456A-34F-2-A,47,65,220.37,220.55,,,clay,,clay,,,brown,5YR 5/2 (reddish gray),90,clay,1,clay,1,,,clay,with silt,clay,clay with silt,clay with silt,brown,5YR 5/2 (reddish gray),10,clay,1,silt,2,,100,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-2-A,65,88,220.55,220.78,,,clay,,clay,,,brown,5YR 5/2 (reddish gray),60,clay,1,clay,1,,,clay,with silt,clay,clay with silt,clay with silt,brown,5YR 5/2 (reddish gray),40,clay,1,silt,2,,100,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-2-A,88,104,220.78,220.94,,,clay,,clay,,,brown,5YR 5/2 (reddish gray),60,clay,1,clay,1,,,clay,with silt,clay,clay with silt,clay with silt,brown,5YR 5/2 (reddish gray),40,clay,1,silt,2,,100,gradational,gradational,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-2-A,104,136,220.94,221.26,,,clay,with silt,clay with silt,,,brown,5YR 5/2 (reddish gray),60,clay,1,silt,2,,,clay,with silt,clay,clay with silt,clay with silt,brown,5YR 5/2 (reddish gray),40,clay,1,silt,2,,100,gradational,sharp,sub-horizontal,thickly laminated,,,,,,,,,,,,
355-U1456A-34F-2-A,136,150,221.26,221.4,,,clay,,clay,,,brown,5YR 5/2 (reddish gray),,clay,1,clay,1,,,,,,,,,,,,,,,,,,,,medium bedded,,,,,,,,,,,,
355-U1456A-34F-3-A,0,24,221.4,221.64,,,clay,with silt,clay with silt,,,brown,5YR 5/2 (reddish gray),,clay,1,silt,2,,,,,,,,,,,,,,,,,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-3-A,24,41,221.64,221.81,,,clay,,clay,,,gray,10YR 5/1 (gray),,silt,2,silt,2,,,,,,,,,,,,,,,,,gradational,gradational,horizontal,medium bedded,,,,,,,,,,,,
355-U1456A-34F-3-A,41,100,221.81,222.4,,,clay,with silt,clay with silt,,,gray,10YR 5/1 (gray),60,clay,1,silt,2,,,silt,,silt,silt,silt,gray,10YR 5/1 (gray),40,silt,2,silt,2,,100,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-34F-4-A,0,70,222.4,223.1,,,clay,with silt,clay with silt,,,gray,10YR 5/1 (gray),70,clay,1,silt,2,,,silt,,silt,silt,silt,gray,10YR 5/1 (gray),30,silt,2,silt,2,,100,,,,thickly bedded,,,,,,,,,,,,
355-U1456A-34F-CC-A,0,24,223.1,223.34,,,clay,with silt,clay with silt,,,gray,10YR 5/1 (gray),70,clay,1,silt,2,,,silt,,silt,silt,silt,gray,10YR 5/1 (gray),30,silt,2,silt,2,,100,,,,medium bedded,,,,,,,,,,,,
355-U1456A-35F,0,340,223.1,226.5,II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355-U1456A-35F-1-A,0,24,223.1,223.34,,,clay,with silt,clay with silt,,,gray,10YR 5/1 (gray),75,clay,1,silt,2,,,silt,,silt,silt,silt,gray,GLEY 1 5/N (gray),25,silt,2,silt,2,,100,erosive,sharp,sub-horizontal,medium bedded,,,,,,,,,,,,
