Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Lithology Suffix,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix
359-U1472A-7H-1-A,38,85,53.08,53.55,planktic foraminifer rich,floatstone,5,planktic foraminifer rich floatstone,unlithified,1,2.5Y 7/2 (light gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,,,,gradational,horizontal,"Unlithified FLOATSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera, mollusk, echinoid fragments and spines are common and few otoliths. Aggregate grains/intraclasts are abundant and organic matter is present.",,,,359,U1472,A,7,H,1,A,,,,
359-U1472A-7H-1-A,85,150,53.55,54.2,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 7/2 (light gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,,,,,,"Unlithified GRAINSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera, mollusk, echinoid fragments and spines are common and few otoliths. Aggregate grains/intraclasts are abundant and organic matter is present.",,,,359,U1472,A,7,H,1,A,,,,
359-U1472A-7H-2-A,0,150,54.2,55.7,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE to mud-lean PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,2,A,,,,
359-U1472A-7H-3-A,0,150,55.7,57.2,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE to mud-lean PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,3,A,,,,
359-U1472A-7H-4-A,0,145,57.2,58.65,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 8/1 (white),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE to mud-lean PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,4,A,,,,
359-U1472A-7H-5-A,0,150,58.7,60.2,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,5,A,,,,
359-U1472A-7H-6-A,0,40,60.2,60.6,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,6,A,,,,
359-U1472A-7H-6-A,40,84,60.6,61.04,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,6,A,,,,
359-U1472A-7H-6-A,84,131,61.04,61.51,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,6,A,,,,
359-U1472A-7H-CC-A,0,8,61.51,61.59,planktic foraminifer rich,grainstone,4,planktic foraminifer rich grainstone,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,7,H,CC,A,,,,
359-U1472A-8H-1-A,0,63,62.2,62.83,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,,,,,,Cave in,,,,359,U1472,A,8,H,1,A,,,,
359-U1472A-8H-1-A,63,150,62.83,63.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, echinoid spines, are common and organic matter are present.",,,,359,U1472,A,8,H,1,A,,,,
359-U1472A-8H-2-A,0,150,63.7,65.2,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE to GRAINSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, echinoid spines, are common and organic matter are present. Otoliths and aggregate grains are few.",,,,359,U1472,A,8,H,2,A,,,,
359-U1472A-8H-3-A,0,150,65.2,66.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich mud lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common and organic matter and aggregate grains are present.,,,,359,U1472,A,8,H,3,A,,,,
359-U1472A-8H-4-A,0,145,66.7,68.15,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 7/2 (light gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich mud lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common and organic matter and aggregate grains are present.,,,,359,U1472,A,8,H,4,A,,,,
359-U1472A-8H-5-A,0,150,68.2,69.7,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,unlithified,1,2.5Y 6/2 (light brownish gray),fine sand,4,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich mud lean PACKSTONE. Fine-grained. Planktic foraminifera are abundant. Benthic foraminifera are common and organic matter and aggregate grains are present.,,,,359,U1472,A,8,H,5,A,,,,
359-U1472A-8H-6-A,0,64,69.7,70.34,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,partially lithified,3,2.5Y 6/2 (light brownish gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and bioclastics.,,,,359,U1472,A,8,H,6,A,,,,
359-U1472A-8H-6-A,64,132,70.34,71.02,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and bioclastics.,,,,359,U1472,A,8,H,6,A,,,,
359-U1472A-8H-7-A,0,59,71.02,71.61,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to partially indurated planktic foraminifera-rich PACKSTONE. Very fine-. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,8,H,7,A,,,,
359-U1472A-8H-CC-A,0,10,71.61,71.71,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to partially indurated planktic foraminifera-rich PACKSTONE. Very fine-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,8,H,CC,A,,,,
359-U1472A-9H-1-A,0,149,71.7,73.19,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,otoliths,,,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, otoliths. Well-sorted.",,,,359,U1472,A,9,H,1,A,,,,
359-U1472A-9H-2-A,0,109,73.19,74.28,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,otoliths,,,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, otoliths. Very well-sorted.",,,,359,U1472,A,9,H,2,A,,,,
359-U1472A-9H-3-A,0,107,74.28,75.35,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,otoliths,,,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera, otoliths. Moderate-sorting.",,,,359,U1472,A,9,H,3,A,,,,
359-U1472A-9H-4-A,0,121,75.35,76.56,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera.,,,,359,U1472,A,9,H,4,A,,,,
359-U1472A-9H-4-A,121,149,76.56,76.84,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths. Well-sorted.,,,,359,U1472,A,9,H,4,A,,,,
359-U1472A-9H-5-A,0,148,76.84,78.32,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,9,H,5,A,,,,
359-U1472A-9H-6-A,0,89,78.32,79.21,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,9,H,6,A,,,,
359-U1472A-9H-7-A,0,64,79.21,79.85,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,9,H,7,A,,,,
359-U1472A-9H-CC-A,0,43,79.85,80.28,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,9,H,CC,A,,,,
359-U1472A-10H-1-A,0,18,81.2,81.38,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,10,H,1,A,,,,
359-U1472A-10H-1-A,18,26,81.38,81.46,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,Partially lithified,3,2.5Y 6/2 (light brownish gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and bioclastic grains.,,,,359,U1472,A,10,H,1,A,,,,
359-U1472A-10H-1-A,26,115,81.46,82.35,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,"Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Otoliths, echinoid fragments, pteropod, pellets and shell fragments are common and organic matter are present.",,,,359,U1472,A,10,H,1,A,,,,
359-U1472A-10H-1-A,115,120,82.35,82.4,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,Partially lithified,3,2.5Y 6/2 (light brownish gray),coarse sand,6,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Coarse-grained. Planktic foraminifera are abundant. Benthic foraminifera and bioclastic grains.,,,,359,U1472,A,10,H,1,A,,,,
359-U1472A-10H-1-A,120,150,82.4,82.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,calcareous bioclast,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,10,H,1,A,,,,
359-U1472A-10H-2-A,0,150,82.7,84.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,10,H,2,A,,,,
359-U1472A-10H-3-A,0,57,84.2,84.77,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,echinoderm,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,10,H,3,A,,,,
359-U1472A-10H-3-A,57,150,84.77,85.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,echinoderm,,,,,,,,complete,6.0,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,10,H,3,A,,,,
359-U1472A-10H-4-A,0,140,85.7,87.1,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,black grains,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,10,H,4,A,,,,
359-U1472A-10H-5-A,0,150,87.2,88.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to slightly indurated planktic foraminifera-rich PACKSTONE. Fine to Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,10,H,5,A,,,,
359-U1472A-10H-6-A,0,98,88.7,89.68,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately well-sorted.,,,,359,U1472,A,10,H,6,A,,,,
359-U1472A-10H-7-A,0,83,89.68,90.51,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately to poorly-sorted.,,,,359,U1472,A,10,H,7,A,,,,
359-U1472A-11H-1-A,0,150,90.7,92.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,1,A,,,,
359-U1472A-11H-2-A,0,129,92.2,93.49,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,2,A,,,,
359-U1472A-11H-2-A,129,132,93.49,93.52,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partly lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,2,A,,,,
359-U1472A-11H-2-A,132,150,93.52,93.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,2,A,,,,
359-U1472A-11H-3-A,0,150,93.7,95.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Moderately-sorted.,,,,359,U1472,A,11,H,3,A,,,,
359-U1472A-11H-4-A,0,140,95.2,96.6,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Vey well-sorted.,,,,359,U1472,A,11,H,4,A,,,,
359-U1472A-11H-5-A,0,88,96.7,97.58,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Vey well-sorted.,,,,359,U1472,A,11,H,5,A,,,,
359-U1472A-11H-5-A,88,150,97.58,98.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 6/2 (light brownish gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,5,A,,,,
359-U1472A-11H-6-A,0,100,98.2,99.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,6,A,,,,
359-U1472A-11H-7-A,0,88,99.2,100.08,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Vey well-sorted.,,,,359,U1472,A,11,H,7,A,,,,
359-U1472A-11H-CC-A,0,8,100.13,100.21,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,11,H,CC,A,,,,
359-U1472A-12H-1-A,0,150,100.2,101.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,12,H,1,A,,,,
359-U1472A-12H-2-A,0,150,101.7,103.2,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,12,H,2,A,,,,
359-U1472A-12H-3-A,0,150,103.2,104.7,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 8/2 (pale yellow),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,black grains,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,12,H,3,A,,,,
359-U1472A-12H-4-A,0,8,104.7,104.78,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,12,H,4,A,,,,
359-U1472A-12H-4-A,8,60,104.78,105.3,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,partially lithified,3,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Partially lithified planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,12,H,4,A,,,,
359-U1472A-12H-4-A,60,138,105.3,106.08,planktic foraminifer rich,PACKSTONE,3,planktic foraminifer rich PACKSTONE,unlithified,1,2.5Y 7/2 (light gray),medium sand,5,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6.0,,,,Unlithified to indurated planktic foraminifera-rich PACKSTONE. Medium-grained. Planktic foraminifera are abundant. Benthic foraminifera. Very well-sorted.,,,,359,U1472,A,12,H,4,A,,,,
