Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,Lithology Suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,File Data,Exp,Site,Hole,Core,Type,Section,A/W
368-U1505D-9H-3-A,113,140,74.65,74.92,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,3,A
368-U1505D-9H-3-A,140,151,74.92,75.03,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,3,A
368-U1505D-9H-4-A,0,108,75.03,76.11,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,4,A
368-U1505D-9H-4-A,108,126,76.11,76.29,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,4,A
368-U1505D-9H-4-A,126,151,76.29,76.54,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,4,A
368-U1505D-9H-5-A,0,17,76.54,76.71,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,5,A
368-U1505D-9H-5-A,17,104,76.71,77.58,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,5,A
368-U1505D-9H-5-A,104,124,77.58,77.78,clay rich,nannofossil ooze [Leg339],,clay rich nannofossil ooze,clay rich nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,5,A
368-U1505D-9H-5-A,124,151,77.78,78.05,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,5,A
368-U1505D-9H-6-A,0,30,78.05,78.35,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,30,66,78.35,78.71,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,66,84,78.71,78.89,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,84,126,78.89,79.31,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,126,129,79.31,79.34,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),slightly consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,Pyrite rich,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,129,132,79.34,79.37,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,132,134,79.37,79.39,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),slightly consolidated [B84],clay [W22_1],1.0,silt [W22_1],2.0,well [2014],,,Pyrite rich,irregular,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,134,143,79.39,79.48,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-6-A,143,151,79.48,79.56,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,6,A
368-U1505D-9H-7-A,0,61,79.56,80.17,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,7,A
368-U1505D-9H-CC-A,0,24,80.17,80.41,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,9,H,CC,A
368-U1505D-10H-1-A,0,25,80.0,80.25,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-1-A,25,40,80.25,80.4,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-1-A,40,44,80.4,80.44,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 4/10Y (dark greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With a large pyrite patch,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-1-A,44,68,80.44,80.68,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-1-A,68,119,80.68,81.19,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-1-A,119,135,81.19,81.35,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-1-A,135,151,81.35,81.51,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,1,A
368-U1505D-10H-2-A,0,42,81.51,81.93,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,2,A
368-U1505D-10H-2-A,42,131,81.93,82.82,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,2,A
368-U1505D-10H-2-A,131,144,82.82,82.95,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,2,A
368-U1505D-10H-2-A,144,151,82.95,83.02,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With pyrite patches,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,2,A
368-U1505D-10H-3-A,0,2,83.02,83.04,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,Pyrite rich,planar,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,3,A
368-U1505D-10H-3-A,2,37,83.04,83.39,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,3,A
368-U1505D-10H-3-A,37,129,83.39,84.31,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,3,A
368-U1505D-10H-3-A,129,132,84.31,84.34,foraminifer rich,nannofossil ooze [Leg339],,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,3,A
368-U1505D-10H-3-A,132,150,84.34,84.52,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,3,A
368-U1505D-10H-4-A,0,42,84.52,84.94,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,4,A
368-U1505D-10H-4-A,42,56,84.94,85.08,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,4,A
368-U1505D-10H-4-A,56,60,85.08,85.12,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,Pyrite rich,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,4,A
368-U1505D-10H-4-A,60,67,85.12,85.19,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,4,A
368-U1505D-10H-4-A,67,99,85.19,85.51,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,4,A
368-U1505D-10H-4-A,99,150,85.51,86.02,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,With pyrite patches,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,4,A
368-U1505D-10H-5-A,0,82,86.02,86.84,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,5,A
368-U1505D-10H-5-A,82,101,86.84,87.03,,nannofossil ooze [Leg339],with foraminifers [2014],nannofossil ooze,nannofossil ooze with foraminifers,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,medium sand [W22_2],5.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,5,A
368-U1505D-10H-5-A,101,150,87.03,87.52,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,5,A
368-U1505D-10H-6-A,0,37,87.52,87.89,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,6,A
368-U1505D-10H-6-A,37,49,87.89,88.01,,nannofossil ooze [Leg339],with clay [2014],nannofossil ooze,nannofossil ooze with clay,,GLEY 1 5/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,6,A
368-U1505D-10H-6-A,49,150,88.01,89.02,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,6,A
368-U1505D-10H-7-A,0,59,89.02,89.61,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,7,A
368-U1505D-10H-CC-A,0,23,89.61,89.84,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,10,H,CC,A
368-U1505D-11H-1-A,0,150,89.5,91.0,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,1,A
368-U1505D-11H-2-A,0,151,91.0,92.51,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,2,A
368-U1505D-11H-3-A,0,118,92.51,93.69,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,3,A
368-U1505D-11H-3-A,118,125,93.69,93.76,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 6/10Y (greenish gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,,gradational,sub-horizontal,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,3,A
368-U1505D-11H-3-A,125,151,93.76,94.02,,nannofossil ooze [Leg339],,nannofossil ooze,nannofossil ooze,,GLEY 1 3/N (very dark gray),slightly consolidated [B84],clay [W22_1],1.0,fine sand [W22_2],4.0,well [2014],,,Pyrite rich,,,,massive [BJ84],heavy [DB86],3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,U1505,D,11,H,3,A
