Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology prefix,Lithology principal name,Lithology suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Diagenetic structure,Diagenetic constituent,Diagenetic constituent composition,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,File Data,Ship File Links,Shore File Links
361,U1476,A,23,23-5,H,5,A,0,150,211.2,212.7,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-6,H,6,A,0,150,212.7,214.2,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-7,H,7,A,0,71,214.2,214.91,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,23,23-CC,H,CC,A,0,28,214.91,215.19,2,,nannofossil ooze [2014],with clay,nannofossil ooze,nannofossil ooze with clay,nannofossil ooze with clay,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-1,H,1,A,0,150,214.7,216.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-2,H,2,A,0,150,216.2,217.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-3,H,3,A,0,150,217.7,219.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-4,H,4,A,0,150,219.2,220.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-5,H,5,A,0,150,220.7,222.2,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-6,H,6,A,0,150,222.2,223.7,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-7,H,7,A,0,65,223.7,224.35,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
361,U1476,A,24,24-CC,H,CC,A,0,17,224.35,224.52,2,,nannofossil ooze [2014],with silt,nannofossil ooze,nannofossil ooze with silt,nannofossil ooze with silt,greenish gray,GLEY 1 6/10Y (greenish gray),unconsolidated [2014],clay [W22_1],1,medium sand [W22_2],5,diagenetic stratification,,,,,,,burrows,strong,3,,mineral,pyrite,,,,,,
