Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Lithology lithification,Lithology ave. grain size class,Lithology ave. grain size rank [read only],Lithology max. grain size class,Lithology max. grain size rank [read only],General interval comment,Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Sorting,Grading,Sedimentary structure,Bioturbation intensity,Bioturbation intensity rank [read only],Lithological asseccories,Diagenetic structure,Macrofossil,Macrofossil abundance name,Clasts (>2 mm) DOMINANT,Clasts (>2 mm) 2ND ORDER,Clasts (>2 mm) 3ND ORDER,Lithic clasts (>2 mm) DOMINANT,DOMINANT lithic roundness,Lithic clasts (>2 mm) 2ND ORDER,2ND lithic roundness,Lithic clasts (>2 mm) 3RD ORDER,3RD lithic roundness,Vitric clasts (>2 mm) DOMINANT,DOMINANT vitric roundness,Vitric clasts (>2 mm) 2ND ORDER,2ND vitric roundness,Vitric clasts (>2 mm) 3RD ORDER,3RD vitric roundness,Crystals (>2 mm) DOMINANT,DOMINANT crystal roundness,Crystals (>2 mm) 2ND ORDER,2ND crystal roundness,Crystals (>2 mm) 3RD ORDER,3RD crystal roundness,Clast comments,"Matrix, fines (<2 mm) DOMINANT","Matrix, fines (<2 mm) 2ND ORDER","Matrix, fines (<2 mm) 3ND ORDER",Matrix sorting,Matrix comments,File Data,Shore File Links,Extra Sample ID Data
351-U1438E-32R-CC-A,351,U1438,E,32,32-CC,R,CC,A,0,31,1145.21,1145.52,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,,,gradational,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-32R-CC-A,351,U1438,E,32,32-CC,R,CC,A,31,35,1145.52,1145.56,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,coarse sand [W22_2],6,granule [W22_2],8,,,,,,well [2014],,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-1-A,351,U1438,E,33,33-1,R,1,A,0,19,1148.4,1148.59,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,coarse sand [W22_2],6,granule [W22_2],8,,,sharp,inclined,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-1-A,351,U1438,E,33,33-1,R,1,A,19,73,1148.59,1149.13,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,,,sharp,inclined,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-1-A,351,U1438,E,33,33-1,R,1,A,73,93,1149.13,1149.33,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,granule [W22_2],8,,,wavy,,,well [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-1-A,351,U1438,E,33,33-1,R,1,A,93,113,1149.33,1149.53,,,,,tuffaceous,breccia-conglomerate [2014b],,tuffaceous breccia-conglomerate,tuffaceous breccia-conglomerate,breccia-conglomerate,,,5G 5/2 (grayish green),,granule [W22_2],8,pebble [W22_2],9,,,,,,moderate [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-1-A,351,U1438,E,33,33-1,R,1,A,113,129,1149.53,1149.69,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 5/2 (grayish green),,clay [W22_1],1,silt [W22_1],2,,irregular,sharp,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-1-A,351,U1438,E,33,33-1,R,1,A,129,150,1149.69,1149.9,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,very coarse sand [W22_2],7,pebble [W22_2],9,,,,,,moderate [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,0,31,1149.9,1150.21,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,pebble [W22_2],9,,irregular,sharp,horizontal,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,31,46,1150.21,1150.36,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,,,gradational,,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,46,51,1150.36,1150.41,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,very coarse sand [W22_2],7,pebble [W22_2],9,,,sharp,horizontal,,poor [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,51,81,1150.41,1150.71,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,,,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,81,93,1150.71,1150.83,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 5/2 (grayish green),,clay [W22_1],1,silt [W22_1],2,,,gradational,,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,93,140,1150.83,1151.3,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,fine sandstone layers at 102-107cm and 119-126cm,,gradational,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-2-A,351,U1438,E,33,33-2,R,2,A,140,150,1151.3,1151.4,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,coarse sand [W22_2],6,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-3-A,351,U1438,E,33,33-3,R,3,A,0,14,1151.4,1151.54,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,coarse sand [W22_2],6,,,sharp,horizontal,,moderate [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-3-A,351,U1438,E,33,33-3,R,3,A,14,20,1151.54,1151.6,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 5/2 (grayish green),,clay [W22_1],1,silt [W22_1],2,,,sharp,inclined,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-3-A,351,U1438,E,33,33-3,R,3,A,20,95,1151.6,1152.35,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,,,gradational,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-3-A,351,U1438,E,33,33-3,R,3,A,95,138,1152.35,1152.78,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,granule [W22_2],8,,,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-3-A,351,U1438,E,33,33-3,R,3,A,138,150,1152.78,1152.9,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,coarse sand [W22_2],6,very coarse sand [W22_2],7,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-4-A,351,U1438,E,33,33-4,R,4,A,0,13,1152.9,1153.03,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,coarse sand [W22_2],6,coarse sand [W22_2],6,,,sharp,horizontal,,well [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-4-A,351,U1438,E,33,33-4,R,4,A,13,23,1153.03,1153.13,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 5/2 (grayish green),,clay [W22_1],1,silt [W22_1],2,,,sharp,horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-4-A,351,U1438,E,33,33-4,R,4,A,23,42,1153.13,1153.32,,,,,,,,,,,,,,,,,,,,,,,,,,planar lamination,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-4-A,351,U1438,E,33,33-4,R,4,A,23,93,1153.13,1153.83,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,medium sand [W22_2],5,pebble [W22_2],9,,,wavy,,,moderate [2014],normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-4-A,351,U1438,E,33,33-4,R,4,A,93,134,1153.83,1154.24,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 5/2 (grayish green),,clay [W22_1],1,silt [W22_1],2,basal contact is brecciated,irregular,,,,,,planar lamination,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-4-A,351,U1438,E,33,33-4,R,4,A,134,151,1154.24,1154.41,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,fine sand [W22_2],4,"sedimentary breccia, mud clasts in the siltstone",,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-5-A,351,U1438,E,33,33-5,R,5,A,0,85,1154.41,1155.26,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 5/2 (grayish green),,coarse sand [W22_2],6,pebble [W22_2],9,,,,,,moderate [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-5-A,351,U1438,E,33,33-5,R,5,A,85,88,1155.26,1155.29,,,,,tuffaceous,mudstone [2014],,tuffaceous mudstone,tuffaceous mudstone,mudstone,,,5G 5/2 (grayish green),,clay [W22_1],1,silt [W22_1],2,,,sharp,horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-5-A,351,U1438,E,33,33-5,R,5,A,88,105,1155.29,1155.46,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),,coarse sand [W22_2],6,pebble [W22_2],9,,,sharp,horizontal,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-6-A,351,U1438,E,33,33-6,R,6,A,0,145,1155.46,1156.91,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 5/2 (grayish green),,granule [W22_2],8,pebble [W22_2],9,,,,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-33R-7-A,351,U1438,E,33,33-7,R,7,A,0,106,1156.91,1157.97,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 5/2 (grayish green),,granule [W22_2],8,pebble [W22_2],9,,,,,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-1-A,351,U1438,E,34,34-1,R,1,A,0,3,1158.1,1158.13,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-1-A,351,U1438,E,34,34-1,R,1,A,3,40,1158.13,1158.5,,,,,tuffaceous,breccia-conglomerate [2014b],,tuffaceous breccia-conglomerate,tuffaceous breccia-conglomerate,breccia-conglomerate,,,5G 5/2 (grayish green),consolidated [2014],granule [W22_2],8,pebble [W22_2],9,max grain size 8 mm,planar,wavy,horizontal,,poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-1-A,351,U1438,E,34,34-1,R,1,A,40,150,1158.5,1159.6,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,max grain size 30 mm,,,,thick bed [B01],poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-2-A,351,U1438,E,34,34-2,R,2,A,0,123,1159.6,1160.83,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 5/2 (grayish green),consolidated [2014],coarse sand [W22_2],6,pebble [W22_2],9,,,,,thick bed [B01],poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-3-A,351,U1438,E,34,34-3,R,3,A,0,150,1160.83,1162.33,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 5/2 (grayish green),consolidated [2014],coarse sand [W22_2],6,pebble [W22_2],9,max grain size 15 mm,,,,thick bed [B01],poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-4-A,351,U1438,E,34,34-4,R,4,A,0,81,1162.33,1163.14,,,,,tuffaceous,medium to coarse sandstone [2014],with gravel [2014b],tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone with gravel,medium to coarse sandstone with gravel,,,5G 5/2 (grayish green),consolidated [2014],coarse sand [W22_2],6,pebble [W22_2],9,max grain size 5 mm,planar,gradational,horizontal,thick bed [B01],poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-4-A,351,U1438,E,34,34-4,R,4,A,81,97,1163.14,1163.3,,,,,tuffaceous,breccia-conglomerate [2014b],,tuffaceous breccia-conglomerate,tuffaceous breccia-conglomerate,breccia-conglomerate,,,5G 5/2 (grayish green),consolidated [2014],granule [W22_2],8,pebble [W22_2],9,max grain size 8 mm,planar,sharp,horizontal,thick bed [B01],poor [2014],,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-4-A,351,U1438,E,34,34-4,R,4,A,97,112,1163.3,1163.45,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,0,9,1163.46,1163.55,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,9,53,1163.55,1163.99,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,planar,gradational,horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,53,97,1163.99,1164.43,,,,,tuffaceous,medium to coarse sandstone [2014],,tuffaceous medium to coarse sandstone,tuffaceous medium to coarse sandstone,medium to coarse sandstone,,,5G 5/2 (grayish green),consolidated [2014],medium sand [W22_2],5,granule [W22_2],8,max grain size 3 mm,planar,sharp,horizontal,,poor [2014],reversely graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,75,78,1164.21,1164.24,,,,,,,,,,,,,,,,,,,,,,,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,97,113,1164.43,1164.59,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,sharp,horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,113,146,1164.59,1164.92,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,very fine sand [W22_2],3,,planar,gradational,horizontal,,,normally graded,cross-lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-5-A,351,U1438,E,34,34-5,R,5,A,146,152,1164.92,1164.98,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-6-A,351,U1438,E,34,34-6,R,6,A,0,22,1164.98,1165.2,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,very fine sand [W22_2],3,,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-6-A,351,U1438,E,34,34-6,R,6,A,22,39,1165.2,1165.37,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-6-A,351,U1438,E,34,34-6,R,6,A,39,70,1165.37,1165.68,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,fine sand [W22_2],4,,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-6-A,351,U1438,E,34,34-6,R,6,A,70,80,1165.68,1165.78,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,planar,sharp,horizontal,,,normally graded,cross-lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-6-A,351,U1438,E,34,34-6,R,6,A,80,137,1165.78,1166.35,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,very fine sand [W22_2],3,,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-6-A,351,U1438,E,34,34-6,R,6,A,137,151,1166.35,1166.49,,,,,tuffaceous,fine sandstone [2014],,tuffaceous fine sandstone,tuffaceous fine sandstone,fine sandstone,,,5G 5/2 (grayish green),consolidated [2014],fine sand [W22_2],4,medium sand [W22_2],5,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-7-A,351,U1438,E,34,34-7,R,7,A,0,25,1166.49,1166.74,,,,,tuffaceous,medium to coarse sand [2014],,tuffaceous medium to coarse sand,tuffaceous medium to coarse sand,medium to coarse sand,,,5G 5/2 (grayish green),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-7-A,351,U1438,E,34,34-7,R,7,A,25,37,1166.74,1166.86,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,very fine sand [W22_2],3,,planar,gradational,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-7-A,351,U1438,E,34,34-7,R,7,A,37,91,1166.86,1167.4,,,,,tuffaceous,medium to coarse sand [2014],,tuffaceous medium to coarse sand,tuffaceous medium to coarse sand,medium to coarse sand,,,5G 5/2 (grayish green),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,planar,sharp,horizontal,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-7-A,351,U1438,E,34,34-7,R,7,A,60,61,1167.09,1167.1,,,,,,,,,,,,,,,,,,,,,,,,,,cross-lamination,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-7-A,351,U1438,E,34,34-7,R,7,A,91,94,1167.4,1167.43,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,very fine sand [W22_2],3,,planar,sharp,horizontal,,,,,slight,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-7-A,351,U1438,E,34,34-7,R,7,A,94,123,1167.43,1167.72,,,,,tuffaceous,medium to coarse sand [2014],,tuffaceous medium to coarse sand,tuffaceous medium to coarse sand,medium to coarse sand,,,5G 5/2 (grayish green),consolidated [2014],medium sand [W22_2],5,coarse sand [W22_2],6,,,,,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-34R-CC-A,351,U1438,E,34,34-CC,R,CC,A,0,8,1167.72,1167.8,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),consolidated [2014],silt [W22_1],2,very fine sand [W22_2],3,,,,,,,,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-35R-1-A,351,U1438,E,35,35-1,R,1,A,0,34,1167.8,1168.14,,,,,tuffaceous,siltstone [2014],with sand [2014],tuffaceous siltstone,tuffaceous siltstone with sand,siltstone with sand,,,5G 5/2 (grayish green),,silt [W22_1],2,coarse sand [W22_2],6,Sandstone at base,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-35R-1-A,351,U1438,E,35,35-1,R,1,A,34,54,1168.14,1168.34,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,,,,planar,sharp,horizontal,,,normally graded,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-35R-1-A,351,U1438,E,35,35-1,R,1,A,54,76,1168.34,1168.56,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,,,,planar,sharp,horizontal,,,normally graded,,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-35R-1-A,351,U1438,E,35,35-1,R,1,A,76,101,1168.56,1168.81,,,,,tuffaceous,siltstone [2014],,tuffaceous siltstone,tuffaceous siltstone,siltstone,,,5G 5/2 (grayish green),,silt [W22_1],2,,,,planar,gradational,horizontal,,,,planar lamination,none,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351-U1438E-35R-1-A,351,U1438,E,35,35-1,R,1,A,101,128,1168.81,1169.08,,,,,tuffaceous,siltstone [2014],with sand [2014],tuffaceous siltstone,tuffaceous siltstone with sand,siltstone with sand,,,5G 5/2 (grayish green),,silt [W22_1],2,medium sand [W22_2],5,Sandstone at base,planar,sharp,horizontal,,,,planar lamination,moderate,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
