Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ lith. Abundance (%),MAJ lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1410B-15H-5-A,342,U1410,B,15,15-5,H,5,A,8.0,28.0,125.38,125.58,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,"""base sharp and """"tilted""""""",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-15H-5-A,342,U1410,B,15,15-5,H,5,A,28.0,150.0,125.58,126.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"Zoophycos burrows, greenish bands at 31-32, 67-68 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-15H-6-A,342,U1410,B,15,15-6,H,6,A,0.0,37.0,126.8,127.17,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-15H-6-A,342,U1410,B,15,15-6,H,6,A,37.0,83.0,127.17,127.63,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-15H-6-A,342,U1410,B,15,15-6,H,6,A,83.0,99.0,127.63,127.79,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"3 cm thick greenish band (5G 4/1)  marks the top, gets gradually paler towards the bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-15H-6-A,342,U1410,B,15,15-6,H,6,A,99.0,140.0,127.79,128.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-15H-7-A,342,U1410,B,15,15-7,H,7,A,0.0,53.0,128.2,128.86,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, grenish layer occur",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-1-A,342,U1410,B,16,16-1,H,1,A,0.0,123.0,128.8,130.03,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"somewhat paler between 40-58 cm: heavily mottled in the darker intervals, layers of disseminated sulfides, green layer at 86-87 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-1-A,342,U1410,B,16,16-1,H,1,A,123.0,139.0,130.03,130.19,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-1-A,342,U1410,B,16,16-1,H,1,A,139.0,150.0,130.19,130.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-2-A,342,U1410,B,16,16-2,H,2,A,0.0,32.0,130.3,130.62,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"sharp base with disseminated sulfides - hiatus?, 4-11 cm: several distinct greenish layers",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-2-A,342,U1410,B,16,16-2,H,2,A,32.0,150.0,130.62,131.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,several cm-sized patches of disseminated sulfides,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-3-A,342,U1410,B,16,16-3,H,3,A,0.0,8.0,131.8,131.88,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-3-A,342,U1410,B,16,16-3,H,3,A,8.0,25.0,131.88,132.05,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-3-A,342,U1410,B,16,16-3,H,3,A,25.0,81.0,132.05,132.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish bands on top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-3-A,342,U1410,B,16,16-3,H,3,A,81.0,110.0,132.61,132.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-3-A,342,U1410,B,16,16-3,H,3,A,110.0,144.0,132.9,133.24,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,two distinct greenish bands on top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-3-A,342,U1410,B,16,16-3,H,3,A,144.0,150.0,133.24,133.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-4-A,342,U1410,B,16,16-4,H,4,A,0.0,35.0,133.3,133.65,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-4-A,342,U1410,B,16,16-4,H,4,A,35.0,115.0,133.65,134.45,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish bands on top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-4-A,342,U1410,B,16,16-4,H,4,A,115.0,138.0,134.45,134.68,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-4-A,342,U1410,B,16,16-4,H,4,A,138.0,150.0,134.68,134.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-5-A,342,U1410,B,16,16-5,H,5,A,0.0,30.0,134.8,135.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-5-A,342,U1410,B,16,16-5,H,5,A,30.0,64.0,135.1,135.44,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-5-A,342,U1410,B,16,16-5,H,5,A,64.0,132.0,135.44,136.12,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,92-119 cm several greenish bands,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-5-A,342,U1410,B,16,16-5,H,5,A,132.0,151.0,136.12,136.31,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-6-A,342,U1410,B,16,16-6,H,6,A,0.0,10.0,136.31,136.41,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-6-A,342,U1410,B,16,16-6,H,6,A,10.0,57.0,136.41,136.88,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish bands on top
",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-6-A,342,U1410,B,16,16-6,H,6,A,57.0,91.0,136.88,137.22,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-16H-6-A,342,U1410,B,16,16-6,H,6,A,91.0,151.0,137.22,137.82,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-7-A,342,U1410,B,16,16-7,H,7,A,0.0,60.0,137.82,138.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, less distinct greenish level at the bottom",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-16H-CC-A,342,U1410,B,16,16-CC,H,CC,A,0.0,28.0,138.42,138.82,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-1-A,342,U1410,B,17,17-1,H,1,A,0.0,110.0,138.3,139.4,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"somewhat darker in uppermost 30 cm, moderately mottled, greenish intervals from 87-90-93-95 cm, bioturbation, grayish-brown patches and thin horizontal layer of disseminated sulfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-2-A,342,U1410,B,17,17-2,H,2,A,0.0,100.0,139.4,140.4,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-3-A,342,U1410,B,17,17-3,H,3,A,0.0,150.0,140.4,141.9,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,moderately mottled several cm-sized patches of brownish-gray patches and blebs,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-4-A,342,U1410,B,17,17-4,H,4,A,0.0,18.0,141.9,142.08,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,sharp lower contact - hiatus?,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-4-A,342,U1410,B,17,17-4,H,4,A,18.0,149.0,142.08,143.39,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-5-A,342,U1410,B,17,17-5,H,5,A,0.0,98.0,143.39,144.37,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-5-A,342,U1410,B,17,17-5,H,5,A,98.0,150.0,144.37,144.89,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-6-A,342,U1410,B,17,17-6,H,6,A,0.0,150.0,144.89,146.39,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-7-A,342,U1410,B,17,17-7,H,7,A,0.0,55.0,146.39,146.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,vertical flow structure (disturbance),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-17H-CC-A,342,U1410,B,17,17-CC,H,CC,A,0.0,58.0,146.94,147.62,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,vertical flow structure (disturbance),,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-1-A,342,U1410,B,18,18-1,H,1,A,26.0,41.0,148.06,148.21,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,sharp basal contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-1-A,342,U1410,B,18,18-1,H,1,A,41.0,82.0,148.21,148.62,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"chaotic interval, gradually gettting paler from top to bottom, reworking; sharp basal contact",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-1-A,342,U1410,B,18,18-1,H,1,A,82.0,99.0,148.62,148.79,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-1-A,342,U1410,B,18,18-1,H,1,A,99.0,119.0,148.79,148.99,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"vertical, 10 cm long sulfide patch (N 3/1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-1-A,342,U1410,B,18,18-1,H,1,A,119.0,128.0,148.99,149.08,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,sharp basal contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-1-A,342,U1410,B,18,18-1,H,1,A,128.0,150.0,149.08,149.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-2-A,342,U1410,B,18,18-2,H,2,A,0.0,43.0,149.3,149.73,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,heavily mottled with brownish disseminated sulfide patches,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-2-A,342,U1410,B,18,18-2,H,2,A,58.0,150.0,149.88,150.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-3-A,342,U1410,B,18,18-3,H,3,A,0.0,28.0,150.8,151.08,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-3-A,342,U1410,B,18,18-3,H,3,A,28.0,94.0,151.08,151.74,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"very homogenous, no blebs or patches",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-3-A,342,U1410,B,18,18-3,H,3,A,94.0,130.0,151.74,152.1,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-3-A,342,U1410,B,18,18-3,H,3,A,130.0,150.0,152.1,152.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-4-A,342,U1410,B,18,18-4,H,4,A,0.0,34.0,152.3,152.64,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-18H-4-A,342,U1410,B,18,18-4,H,4,A,34.0,100.0,152.64,153.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,several greenish layers in the upper part,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-5-A,342,U1410,B,18,18-5,H,5,A,0.0,31.0,153.3,153.61,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410B-18H-5-A,342,U1410,B,18,18-5,H,5,A,31.0,63.0,153.61,153.93,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,several greenish layers in the upper part,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-18H-CC-A,342,U1410,B,18,18-CC,H,CC,A,0.0,16.0,153.93,154.2,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-1-A,342,U1410,B,19,19-1,X,1,A,0.0,35.0,153.8,154.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,"Section moderately burrowed throughout, burrow traces are often represented by sullfides",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-1-A,342,U1410,B,19,19-1,X,1,A,35.0,128.0,154.15,155.08,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410B-19X-1-A,342,U1410,B,19,19-1,X,1,A,128.0,150.0,155.08,155.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-2-A,342,U1410,B,19,19-2,X,2,A,0.0,17.0,155.3,155.47,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,base heavily burrowed down to the center of the following unit,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410B-19X-2-A,342,U1410,B,19,19-2,X,2,A,17.0,134.0,155.47,156.64,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,high trace fossil diversity,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410B-19X-2-A,342,U1410,B,19,19-2,X,2,A,134.0,150.0,156.64,156.8,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410B-19X-3-A,342,U1410,B,19,19-3,X,3,A,0.0,47.0,156.8,157.27,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"sharp basal contact, foram sand layer at the base",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-3-A,342,U1410,B,19,19-3,X,3,A,47.0,92.0,157.27,157.72,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 8/1 (light greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-3-A,342,U1410,B,19,19-3,X,3,A,92.0,150.0,157.72,158.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,complete_339 [DB91],6,,nearly no burrows identified,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-4-A,342,U1410,B,19,19-4,X,4,A,0.0,150.0,158.3,159.8,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"high trace fossil diversity, well-preserved Zoophycos burrows; 93-105 cm: heavily burrowed, microfaults probably due to biscuiting",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-5-A,342,U1410,B,19,19-5,X,5,A,0.0,19.0,159.8,159.99,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,complete_339 [DB91],6,,very homogenous,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-5-A,342,U1410,B,19,19-5,X,5,A,19.0,66.0,159.99,160.46,,clay [Leg339],with nannofossils [Leg339],clay  with nannofossils ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,sharp basal contact,,,,,,,,,,,,,,,,,,,,,,,,,,,,clay ,clay   with nannofossils ,,,,,,
342-U1410B-19X-5-A,342,U1410,B,19,19-5,X,5,A,66.0,108.0,160.46,160.88,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-5-A,342,U1410,B,19,19-5,X,5,A,108.0,150.0,160.88,161.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-6-A,342,U1410,B,19,19-6,X,6,A,0.0,42.0,161.3,161.72,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-6-A,342,U1410,B,19,19-6,X,6,A,42.0,69.0,161.72,161.99,,nannofossil ooze [Leg339],,nannofossil ooze ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410B-19X-6-A,342,U1410,B,19,19-6,X,6,A,69.0,91.0,161.99,162.21,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410B-19X-7-A,342,U1410,B,19,19-7,X,7,A,0.0,55.0,162.21,162.76,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,complete_339 [DB91],6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
