Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data
371-U1509A-48R-2-A,0,95,433.6,434.55,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/10GY (dark greenish gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-48R-3-A,0,130,434.75,436.05,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-48R-CC-A,0,14,436.05,436.19,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/10GY (dark greenish gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-1-A,0,150,441.7,443.2,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,Core condition very poor. Bioturbation dominated by Phycosiphon and Planolites style burrows.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-2-A,0,150,443.2,444.7,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 3/N (very dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Core condition very poor. Bioturbation dominated by Phycosiphon and Nereites style burrows. Scattered mm-sized benthic and planktic foraminifera are observed, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-3-A,0,153,444.7,446.23,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Core condition very poor. Bioturbation dominated by Phycosiphon and Nereites style burrows. Scattered mm-sized benthic and planktic foraminifera are observed, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-4-A,0,147,446.23,447.7,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Core condition very poor. Bioturbation dominated by Phycosiphon and Nereites style burrows. Scattered mm-sized benthic and planktic foraminifera are observed, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-5-A,0,147,447.7,449.17,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Core condition very poor. Bioturbation dominated by Phycosiphon and Nereites style burrows. Scattered mm-sized benthic and planktic foraminifera (including Nodosaria sp) are observed, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-6-A,0,132,449.17,450.49,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Core condition very poor. Bioturbation dominated by Phycosiphon and Nereites style burrows. Scattered mm-sized benthic and planktic foraminifera are observed, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-49R-CC-A,0,9,450.49,450.58,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Core condition very poor. Bioturbation dominated by Phycosiphon and Nereites style burrows. Scattered mm-sized benthic and planktic foraminifera are observed, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-1-A,0,150,451.3,452.8,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-2-A,0,150,452.8,454.3,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-3-A,0,114,454.3,455.44,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-4-A,0,100,455.44,456.44,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-5-A,0,149,456.64,458.13,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-6-A,0,97,458.13,459.1,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-50R-CC-A,0,12,459.1,459.22,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,"Scattered benthic and planktic foraminifera are observed macroscopically, in places clustered within burrows.",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-51R-1-A,0,132,460.9,462.22,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-51R-2-A,0,109,462.22,463.31,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-51R-3-A,0,89,463.31,464.2,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-51R-CC-A,0,20,464.2,464.4,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-1-A,0,149,470.5,471.99,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-2-A,0,150,471.99,473.49,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-3-A,0,150,473.49,474.99,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-4-A,0,150,474.99,476.49,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-5-A,0,101,476.49,477.5,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-6-A,0,120,477.69,478.89,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-7-A,0,52,478.89,479.41,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-52R-CC-A,0,13,479.41,479.54,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,heavy [DB91],4,tilting is 10-15 degrees. High angle fracturing occurs at ~70 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-53R-1-A,0,131,480,481.31,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,"Slight decrease in bioturbation compared to Core 1509A-52R, as well as lighter color",,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-53R-2-A,0,113,481.31,482.44,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-53R-3-A,0,123,482.44,483.67,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-53R-4-A,0,151,483.67,485.18,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-53R-5-A,0,115,485.18,486.33,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-53R-CC-A,0,15,486.33,486.48,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-54R-1-A,0,146,489.6,491.06,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-54R-2-A,0,135,491.06,492.41,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-54R-3-A,0,133,492.41,493.74,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-54R-CC-A,0,11,493.74,493.85,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-55R-1-A,0,141,499.2,500.61,,,,,nannofossil-rich [2014b],claystone [USGS],with silt [2014],nannofossil-rich claystone with silt,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone with silt,,,
371-U1509A-55R-2-A,0,118,500.61,501.79,,,,,nannofossil-rich [2014b],claystone [USGS],,nannofossil-rich claystone,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone,,,
371-U1509A-56R-1-A,0,137,508.8,510.17,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-56R-2-A,0,139,510.17,511.56,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-56R-3-A,0,143,511.56,512.99,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-56R-4-A,0,135,512.99,514.34,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,Thick (1 cm) planar mass (fracture fill?) of pyrite from 120-134 cm.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-56R-5-A,0,121,514.34,515.55,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-56R-6-A,0,126,515.75,517.01,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-56R-CC-A,0,15,517.01,517.16,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 10-15 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-1-A,0,147,518.4,519.87,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-2-A,0,148,519.87,521.35,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-3-A,0,138,521.35,522.73,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees. cherty nodule at ~44cm. scattered bioclast observed macroscopically at ~73cm,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-4-A,0,131,522.73,524.04,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-5-A,0,143,524.04,525.47,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-6-A,0,94,525.47,526.41,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-57R-CC-A,0,9,526.41,526.5,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-58R-1-A,0,146,528,529.46,,,,,nannofossil-rich [2014b],claystone [USGS],,nannofossil-rich claystone,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone,,,
371-U1509A-58R-2-A,0,129,529.46,530.75,,,,,nannofossil-rich [2014b],claystone [USGS],,nannofossil-rich claystone,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone,,,
371-U1509A-58R-3-A,0,130,530.75,532.05,,,,,nannofossil-rich [2014b],claystone [USGS],,nannofossil-rich claystone,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone,,,
371-U1509A-58R-4-A,0,150,532.05,533.55,,,,,nannofossil-rich [2014b],claystone [USGS],,nannofossil-rich claystone,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone,,,
371-U1509A-58R-5-A,0,124,533.55,534.79,,,,,nannofossil-rich [2014b],claystone [USGS],,nannofossil-rich claystone,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,nannofossil-rich claystone,claystone,,,
371-U1509A-58R-6-A,0,94,534.79,535.73,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,1 cm-thick pyrite layers at 55-62 cm. tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-58R-CC-A,0,22,535.73,535.95,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-59R-1-A,0,125,537.6,538.85,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-59R-2-A,0,142,538.85,540.27,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,1 cm-thick pyrite layers at 130cm. tilting is 5-10 degrees.,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-59R-3-A,0,143,540.27,541.7,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-59R-4-A,0,105,541.7,542.75,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,Pyritic vein from 17 to 43cm. Interval entirely destroyed,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-59R-5-A,0,68,542.75,543.43,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,Pyritic vein throughout the section,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-59R-CC-A,0,11,543.43,543.54,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-1-A,0,124,547.2,548.44,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-2-A,0,149,548.44,549.93,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-3-A,0,148,549.93,551.41,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-4-A,0,142,551.41,552.83,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-5-A,0,147,552.83,554.3,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-6-A,0,132,554.3,555.62,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-60R-CC-A,0,9,555.62,555.71,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-1-A,0,143,556.8,558.23,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-2-A,0,138,558.23,559.61,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-3-A,0,119,559.61,560.8,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-4-A,0,149,560.8,562.29,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-5-A,0,129,562.29,563.58,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-6-A,0,74,563.58,564.32,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-61R-CC-A,0,11,564.32,564.43,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 5/N (gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-62R-1-A,0,148,566.3,567.78,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-62R-2-A,0,142,567.78,569.2,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-62R-3-A,0,137,569.2,570.57,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
371-U1509A-62R-4-A,0,119,570.57,571.76,,,,,,claystone [USGS],with nannofossils [2014],claystone with nannofossils,,,GLEY 1 4/N (dark gray),,,,,,clay [W22_1],1,,,moderate [B06],3,,,,,,,,,,,claystone,claystone with nannofossils,,,
