Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data,Extra Sample ID Data
342-U1407A-30X-4-A,342,U1407,A,30,30-4,X,4,A,0,130,255.6,256.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-5-A,342,U1407,A,30,30-5,X,5,A,0,103,256.9,257.93,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-5-A,342,U1407,A,30,30-5,X,5,A,103,105,257.93,257.95,,chert [MMK88],,chert ,10YR 5/4 (yellowish brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1407A-30X-5-A,342,U1407,A,30,30-5,X,5,A,105,109,257.95,258.09,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-6-A,342,U1407,A,30,30-6,X,6,A,0,25,258.09,258.34,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-6-A,342,U1407,A,30,30-6,X,6,A,25,33,258.34,258.42,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/8 (yellow),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,,
342-U1407A-30X-6-A,342,U1407,A,30,30-6,X,6,A,33,103,258.42,259.12,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-30X-CC-A,342,U1407,A,30,30-CC,X,CC,A,0,20,259.12,259.37,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-1-A,342,U1407,A,31,31-1,X,1,A,0,150,260.7,262.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-2-A,342,U1407,A,31,31-2,X,2,A,0,150,262.2,263.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-2-A,342,U1407,A,31,31-2,X,2,A,126,126.5,263.46,263.465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,belemnite,,,,,,,,,,
342-U1407A-31X-3-A,342,U1407,A,31,31-3,X,3,A,0,143,263.7,265.13,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-3-A,342,U1407,A,31,31-3,X,3,A,143,145,265.13,265.15,,chert [MMK88],,chert ,10YR 5/4 (yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,,
342-U1407A-31X-3-A,342,U1407,A,31,31-3,X,3,A,145,150,265.15,265.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-4-A,342,U1407,A,31,31-4,X,4,A,0,141,265.2,266.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,with thin (<2 cm) layers of yellowish and pinkish-stained,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-5-A,342,U1407,A,31,31-5,X,5,A,0,60,266.7,267.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,,
342-U1407A-31X-5-A,342,U1407,A,31,31-5,X,5,A,33.5,34,267.035,267.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,belemnite,,,,,,,,,,
342-U1407A-31X-5-A,342,U1407,A,31,31-5,X,5,A,60,110,267.3,267.8,,sandstone [Leg339],,sandstone ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandstone ,sandstone ,,,,,,,
342-U1407A-31X-6-A,342,U1407,A,31,31-6,X,6,A,0,43,267.8,268.23,,sandstone [Leg339],,sandstone ,10YR 8/1 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandstone ,sandstone ,,,,,,,
342-U1407A-31X-6-A,342,U1407,A,31,31-6,X,6,A,43,68,268.23,268.48,,sandstone [Leg339],,sandstone ,10YR 8/4 (very pale brown),,,,moderate_339 [DB91],4,,with rust-colored staining and concentrations of opaques,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandstone ,sandstone ,,,,,,,
342-U1407A-31X-6-A,342,U1407,A,31,31-6,X,6,A,49,49.5,268.29,268.295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,belemnite,,,,,,,,,,
342-U1407A-31X-CC-A,342,U1407,A,31,31-CC,X,CC,A,0,6,268.48,268.54,,sandstone [Leg339],,sandstone ,10YR 8/4 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandstone ,sandstone ,,,,,,,
342-U1407A-32X-CC-A,342,U1407,A,32,32-CC,X,CC,A,0,6,270.3,270.36,,limestone,with biogenic carbonate [Leg339],limestone with biogenic carbonate ,N 8 (white),,,,,,,"reef deposits: fossiliferous (brachiopods, gastropods imprint) limestone",,,,,,,,,,,,,,,,,,,,,,,,,,,,limestone,limestone  with biogenic carbonate ,,,,,,,
342-U1407A-33X-CC-A,342,U1407,A,33,33-CC,X,CC,A,0,12,279.9,280.02,,limestone [MMK88],,limestone ,10YR 8/4 (very pale brown),,,,,,,limestone (fall-in) with chert fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,limestone ,limestone ,,,,,,,
342-U1407A-34X-CC-A,342,U1407,A,34,34-CC,X,CC,A,0,9,289.5,289.59,,limestone,,limestone,N 8 (white),,,,,,,Limestone with chert fragments,,,,,,,,,,,,,,,,,,,,,,,,,,,,limestone,limestone,,,,,,,
342-U1407A-35X-CC-A,342,U1407,A,35,35-CC,X,CC,A,0,8,299.1,299.18,,limestone,with biogenic carbonate [Leg339],limestone with biogenic carbonate ,N 8 (white),,,,,,,"reef deposits: fossiliferous (brachiopods, gastropods imprint) limestone",,,,,,,,,,,,,,,,,,,,,,,,,,,,limestone,limestone  with biogenic carbonate ,,,,,,,
