Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. Abundance (%),MAJ Lith. Ave. grain size,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,File Data
342-U1407C-21X-4-A,342,U1407,C,21,21-4,X,4,A,128.0,150.0,190.38,190.6,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-5-A,342,U1407,C,21,21-5,X,5,A,0.0,150.0,190.6,192.1,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-6-A,342,U1407,C,21,21-6,X,6,A,0.0,131.0,192.1,193.41,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-7-A,342,U1407,C,21,21-7,X,7,A,0.0,56.0,193.41,193.97,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-21X-CC-A,342,U1407,C,21,21-CC,X,CC,A,0.0,15.0,193.97,194.21,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/4 (light yellowish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-1-A,342,U1407,C,22,22-1,X,1,A,15.0,150.0,193.25,194.6,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-2-A,342,U1407,C,22,22-2,X,2,A,0.0,150.0,194.6,196.1,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-3-A,342,U1407,C,22,22-3,X,3,A,0.0,12.0,196.1,196.22,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-3-A,342,U1407,C,22,22-3,X,3,A,12.0,24.0,196.22,196.34,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-3-A,342,U1407,C,22,22-3,X,3,A,24.0,118.0,196.34,197.28,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-3-A,342,U1407,C,22,22-3,X,3,A,118.0,150.0,197.28,197.6,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-4-A,342,U1407,C,22,22-4,X,4,A,0.0,150.0,197.6,199.1,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-5-A,342,U1407,C,22,22-5,X,5,A,0.0,86.0,199.1,199.96,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-22X-CC-A,342,U1407,C,22,22-CC,X,CC,A,0.0,13.0,199.96,200.25,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 6/2 (light brownish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-23X-1-A,342,U1407,C,23,23-1,X,1,A,18.0,150.0,202.88,204.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-2-A,342,U1407,C,23,23-2,X,2,A,0.0,150.0,204.2,205.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-3-A,342,U1407,C,23,23-3,X,3,A,0.0,120.0,205.7,206.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-3-A,342,U1407,C,23,23-3,X,3,A,120.0,140.0,206.9,207.1,sandy [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],sandy  nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-3-A,342,U1407,C,23,23-3,X,3,A,130.0,131.0,207.0,207.01,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,,,,,,,,cm-scale inoceramid fragment,,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-3-A,342,U1407,C,23,23-3,X,3,A,140.0,150.0,207.1,207.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-4-A,342,U1407,C,23,23-4,X,4,A,0.0,45.5,207.2,207.655,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-4-A,342,U1407,C,23,23-4,X,4,A,45.5,49.0,207.655,207.69,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 5/2 (grayish brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-4-A,342,U1407,C,23,23-4,X,4,A,49.0,64.0,207.69,207.84,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 8/2 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-23X-4-A,342,U1407,C,23,23-4,X,4,A,64.0,150.0,207.84,208.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-5-A,342,U1407,C,23,23-5,X,5,A,0.0,131.0,208.7,210.01,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-6-A,342,U1407,C,23,23-6,X,6,A,0.0,57.0,210.01,210.58,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-23X-CC-A,342,U1407,C,23,23-CC,X,CC,A,0.0,9.0,210.58,210.76,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-24X-1-A,342,U1407,C,24,24-1,X,1,A,11.0,150.0,209.31,210.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-24X-1-A,342,U1407,C,24,24-1,X,1,A,52.0,52.5,209.72,209.725,,,,,,,,,,,,inoceramid fragment,,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,
342-U1407C-24X-2-A,342,U1407,C,24,24-2,X,2,A,0.0,150.0,210.7,212.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-24X-3-A,342,U1407,C,24,24-3,X,3,A,0.0,150.0,212.2,213.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-24X-3-A,342,U1407,C,24,24-3,X,3,A,138.0,138.5,213.58,213.585,,,,,,,,,,,,inoceramid fragment,,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,
342-U1407C-24X-4-A,342,U1407,C,24,24-4,X,4,A,0.0,150.0,213.7,215.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-24X-4-A,342,U1407,C,24,24-4,X,4,A,147.0,147.5,215.17,215.175,,,,,,,,,,,,inoceramid fragment,,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,
342-U1407C-24X-5-A,342,U1407,C,24,24-5,X,5,A,0.0,110.0,215.2,216.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-24X-CC-A,342,U1407,C,24,24-CC,X,CC,A,0.0,9.0,216.3,216.58,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-25X-1-A,342,U1407,C,25,25-1,X,1,A,0.0,150.0,216.2,217.7,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-25X-2-A,342,U1407,C,25,25-2,X,2,A,0.0,150.0,217.7,219.2,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-25X-3-A,342,U1407,C,25,25-3,X,3,A,0.0,150.0,219.2,220.7,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-25X-4-A,342,U1407,C,25,25-4,X,4,A,0.0,150.0,220.7,222.2,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-25X-5-A,342,U1407,C,25,25-5,X,5,A,0.0,131.0,222.2,223.51,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-25X-6-A,342,U1407,C,25,25-6,X,6,A,0.0,63.0,223.51,224.14,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-25X-CC-A,342,U1407,C,25,25-CC,X,CC,A,0.0,22.0,224.14,224.41,,nannofossil chalk [Leg339],,nannofossil chalk ,10YR 7/2 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-26X-1-A,342,U1407,C,26,26-1,X,1,A,0.0,150.0,223.2,224.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 5/3 (brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-2-A,342,U1407,C,26,26-2,X,2,A,0.0,60.0,224.7,225.3,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 5/3 (brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-2-A,342,U1407,C,26,26-2,X,2,A,60.0,121.0,225.3,225.91,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 8/3 (very pale brown),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-2-A,342,U1407,C,26,26-2,X,2,A,121.0,150.0,225.91,226.2,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-3-A,342,U1407,C,26,26-3,X,3,A,0.0,116.0,226.2,227.36,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-3-A,342,U1407,C,26,26-3,X,3,A,116.0,150.0,227.36,227.7,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,0.0,15.0,227.7,227.85,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,15.0,26.0,227.85,227.96,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,26.0,36.0,227.96,228.06,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,36.0,49.0,228.06,228.19,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,49.0,79.0,228.19,228.49,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,79.0,87.0,228.49,228.57,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10YR 6/1 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,87.0,108.0,228.57,228.78,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,7.5YR 8/2 (pinkish white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,108.0,124.0,228.78,228.94,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,124.0,126.5,228.94,228.965,,chert [MMK88],,chert ,7.5YR 4/3 (brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,126.5,145.0,228.965,229.15,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-4-A,342,U1407,C,26,26-4,X,4,A,145.0,150.0,229.15,229.2,,chert [MMK88],,chert ,7.5YR 4/3 (brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,0.0,44.0,229.2,229.64,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,44.0,47.0,229.64,229.67,,chert [MMK88],,chert ,7.5YR 4/3 (brown),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,chert ,chert ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,47.0,52.5,229.67,229.725,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,52.5,55.5,229.725,229.755,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10G 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,55.5,65.0,229.755,229.85,sandy [Leg339],nannofossil chalk [Leg339],,sandy  nannofossil chalk ,10G 8/1 (light greenish gray),,,,slight_339 [DB91],3,,two 3-4 cm long clasts of 7.5YR 4/3 material that has mm-scale lighter-colored blebs within and black-filled fractures,,,,,,,,,,,,,,,,,,,,,,,,,,,,sandy   nannofossil chalk ,nannofossil chalk ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,65.0,69.5,229.85,229.895,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,69.5,70.0,229.895,229.9,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10G 8/1 (light greenish gray),,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,70.0,77.5,229.9,229.975,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10GY 8/1 (light greenish gray),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,77.5,78.5,229.975,229.985,radiolarian [Leg339],sandstone [Leg339],,radiolarian  sandstone ,10Y 5/1 (greenish gray),horizontal stratification,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,radiolarian   sandstone ,sandstone ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,78.5,89.0,229.985,230.09,,claystone [Leg339],,claystone ,N 2.5 (black),parallel lamination,,,absent_339 [DB91],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,claystone ,claystone ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,89.0,105.0,230.09,230.25,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,105.0,112.0,230.25,230.32,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-5-A,342,U1407,C,26,26-5,X,5,A,112.0,137.0,230.32,230.57,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-6-A,342,U1407,C,26,26-6,X,6,A,0.0,67.0,230.57,231.24,,nannofossil chalk [Leg339],with foraminifers [Leg339],nannofossil chalk  with foraminifers ,N 8 (white),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-6-A,342,U1407,C,26,26-6,X,6,A,67.0,76.0,231.24,231.33,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,N 6 (gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
342-U1407C-26X-6-A,342,U1407,C,26,26-6,X,6,A,76.0,80.5,231.33,231.375,clayey [Leg339],nannofossil chalk [Leg339],with foraminifers [Leg339],clayey  nannofossil chalk  with foraminifers ,N 7 (light gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil chalk ,nannofossil chalk   with foraminifers ,,,,,,
