Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Lithology Prefix,Lithology Principal Name,Lithology Suffix,Lithology prefix+name [read only],Lithology prefix+name+suffix [read only],Lithology name+suffix [read only],Lithology  abundance [%],Lithology color (simple),Lithology color (Munsell),Bottom contact or boundary geometry,Bottom contact or boundary definition,Bottom contact or boundary attitude,Layer or bedding thickness,Grading,TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sedimentary structure,Sedimentary structure comment,Diagenetic structure,Macrofossil,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
353-U1447A-10H-CC-A,0.0,36.0,89.12,89.48,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,10,H,CC,A
353-U1447A-11H-1-A,0.0,142.0,88.8,90.22,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,1,A
353-U1447A-11H-2-A,0.0,142.0,90.22,91.64,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,2,A
353-U1447A-11H-3-A,0.0,142.0,91.64,93.06,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,3,A
353-U1447A-11H-4-A,0.0,147.0,93.06,94.53,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,4,A
353-U1447A-11H-5-A,0.0,146.0,94.53,95.99,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,5,A
353-U1447A-11H-6-A,0.0,143.0,96.02,97.45,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,6,A
353-U1447A-11H-7-A,0.0,113.0,97.45,98.58,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,7,A
353-U1447A-11H-CC-A,0.0,22.0,98.58,98.8,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,11,H,CC,A
353-U1447A-12H-1-A,0.0,142.0,98.3,99.72,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,1,A
353-U1447A-12H-2-A,0.0,142.0,99.72,101.14,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,2,A
353-U1447A-12H-3-A,0.0,142.0,101.14,102.56,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,Light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,3,A
353-U1447A-12H-4-A,0.0,142.0,102.56,103.98,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,Light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,4,A
353-U1447A-12H-5-A,0.0,42.0,103.98,104.4,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,5,A
353-U1447A-12H-5-A,42.0,105.0,104.4,105.03,,,volcanic ash,,volcanic ash,volcanic ash,volcanic ash,,gray,10YR 5/1 (gray),,,,,,,,,,,,,,,,,353,U1447,A,12,H,5,A
353-U1447A-12H-5-A,105.0,141.0,105.03,105.39,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,5,A
353-U1447A-12H-6-A,0.0,142.0,105.39,106.81,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,6,A
353-U1447A-12H-7-A,0.0,109.0,106.81,107.9,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,12,H,7,A
353-U1447A-13H-1-A,0.0,142.0,107.8,109.22,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,1,A
353-U1447A-13H-2-A,0.0,137.0,109.22,110.59,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,2,A
353-U1447A-13H-3-A,0.0,81.0,110.59,111.4,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,3,A
353-U1447A-13H-4-A,0.0,77.0,111.4,112.17,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,4,A
353-U1447A-13H-5-A,0.0,142.0,112.17,113.59,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,5,A
353-U1447A-13H-6-A,0.0,141.0,113.59,115.0,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,6,A
353-U1447A-13H-7-A,0.0,141.0,115.06,116.47,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,13,H,7,A
353-U1447A-14H-1-A,0.0,142.0,116.5,117.92,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Prominent color banding and gradation,,,,353,U1447,A,14,H,1,A
353-U1447A-14H-2-A,0.0,146.0,117.92,119.38,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,2,A
353-U1447A-14H-3-A,0.0,142.0,119.38,120.8,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,3,A
353-U1447A-14H-4-A,0.0,147.0,120.8,122.27,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,4,A
353-U1447A-14H-5-A,0.0,151.0,122.27,123.78,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,5,A
353-U1447A-14H-6-A,0.0,141.0,123.78,125.19,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,6,A
353-U1447A-14H-7-A,0.0,114.0,125.25,126.39,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,7,A
353-U1447A-14H-CC-A,0.0,27.0,126.39,126.66,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,14,H,CC,A
353-U1447A-15H-1-A,0.0,142.0,126.0,127.42,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,1,A
353-U1447A-15H-2-A,0.0,142.0,127.42,128.84,,clayey,nannofossil ooze,with foraminifers,clayey nannofossil ooze,clayey nannofossil ooze with foraminifers,nannofossil ooze with foraminifers,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,2,A
353-U1447A-15H-3-A,0.0,142.0,128.84,130.26,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,3,A
353-U1447A-15H-4-A,0.0,141.0,130.26,131.67,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,4,A
353-U1447A-15H-5-A,0.0,83.0,131.67,132.5,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,5,A
353-U1447A-15H-5-A,83.0,87.5,132.5,132.545,,foraminifer rich,silt,,foraminifer rich silt,foraminifer rich silt,silt,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,15,H,5,A
353-U1447A-15H-5-A,87.5,143.0,132.545,133.1,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,5,A
353-U1447A-15H-6-A,0.0,91.0,133.1,134.01,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,6,A
353-U1447A-15H-6-A,91.0,102.0,134.01,134.12,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,medium bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,15,H,6,A
353-U1447A-15H-6-A,102.0,142.0,134.12,134.52,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,6,A
353-U1447A-15H-7-A,0.0,77.0,134.52,135.29,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,7,A
353-U1447A-15H-7-A,77.0,78.0,135.29,135.3,,foraminifer rich,silt,,foraminifer rich silt,foraminifer rich silt,silt,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,15,H,7,A
353-U1447A-15H-7-A,78.0,116.0,135.3,135.68,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,,,,,353,U1447,A,15,H,7,A
353-U1447A-15H-CC-A,0.0,37.0,135.68,136.05,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Sandy blebs at 22 cm.,,,,353,U1447,A,15,H,CC,A
353-U1447A-16H-1-A,0.0,148.0,135.5,136.98,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,,,,,353,U1447,A,16,H,1,A
353-U1447A-16H-2-A,0.0,140.0,136.98,138.38,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,2,A
353-U1447A-16H-2-A,140.0,145.0,138.38,138.43,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,2,A
353-U1447A-16H-3-A,0.0,1.0,138.43,138.44,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,3,A
353-U1447A-16H-3-A,1.0,93.0,138.44,139.36,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,3,A
353-U1447A-16H-3-A,93.0,94.0,139.36,139.37,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,3,A
353-U1447A-16H-3-A,94.0,142.0,139.37,139.85,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,3,A
353-U1447A-16H-4-A,0.0,22.0,139.85,140.07,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,22.0,25.0,140.07,140.1,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,25.0,36.0,140.1,140.21,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,36.0,40.0,140.21,140.25,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,40.0,54.0,140.25,140.39,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,54.0,55.0,140.39,140.4,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,55.0,95.5,140.4,140.805,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,95.5,96.5,140.805,140.815,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-4-A,96.5,147.0,140.815,141.32,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,4,A
353-U1447A-16H-5-A,0.0,11.5,141.32,141.435,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,5,A
353-U1447A-16H-5-A,11.5,12.5,141.435,141.445,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,5,A
353-U1447A-16H-5-A,12.5,87.0,141.445,142.19,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,5,A
353-U1447A-16H-5-A,87.0,89.0,142.19,142.21,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,5,A
353-U1447A-16H-5-A,89.0,149.0,142.21,142.81,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,5,A
353-U1447A-16H-6-A,0.0,84.0,142.81,143.65,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,6,A
353-U1447A-16H-6-A,84.0,86.5,143.65,143.675,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,6,A
353-U1447A-16H-6-A,86.5,144.0,143.675,144.25,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,light gray,GLEY 1 5/10Y (greenish gray),,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,6,A
353-U1447A-16H-7-A,0.0,6.0,144.25,144.31,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,7,A
353-U1447A-16H-7-A,6.0,9.0,144.31,144.34,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,7,A
353-U1447A-16H-7-A,9.0,65.0,144.34,144.9,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,7,A
353-U1447A-16H-7-A,65.0,66.0,144.9,144.91,,foraminifer rich,sand,,foraminifer rich sand,foraminifer rich sand,sand,,light gray,2.5Y 7/2 (light gray),erosive,,,very thin bed,normally graded,,,,,Turbidite,,,,,,,353,U1447,A,16,H,7,A
353-U1447A-16H-7-A,66.0,104.0,144.91,145.29,,foraminifer rich,nannofossil ooze,with clay,foraminifer rich nannofossil ooze,foraminifer rich nannofossil ooze with clay,nannofossil ooze with clay,,gray,GLEY 1 4/10Y (dark greenish gray),bioturbated,,,,,,,,mottling,,,,Light gray and black sandy blebs along the section.,,,,353,U1447,A,16,H,7,A
