Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithification,MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],"FACIES (neritic, hemipelagic, pelagic)",MAJ lith color (simple),Fossil,Sedimentary structure,Diagenetic structure,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
356-U1461D-39R-7-A,0,78,883.01,883.79,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers.",,,,356,U1461,D,39,R,7,A
356-U1461D-39R-CC-A,0,7,883.79,883.86,,,,,,,,,,,,,,,,,all to pal,,,,356,U1461,D,39,R,CC,A
356-U1461D-40R-1-A,0,25,885.1,885.35,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, sparse disseminated pyrite, and sparse small benthic foraminifers.",,,,356,U1461,D,40,R,1,A
356-U1461D-40R-1-A,25,35,885.35,885.45,,,,,,,,,,,,,,,,,to pal,,,,356,U1461,D,40,R,1,A
356-U1461D-41R-1-A,0,119,894.8,895.99,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,Lithified homogeneous light olive gray wackestone with foraminifera. Common bioturbation and pyrite nodules are present.,,,,356,U1461,D,41,R,1,A
356-U1461D-41R-2-A,0,122,895.99,897.21,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,medium sand grain size packstone patches are sporadically present,,,,356,U1461,D,41,R,2,A
356-U1461D-41R-3-A,0,125,897.21,898.46,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3,,,Lithified homogeneous light olive gray wackestone with foraminifera. Moderate bioturbation and pyrite nodules are present.,,,,356,U1461,D,41,R,3,A
356-U1461D-41R-4-A,0,150,898.46,899.96,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,,,,,356,U1461,D,41,R,4,A
356-U1461D-41R-5-A,0,126,899.96,901.22,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,,,,,356,U1461,D,41,R,5,A
356-U1461D-41R-6-A,0,150,901.22,902.72,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,,,,,356,U1461,D,41,R,6,A
356-U1461D-41R-7-A,0,121,902.72,903.93,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,common [B06],4,,,,,,,356,U1461,D,41,R,7,A
356-U1461D-41R-8-A,0,58,903.93,904.51,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,,,,,356,U1461,D,41,R,8,A
356-U1461D-41R-CC-A,0,11,904.51,904.62,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,,,,,,,,,356,U1461,D,41,R,CC,A
356-U1461D-41R-CC-A,11,21,904.62,904.72,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,41,R,CC,A
356-U1461D-42R-1-A,0,142,904.5,905.92,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light olive gray wackestone with foraminifera. Slight bioturbation and pyrite nodules (at 84-90 cm) are present.,,,,356,U1461,D,42,R,1,A
356-U1461D-42R-2-A,0,131,905.92,907.23,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light olive gray wackestone with foraminifera. Slight bioturbation and pyrite nodules (at 71 and 114 cm) are present.,,,,356,U1461,D,42,R,2,A
356-U1461D-42R-CC-A,0,15,907.23,907.38,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light olive gray wackestone with foraminifera. Slight bioturbation and pyrite nodules are present.,,,,356,U1461,D,42,R,CC,A
356-U1461D-42R-CC-A,15,26,907.38,907.49,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,42,R,CC,A
356-U1461D-43R-1-A,0,130,914.2,915.5,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3,gradational,sub-horizontal,Lithified homogeneous light olive gray wackestone with foraminifera. Moderate bioturbation and pyrite nodules are present.,,,,356,U1461,D,43,R,1,A
356-U1461D-43R-1-A,130,150,915.5,915.7,lithified [B84],,mudstone [E&K72; D62],1,with foraminifers [2014],mudstone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3,,,Lithified homogeneous light grayish green mudstone with foraminifera. Moderate bioturbation and pyrite nodules are present.,,,,356,U1461,D,43,R,1,A
356-U1461D-43R-2-A,0,58,915.7,916.28,lithified [B84],,mudstone [E&K72; D62],1,with foraminifers [2014],mudstone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,bioturbated,sub-horizontal,Lithified homogeneous light grayish green mudstone with foraminifera. Slight bioturbation and pyrite nodules are present.,,,,356,U1461,D,43,R,2,A
356-U1461D-43R-2-A,58,120,916.28,916.9,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3,,,Lithified homogeneous light olive gray wackestone with foraminifera. Moderate bioturbation (mostly vertical) and pyrite nodules are present.,,,,356,U1461,D,43,R,2,A
356-U1461D-43R-3-A,0,44,916.9,917.34,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3,bioturbated,sub-horizontal,Lithified homogeneous light olive gray wackestone with foraminifera. Moderate bioturbation and pyrite nodules and veins are present.,,,,356,U1461,D,43,R,3,A
356-U1461D-43R-3-A,44,108,917.34,917.98,lithified [B84],,mudstone [E&K72; D62],1,with foraminifers [2014],mudstone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light grayish green mudstone with foraminifera. Slight bioturbation and pyrite nodules are present.,,,,356,U1461,D,43,R,3,A
356-U1461D-43R-CC-A,0,13,917.98,918.11,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,pyrite nodule,,moderate [B06],3,,,Lithified homogeneous light olive gray wackestone with foraminifera. Moderate bioturbation and pyrite nodules and veins are present.,,,,356,U1461,D,43,R,CC,A
356-U1461D-43R-CC-A,13,23,918.11,918.21,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,43,R,CC,A
356-U1461D-44R-1-A,0,90,923.9,924.8,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light olive gray,foraminifera (small benthic),,,,moderate [B06],3,gradational,sub-horizontal,Lithified homogeneous light olive gray wackestone with foraminifera. Moderate bioturbation and glauconite patches are present.,,,,356,U1461,D,44,R,1,A
356-U1461D-44R-1-A,90,149,924.8,925.39,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,moderate [B06],3,,,Lithified homogeneous light grayish green wackestone with foraminifera. Moderate bioturbation and glauconite patches are present.,,,,356,U1461,D,44,R,1,A
356-U1461D-44R-2-A,0,20,925.39,925.59,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,slight [B06],2,gradational,sub-horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Light bioturbation and glauconite patches are present.,,,,356,U1461,D,44,R,2,A
356-U1461D-44R-2-A,20,40,925.59,925.79,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,moderate [B06],3,gradational,sub-horizontal,Lithified homogeneous light grayish green wackestone with foraminifera. Moderate bioturbation.,,,,356,U1461,D,44,R,2,A
356-U1461D-44R-2-A,40,66,925.79,926.05,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,gradational,sub-horizontal,Lithified homogeneous light grayish green wackestone .Slightly bioturbated with high glauconite intervals.,,,,356,U1461,D,44,R,2,A
356-U1461D-44R-2-A,66,110,926.05,926.49,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,common [B06],4,gradational,sub-horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Common bioturbation and glauconite patches are present.,,,,356,U1461,D,44,R,2,A
356-U1461D-44R-2-A,110,138,926.49,926.77,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,moderate [B06],3,gradational,sub-horizontal,Lithified homogeneous light grayish green wackestone. Moderate bioturbation with high glauconite intervals.,,,,356,U1461,D,44,R,2,A
356-U1461D-44R-2-A,138,150,926.77,926.89,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slightly bioturbated with high glauconite intervals.,,,,356,U1461,D,44,R,2,A
356-U1461D-44R-3-A,0,10,926.89,926.99,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,moderate [B06],3,bioturbated,sub-horizontal,Lithified homogeneous light grayish green wackestone. Moderately bioturbated with high glauconite intervals.,,,,356,U1461,D,44,R,3,A
356-U1461D-44R-3-A,10,30,926.99,927.19,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,common [B06],4,gradational,horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Common bioturbation.,,,,356,U1461,D,44,R,3,A
356-U1461D-44R-3-A,30,70,927.19,927.59,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,common [B06],4,gradational,horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Slight bioturbation.,,,,356,U1461,D,44,R,3,A
356-U1461D-44R-3-A,70,95,927.59,927.84,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,pyrite nodule,,slight [B06],2,gradational,horizontal,Lithified homogeneous light grayish green wackestone with foraminifera. slight bioturbation. Pyrite and glauconite veins and patches are present.,,,,356,U1461,D,44,R,3,A
356-U1461D-44R-3-A,95,150,927.84,928.39,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone .Slightly bioturbated.,,,,356,U1461,D,44,R,3,A
356-U1461D-44R-4-A,0,150,928.39,929.89,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,pyrite nodule,,moderate [B06],3,,,Lithified homogeneous light grayish green wackestone. Moderate bioturbation. Glauconite patches and pyrite nodules are present.,,,,356,U1461,D,44,R,4,A
356-U1461D-44R-4-A,0,150,928.39,929.89,,,,,,,,,bivalve,,,,,,,,,,,,356,U1461,D,44,R,4,A
356-U1461D-44R-5-A,0,151,929.89,931.4,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,Lithified homogeneous olive gray wackestone with foraminifera. Moderate bioturbation.,,,,356,U1461,D,44,R,5,A
356-U1461D-44R-6-A,0,80,931.4,932.2,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches and veins are present.,,,,356,U1461,D,44,R,6,A
356-U1461D-44R-6-A,80,140,932.2,932.8,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,Lithified homogeneous olive gray wackestone with foraminifera. Glauconite patches are present. Moderate bioturbation. Bioturbation suddenly drops at 119 cm.,,,,356,U1461,D,44,R,6,A
356-U1461D-44R-6-A,140,151,932.8,932.91,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches are present.,,,,356,U1461,D,44,R,6,A
356-U1461D-44R-7-A,0,44,932.91,933.35,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches are present.,,,,356,U1461,D,44,R,7,A
356-U1461D-44R-7-A,44,49,933.35,933.4,,,,,,,,,,,,,,,,,Void,,,,356,U1461,D,44,R,7,A
356-U1461D-44R-7-A,49,71,933.4,933.62,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches are present.,,,,356,U1461,D,44,R,7,A
356-U1461D-44R-CC-A,0,27,933.62,933.89,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,,,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches are present.,,,,356,U1461,D,44,R,CC,A
356-U1461D-44R-CC-A,27,38,933.89,934.0,,,,,,,,,,,,,,,,,PAL,,,,356,U1461,D,44,R,CC,A
356-U1461D-45R-1-A,0,66,933.6,934.26,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,moderate [B06],3,bioturbated,sub-horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Moderate bioturbation. Glauconite patches are present.,,,,356,U1461,D,45,R,1,A
356-U1461D-45R-1-A,66,124,934.26,934.84,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (large benthic),,,,moderate [B06],3,bioturbated,sub-horizontal,Lithified homogeneous light grayish green wackestone. Moderate bioturbation. Glauconite patches are present.,,,,356,U1461,D,45,R,1,A
356-U1461D-45R-1-A,124,150,934.84,935.1,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (planktic),,,,moderate [B06],3,,,Lithified homogeneous olive gray wackestone with foraminifera. Moderate bioturbation. Glauconite patches are present.,,,,356,U1461,D,45,R,1,A
356-U1461D-45R-2-A,0,25,935.1,935.35,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (small benthic),,,,moderate [B06],3,erosive,sub-horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Moderate bioturbation. Glauconite patches are present.,,,,356,U1461,D,45,R,2,A
356-U1461D-45R-2-A,25,60,935.35,935.7,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,gradational,sub-horizontal,Lithified homogeneous light grayish green wackestone. Slightly bioturbated. Glauconite patches and pyrite nodules are present.,,,,356,U1461,D,45,R,2,A
356-U1461D-45R-2-A,60,150,935.7,936.6,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (small benthic),,,,slight [B06],2,,,Lithified homogeneous olive gray wackestone with foraminifera. Slight bioturbation.,,,,356,U1461,D,45,R,2,A
356-U1461D-45R-3-A,0,78,936.6,937.38,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,bioturbated,sub-horizontal,Lithified homogeneous olive gray wackestone with foraminifera. Slight bioturbation. Pyrite nodules are present.,,,,356,U1461,D,45,R,3,A
356-U1461D-45R-3-A,78,150,937.38,938.1,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (small benthic),,,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches are present.,,,,356,U1461,D,45,R,3,A
356-U1461D-45R-4-A,0,150,938.1,939.6,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches and pyrite nodules are present.,,,,356,U1461,D,45,R,4,A
356-U1461D-45R-5-A,0,152,939.6,941.12,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches and pyrite nodules are present.,,,,356,U1461,D,45,R,5,A
356-U1461D-45R-6-A,0,19,941.12,941.31,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,olive gray,foraminifera (small benthic),,,,slight [B06],2,bioturbated,sub-horizontal,Lithified homogeneous light grayish green wackestone. Slight bioturbation.,,,,356,U1461,D,45,R,6,A
356-U1461D-45R-6-A,19,101,941.31,942.13,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (small benthic),,pyrite nodule,,slight [B06],2,,,Lithified homogeneous light grayish green wackestone. Slight bioturbation. Glauconite patches and pyrite nodules are present.,,,,356,U1461,D,45,R,6,A
356-U1461D-45R-7-A,0,62,942.13,942.75,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light brown,foraminifera (small benthic),,,,slight [B06],2,sharp,sub-horizontal,Lithified homogeneous light brown wackestone. Slight bioturbation. Glauconite patches are present.,,,,356,U1461,D,45,R,7,A
356-U1461D-45R-7-A,62,92,942.75,943.05,lithified [B84],,wackestone [E&K72; D62],2,with foraminifers [2014],wackestone with foraminifers,,light grayish green,foraminifera (small benthic),,,,,,,,Lithified inhomogeneous light grayish green wackestone packed after being disturbed by drilling.,,,,356,U1461,D,45,R,7,A
356-U1461D-45R-CC-A,0,11,943.05,943.16,,,,,,,,,,,,,,,,,ATP,,,,356,U1461,D,45,R,CC,A
356-U1461D-46R-1-A,0,149,943.3,944.79,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, dark greenish gray, wackestone with moderate bioturbation, disseminated pyrite, pyrite nodules (a few mm long), and small benthic foraminifers.",,,,356,U1461,D,46,R,1,A
356-U1461D-46R-1-A,0,149,943.3,944.79,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,46,R,1,A
356-U1461D-46R-2-A,0,150,944.79,946.29,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, dark greenish gray grading below 50 cm to greenish gray, wackestone with moderate bioturbation, and small benthic forams. Sparse disseminated pyrite. Pyrite nodules are brown instead of black.",,,,356,U1461,D,46,R,2,A
356-U1461D-46R-2-A,0,150,944.79,946.29,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,46,R,2,A
356-U1461D-46R-3-A,0,150,946.29,947.79,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, dark greenish gray grading into greenish gray below 90 cm. Moderate bioturbation and small benthic forams. Sparse to none down this Section. disseminated pyrite. Pyrite nodules are brown.",,,,356,U1461,D,46,R,3,A
356-U1461D-46R-3-A,0,150,946.29,947.79,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,46,R,3,A
356-U1461D-46R-4-A,0,150,947.79,949.29,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone grading to brownish gray below 100 cm, with moderate bioturbation, small benthic forams. Sparse and very small grains of pyrite. Pyrite nodules are brown.",,,,356,U1461,D,46,R,4,A
356-U1461D-46R-4-A,0,150,947.79,949.29,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,46,R,4,A
356-U1461D-46R-5-A,0,103,949.29,950.32,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,brownish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, brownish gray wackestone with moderate bioturbation, sparse disseminated pyrite and brown pyrite nodules and burrow infill. Small benthic forams.",,,,356,U1461,D,46,R,5,A
356-U1461D-46R-5-A,0,103,949.29,950.32,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,46,R,5,A
356-U1461D-47R-1-A,0,19,953.0,953.19,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray wackestone with moderate bioturbation, small benthic foraminifers. Sparse disseminated pyrite and nodules. Cross cutting features a mm wide and noted by dark greenish gray color.",,,,356,U1461,D,47,R,1,A
356-U1461D-47R-1-A,0,19,953.0,953.19,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,47,R,1,A
356-U1461D-48R-CC-A,0,29,962.7,962.99,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified greenish gray wackestone with sparse disseminated pyrite, moderate bioturbation and small benthic forams.",,,,356,U1461,D,48,R,CC,A
356-U1461D-49R-1-A,0,25,972.4,972.65,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light greenish gray wackestone with moderate bioturbation, sparse small benthic foraminifers, sparse disseminated pyrite and a pyrite nodule at 25 cm.",,,,356,U1461,D,49,R,1,A
356-U1461D-49R-1-A,0,25,972.4,972.65,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,49,R,1,A
356-U1461D-49R-1-A,25,30,972.65,972.7,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,,,moderate [B06],3,,,fractured section,,,,356,U1461,D,49,R,1,A
356-U1461D-49R-1-A,30,61,972.7,973.01,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,brownish gray,foraminifera (small benthic),,pyrite (disseminated),,moderate [B06],3,,,"Lithified, brownish gray wackestone with moderate bioturbation, sparse small benthic foraminifers, sparse disseminated pyrite. The main difference with the interval above is the change in color.",,,,356,U1461,D,49,R,1,A
356-U1461D-49R-2-A,0,6,973.01,973.07,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,dark greenish gray,,planar lamination,,,moderate [B06],3,,,"Lithified, dark greenish gray wackestone with moderate bioturbation, sparse benthic forams and planar structures (laminae at a slight angle) could be a burrow.",,,,356,U1461,D,49,R,2,A
356-U1461D-49R-2-A,6,80,973.07,973.81,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,planar lamination,,,moderate [B06],3,,,"Lithified, light greenish gray wackestone with moderate bioturbation, sparse benthic forams and planar structures (laminae at a slight angle) could be a burrow.",,,,356,U1461,D,49,R,2,A
356-U1461D-49R-2-A,80,141,973.81,974.42,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light gray,,planar lamination,,,moderate [B06],3,,,"Lithified, light gray wackestone with moderate bioturbation, sparse benthic forams and planar structures (laminae at a slight angle) could be a burrow.",,,,356,U1461,D,49,R,2,A
356-U1461D-49R-3-A,0,48,974.42,974.9,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light gray wackestone with moderate bioturbation (zoophycus), disseminated pyrite and very sparse benthic forams.",,,,356,U1461,D,49,R,3,A
356-U1461D-49R-3-A,48,94,974.9,975.36,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, light greenish gray wackestone with moderate bioturbation (zoophycus, chondrites), common disseminated pyrite and very sparse benthic forams.",,,,356,U1461,D,49,R,3,A
356-U1461D-49R-4-A,0,146,975.36,976.82,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,moderate [B06],3,,,"Lithified, greenish gray grading into light greenish gray at 55 cm and light gray at 102 cm. Disseminated pyrite throughout the Section and also concentrated in burrows and laminae?. Sparse benthic forams and moderate bioturbation.",,,,356,U1461,D,49,R,4,A
356-U1461D-49R-4-A,0,146,975.36,976.82,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,49,R,4,A
356-U1461D-49R-5-A,0,121,976.82,978.03,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,light greenish gray,,,pyrite (disseminated),,common [B06],4,,,"Lithified, light greenish gray wackestone with common bioturbation, common disseminated pyrite, sometimes infilling burrows and sparse small benthic forams.",,,,356,U1461,D,49,R,5,A
356-U1461D-49R-6-A,0,150,978.03,979.53,lithified [B84],,wackestone [E&K72; D62],2,,wackestone,hemipelagic,greenish gray,,,pyrite (disseminated),,,,,,"Lithified, greenish gray and light greenish gray below 124 cm, wackestone with common disseminated pyrite sometimes in burrows, rare pyrite nodules and sparse small benthic foraminifers.",,,,356,U1461,D,49,R,6,A
356-U1461D-49R-6-A,0,150,978.03,979.53,,,,,,,,,,,pyrite nodule,,,,,,,,,,356,U1461,D,49,R,6,A
