Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,Texture Rank [read only],MAJ Lith. prefix+name [read only],Lithification,Lithification rank [read only],MAJ Lith. color,MAJ Lith. ave. grain size ,Grain size rank [read only],Skeletal components MAJOR,Skeletal components MAJOR comment,Skeletal components INTERMEDIATE,Skeletal components INTERMEDIATE comment,Skeletal components MINOR,Skeletal components MINOR comment,Non-skeletal components,Non-skeletal components comment,Sedimentary structure,Diagenetic structure,Diagenetic structure comment,Layer or bedding thickness,Bioturbation intensity,Bioturbation intensity rank [read only],Bioturbation type,Bottom contact or boundary definition,Bottom contact or boundary attitude,General interval comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
359-U1468A-67X-CC-A,0,35,446.92,447.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Chondrites,,,"Lithified planktic foraminifera-rich PACKSTONE. Very fine- to fine-grained, well-sorted. Planolites, Thalassinoides.",,,,359,U1468,A,67,X,CC,A,
359-U1468A-68X-1-A,0,22,447.2,447.42,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Chondrites, Zoophycus.",,,,359,U1468,A,68,X,1,A,
359-U1468A-68X-1-A,22,94,447.42,448.14,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Asterosoma,,,"Lithified planktic foraminifera-rich PACKSTONE. Chondrites, Phycosiphon.",,,,359,U1468,A,68,X,1,A,
359-U1468A-68X-1-A,94,139,448.14,448.59,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Chondrites, Zoophycus.",,,,359,U1468,A,68,X,1,A,
359-U1468A-68X-2-A,0,56,448.59,449.15,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Chondrites, Thalassinoides, Astrosoma.",,,,359,U1468,A,68,X,2,A,
359-U1468A-68X-2-A,56,92,449.15,449.51,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1468,A,68,X,2,A,
359-U1468A-68X-2-A,92,118,449.51,449.77,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,5Y 6/2 (light olive gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1468,A,68,X,2,A,
359-U1468A-68X-2-A,118,135,449.77,449.94,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1468,A,68,X,2,A,
359-U1468A-68X-2-A,135,141,449.94,450,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1468,A,68,X,2,A,
359-U1468A-68X-3-A,0,24,450.1,450.34,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Chondrites,,,Lithified planktic foraminifera-rich WACKESTONE. Planolites.,,,,359,U1468,A,68,X,3,A,
359-U1468A-68X-3-A,24,72,450.34,450.82,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Palaeophycus,,,Lithified planktic foraminifera-rich PACKSTONE. Planolites.,,,,359,U1468,A,68,X,3,A,
359-U1468A-68X-3-A,72,118,450.82,451.28,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Palaeophycus,,,Lithified planktic foraminifera-rich PACKSTONE. Planolites.,,,,359,U1468,A,68,X,3,A,
359-U1468A-68X-3-A,118,138,451.28,451.48,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Asterosoma,,,Lithified planktic foraminifera-rich PACKSTONE. Chondrites,,,,359,U1468,A,68,X,3,A,
359-U1468A-68X-CC-A,0,14,451.48,451.62,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Chondrites, Thalassinoides.",,,,359,U1468,A,68,X,CC,A,
359-U1468A-68X-CC-A,19,40,451.67,451.88,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Chondrites, Thalassinoides.",,,,359,U1468,A,68,X,CC,A,
359-U1468A-69X-1-A,0,20,456.9,457.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,intraclast,black grains,,mold,,,complete,6,Planolites,gradational,horizontal,"Lithified planktic foraminifera-rich WACKESTONE. Astrosoma, Thalassinoides, Teichichnus/",,,,359,U1468,A,69,X,1,A,
359-U1468A-69X-1-A,20,62,457.1,457.52,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Chondrites,sharp,horizontal,Lithified planktic foraminifera-rich PACKSTONE. Thalassinoides.,,,,359,U1468,A,69,X,1,A,
359-U1468A-69X-1-A,62,80,457.52,457.7,large benthic foraminifer rich,packstone,3,large benthic foraminifer rich packstone,lithified,5,5Y 6/2 (light olive gray),medium sand,5,foraminifera (large benthic),"Lepidocyclina, Amphistegina",foraminifera (planktic),,foraminifera (benthic),,,,,mold,,,complete,6,Palaeophycus,sharp,horizontal,"Lithified large benthic foraminifera-rich PACKSTONE. Chondrites, Turbidites?",,,,359,U1468,A,69,X,1,A,
359-U1468A-69X-1-A,80,107,457.7,457.97,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (large benthic),"Lepidocyclina, Amphistegina",foraminifera (planktic),,foraminifera (benthic),,,,,mold,,,complete,6,Thalassinoides,gradational,horizontal,Lithified planktic foraminifera-rich WACKESTONE. Palaephycus.,,,,359,U1468,A,69,X,1,A,
359-U1468A-69X-1-A,107,146,457.97,458.36,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,foraminifera (large benthic),,,,,mold,,,complete,6,Asterosoma,,,Lithified planktic foraminifera-rich PACKSTONE. Planolites,,,,359,U1468,A,69,X,1,A,
359-U1468A-69X-2-A,0,35,458.37,458.72,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,foraminifera (large benthic),,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE. Thalassinoides.,,,,359,U1468,A,69,X,2,A,
359-U1468A-69X-2-A,35,52,458.72,458.89,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,,,foraminifera (large benthic),,,,,mold,,,complete,6,Teichichnus,,,Lithified planktic foraminifera-rich PACKSTONE. Planolites.,,,,359,U1468,A,69,X,2,A,
359-U1468A-69X-2-A,52,149,458.89,459.86,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,foraminifera (large benthic),,,,,mold,,,complete,6,Teichichnus,,,Lithified planktic foraminifera-rich PACKSTONE. Planolites.,,,,359,U1468,A,69,X,2,A,
359-U1468A-69X-3-A,0,96,459.87,460.83,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 6/2 (light olive gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Chondrites,,,"Lithified planktic foraminifera-rich PACKSTONE. Planolites, Thalassinoides.",,,,359,U1468,A,69,X,3,A,
359-U1468A-69X-3-A,96,149,460.83,461.36,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Thalassinoides,,,Lithified planktic foraminifera-rich WACKESTONE. Planolites.,,,,359,U1468,A,69,X,3,A,
359-U1468A-69X-4-A,0,141,461.37,462.78,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Chondrites,,,Lithified planktic foraminifera-rich WACKESTONE. Planolites.,,,,359,U1468,A,69,X,4,A,
359-U1468A-69X-5-A,0,34,462.87,463.21,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Palaeophycus,,,Lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1468,A,69,X,5,A,
359-U1468A-69X-5-A,34,72,463.21,463.59,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,69,X,5,A,
359-U1468A-69X-5-A,72,124,463.59,464.11,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Chondrites,,,Lithified planktic foraminifera-rich WACKESTONE. Thalassinoides.,,,,359,U1468,A,69,X,5,A,
359-U1468A-69X-5-A,124,134,464.11,464.21,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Chondrites,,,Lithified planktic foraminifera-rich WACKESTONE. Thalassinoides.,,,,359,U1468,A,69,X,5,A,
359-U1468A-69X-5-A,134,140,464.21,464.27,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,,,,Lithified planktic foraminifera-rich PACKSTONE.,,,,359,U1468,A,69,X,5,A,
359-U1468A-69X-5-A,140,150,464.27,464.37,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,69,X,5,A,
359-U1468A-69X-6-A,0,36,464.37,464.73,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Thalassinoides,,,Lithified planktic foraminifera-rich WACKESTONE. Planolites.,,,,359,U1468,A,69,X,6,A,
359-U1468A-69X-6-A,36,110,464.73,465.47,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Thalassinoides,,,Lithified planktic foraminifera-rich PACKSTONE. Asterosoma.,,,,359,U1468,A,69,X,6,A,
359-U1468A-69X-6-A,110,130,465.47,465.67,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Thalassinoides,,,Lithified planktic foraminifera-rich WACKESTONE. Planolites.,,,,359,U1468,A,69,X,6,A,
359-U1468A-69X-7-A,0,37,465.68,466.05,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Thalassinoides,,,Lithified planktic foraminifera-rich WACKESTONE. Chondrites.,,,,359,U1468,A,69,X,7,A,
359-U1468A-69X-7-A,37,54,466.05,466.22,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 6/2 (light olive gray),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich PACKSTONE. Black layers.,,,,359,U1468,A,69,X,7,A,
359-U1468A-69X-CC-A,0,34,466.22,466.56,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE. Palaeophyus.,,,,359,U1468,A,69,X,CC,A,
359-U1468A-70X-1-A,0,56,466.6,467.16,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Asterosoma,,,"Lithified planktic foraminifera-rich WACKESTONE. Palaeophyus, Thalassinoides.",,,,359,U1468,A,70,X,1,A,
359-U1468A-70X-1-A,56,78,467.16,467.38,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Zoophycus, Thalassinoides, Psycosiphon.",,,,359,U1468,A,70,X,1,A,
359-U1468A-70X-1-A,78,124,467.38,467.84,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 4/3 (olive),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich PACKSTONE. Zoophycus, Thalassinoides, Psycosiphon.",,,,359,U1468,A,70,X,1,A,
359-U1468A-70X-1-A,124,150,467.84,468.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,5Y 4/1 (dark gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,organic material,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE. Palaeophyus.,,,,359,U1468,A,70,X,1,A,
359-U1468A-70X-2-A,0,5,468.1,468.15,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/3 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,,,,complete,6,,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,2,A,
359-U1468A-70X-2-A,5,12,468.15,468.22,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,,,,complete,6,,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,2,A,
359-U1468A-70X-2-A,12,44,468.22,468.54,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/3 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,,,,complete,6,Asterosoma,,,"Lithified planktic foraminifera-rich PACKSTONE. Planolites, Thalassinoides, Psycosiphon.",,,,359,U1468,A,70,X,2,A,
359-U1468A-70X-2-A,44,150,468.54,469.6,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,,,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE. Chondrites.,,,,359,U1468,A,70,X,2,A,
359-U1468A-70X-3-A,0,150,469.6,471.1,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,"Lithified planktic foraminifera-rich WACKESTONE. Very slight alternation in tune. Palaeophycus, Thalassinoides. Slightly dolomitic.",,,,359,U1468,A,70,X,3,A,
359-U1468A-70X-4-A,0,74,471.1,471.84,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE. Poorly sorted.,,,,359,U1468,A,70,X,4,A,
359-U1468A-70X-4-A,74,92,471.84,472.02,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE. Poorly sorted.,,,,359,U1468,A,70,X,4,A,
359-U1468A-70X-4-A,92,134,472.02,472.44,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Thalassinoides,,,Lithified planktic foraminifera-rich WACKESTONE. Poorly sorted. Planolites.,,,,359,U1468,A,70,X,4,A,
359-U1468A-70X-5-A,0,38,472.6,472.98,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,5,A,
359-U1468A-70X-5-A,38,110,472.98,473.7,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Palaeophycus,,,Lithified planktic foraminifera-rich WACKESTONE. Thalassinoides. Possible dolomite.,,,,359,U1468,A,70,X,5,A,
359-U1468A-70X-6-A,0,17,473.7,473.87,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,6,A,
359-U1468A-70X-6-A,17,26,473.87,473.96,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,6,A,
359-U1468A-70X-6-A,26,50,473.96,474.2,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/2 (pale yellow),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,6,A,
359-U1468A-70X-6-A,50,69,474.2,474.39,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,6,A,
359-U1468A-70X-CC-A,0,34,474.4,474.74,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 5/2 (grayish brown),very fine sand,3,foraminifera (planktic),,,,,,,,,,,,complete,6,Planolites,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,70,X,CC,A,
359-U1468A-71X-1-A,0,4,476.3,476.34,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Lithified planktic foraminifera-rich WACKESTONE.,,,,359,U1468,A,71,X,1,A,
359-U1468A-71X-1-A,4,15,476.34,476.45,planktic foraminifer rich,packstone,3,planktic foraminifer rich packstone,lithified,5,5Y 7/2 (light gray),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,,,,complete,6,,,,Lithified planktic foraminifera-rich PACKSTONE. Thin black lines.,,,,359,U1468,A,71,X,1,A,
359-U1468A-71X-1-A,15,72,476.45,477.02,planktic foraminifer rich,wackestone,2,planktic foraminifer rich wackestone,lithified,5,2.5Y 8/1 (white),very fine sand,3,foraminifera (planktic),,foraminifera (benthic),,,,,,,mold,,,complete,6,Zoophycos,,,"Lithified planktic foraminifera-rich WACKESTONE. Slightly dolomitic. Planolites, Thalassinoides.",,,,359,U1468,A,71,X,1,A,
