Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Ship File Links,Shore File Links,Groundmass comments,File Data,Extra Sample ID Data,Lithology Prefix,Minor Lithology Suffix,Minor Lithology Prefix,Lithology Suffix
340-U1400C-42X-2-A,340,U1400,C,42,42-2,X,2,A,44,45,361.24,361.25,moderate to high [drilling disturbance],5,volcaniclastic-sandstone [BGS-S81],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,80,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-2-A,340,U1400,C,42,42-2,X,2,A,45,75,361.25,361.55,moderate to high [drilling disturbance],5,mudstone [USGS],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-2-A,340,U1400,C,42,42-2,X,2,A,75,76,361.55,361.56,moderate to high [drilling disturbance],5,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,80,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-2-A,340,U1400,C,42,42-2,X,2,A,76,150,361.56,362.3,moderate to high [drilling disturbance],5,muddy sand [Leg183],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,poor [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-3-A,340,U1400,C,42,42-3,X,3,A,0,55,362.3,362.85,high [drilling disturbance],6,calcareous sandstone or tuff [Leg210],100,fine sand [T07],4,,,,,100,Consolidated sandy hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderate [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-3-A,340,U1400,C,42,42-3,X,3,A,55,95,362.85,363.25,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,Consolidated silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-3-A,340,U1400,C,42,42-3,X,3,A,95,98,363.25,363.28,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,Graded volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,10,0,80,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-3-A,340,U1400,C,42,42-3,X,3,A,98,131,363.28,363.61,high [drilling disturbance],6,calcareous mudstone or tuff [Leg210],100,silt-fine mud [T07],2,,,,,100,Consolidated silty hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,moderately well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-4-A,340,U1400,C,42,42-4,X,4,A,0,19,363.61,363.8,severe [drilling disturbance],7,mudstone [USGS],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-42X-4-A,340,U1400,C,42,42-4,X,4,A,19,21,363.8,363.82,severe [drilling disturbance],7,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,40,0,10,0,50,0,0,0,0,0,100,moderately well [BP01],absent [alteration],0,,,,,inclined bed at 50 deg.,,,,,,,,,
340-U1400C-42X-4-A,340,U1400,C,42,42-4,X,4,A,21,57,363.82,364.18,severe [drilling disturbance],7,mudstone [USGS],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,15,0,0,0,0,0,0,85,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-42X-CC-A,340,U1400,C,42,42-CC,X,CC,A,0,24,364.18,364.42,destroyed [drilling disturbance],8,mudstone [USGS],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-42X-CC-A,340,U1400,C,42,42-CC,X,CC,A,24,29,364.42,364.47,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,,,,,,,,,,,
340-U1400C-42X-CC-A,340,U1400,C,42,42-CC,X,CC,A,29,43,364.47,364.61,moderate [drilling disturbance],4,mudstone [USGS],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,10,5,85,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,0,51.5,368.9,369.415,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,51.5,55,369.415,369.45,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,36,0,5,0,53,0,0,5,1,0,100,well [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,55,73,369.45,369.63,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,73,77,369.63,369.67,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,60,0,0,0,29,0,0,0,1,10,100,well [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,77,113,369.67,370.03,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,113,116,370.03,370.06,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,39,0,5,0,50,0,0,1,5,0,100,well [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-43X-1-A,340,U1400,C,43,43-1,X,1,A,116,121,370.06,370.11,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-44X-1-A,340,U1400,C,44,44-1,X,1,A,0,125,378.5,379.75,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-44X-1-A,340,U1400,C,44,44-1,X,1,A,125,135,379.75,379.85,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-44X-2-A,340,U1400,C,44,44-2,X,2,A,0,41,379.85,380.26,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-2-A,340,U1400,C,44,44-2,X,2,A,41,68,380.26,380.53,severe [drilling disturbance],7,mudstone [USGS],55,silt-fine mud [T07],2,volcaniclastic-sandstone [BGS-S81],45,medium sand [T07],6,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,60,0,5,10,15,0,0,2,8,0,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-44X-2-A,340,U1400,C,44,44-2,X,2,A,68,114,380.53,380.99,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-3-A,340,U1400,C,44,44-3,X,3,A,0,7,380.99,381.06,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,1,100,granule [T07],0,,0,,0,,0,,0,,0,,100,,angular,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-3-A,340,U1400,C,44,44-3,X,3,A,7,58,381.06,381.57,severe [drilling disturbance],7,volcaniclastic-sandstone [BGS-S81],60,medium sand [T07],6,mudstone [USGS],40,silt-fine mud [T07],2,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,85,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-44X-3-A,340,U1400,C,44,44-3,X,3,A,58,65,381.57,381.64,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-3-A,340,U1400,C,44,44-3,X,3,A,65,69,381.64,381.68,severe [drilling disturbance],7,volcaniclastic-sandstone [BGS-S81],60,medium sand [T07],6,,,,,60,,0,0,,0,,0,,0,,0,,0,,0,,0,,,10,0,5,0,85,0,0,0,0,0,100,well [BP01],absent [alteration],0,,,,,,,,,,,,,,
340-U1400C-44X-3-A,340,U1400,C,44,44-3,X,3,A,69,118,381.68,382.17,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-CC-A,340,U1400,C,44,44-CC,X,CC,A,0,15,382.17,382.32,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-CC-A,340,U1400,C,44,44-CC,X,CC,A,15,18,382.32,382.35,moderate to high [drilling disturbance],5,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,55,0,5,0,12,0,0,3,0,25,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-CC-A,340,U1400,C,44,44-CC,X,CC,A,18,20,382.35,382.37,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-CC-A,340,U1400,C,44,44-CC,X,CC,A,20,24,382.37,382.41,moderate to high [drilling disturbance],5,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,55,0,5,0,12,0,0,3,0,25,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-44X-CC-A,340,U1400,C,44,44-CC,X,CC,A,24,29,382.41,382.46,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,0,42,388.1,388.52,severe [drilling disturbance],7,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,42,44,388.52,388.54,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,40,0,10,0,47,0,0,2,1,0,100,well [BP01],rare [alteration],2,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,44,85,388.54,388.95,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,contorted strata [BJ80],,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,85,90,388.95,389,high [drilling disturbance],6,volcaniclastic-mudstone [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,20,0,12,0,57,0,0,3,3,5,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,90,106,389,389.16,high [drilling disturbance],6,muddy sand [Leg183],100,coarse sand [T07],7,,,,,100,Debrite facies,10,0,,0,,0,,0,,0,,100,cobble [T07],0,,100,,angular,20,0,12,0,57,0,0,3,3,5,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,106,114,389.16,389.24,slight [drilling disturbance],2,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,114,116,389.24,389.26,slight [drilling disturbance],2,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,60,0,20,0,0,0,0,20,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,116,118.5,389.26,389.285,slight [drilling disturbance],2,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,60,0,20,0,0,0,0,20,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,118.5,119.5,389.285,389.295,slight [drilling disturbance],2,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,60,0,20,0,0,0,0,20,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,119.5,131,389.295,389.41,high [drilling disturbance],6,volcaniclastic-mudstone [BGS-S81],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,60,0,20,0,0,0,0,20,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,131,138,389.41,389.48,slight [drilling disturbance],2,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-1-A,340,U1400,C,45,45-1,X,1,A,138,150,389.48,389.6,high [drilling disturbance],6,muddy sand [Leg183],100,coarse sand [T07],7,,,,,100,Debrite facies,10,2,pebble [W22_2],0,,98,pebble [W22_2],0,,0,,0,,0,,100,,angular,44,0,10,0,22,0,0,2,2,20,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-2-A,340,U1400,C,45,45-2,X,2,A,0,8,389.6,389.68,slight [drilling disturbance],2,muddy sand [Leg183],100,coarse sand [T07],7,,,,,100,,10,5,pebble [W22_2],,,95,pebble [W22_2],,,,,,,,,100,,angular,44,0,10,0,22,0,0,2,2,20,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-2-A,340,U1400,C,45,45-2,X,2,A,8,22,389.68,389.82,slight [drilling disturbance],2,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-2-A,340,U1400,C,45,45-2,X,2,A,22,73,389.82,390.33,slight [drilling disturbance],2,muddy sand [Leg183],100,coarse sand [T07],7,,,,,100,,10,2,pebble [W22_2],,,95,pebble [W22_2],,,,,,,3,pebble [W22_2],100,,angular,50,0,3,0,25,0,0,1,1,20,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-2-A,340,U1400,C,45,45-2,X,2,A,73,150,390.33,391.1,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,,,,,,,,,,,,,,,,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-2,X,2,A,0,23,391.1,391.33,high [drilling disturbance],6,mudstone [USGS],50,silt-fine mud [T07],2,volcaniclastic-sandstone [BGS-S81],50,fine sand [T07],4,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,20,0,30,1,1,48,100,moderate [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,23,30.5,391.33,391.405,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,3,0,0,0,95,0,0,1,1,0,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,30.5,32,391.405,391.42,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,32,35.5,391.42,391.455,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,3,0,0,0,95,0,0,1,1,0,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,35.5,47,391.455,391.57,moderate [drilling disturbance],4,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,47,52.5,391.57,391.625,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,45,0,5,0,40,0,0,0,0,10,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,52.5,70,391.625,391.8,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,70,72,391.8,391.82,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,45,0,5,0,40,0,0,0,0,10,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,72,76,391.82,391.86,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,76,79.5,391.86,391.895,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,45,0,5,0,40,0,0,0,0,10,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,79.5,85,391.895,391.95,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,85,89,391.95,391.99,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,45,0,5,0,40,0,0,0,0,10,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,89,96,391.99,392.06,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,96,97,392.06,392.07,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,26,0,10,0,40,0,0,2,2,20,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,97,99.5,392.07,392.095,high [drilling disturbance],6,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,99.5,102,392.095,392.12,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,26,0,10,0,40,0,0,2,2,20,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,102,111,392.12,392.21,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,111,113,392.21,392.23,high [drilling disturbance],6,volcaniclastic-sandstone [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,26,0,10,0,40,0,0,2,2,20,100,well [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,113,135,392.23,392.45,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,10,0,0,1,1,88,100,poor [BP01],moderate [alteration],4,,,,,,,,,,,,,,
340-U1400C-45X-3-A,340,U1400,C,45,45-3,X,3,A,135,145,392.45,392.55,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,
340-U1400C-45X-4-A,340,U1400,C,45,45-4,X,4,A,0,2,392.55,392.57,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-4-A,340,U1400,C,45,45-4,X,4,A,2,4,392.57,392.59,moderate to high [drilling disturbance],5,volcaniclastic-sandstone [BGS-S81],100,fine medium sand [T07],5,,,,,100,,30,0,,0,,0,,0,,0,,0,,100,pebble [W22_2],100,Organic material.,angular,10,35,13,10,30,0,0,0,2,0,100,very poor [BP01],rare [alteration],2,,,,,,,,,,,,,,
340-U1400C-45X-4-A,340,U1400,C,45,45-4,X,4,A,4,32,392.59,392.87,moderate to high [drilling disturbance],5,mudstone [USGS],100,silt-fine mud [T07],2,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,15,0,0,0,0,85,100,moderate [BP01],rare [alteration],2,,,,,,,,,,,,,,
