Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. color,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. abundance [%],MIN Lith. color,MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,"Layer, boundary, lamination, grading",Layer or bedding thickness,Clasts abundance,Diagenetic constituent,Diagenetic structure,Bioturbation intensity,Bioturbation intensity rank,Macrofossil abundance name,Deformational structures,General interval comment,MAJ Lith. Prefix abundance Plot [%],MAJ Lith. Principal name abundance Plot [%],File Data
"339-U1390A-6H-4-A, 0-36",339,U1390,A,6,6-4,H,4,A,0,36,46.17,46.53,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,Black patches,100,100,
"339-U1390A-6H-4-A, 36-50",339,U1390,A,6,6-4,H,4,A,36,50,46.53,46.67,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,sparse_339 [DB91],2,few [A48],,"More black patches, few shell fragments, reddish",100,100,
"339-U1390A-6H-4-A, 50-110",339,U1390,A,6,6-4,H,4,A,50,110,46.67,47.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,,,"Sand-filled burrows (86 cm), greenish",100,100,
"339-U1390A-6H-4-A, 110-153",339,U1390,A,6,6-4,H,4,A,110,153,47.27,47.7,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,,,,,,,sparse_339 [DB91],2,rare [A48],,"Black patches, shell fragments (118 cm), reddish",100,100,
"339-U1390A-6H-5-A, 0-22",339,U1390,A,6,6-5,H,5,A,0,22,47.7,47.92,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,sparse_339 [DB91],2,rare [A48],,Rare shell fragments,100,100,
"339-U1390A-6H-5-A, 22-153",339,U1390,A,6,6-5,H,5,A,22,153,47.92,49.23,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,,,"Fewer black specks, silt-filled burrows (39 cm), increasing black specks to deeper from 120 cm",100,100,
"339-U1390A-6H-6-A, 0-42",339,U1390,A,6,6-6,H,6,A,0,42,49.23,49.65,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,More black patches (pyritized burrow),100,100,
"339-U1390A-6H-6-A, 42-73",339,U1390,A,6,6-6,H,6,A,42,73,49.65,49.96,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,sparse_339 [DB91],2,few [A48],,"Black patches (pyritized burrow), few shell fragments",100,100,
"339-U1390A-6H-6-A, 73-99",339,U1390,A,6,6-6,H,6,A,73,99,49.96,50.22,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Black patches (pyritized burrow), rare shell fragments",100,100,
"339-U1390A-6H-6-A, 99-121",339,U1390,A,6,6-6,H,6,A,99,121,50.22,50.44,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,few [A48],,"Black patches (pyritized burrow), few shell fragments, Gastropod shell (106 cm)",100,100,
"339-U1390A-6H-6-A, 121-144",339,U1390,A,6,6-6,H,6,A,121,144,50.44,50.67,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,5Y 4/1 (dark gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Large pyritized burrow (121-129 cm), rare shell fragments (139 cm)",100,100,
"339-U1390A-6H-CC-A, 0-28",339,U1390,A,6,6-CC,H,CC,A,0,28,50.67,50.95,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,Black specks,100,100,
"339-U1390A-7H-1-A, 0-18",339,U1390,A,7,7-1,H,1,A,0,18,51.1,51.28,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Black specks,100,100,
"339-U1390A-7H-1-A, 18-63",339,U1390,A,7,7-1,H,1,A,18,63,51.28,51.73,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),very fine sand [W22_2],3,medium sand [W22_2],5,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,sparse_339 [DB91],2,rare [A48],,"Black specks, shell fragments (41 cm)",100,100,
"339-U1390A-7H-1-A, 63-130",339,U1390,A,7,7-1,H,1,A,63,130,51.73,52.4,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Black specks, silt-filled burrows, more silt-rich (113-115 cm)",100,100,
"339-U1390A-7H-2-A, 0-72",339,U1390,A,7,7-2,H,2,A,0,72,52.4,53.12,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,few [A48],,"Few shell-fragments, black specks, small shell fragments (20-34 cm)",100,100,
"339-U1390A-7H-2-A, 72-150",339,U1390,A,7,7-2,H,2,A,72,150,53.12,53.9,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,inverse grading,,,,,slight_339 [DB91],3,few [A48],,"Fewer black specks, few shell fragments (128-129 cm: silty bed ? unclear due to crack)",100,100,
"339-U1390A-7H-3-A, 0-150",339,U1390,A,7,7-3,H,3,A,0,150,53.9,55.4,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Rare shell fragments, black specks",100,100,
"339-U1390A-7H-4-A, 0-52",339,U1390,A,7,7-4,H,4,A,0,52,55.4,55.92,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks, rare shell fragments",100,100,
"339-U1390A-7H-4-A, 52-62",339,U1390,A,7,7-4,H,4,A,52,62,55.92,56.02,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,few [A48],,"Few shell fragment, more black patch",100,100,
"339-U1390A-7H-4-A, 62-110",339,U1390,A,7,7-4,H,4,A,62,110,56.02,56.5,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Common black patches (93-101 cm), rare shell fragments",100,100,
"339-U1390A-7H-4-A, 110-132",339,U1390,A,7,7-4,H,4,A,110,132,56.5,56.72,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Black specks, rare shell fragments",100,100,
"339-U1390A-7H-4-A, 132-150",339,U1390,A,7,7-4,H,4,A,132,150,56.72,56.9,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Black specks,100,100,
"339-U1390A-7H-5-A, 0-155",339,U1390,A,7,7-5,H,5,A,0,155,56.9,58.45,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,"Black specks, Pyritized burrows (55-56 and 102-103 cm)",100,100,
"339-U1390A-7H-6-A, 0-35",339,U1390,A,7,7-6,H,6,A,0,35,58.45,58.8,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Rare shell fragments (8 cm), black patch (12-13 cm)",100,100,
"339-U1390A-7H-6-A, 35-51",339,U1390,A,7,7-6,H,6,A,35,51,58.8,58.96,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,bigradational bedding,,,,,slight_339 [DB91],3,few [A48],,"Black patches (pyritized burrow), few shell fragments (47-48 cm)",100,100,
"339-U1390A-7H-6-A, 51-94",339,U1390,A,7,7-6,H,6,A,51,94,58.96,59.39,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,medium sand [W22_2],5,,,,,,,,,,,,,100,gradational contact,inverse grading,,,,,slight_339 [DB91],3,rare [A48],,"More black specks, rare shell fragments",100,100,
"339-U1390A-7H-6-A, 94-150",339,U1390,A,7,7-6,H,6,A,94,150,59.39,59.95,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,,,More black speck & patches (pyritized burrow),100,100,
"339-U1390A-7H-7-A, 0-95",339,U1390,A,7,7-7,H,7,A,0,95,59.95,60.9,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks, rare shell fragments, silt-filled burrow (23 cm), silt (forams.?) filled burrow (61-63 cm), shell fragment (89 cm)",100,100,
"339-U1390A-7H-CC-A, 0-37",339,U1390,A,7,7-CC,H,CC,A,0,37,60.9,61.27,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Rare shell fragments, black specks",100,100,
"339-U1390A-8H-1-A, 0-145",339,U1390,A,8,8-1,H,1,A,0,145,60.6,62.05,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Rare shell fragments (42 and 72 cm), black specks, forams present",100,100,
"339-U1390A-8H-2-A, 0-140",339,U1390,A,8,8-2,H,2,A,0,140,62.05,63.45,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks & patches (134-139 cm), rare shell fragments (59 and 134-139 cm),  forams present",100,100,
"339-U1390A-8H-3-A, 0-142",339,U1390,A,8,8-3,H,3,A,0,142,63.45,64.87,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks, rare shell fragments  (42-44 cm),  forams present, silt-filled (foram?) patch (123 and 130 cm)",100,100,
"339-U1390A-8H-4-A, 0-145",339,U1390,A,8,8-4,H,4,A,0,145,64.87,66.32,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present. Isolated black patches.,100,100,
"339-U1390A-8H-5-A, 0-134",339,U1390,A,8,8-5,H,5,A,0,134,66.32,67.66,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,"Black specks (54 cm), rare shell fragments  (53 cm),  forams present, slightly more silty (87-95 cm)",100,100,
"339-U1390A-8H-5-A, 134-146",339,U1390,A,8,8-5,H,5,A,134,146,67.66,67.78,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate [Leg339],silty mud   with biogenic carbonate [Leg339],100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present. Isolated black patches.,100,100,
"339-U1390A-8H-6-A, 0-2",339,U1390,A,8,8-6,H,6,A,0,2,67.78,67.8,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,uncertain boundary or contact,,,,,,slight_339 [DB91],3,,,Forams present. Isolated black patches.,100,100,
"339-U1390A-8H-6-A, 2-14",339,U1390,A,8,8-6,H,6,A,2,14,67.8,67.92,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams. present,100,100,
"339-U1390A-8H-6-A, 14-20",339,U1390,A,8,8-6,H,6,A,14,20,67.92,67.98,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,discontinuous contact,,,,,,slight_339 [DB91],3,,,Isolated black patches.,100,100,
"339-U1390A-8H-6-A, 20-60",339,U1390,A,8,8-6,H,6,A,20,60,67.98,68.38,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,discontinuous contact,,,,,,slight_339 [DB91],3,,,Forams present. Isolated black patches.,100,100,
"339-U1390A-8H-6-A, 60-87",339,U1390,A,8,8-6,H,6,A,60,87,68.38,68.65,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Less black specks, Forams present",100,100,
"339-U1390A-8H-6-A, 87-108",339,U1390,A,8,8-6,H,6,A,87,108,68.65,68.86,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present. Isolated black patches.,100,100,
"339-U1390A-8H-6-A, 108-141",339,U1390,A,8,8-6,H,6,A,108,141,68.86,69.19,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,, Isolated black patches.,100,100,
"339-U1390A-8H-7-A, 0-12",339,U1390,A,8,8-7,H,7,A,0,12,69.19,69.31,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,"Black specks, silt-filled burrows, forams present",100,100,
"339-U1390A-8H-7-A, 12-102",339,U1390,A,8,8-7,H,7,A,12,102,69.31,70.21,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Forams present. Isolated black patches.,100,100,
"339-U1390A-8H-CC-A, 0-32",339,U1390,A,8,8-CC,H,CC,A,0,32,70.21,70.53,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Forams present. Isolated black patches.,100,100,
"339-U1390A-9H-1-A, 0-150",339,U1390,A,9,9-1,H,1,A,0,150,70.1,71.6,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,
"339-U1390A-9H-2-A, 0-45",339,U1390,A,9,9-2,H,2,A,0,45,71.6,72.05,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,
"339-U1390A-9H-2-A, 40-45",339,U1390,A,9,9-2,H,2,A,40,45,72,72.05,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-9H-2-A, 45-51",339,U1390,A,9,9-2,H,2,A,45,51,72.05,72.11,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-9H-2-A, 51-138",339,U1390,A,9,9-2,H,2,A,51,138,72.11,72.98,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,Shell fragments and forams present,100,100,
"339-U1390A-9H-2-A, 138-143",339,U1390,A,9,9-2,H,2,A,138,143,72.98,73.03,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,Forams and pyrite filled burrow present,100,100,
"339-U1390A-9H-3-A, 0-2",339,U1390,A,9,9-3,H,3,A,0,2,73.03,73.05,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,normal grading,,,,,slight_339 [DB91],3,,,Forams and pyrite filled burrow present,100,100,
"339-U1390A-9H-3-A, 2-134",339,U1390,A,9,9-3,H,3,A,2,134,73.05,74.37,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,Shell fragments and forams present,100,100,
"339-U1390A-9H-4-A, 0-120",339,U1390,A,9,9-4,H,4,A,0,120,74.37,75.57,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,Shell fragments and forams present. Slight reddish mottle from 40 to 120 cm.,100,100,
"339-U1390A-9H-4-A, 120-136",339,U1390,A,9,9-4,H,4,A,120,136,75.57,75.73,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,
"339-U1390A-9H-CC-A, 0-22",339,U1390,A,9,9-CC,H,CC,A,0,22,75.73,75.95,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,bioturbated boundary or contact,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,
"339-U1390A-9H-CC-A, 22-26",339,U1390,A,9,9-CC,H,CC,A,22,26,75.95,75.99,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,rare [A48],,"Shell fragments, forams and pyrite filled burrows present.",100,100,
"339-U1390A-9H-CC-A, 26-32",339,U1390,A,9,9-CC,H,CC,A,26,32,75.99,76.05,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,,,,,,slight_339 [DB91],3,,,Forams present.,100,100,
"339-U1390A-9H-CC-A, 32-71",339,U1390,A,9,9-CC,H,CC,A,32,71,76.05,76.44,calcareous [Leg339],mud [Leg339],,calcareous   mud ,calcareous  mud ,mud ,100,10Y 4/1 (dark greenish gray),clay [W22_1],1,fine sand [W22_2],4,,,,,,,,,,,,,100,,,,,,,slight_339 [DB91],3,common [A48],,"Shell fragments, forams and pyrite filled burrows present.",100,100,
"339-U1390A-9H-CC-A, 71-80",339,U1390,A,9,9-CC,H,CC,A,71,80,76.44,76.53,,silty mud [Leg339],with biogenic carbonate [Leg339],silty mud ,silty mud  with biogenic carbonate ,silty mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,gradational contact,normal grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
"339-U1390A-9H-CC-A, 80-97",339,U1390,A,9,9-CC,H,CC,A,80,97,76.53,76.7,,sandy mud [Leg339],with biogenic carbonate [Leg339],sandy mud ,sandy mud  with biogenic carbonate ,sandy mud   with biogenic carbonate ,100,10Y 4/1 (dark greenish gray),silt [W22_1],2,fine sand [W22_2],4,,,,,,,,,,,,,100,sharp contact,normal grading,,,,,slight_339 [DB91],3,,,Forams present,100,100,
