Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data,Minor Lithology Prefix,Minor Lithology Name,Minor Lithology Suffix,Lithology Suffix
363-U1482C-51X-2-A,136,144,450.76,450.84,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5G 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,2,A,,,,,
363-U1482C-51X-3-A,0,23,450.84,451.07,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5G 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,3,A,,,,,
363-U1482C-51X-3-A,23,50,451.07,451.34,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,3,A,,,,,
363-U1482C-51X-3-A,50,124,451.34,452.08,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5G 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,3,A,,,,,
363-U1482C-51X-3-A,124,150,452.08,452.34,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,3,A,,,,,
363-U1482C-51X-4-A,0,150,452.34,453.84,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,4,A,,,,,
363-U1482C-51X-5-A,0,37,453.84,454.21,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,5,A,,,,,
363-U1482C-51X-5-A,37,54,454.21,454.38,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5G 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,5,A,,,,,
363-U1482C-51X-5-A,54,152,454.38,455.36,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,5,A,,,,,
363-U1482C-51X-6-A,0,153,455.36,456.89,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,6,A,,,,,
363-U1482C-51X-7-A,0,59,456.89,457.48,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,7,A,,,,,
363-U1482C-51X-CC-A,0,36,457.48,457.84,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows. Biscuiting is very intense in this core.",,,,,,,,,,,,,363,U1482,C,51,X,CC,A,,,,,
363-U1482C-52X-1-A,0,150,457.6,459.1,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,1,A,,,,,
363-U1482C-52X-2-A,0,150,459.1,460.6,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,2,A,,,,,
363-U1482C-52X-3-A,0,150,460.6,462.1,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,3,A,,,,,
363-U1482C-52X-4-A,0,150,462.1,463.6,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,4,A,,,,,
363-U1482C-52X-5-A,0,150,463.6,465.1,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,5,A,,,,,
363-U1482C-52X-6-A,0,122,465.1,466.32,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,6,A,,,,,
363-U1482C-52X-7-A,0,81,466.32,467.13,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,7,A,,,,,
363-U1482C-52X-CC-A,0,35,467.13,467.48,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,52,X,CC,A,,,,,
363-U1482C-53X-1-A,0,150,467.3,468.8,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,1,A,,,,,
363-U1482C-53X-2-A,0,150,468.8,470.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,2,A,,,,,
363-U1482C-53X-3-A,0,150,470.3,471.8,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,3,A,,,,,
363-U1482C-53X-4-A,0,150,471.8,473.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,4,A,,,,,
363-U1482C-53X-5-A,0,150,473.3,474.8,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,5,A,,,,,
363-U1482C-53X-6-A,0,150,474.8,476.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,6,A,,,,,
363-U1482C-53X-7-A,0,54,476.01,476.55,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,7,A,,,,,
363-U1482C-53X-CC-A,0,30,476.55,476.85,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,53,X,CC,A,,,,,
363-U1482C-54X-1-A,0,150,477,478.5,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,1,A,,,,,
363-U1482C-54X-2-A,0,142,478.5,479.92,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,2,A,,,,,
363-U1482C-54X-2-A,142,150,479.92,480,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,2,A,,,,,
363-U1482C-54X-3-A,0,150,480,481.5,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,3,A,,,,,
363-U1482C-54X-4-A,0,150,481.5,483,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,4,A,,,,,
363-U1482C-54X-5-A,0,150,483,484.5,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,5,A,,,,,
363-U1482C-54X-6-A,0,142,484.5,485.92,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,6,A,,,,,
363-U1482C-54X-7-A,0,63,485.92,486.55,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,7,A,,,,,
363-U1482C-54X-CC-A,0,34,486.55,486.89,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,54,X,CC,A,,,,,
363-U1482C-55X-1-A,0,150,486.7,488.2,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,1,A,,,,,
363-U1482C-55X-2-A,0,40,488.2,488.6,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,2,A,,,,,
363-U1482C-55X-2-A,40,150,488.6,489.7,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,2,A,,,,,
363-U1482C-55X-3-A,0,150,489.7,491.2,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,3,A,,,,,
363-U1482C-55X-4-A,0,150,491.2,492.7,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,4,A,,,,,
363-U1482C-55X-5-A,0,150,492.7,494.2,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,5,A,,,,,
363-U1482C-55X-6-A,0,121,494.2,495.41,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,6,A,,,,,
363-U1482C-55X-7-A,0,77,495.41,496.18,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,7,A,,,,,
363-U1482C-55X-CC-A,0,36,496.18,496.54,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,55,X,CC,A,,,,,
363-U1482C-56X-1-A,0,150,496.4,497.9,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,1,A,,,,,
363-U1482C-56X-2-A,0,150,497.9,499.4,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,2,A,,,,,
363-U1482C-56X-3-A,0,150,499.4,500.9,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,3,A,,,,,
363-U1482C-56X-4-A,0,150,500.9,502.4,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,4,A,,,,,
363-U1482C-56X-5-A,0,150,502.4,503.9,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,5,A,,,,,
363-U1482C-56X-6-A,0,132,503.9,505.22,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,6,A,,,,,
363-U1482C-56X-7-A,0,56,505.32,505.88,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,7,A,,,,,
363-U1482C-56X-CC-A,0,35,505.88,506.23,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,56,X,CC,A,,,,,
363-U1482C-57X-1-A,0,150,506.1,507.6,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,1,A,,,,,
363-U1482C-57X-2-A,0,150,507.6,509.1,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,2,A,,,,,
363-U1482C-57X-3-A,0,150,509.1,510.6,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,3,A,,,,,
363-U1482C-57X-4-A,0,150,510.6,512.1,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,4,A,,,,,
363-U1482C-57X-5-A,0,43,512.1,512.53,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,5,A,,,,,
363-U1482C-57X-5-A,43,71,512.53,512.81,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,5,A,,,,,
363-U1482C-57X-5-A,71,150,512.81,513.6,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,5,A,,,,,
363-U1482C-57X-6-A,0,106,513.6,514.66,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,6,A,,,,,
363-U1482C-57X-6-A,106,121,514.66,514.81,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,6,A,,,,,
363-U1482C-57X-7-A,0,44,514.81,515.25,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,7,A,,,,,
363-U1482C-57X-7-A,44,77,515.25,515.58,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,7,A,,,,,
363-U1482C-57X-CC-A,0,30,515.58,515.88,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 6/1 (greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,57,X,CC,A,,,,,
363-U1482C-58X-1-A,0,124,515.8,517.04,clay-rich [X363],chalk [MMK88],clay-rich chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,58,X,1,A,,,,,
363-U1482C-58X-1-A,124,150,517.04,517.3,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,58,X,1,A,,,,,
363-U1482C-58X-2-A,0,150,517.3,518.8,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,58,X,2,A,,,,,
363-U1482C-58X-3-A,0,122,518.8,520.02,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,58,X,3,A,,,,,
363-U1482C-58X-CC-A,0,31,520.02,520.33,clay-rich [X363],chalk [MMK88],clay-rich chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,58,X,CC,A,,,,,
363-U1482C-59X-1-A,0,56,520.8,521.36,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,1,A,,,,,
363-U1482C-59X-1-A,56,150,521.36,522.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,1,A,,,,,
363-U1482C-59X-2-A,0,6,522.3,522.36,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,2,A,,,,,
363-U1482C-59X-2-A,6,150,522.36,523.8,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,2,A,,,,,
363-U1482C-59X-3-A,0,150,523.8,525.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,3,A,,,,,
363-U1482C-59X-4-A,0,126,525.3,526.56,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,4,A,,,,,
363-U1482C-59X-4-A,126,150,526.56,526.8,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,4,A,,,,,
363-U1482C-59X-5-A,0,36,526.8,527.16,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,5,A,,,,,
363-U1482C-59X-5-A,36,150,527.16,528.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,5,A,,,,,
363-U1482C-59X-6-A,0,58,528.3,528.88,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,6,A,,,,,
363-U1482C-59X-6-A,58,109,528.88,529.39,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,6,A,,,,,
363-U1482C-59X-7-A,0,51,529.49,530,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,7,A,,,,,
363-U1482C-59X-7-A,51,60,530,530.09,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,7,A,,,,,
363-U1482C-59X-CC-A,0,21,530.09,530.3,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,59,X,CC,A,,,,,
363-U1482C-60X-1-A,0,150,528,529.5,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,1,A,,,,,
363-U1482C-60X-2-A,0,150,529.5,531,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,2,A,,,,,
363-U1482C-60X-3-A,0,150,531,532.5,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,3,A,,,,,
363-U1482C-60X-4-A,0,16,532.5,532.66,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,4,A,,,,,
363-U1482C-60X-4-A,16,58,532.66,533.08,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,4,A,,,,,
363-U1482C-60X-4-A,58,87,533.08,533.37,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,4,A,,,,,
363-U1482C-60X-4-A,87,140,533.37,533.9,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,4,A,,,,,
363-U1482C-60X-5-A,0,65,534,534.65,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,5GY 7/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,5,A,,,,,
363-U1482C-60X-CC-A,0,35,534.65,535,clay-bearing [X363],chalk [MMK88],clay-bearing chalk,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,"biscuited CHALK, with beautiful preservation of burrows",,,,,,,,,,,,,363,U1482,C,60,X,CC,A,,,,,
