dupes and comments,Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Drilling disturbance type,Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. color,MAJ Lith. prefix + name,MAJ Lith. prefix+name+suffix,MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Lith. comment,Clast lithology,Clast size,Clast morphology (shape),Clast sorting,Clast color,Clast roundness,Clast roundness rank,Clast lithology comment,Matrix sorting,Clast/matrix texture,Matrix comment,Bioturbation intensity,Bioturbation intensity rank,General comment,File Data,Ship File Links,Shore File Links
,344-U1414A-31X-3-A,344,U1414,A,31,31-3,X,3,A,133,,150,280.55,280.72,,,,,,,,,,,,,,,,,,,,,,,,,,,HASH,,,
,344-U1414A-31X-4-A,344,U1414,A,31,31-4,X,4,A,0,biscuit,150,280.72,282.22,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-5-A,344,U1414,A,31,31-5,X,5,A,0,biscuit,150,282.22,283.72,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-6-A,344,U1414,A,31,31-6,X,6,A,0,biscuit,140,283.72,285.12,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite, lithified clast of regular sediment at 52-55 cm  ",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-6-A,344,U1414,A,31,31-6,X,6,A,140,,145,285.12,285.17,,,,,,,,,,,,,,,,,,,,,,,,,,,ORCU,,,
,344-U1414A-31X-6-A,344,U1414,A,31,31-6,X,6,A,145,,150,285.17,285.22,,,,,,,,,,,,,,,,,,,,,,,,,,,BRIG,,,
,344-U1414A-31X-7-A,344,U1414,A,31,31-7,X,7,A,0,biscuit,137,285.22,286.59,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite, lithified clast of regular sediment at 16-19 cm  ",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-CC-A,344,U1414,A,31,31-CC,X,CC,A,0,biscuit,19,286.59,286.78,high [drilling disturbance],6,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-31X-CC-A,344,U1414,A,31,31-CC,X,CC,A,19,biscuit,23,286.78,286.82,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-32X-1-A,344,U1414,A,32,32-1,X,1,A,0,biscuit,86,286.9,287.76,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite, some large clasts (lithified sediment matrix, pyrite, rock fragment) in uppermost, severely disturbed  cm , lithified clasts of sediment matrix",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-32X-2-A,344,U1414,A,32,32-2,X,2,A,0,biscuit,85,287.76,288.61,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite,  lithified clasts of sediment matrix",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-32X-2-A,344,U1414,A,32,32-2,X,2,A,85,,121,288.61,288.97,,,,,,,,,,,,,,,,,,,,,,,,,,,He WR,,,
,344-U1414A-32X-3-A,344,U1414,A,32,32-3,X,3,A,0,biscuit,101,288.97,289.98,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite,  lithified clasts of sediment matrix",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-32X-4-A,344,U1414,A,32,32-4,X,4,A,0,biscuit,74,289.98,290.72,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite,  lithified clasts of sediment matrix, several fine gray laminations between 28 and 63 cm",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-32X-CC-A,344,U1414,A,32,32-CC,X,CC,A,0,biscuit,20,290.72,290.92,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-33X-1-A,344,U1414,A,33,33-1,X,1,A,0,biscuit,36,296.6,296.96,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,"discoloration indicative of glauconite, some larger angular clasts in the uppermost 2 cm,",,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-33X-CC-A,344,U1414,A,33,33-CC,X,CC,A,0,biscuit,21,296.96,297.17,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-33X-CC-A,344,U1414,A,33,33-CC,X,CC,A,21,,27,297.17,297.23,,,,,,,,,,,,,,,,,,,,,,,,,,,PAL,,,
,344-U1414A-34X-1-A,344,U1414,A,34,34-1,X,1,A,0,,14,302.1,302.24,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-34X-1-A,344,U1414,A,34,34-1,X,1,A,14,biscuit,33,302.24,302.43,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,10Y 6/1 (greenish gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-34X-1-A,344,U1414,A,34,34-1,X,1,A,33,,38,302.43,302.48,high [drilling disturbance],6,,tephra [FS84],,N 2.5 (black),tephra ,tephra ,silt [W22_1],2,sand [W22_1],3,dark tephra layer rich in pyrite at the bottom,,,,,,,,,,,,slight [B06],2,,,,
,344-U1414A-34X-1-A,344,U1414,A,34,34-1,X,1,A,38,biscuit,86,302.48,302.96,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 7/1 (light gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-34X-CC-A,344,U1414,A,34,34-CC,X,CC,A,0,biscuit,9,302.97,303.06,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 8/1 (white),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-35X-1-A,344,U1414,A,35,35-1,X,1,A,0,biscuit,17,307.7,307.87,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5Y 6/1 (gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-35X-1-A,344,U1414,A,35,35-1,X,1,A,17,,40,307.87,308.1,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-35X-1-A,344,U1414,A,35,35-1,X,1,A,40,biscuit,46,308.1,308.16,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,10Y 6/1 (greenish gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-35X-1-A,344,U1414,A,35,35-1,X,1,A,46,,49,308.16,308.19,high [drilling disturbance],6,,tephra [FS84],,N 2.5 (black),tephra ,tephra ,silt [W22_1],2,sand [W22_1],3,dark tephra layer rich in pyrite,,,,,,,,,,,,slight [B06],2,,,,
,344-U1414A-35X-1-A,344,U1414,A,35,35-1,X,1,A,49,biscuit,138,308.19,309.08,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,10Y 6/1 (greenish gray),silty  nannofossil ooze ,silty nannofossil ooze ,clay [W22_2],1,silt [W22_1],2,discoloration indicative of glauconite,,coarse sand [W22_2],blocky,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-35X-CC-A,344,U1414,A,35,35-CC,X,CC,A,0,biscuit,23,309.08,309.31,severe [drilling disturbance],7,silty,nannofossil ooze [Leg339],,5GY 7/1 (light greenish gray),silty  nannofossil ooze ,silty nannofossil ooze ,silt [W22_1],2,sand [W22_1],3,"light green matrix (enriched in glauconite) with pale brown silty clasts
clast of ash at 19cm  in CC",,,,,,,,,,,,,,,,,
,344-U1414A-35X-CC-A,344,U1414,A,35,35-CC,X,CC,A,23,,29,309.31,309.37,,,,,,,,,,,,,,,,,,,,,,,,,heavy [B06],5,PAL,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,0,,35,311.9,312.25,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,mottled,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,35,,39,312.25,312.29,moderate [drilling disturbance],4,calcareous [Leg339],sandstone [USGS],,10Y 4/1 (dark greenish gray),calcareous   sandstone ,calcareous  sandstone ,silt [W22_1],2,sand [W22_1],3,diffuse,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,39,,70,312.29,312.6,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,mottled,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,70,,81,312.6,312.71,moderate [drilling disturbance],4,,tuff [MMK88],,N 2.5 (black),tuff ,tuff ,clay [W22_2],1,sand [W22_1],3,with pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,81,biscuit,84,312.71,312.74,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,mottled,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,84,,87,312.74,312.77,moderate [drilling disturbance],4,,claystone [USGS],,N 2.5 (black),claystone ,claystone ,clay [W22_2],1,sand [W22_1],3,,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,87,biscuit,120,312.77,313.1,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,"mottled, contains several cm-sized inclusions of black tuff",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-1-A,344,U1414,A,36,36-1,R,1,A,120,,131,313.1,313.21,,,,,,,,,,,,,,,,,,,,,,,,,,,SCREA,,,
,344-U1414A-36R-2-A,344,U1414,A,36,36-2,R,2,A,0,biscuit,19,313.21,313.4,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,mottled,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-2-A,344,U1414,A,36,36-2,R,2,A,19,,25,313.4,313.46,moderate [drilling disturbance],4,,tuff [MMK88],,N 2.5 (black),tuff ,tuff ,clay [W22_2],1,sand [W22_1],3,with pyrite,,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-36R-2-A,344,U1414,A,36,36-2,R,2,A,25,biscuit,51,313.46,313.72,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,"mottled,  contains cm-sized inclusion of black tuff at 35-36 cm",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-36R-2-A,344,U1414,A,36,36-2,R,2,A,51,,66,313.72,313.87,,,,,,,,,,,,,,,,,,,,,,,,,,,SAFF,,,
,344-U1414A-36R-2-A,344,U1414,A,36,36-2,R,2,A,66,,92,313.87,314.13,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-36R-3-A,344,U1414,A,36,36-3,R,3,A,0,,3,314.13,314.16,,,,,,,,,,,,,,,,,,,,,,,,,,,ORCU,,,
,344-U1414A-36R-3-A,344,U1414,A,36,36-3,R,3,A,3,biscuit,123,314.16,315.36,moderate [drilling disturbance],4,calcareous [Leg339],siltstone [USGS],with sand [Leg339],5Y 6/1 (gray),calcareous   siltstone ,calcareous  siltstone  with sand ,silt [W22_1],2,sand [W22_1],3,"mottled,  contains cm-sized inclusion of black claystone at 114-115 cm, several cm-thick layers with darker color but without lithology change ",,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-1-A,344,U1414,A,37,37-1,R,1,A,0,fragmented,10,316.4,316.5,severe [drilling disturbance],7,,siltstone [USGS],,5GY 4/1 (dark greenish gray),siltstone ,siltstone ,silt [W22_1],2,silt [W22_1],2,"several loose pebbles, with tiny grains (< 1mm)  of glauconite",,,,,,,,,,,,common [B06],4,,,,
,344-U1414A-37R-1-A,344,U1414,A,37,37-1,R,1,A,10,fractured,109,316.5,317.49,high [drilling disturbance],6,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,layering destroyed by bioturbation,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,0,,15,317.49,317.64,,,,,,,,,,,,,,,,,,,,,,,,,,,SAIT,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,15,,30,317.64,317.79,,,,,,,,,,,,,,,,,,,,,,,,,,,SAFF,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,30,fractured,48,317.79,317.97,high [drilling disturbance],6,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,layering destroyed by bioturbation,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,48,,57,317.97,318.06,moderate [drilling disturbance],4,,tuff [MMK88],,N 2.5 (black),tuff ,tuff ,clay [W22_2],1,sand [W22_1],3,with pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,57,fractured,64,318.06,318.13,high [drilling disturbance],6,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,layering destroyed by bioturbation,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,64,,68,318.13,318.17,moderate [drilling disturbance],4,,tuff [MMK88],,N 2.5 (black),tuff ,tuff ,fine sand [W22_2],4,sand [W22_1],3,with pyrite,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-2-A,344,U1414,A,37,37-2,R,2,A,68,fractured,112,318.17,318.61,high [drilling disturbance],6,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,layering destroyed by bioturbation,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-3-A,344,U1414,A,37,37-3,R,3,A,0,,31,318.61,318.92,moderate [drilling disturbance],4,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,"layering destroyed by bioturbation, common glauconite grains disseminated through the matrix",,sand [W22_1],,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-3-A,344,U1414,A,37,37-3,R,3,A,31,,37,318.92,318.98,moderate [drilling disturbance],4,,tuff [MMK88],,N 2.5 (black),tuff ,tuff ,fine sand [W22_2],4,sand [W22_1],3,,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-3-A,344,U1414,A,37,37-3,R,3,A,37,,61,318.98,319.22,moderate [drilling disturbance],4,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,"layering destroyed by bioturbation, common glauconite grains disseminated through the matrix",,sand [W22_1],,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-3-A,344,U1414,A,37,37-3,R,3,A,61,,74,319.22,319.35,,,,,,,,,,,,,,,,,,,,,,,,,,,YAMM,,,
,344-U1414A-37R-3-A,344,U1414,A,37,37-3,R,3,A,74,,103,319.35,319.64,,,,,,,,,,,,,,,,,,,,,,,,,,,IW,,,
,344-U1414A-37R-4-A,344,U1414,A,37,37-4,R,4,A,0,,78,319.64,320.42,moderate [drilling disturbance],4,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,"layering destroyed by bioturbation, common glauconite grains disseminated through the matrix, some discoloration indicative of glauconite,  contains several cm-sized inclusions of black tuff and some disseminated  volcanic ash",,sand [W22_1],,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-5-A,344,U1414,A,37,37-5,R,5,A,0,,43,320.42,320.85,moderate [drilling disturbance],4,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,"layering destroyed by bioturbation, disseminated  volcanic ash",,sand [W22_1],,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-5-A,344,U1414,A,37,37-5,R,5,A,43,,54,320.85,320.96,moderate [drilling disturbance],4,,tuff [MMK88],,N 2.5 (black),tuff ,tuff ,fine sand [W22_2],4,sand [W22_1],3,layering starts to disintegrate due to bioturbation,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-37R-5-A,344,U1414,A,37,37-5,R,5,A,54,,86,320.96,321.28,moderate [drilling disturbance],4,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,"layering destroyed by bioturbation, disseminated  volcanic ash",,sand [W22_1],,,,,,,,,,heavy [B06],5,drilling disturbance high at the end of the section,,,
,344-U1414A-37R-CC-A,344,U1414,A,37,37-CC,R,CC,A,0,,19,321.28,321.47,severe [drilling disturbance],7,calcareous [Leg339],sandstone [USGS],,2.5Y 7/2 (light gray),calcareous   sandstone ,calcareous  sandstone ,fine sand [W22_2],4,sand [W22_1],3,layering destroyed by bioturbation,,sand [W22_1],,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-38R-1-A,344,U1414,A,38,38-1,R,1,A,0,,39,326.1,326.49,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,"Color changes at the end of core starting around  106 to 10 YR 4/2. Void at 39-54 cm due to YAMM sample.
",,,
,344-U1414A-38R-1-A,344,U1414,A,38,38-1,R,1,A,54,,66,326.64,326.76,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,"Color changes at the end of core starting around  106 to 10 YR 4/2. Void at 39-54 cm due to YAMM sample.
",,,
,344-U1414A-38R-1-A,344,U1414,A,38,38-1,R,1,A,78,,80,326.88,326.9,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,felsic glass. ,,,,,,,,,,,,,,,,,
,344-U1414A-38R-1-A,344,U1414,A,38,38-1,R,1,A,80,,113,326.9,327.23,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,Color changes at the end of core starting around  106 to 10 YR 4/2,,,
,344-U1414A-38R-1-A,344,U1414,A,38,38-1,R,1,A,113,,120,327.23,327.3,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,felsic glass,,,,,,,,,,,,,,,,,
,344-U1414A-38R-1-A,344,U1414,A,38,38-1,R,1,A,120,,123,327.3,327.33,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,Color changes at the end of core starting around  106 to 10 YR 4/2. Void due to IW sample at 123 - 145 cm.,,,
,344-U1414A-38R-2-A,344,U1414,A,38,38-2,R,2,A,0,,16,327.55,327.71,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 5/2 (grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-38R-2-A,344,U1414,A,38,38-2,R,2,A,16,,20,327.71,327.75,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,felsic,,,,,,,,,,,,,,,,,
,344-U1414A-38R-2-A,344,U1414,A,38,38-2,R,2,A,20,,66,327.75,328.21,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 5/2 (grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-38R-3-A,344,U1414,A,38,38-3,R,3,A,13,,36,328.7,328.93,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,"Void at 0-13 cm due to YAMM sample.
",,,
,344-U1414A-38R-3-A,344,U1414,A,38,38-3,R,3,A,36,,51,328.93,329.08,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,Void at 36-51 cm due to HASH sample.,,,
,344-U1414A-38R-3-A,344,U1414,A,38,38-3,R,3,A,51,,87,329.08,329.44,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-38R-CC-A,344,U1414,A,38,38-CC,R,CC,A,0,,15,329.44,329.59,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-39R-1-A,344,U1414,A,39,39-1,R,1,A,0,,28,335.8,336.08,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-39R-1-A,344,U1414,A,39,39-1,R,1,A,28,,41,336.08,336.21,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,Void at 28-41 cm due to YAMM sample.,,,
,344-U1414A-39R-1-A,344,U1414,A,39,39-1,R,1,A,41,,80,336.21,336.6,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,Void at 80-111 cm due to IW sample.,,,
,344-U1414A-39R-2-A,344,U1414,A,39,39-2,R,2,A,0,,33,336.91,337.24,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-39R-2-A,344,U1414,A,39,39-2,R,2,A,33,,36,337.24,337.27,,,,tephra [FS84],,N 4 (dark gray),tephra ,tephra ,,,,,felsic glass,,,,,,,,,,,,,,,,,
,344-U1414A-39R-2-A,344,U1414,A,39,39-2,R,2,A,36,,58,337.27,337.49,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
,344-U1414A-39R-CC-A,344,U1414,A,39,39-CC,R,CC,A,0,,22,337.49,337.71,slight [drilling disturbance],2,siliceous,limestone [USGS],,10YR 4/2 (dark grayish brown),siliceous  limestone ,siliceous limestone ,clay [W22_2],1,silt [W22_1],2,lithified,,,,,,,,,,,,heavy [B06],5,,,,
