Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithologic unit (preliminary),Sample domain number (if >1 domain),Sample domain name (if >1 domain),Domain relative abundance [%],Lithology Prefix,Lithology Principal name,Lithology Suffix,Lith. prefix+name+suffix,Lithological Accessories 1,Lithological Accessories 2,Lithology color,Layer/Beddding, Lamination,Grading,Other sedimentary feature,Layer or bedding thickness,Lithology avg. grain size ,Lithology avg. grain size rank,Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,General interval comment,Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Clasts abundance,Clasts [%],Clast -  grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,Lithology prefix + name,Lithology name+suffix,Ship File Links,Shore File Links,File Data
371-U1508A-22H-CC-A,0,23,201.06,201.29,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,silt [W22_1],2,,,moderate [B06],3,Small pyrite blebs scattered through the section. Faint meter-scale color banding to a darker GLEY 1 6/10Y.,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-1-A,0,13,200.8,200.93,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,N 8 (white),,,,,,,,,,slight [B06],2,,uncertain boundary or contact,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-1-A,13,50,200.93,201.3,,,,,nannofossil-rich [2014b],foraminiferal ooze [Leg339],with lithics [2014],nannofossil-rich foraminiferal ooze with lithics,,,GLEY 1 8/5GY (light greenish gray),,,normal grading,,,fine sand [W22_2],4,,,absent,0,,,,,,,,,,,nannofossil-rich foraminiferal ooze,foraminiferal ooze with lithics,,,
371-U1508A-23H-1-A,50,75,201.3,201.55,,,,,nannofossil-rich [2014b],foraminiferal ooze [Leg339],with lithics [2014],nannofossil-rich foraminiferal ooze with lithics,chlorite,,GLEY 1 8/5GY (light greenish gray),bed,,normal grading,,medium bed [B01],medium sand [W22_2],5,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich foraminiferal ooze,foraminiferal ooze with lithics,,,
371-U1508A-23H-1-A,75,104,201.55,201.84,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,N 8 (white),,,,,,,,,,slight [B06],2,,gradational boundary or contact,,diffuse,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-1-A,104,125,201.84,202.05,,,,,nannofossil-rich [2014b],foraminiferal ooze [Leg339],with lithics [2014],nannofossil-rich foraminiferal ooze with lithics,chlorite,,GLEY 1 8/5GY (light greenish gray),bed,,normal grading,,medium bed [B01],fine sand [W22_2],4,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich foraminiferal ooze,foraminiferal ooze with lithics,,,
371-U1508A-23H-1-A,125,150,202.05,202.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,N 8 (white),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-2-A,0,22,202.3,202.52,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,N 8 (white),,,,,,,,,,slight [B06],2,,gradational boundary or contact,,diffuse,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-2-A,22,46,202.52,202.76,,,,,nannofossil-rich [2014b],foraminiferal ooze [Leg339],with lithics [2014],nannofossil-rich foraminiferal ooze with lithics,chlorite,,GLEY 1 8/5GY (light greenish gray),bed,,normal grading,,medium bed [B01],medium sand [W22_2],5,,,absent,0,inverse grading with previous bed ?,uncertain boundary or contact,,diffuse,,,,,,,nannofossil-rich foraminiferal ooze,foraminiferal ooze with lithics,,,
371-U1508A-23H-2-A,46,113,202.76,203.43,,,,,nannofossil-rich [2014b],foraminiferal ooze [Leg339],with lithics [2014],nannofossil-rich foraminiferal ooze with lithics,chlorite,,GLEY 1 8/5GY (light greenish gray),bed,,normal grading,,medium bed [B01],medium sand [W22_2],5,,,absent,0,,sharp boundary or contact,,sharp,,,,,,,nannofossil-rich foraminiferal ooze,foraminiferal ooze with lithics,,,
371-U1508A-23H-2-A,113,150,203.43,203.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,,,N 8 (white),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-3-A,0,150,203.8,205.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 8/5GY (light greenish gray),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-4-A,0,150,205.3,206.8,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-5-A,0,150,206.8,208.3,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-6-A,0,86,208.3,209.16,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-7-A,0,66,209.26,209.92,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
371-U1508A-23H-CC-A,0,18,209.92,210.1,,,,,foraminiferal [Leg339],nannofossil ooze [Leg339],with sponge spicules [2014],foraminiferal nannofossil ooze with sponge spicules,clay,,GLEY 1 7/5GY (light greenish grey),,,,,,,,,,slight [B06],2,,,,,,,,,,,foraminiferal nannofossil ooze,nannofossil ooze with sponge spicules,,,
