Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
346-U1423B-9H-1-A,3.0,18.0,70.63,70.78,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,1,A
346-U1423B-9H-1-A,18.0,19.0,70.78,70.79,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,1,A
346-U1423B-9H-1-A,19.0,23.0,70.79,70.83,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,1,A
346-U1423B-9H-1-A,23.0,28.0,70.83,70.88,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,1,A
346-U1423B-9H-1-A,28.0,150.0,70.88,72.1,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,1,A
346-U1423B-9H-2-A,0.0,74.0,72.1,72.84,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-2-A,74.0,76.0,72.84,72.86,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-2-A,76.0,107.0,72.86,73.17,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-2-A,107.0,110.0,73.17,73.2,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-2-A,110.0,128.0,73.2,73.38,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-2-A,128.0,131.0,73.38,73.41,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-2-A,131.0,150.0,73.41,73.6,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,2,A
346-U1423B-9H-3-A,0.0,87.0,73.6,74.47,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,3,A
346-U1423B-9H-3-A,87.0,90.0,74.47,74.5,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,3,A
346-U1423B-9H-3-A,90.0,150.0,74.5,75.1,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,3,A
346-U1423B-9H-4-A,0.0,130.0,75.1,76.4,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,biosiliceous rich,clay [Leg210],,biosiliceous rich  clay ,biosiliceous rich clay ,clay ,2.5Y 4/2 (dark grayish brown),,,,,,,,,,,,346,U1423,B,9,H,4,A
346-U1423B-9H-4-A,133.0,136.0,76.43,76.46,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,4,A
346-U1423B-9H-4-A,138.0,150.0,76.48,76.6,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,4,A
346-U1423B-9H-5-A,0.0,25.0,76.6,76.85,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,5,A
346-U1423B-9H-5-A,25.0,28.0,76.85,76.88,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,5,A
346-U1423B-9H-5-A,28.0,150.0,76.88,78.1,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,5,A
346-U1423B-9H-6-A,0.0,26.0,78.1,78.36,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,6,A
346-U1423B-9H-6-A,26.0,29.0,78.36,78.39,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,6,A
346-U1423B-9H-6-A,29.0,150.0,78.39,79.6,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,6,A
346-U1423B-9H-7-A,0.0,59.0,79.6,80.19,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,7,A
346-U1423B-9H-7-A,59.0,60.0,80.19,80.2,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,7,A
346-U1423B-9H-7-A,60.0,64.0,80.2,80.24,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,7,A
346-U1423B-9H-CC-A,0.0,23.0,80.24,80.47,diatom bearing,silty clay [MMK88],,diatom bearing silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom bearing  silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,9,H,CC,A
346-U1423B-10H-1-A,0.0,30.0,80.1,80.4,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,1,A
346-U1423B-10H-1-A,30.0,33.0,80.4,80.43,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,1,A
346-U1423B-10H-1-A,33.0,41.0,80.43,80.51,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,1,A
346-U1423B-10H-1-A,41.0,42.0,80.51,80.52,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,1,A
346-U1423B-10H-1-A,42.0,146.0,80.52,81.56,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,1,A
346-U1423B-10H-2-A,0.0,78.0,81.56,82.34,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,2,A
346-U1423B-10H-2-A,78.0,82.0,82.34,82.38,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,lamination,2.5Y 4/2 (dark grayish brown),none [DB86],0.0,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,2,A
346-U1423B-10H-2-A,82.0,83.0,82.38,82.39,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,2,A
346-U1423B-10H-2-A,83.0,119.0,82.39,82.75,diatom bearing,clay [Leg210],,diatom bearing clay ,,,,lamination,2.5Y 4/2 (dark grayish brown),none [DB86],0.0,,,,,,,,,,,,,,,diatom bearing  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,2,A
346-U1423B-10H-2-A,119.0,150.0,82.75,83.06,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,2,A
346-U1423B-10H-3-A,0.0,126.0,83.06,84.32,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,3,A
346-U1423B-10H-3-A,126.0,128.0,84.32,84.34,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,3,A
346-U1423B-10H-3-A,128.0,150.0,84.34,84.56,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,3,A
346-U1423B-10H-4-A,0.0,150.0,84.56,86.06,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,4,A
346-U1423B-10H-5-A,0.0,70.0,86.06,86.76,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,5,A
346-U1423B-10H-5-A,70.0,73.0,86.76,86.79,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,5,A
346-U1423B-10H-5-A,73.0,150.0,86.79,87.56,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,5,A
346-U1423B-10H-6-A,0.0,44.0,87.56,88.0,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,6,A
346-U1423B-10H-6-A,44.0,46.0,88.0,88.02,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,6,A
346-U1423B-10H-6-A,46.0,150.0,88.02,89.06,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,6,A
346-U1423B-10H-7-A,0.0,62.0,89.06,89.68,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,7,A
346-U1423B-10H-CC-A,0.0,16.0,89.68,89.84,,clay [Leg210],,clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,10,H,CC,A
346-U1423B-11H-1-A,0.0,150.0,89.6,91.1,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,1,A
346-U1423B-11H-2-A,0.0,150.0,91.1,92.6,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,2,A
346-U1423B-11H-3-A,0.0,129.0,92.6,93.89,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,3,A
346-U1423B-11H-3-A,129.0,130.0,93.89,93.9,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,3,A
346-U1423B-11H-3-A,130.0,150.0,93.9,94.1,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,3,A
346-U1423B-11H-4-A,0.0,150.0,94.1,95.6,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,4,A
346-U1423B-11H-5-A,0.0,150.0,95.6,97.1,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,5,A
346-U1423B-11H-6-A,0.0,150.0,97.1,98.6,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,6,A
346-U1423B-11H-7-A,0.0,52.0,98.6,99.12,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,7,A
346-U1423B-11H-CC-A,0.0,22.0,99.12,99.34,,silty clay [MMK88],,silty clay ,,,,,10BG 8/1 (light greenish gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,11,H,CC,A
346-U1423B-12H-1-A,0.0,75.0,99.1,99.85,,silty clay [MMK88],,silty clay ,,,,,10Y 4/1 (dark greenish gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,12,H,1,A
346-U1423B-12H-1-A,75.0,150.0,99.85,100.6,,clay [Leg210],,clay ,,,,mottling [BJ80],5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,100.0,,,,,,,,,,,,,,,,,,,,,,100.0,,,,,,346,U1423,B,12,H,1,A
346-U1423B-12H-2-A,0.0,20.0,100.6,100.8,,clay [Leg210],,clay ,,,,,5Y 7/1 (light gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,2,A
346-U1423B-12H-2-A,20.0,85.0,100.8,101.45,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,2,A
346-U1423B-12H-2-A,85.0,130.0,101.45,101.9,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,2,A
346-U1423B-12H-2-A,106.0,107.0,101.66,101.67,,,,,pumice,,,,N 4 (dark gray),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,2,A
346-U1423B-12H-2-A,130.0,150.0,101.9,102.1,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,2,A
346-U1423B-12H-3-A,0.0,7.0,102.1,102.17,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,3,A
346-U1423B-12H-3-A,7.0,44.0,102.17,102.54,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,3,A
346-U1423B-12H-3-A,44.0,103.0,102.54,103.13,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,3,A
346-U1423B-12H-3-A,103.0,140.0,103.13,103.5,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),slight [DB86],1.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,3,A
346-U1423B-12H-3-A,140.0,150.0,103.5,103.6,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,3,A
346-U1423B-12H-4-A,0.0,47.0,103.6,104.07,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),slight [DB86],1.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,4,A
346-U1423B-12H-4-A,47.0,86.0,104.07,104.46,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,4,A
346-U1423B-12H-4-A,86.0,150.0,104.46,105.1,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,4,A
346-U1423B-12H-5-A,0.0,129.0,105.1,106.39,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,5,A
346-U1423B-12H-5-A,129.0,150.0,106.39,106.6,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,5,A
346-U1423B-12H-6-A,0.0,46.0,106.6,107.06,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,6,A
346-U1423B-12H-6-A,46.0,101.0,107.06,107.61,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,6,A
346-U1423B-12H-6-A,101.0,150.0,107.61,108.1,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,6,A
346-U1423B-12H-7-A,0.0,2.0,108.1,108.12,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,7,A
346-U1423B-12H-7-A,2.0,58.0,108.12,108.68,,clay [Leg210],,clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,7,A
346-U1423B-12H-CC-A,0.0,19.0,108.68,108.87,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,12,H,CC,A
346-U1423B-13H-1-A,0.0,53.0,108.6,109.13,,silty clay [MMK88],,silty clay ,,,,,5Y 3/2 (dark olive gray),heavy [DB86],3.0,,,,,,,,,,,,,,,silty clay ,silty clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,1,A
346-U1423B-13H-1-A,53.0,150.0,109.13,110.1,diatom rich,clay [Leg210],,diatom rich clay ,,,,,5Y 5/1 (gray),heavy [DB86],3.0,,,,,,,,,,,,,,,diatom rich  clay ,clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,1,A
346-U1423B-13H-1-A,80.0,81.0,109.4,109.41,,,,,,,,,,,,present [A79],1.0,pebble [W22_2],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1423,B,13,H,1,A
