Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
363-U1485A-41F-1-A,117,151,283.17,283.51,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,1,A,
363-U1485A-41F-2-A,0,42,283.51,283.93,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,2,A,
363-U1485A-41F-2-A,42,129,283.93,284.8,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,2,A,
363-U1485A-41F-2-A,129,141,284.8,284.92,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,2,A,
363-U1485A-41F-3-A,0,140,284.92,286.32,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,3,A,
363-U1485A-41F-4-A,0,40,286.42,286.82,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,4,A,
363-U1485A-41F-4-A,40,70,286.82,287.12,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,4,A,
363-U1485A-41F-CC-A,0,16,287.12,287.28,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,CC,A,
363-U1485A-41F-CC-A,16,24,287.28,287.36,nannofossil-rich [X363],silty clay [S54],nannofossil-rich silty clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,41,F,CC,A,
363-U1485A-42F-1-A,0,17,286.7,286.87,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,1,A,
363-U1485A-42F-2-A,0,45,286.87,287.32,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,2,A,
363-U1485A-42F-2-A,51,92,287.38,287.79,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,2,A,
363-U1485A-42F-2-A,105,141,287.92,288.28,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,2,A,
363-U1485A-42F-3-A,0,77,288.28,289.05,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,3,A,
363-U1485A-42F-3-A,77,80,289.05,289.08,foraminifer-bearing nannofossil-rich [X363],silty sand [S54],foraminifer-bearing nannofossil-rich silty sand,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,3,A,
363-U1485A-42F-3-A,80,135,289.08,289.63,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,3,A,
363-U1485A-42F-4-A,0,25,289.63,289.88,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,4,A,
363-U1485A-42F-4-A,25,144,289.88,291.07,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,4,A,
363-U1485A-42F-5-A,0,65,291.07,291.72,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,5,A,
363-U1485A-42F-CC-A,0,18,291.72,291.9,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,42,F,CC,A,
363-U1485A-43F-1-A,0,41,291.4,291.81,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,1,A,
363-U1485A-43F-1-A,44,88,291.84,292.28,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,1,A,
363-U1485A-43F-2-A,0,93,292.28,293.21,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,2,A,
363-U1485A-43F-3-A,0,40,293.21,293.61,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,3,A,
363-U1485A-43F-3-A,40,42,293.61,293.63,,silty sand [S54],silty sand,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,3,A,
363-U1485A-43F-3-A,42,63,293.63,293.84,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,3,A,
363-U1485A-43F-3-A,73,136,293.94,294.57,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,3,A,
363-U1485A-43F-4-A,0,29,294.57,294.86,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,4,A,
363-U1485A-43F-4-A,29,31,294.86,294.88,,silty sand [S54],silty sand,,10Y 4/1 (dark greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,4,A,
363-U1485A-43F-4-A,31,38,294.88,294.95,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,4,A,
363-U1485A-43F-4-A,49,110,295.06,295.67,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,4,A,
363-U1485A-43F-5-A,0,66,295.77,296.43,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,5,A,
363-U1485A-43F-CC-A,0,15,296.43,296.58,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,43,F,CC,A,
363-U1485A-44F-1-A,0,42,296.1,296.52,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,1,A,
363-U1485A-44F-1-A,42,44,296.52,296.54,,ash(tuff) [MMK88m],ash(tuff),,10Y 7/1 (light greenish gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,1,A,
363-U1485A-44F-1-A,44,64,296.54,296.74,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,1,A,
363-U1485A-44F-1-A,71,144,296.81,297.54,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,1,A,
363-U1485A-44F-2-A,0,142,297.59,299.01,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,2,A,
363-U1485A-44F-3-A,0,37,299.01,299.38,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,3,A,
363-U1485A-44F-3-A,42,90,299.43,299.91,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,3,A,
363-U1485A-44F-4-A,0,54,299.91,300.45,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,4,A,
363-U1485A-44F-CC-A,0,30,300.45,300.75,nannofossil-rich [X363],clay [Leg210],nannofossil-rich clay,,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1485,A,44,F,CC,A,
