Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix [read only],TEPHRA type,Amount of ash in lithology,Amount of ash in lithology rank [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Bioturbation intensity rank [read only],Clast abundance,Number of clasts (>2mm),Clast 1 igneous -  grain size,Clast 1 igneous -  roundness,Clast 2 sediment - grain size,Clast 2 sediment - roundness,Clast 3 metamorphic - grain size,Clast 3 metamorphic - roundness,Lith. accessory shell fragment,Lith. accessory cement,Lith. accessory nodule/concretion,Lith. accessory sulfide,Lithological accessories comment,Macrofossil,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank [read only],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank [read only],Diagenetic constituent,Diagenetic constituent composition,Deformational structures,structure,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
346-U1427A-46H-4-A,13,14,326.07,326.08,,tephra [FS84],,tephra ,,,,lamination,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,46,H,4,A,
346-U1427A-46H-4-A,14,127,326.08,327.21,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,46,H,4,A,
346-U1427A-46H-5-A,0,57,327.21,327.78,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,46,H,5,A,
346-U1427A-46H-CC-A,0,22,327.78,328,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,46,H,CC,A,
346-U1427A-47H-1-A,0,35,327.4,327.75,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,1,A,
346-U1427A-47H-2-A,0,105,327.75,328.8,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,2,A,
346-U1427A-47H-3-A,0,2,328.8,328.82,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,47,H,3,A,
346-U1427A-47H-3-A,2,101,328.82,329.81,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,3,A,
346-U1427A-47H-3-A,101,102,329.81,329.82,,tephra [FS84],,tephra ,pumice,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,47,H,3,A,
346-U1427A-47H-3-A,102,146,329.82,330.26,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,3,A,
346-U1427A-47H-4-A,0,150,330.26,331.76,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,4,A,
346-U1427A-47H-5-A,0,63,331.76,332.39,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,5,A,
346-U1427A-47H-CC-A,0,24,332.39,332.63,,silty clay [MMK88],,silty clay ,,,,lamination,5GY 5/1 (greenish gray),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,sand [Leg210],,sand ,sand ,sand ,,2,,,,,100,,,,,,346,U1427,A,47,H,CC,A,
346-U1427A-48H-1-A,0,55,332.1,332.65,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,,,sand ,,,,2,,,,,100,,,,,,346,U1427,A,48,H,1,A,
346-U1427A-48H-2-A,0,121,332.65,333.86,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,,,sand ,,,,2,,,,,100,,,,,,346,U1427,A,48,H,2,A,
346-U1427A-48H-3-A,0,145,333.86,335.31,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,,,sand ,,,,2,,,,,100,,,,,,346,U1427,A,48,H,3,A,
346-U1427A-48H-4-A,0,133,335.31,336.64,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,,,sand ,,,,2,,,,,100,,,,,,346,U1427,A,48,H,4,A,
346-U1427A-48H-5-A,0,60,336.64,337.24,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,,,sand ,,,,2,,,,,100,,,,,,346,U1427,A,48,H,5,A,
346-U1427A-48H-CC-A,0,29,337.24,337.53,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),heavy [DB86],3,,,,,,,,,,,,,,,silty clay ,silty clay ,98,,,,,,,,,,,,,sand ,,,,2,,,,,100,,,,,,346,U1427,A,48,H,CC,A,
346-U1427A-49H-1-A,0,81,336.8,337.61,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,1,A,
346-U1427A-49H-2-A,0,87,337.61,338.48,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,2,A,
346-U1427A-49H-2-A,87,88,338.48,338.49,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,49,H,2,A,
346-U1427A-49H-2-A,88,120,338.49,338.81,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,2,A,
346-U1427A-49H-3-A,0,89,338.81,339.7,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,3,A,
346-U1427A-49H-3-A,89,91,339.7,339.72,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,49,H,3,A,
346-U1427A-49H-3-A,91,150,339.72,340.31,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,3,A,
346-U1427A-49H-4-A,0,50,340.31,340.81,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,4,A,
346-U1427A-49H-4-A,50,50.5,340.81,340.815,,tephra [FS84],,tephra ,vitric,,,,,,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,49,H,4,A,
346-U1427A-49H-4-A,50.5,107,340.815,341.38,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,4,A,
346-U1427A-49H-5-A,0,55,341.38,341.93,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,5,A,
346-U1427A-49H-CC-A,0,26,341.93,342.19,,silty clay [MMK88],,silty clay ,,,,lamination,10Y 4/2 (grayish green),slight [DB86],1,,,,,,,,,,,,,,,silty clay ,silty clay ,94,,,,,,,,,,,,,sand ,,,,6,,,,,100,,,,,,346,U1427,A,49,H,CC,A,
346-U1427A-50H-1-A,0,122,341.5,342.72,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,50,H,1,A,
346-U1427A-50H-2-A,0,112,342.72,343.84,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,50,H,2,A,
346-U1427A-50H-3-A,0,109,343.84,344.93,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,50,H,3,A,
346-U1427A-50H-4-A,0,93,344.93,345.86,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,50,H,4,A,
346-U1427A-50H-5-A,0,82,345.86,346.68,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,50,H,5,A,
346-U1427A-50H-CC-A,0,19,346.68,346.87,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,10Y 4/1 (dark greenish gray),heavy [DB86],3,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,50,H,CC,A,
346-U1427A-51H-1-A,0,93,346.2,347.13,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,51,H,1,A,
346-U1427A-51H-2-A,0,120,347.13,348.33,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,51,H,2,A,
346-U1427A-51H-3-A,0,142,348.33,349.75,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,51,H,3,A,
346-U1427A-51H-4-A,0,102,349.75,350.77,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,51,H,4,A,
346-U1427A-51H-5-A,0,76,350.77,351.53,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,51,H,5,A,
346-U1427A-51H-CC-A,0,20,351.53,351.73,diatom bearing,nannofossil ooze [Leg339],with silt [Leg339],diatom bearing nannofossil ooze  with silt ,,,,,5Y 4/1 (dark gray),,,,,,,,,,,,,,,,,diatom bearing  nannofossil ooze ,nannofossil ooze   with silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,51,H,CC,A,
346-U1427A-52H-1-A,0,150,350.9,352.4,,clayey silt [MMK88],,clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,52,H,1,A,
346-U1427A-52H-2-A,0,110,352.4,353.5,,clayey silt [MMK88],,clayey silt ,vitric,trace amount,1,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,52,H,2,A,
346-U1427A-52H-2-A,110,150,353.5,353.9,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,52,H,2,A,
346-U1427A-52H-3-A,0,126,353.9,355.16,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,52,H,3,A,
346-U1427A-52H-4-A,0,68,355.16,355.84,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,52,H,4,A,
346-U1427A-52H-CC-A,0,24,355.84,356.08,nannofossil rich,clayey silt [MMK88],,nannofossil rich clayey silt ,,,,,10Y 4/1 (dark greenish gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,52,H,CC,A,
346-U1427A-53H,0,547,355.6,361.07,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,53,H,,,
346-U1427A-53H-3-A,43,44,358.19,358.2,,tephra [FS84],,tephra ,vitric,,,,N 6 (gray),,,,,,,,,,,,,,,,,tephra ,tephra ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,53,H,3,A,
346-U1427A-53H-4-A,47,53,359.6,359.66,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,Large gastropod(?) broken up with shell fragments preserving the general outline. ,,,,,,,,,,,,,,,,,,,346,U1427,A,53,H,4,A,
346-U1427A-54H-1-A,0,85,360.3,361.15,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,54,H,1,A,
346-U1427A-54H-2-A,0,134,361.15,362.49,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,54,H,2,A,
346-U1427A-54H-3-A,0,120,362.49,363.69,silty [Leg339],nannofossil ooze [Leg339],with diatoms [Leg339],silty  nannofossil ooze  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,silty   nannofossil ooze ,nannofossil ooze   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,54,H,3,A,
346-U1427A-54H-4-A,0,115,363.69,364.84,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,54,H,4,A,
346-U1427A-54H-5-A,0,70,364.84,365.54,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,54,H,5,A,
346-U1427A-54H-CC-A,0,21,365.54,365.75,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,54,H,CC,A,
346-U1427A-55H-1-A,0,60,365,365.6,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,1,A,
346-U1427A-55H-2-A,0,148,365.6,367.08,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,2,A,
346-U1427A-55H-3-A,0,121,367.08,368.29,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,3,A,
346-U1427A-55H-3-A,89,90,367.97,367.98,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,3,A,
346-U1427A-55H-4-A,0,90,368.29,369.19,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,4,A,
346-U1427A-55H-5-A,0,82,369.19,370.01,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,5,A,
346-U1427A-55H-CC-A,0,24,370.01,370.25,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,,,,,5Y 4/2 (olive gray),,,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,55,H,CC,A,
346-U1427A-56H-1-A,0,46,369.7,370.16,silty [Leg339],calcareous biosiliceous ooze [Leg339],with clay [Leg339],silty  calcareous biosiliceous ooze  with clay ,vitric,trace amount,1,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty   calcareous biosiliceous ooze ,calcareous biosiliceous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,1,A,
346-U1427A-56H-2-A,0,138,370.16,371.54,silty [Leg339],calcareous biosiliceous ooze [Leg339],with clay [Leg339],silty  calcareous biosiliceous ooze  with clay ,vitric,trace amount,1,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty   calcareous biosiliceous ooze ,calcareous biosiliceous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,2,A,
346-U1427A-56H-3-A,0,138,371.54,372.92,silty [Leg339],calcareous biosiliceous ooze [Leg339],with clay [Leg339],silty  calcareous biosiliceous ooze  with clay ,vitric,trace amount,1,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,silty   calcareous biosiliceous ooze ,calcareous biosiliceous ooze   with clay ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,3,A,
346-U1427A-56H-4-A,0,111,372.92,374.03,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,vitric,trace amount,1,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,4,A,
346-U1427A-56H-4-A,36,42,373.28,373.34,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,4,A,
346-U1427A-56H-4-A,88,101,373.8,373.93,,,,,,,,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,cement,calcite,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,4,A,
346-U1427A-56H-5-A,0,59,374.03,374.62,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,vitric,trace amount,1,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,5,A,
346-U1427A-56H-5-A,13,18,374.16,374.21,,,,,,,,,,,,,,,,,,,,,,,,,shell fragment,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,5,A,
346-U1427A-56H-CC-A,0,31,374.62,374.93,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,vitric,trace amount,1,,5Y 3/2 (dark olive gray),,,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,56,H,CC,A,
346-U1427A-57H-1-A,0,93,374.4,375.33,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,1,A,
346-U1427A-57H-1-A,63,66,375.03,375.06,,,,,vitric,trace amount,1,patch or bleb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,1,A,
346-U1427A-57H-2-A,0,115,375.33,376.48,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,2,A,
346-U1427A-57H-3-A,0,80,376.48,377.28,diatom rich,clayey silt [MMK88],,diatom rich clayey silt ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,diatom rich  clayey silt ,clayey silt ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,3,A,
346-U1427A-57H-3-A,80,150,377.28,377.98,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,3,A,
346-U1427A-57H-4-A,0,107,377.98,379.05,nannofossil rich,clayey silt [MMK88],with diatoms [Leg339],nannofossil rich clayey silt  with diatoms ,vitric,trace amount,1,,5Y 4/2 (olive gray),slight [DB86],1,,,,,,,,,,,,,,,nannofossil rich  clayey silt ,clayey silt   with diatoms ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346,U1427,A,57,H,4,A,
