Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,MAJ Lith. Principal name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,MIN Lith. Principal name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Extra Sample ID Data
340-U1398B-20H-6-A,110,122,153.99,154.11,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,10,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,6,A,
340-U1398B-20H-6-A,122,132,154.11,154.21,,,,,,,,,,,,WHOLE ROUND,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,6,A,
340-U1398B-20H-7-A,0,29,154.21,154.5,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,mottled hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,7,A,
340-U1398B-20H-7-A,29,44,154.5,154.65,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,laminated volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,70,0,0,5,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,7,A,
340-U1398B-20H-7-A,44,55,154.65,154.76,slight to moderate [drilling disturbance],3,calcareous sand [Leg210],60,medium sand [T07],6,volcaniclastic-sand [BGS-S81],40,medium sand [T07],6,100,mixed turbidite of bioclastic and volcaniclastid materials,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,25,0,0,25,20,15,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,7,A,
340-U1398B-20H-7-A,55,64,154.76,154.85,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediments,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,7,A,
340-U1398B-20H-CC-A,0,23,154.85,155.08,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,massive volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,0,20,0,0,10,20,20,,poor [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,CC,A,
340-U1398B-20H-CC-A,23,24,155.08,155.09,slight to moderate [drilling disturbance],3,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,20,H,CC,A,
340-U1398B-20H-CC-A,24,28,155.09,155.13,,,,,,,,,,,,PAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,U1398,B,20,H,CC,A,
340-U1398B-21H-1-A,0,28,155,155.28,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,1,A,
340-U1398B-21H-1-A,28,60,155.28,155.6,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],70,coarse sand [T07],7,carbonate ooze [Leg178],30,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,45,0,40,0,0,0,0,10,,poor [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,1,A,
340-U1398B-21H-1-A,60,145,155.6,156.45,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,1,granule [T07],,Single large mud clast,rounded,10,0,40,0,40,0,0,0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,1,A,
340-U1398B-21H-2-A,0,37,156.45,156.82,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,40,0,50,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,2,A,
340-U1398B-21H-2-A,37,84,156.82,157.29,high [drilling disturbance],6,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,2,A,
340-U1398B-21H-2-A,84,145,157.29,157.9,high [drilling disturbance],6,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,volcaniclastic turbidite with pebbly sediment clasts,10,0,,0,,0,,0,,0,,100,pebble [W22_2],0,,,pebbly hemipelagic sediment,rounded,5,0,45,0,40,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,2,A,
340-U1398B-21H-3-A,0,68,157.9,158.58,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,1,0,,0,,0,,0,,0,,0,,100,granule [T07],,Single large mud clast,rounded,5,0,45,0,40,0,0,0,0,10,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,3,A,
340-U1398B-21H-CC-A,0,5,158.58,158.63,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,CC,A,
340-U1398B-21H-CC-A,5,13,158.63,158.71,high [drilling disturbance],6,carbonate ooze [Leg178],50,fine mud [T07],3,volcaniclastic-sand [BGS-S81],50,coarse sand [T07],7,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,15,0,30,0,0,0,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,21,H,CC,A,
340-U1398B-22H-1-A,0,27,158.7,158.97,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,30,10,50,0,0,0,0,5,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,27,40,158.97,159.1,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,40,68,159.1,159.38,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,68,69,159.38,159.39,slight [drilling disturbance],2,calcareous sand [Leg210],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,69,121,159.39,159.91,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,121,123,159.91,159.93,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,10,40,0,0,10,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,123,128,159.93,159.98,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,50,100,granule [T07],0,,0,,0,,0,,0,,0,,,,,5,0,30,10,50,0,0,0,0,5,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,128,133,159.98,160.03,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,30,10,40,0,0,10,10,0,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-1-A,133,152,160.03,160.22,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,1,A,
340-U1398B-22H-2-A,0,5.5,160.22,160.275,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,5.5,6,160.275,160.28,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall? bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,65,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,6,17,160.28,160.39,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,17,20,160.39,160.42,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall? bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,65,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,20,37.5,160.42,160.595,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,37.5,38,160.595,160.6,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,65,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,38,39,160.6,160.61,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,39,41,160.61,160.63,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,65,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,41,42,160.63,160.64,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,42,43,160.64,160.65,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,65,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,43,45,160.65,160.67,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,45,46.5,160.67,160.685,slight [drilling disturbance],2,ash [F&S84],100,fine medium sand [T07],5,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,15,0,10,0,65,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,46.5,78,160.685,161,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,78,80,161,161.02,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,85,0,0,0,10,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,80,90,161.02,161.12,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,90,91,161.12,161.13,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall? bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,80,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,91,94,161.13,161.16,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,94,95,161.16,161.17,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,ashfall,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,80,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,95,100,161.17,161.22,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,100,101,161.22,161.23,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall? bioturbated,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,40,0,59,1,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,101,137,161.23,161.59,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,1,1,98,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,137,140,161.59,161.62,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,fine sand [T07],4,,,,,100,ashfall?,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,80,0,0,5,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-2-A,140,148,161.62,161.7,,,,,,,,,,,,WR sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,U1398,B,22,H,2,A,
340-U1398B-22H-3-A,0,10,161.7,161.8,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderately well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,3,A,
340-U1398B-22H-3-A,10,128,161.8,162.98,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,volcaniclastic turbidite,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,angular,0,10,30,0,50,0,0,0,10,0,,poor [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,3,A,
340-U1398B-22H-3-A,128,145,162.98,163.15,moderate to high [drilling disturbance],5,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderately well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,3,A,
340-U1398B-22H-4-A,0,119,163.15,164.34,minimal [drilling disturbance],1,carbonate ooze [Leg178],100,fine medium sand [T07],5,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],rare [alteration],2,,,,,,,,,,340,U1398,B,22,H,4,A,
340-U1398B-22H-4-A,119,127,164.34,164.42,,,,,,,,,,,,IW,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,340,U1398,B,22,H,4,A,
340-U1398B-22H-5-A,0,14,164.44,164.58,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-22H-5-A,14,15,164.58,164.59,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,fine  volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,10,0,85,0,0,0,5,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-22H-5-A,15,20,164.59,164.64,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-22H-5-A,20,22,164.64,164.66,slight [drilling disturbance],2,ash [F&S84],100,fine sand [T07],4,,,,,100,fine  volcanic ash,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,5,0,95,0,0,0,0,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-22H-5-A,22,38,164.66,164.82,slight [drilling disturbance],2,carbonate ooze [Leg178],100,silt-fine mud [T07],2,,,,,100,hemipelagic sediment,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,0,0,0,0,0,10,10,80,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-22H-5-A,38,48,164.82,164.92,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,laminated volcaniclastic turbidite,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,70,0,0,5,10,0,,moderately well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-22H-5-A,48,51,164.92,164.95,,,,,,,,,,,,"PAL sample
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340,U1398,B,22,H,5,A,
340-U1398B-23H-1-A,0,15,164.9,165.05,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-1-A,15,25,165.05,165.15,,,,,,,,,,,,VOID,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-1-A,25,42,165.15,165.32,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,10,10,0,75,0,0,0,0,5,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-1-A,42,100,165.32,165.9,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-1-A,100,102,165.9,165.92,moderate [drilling disturbance],4,ash [F&S84],100,fine sand [T07],4,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,5,0,0,40,0,0,0,0,50,,moderate [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-1-A,102,140,165.92,166.3,moderate [drilling disturbance],4,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,15,0,0,0,0,0,0,85,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-1-A,140,150,166.3,166.4,,,,,,,,,,,,WR,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,340,U1398,B,23,H,1,A,
340-U1398B-23H-2-A,0,40,166.4,166.8,slight [drilling disturbance],2,carbonate ooze [Leg178],100,fine mud [T07],3,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,0,0,0,0,0,80,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,2,A,
340-U1398B-23H-2-A,40,42,166.8,166.82,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,340,U1398,B,23,H,2,A,
340-U1398B-23H-CC-A,0,5,166.82,166.87,moderate [drilling disturbance],4,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,20,0,70,0,0,0,0,10,,moderately well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,23,H,CC,A,
340-U1398B-23H-CC-A,5,8,166.87,166.9,,,,,,,,,,,,PAL SAMPLE,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,340,U1398,B,23,H,CC,A,
340-U1398B-24H-1-A,0,10,166.9,167,high [drilling disturbance],6,carbonate ooze [Leg178],80,silt-fine mud [T07],2,volcaniclastic-sand [BGS-S81],20,medium sand [T07],6,100,Probably caused by drilling disturbance.,5,100,pebble [W22_2],0,,0,,0,,0,,0,,0,,,,rounded,0,0,0,0,0,0,0,1,1,98,,poor [BP01],rare [alteration],2,,,,,,,,,,340,U1398,B,24,H,1,A,
340-U1398B-24H-1-A,10,67.5,167,167.575,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,very coarse sand [T07],8,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,0,0,45,0,52,0,2,0,1,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,24,H,1,A,
340-U1398B-24H-1-A,67.5,95,167.575,167.85,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,30,0,5,0,59,0,0,3,3,0,,well [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,24,H,1,A,
340-U1398B-24H-2-A,0,76,167.85,168.61,slight [drilling disturbance],2,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,3,0,20,5,55,0,0,2,5,10,,poor [BP01],absent [alteration],0,,,,,,,,,,340,U1398,B,24,H,2,A,
340-U1398B-24H-3-A,0,99,168.61,169.6,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,medium sand [T07],6,,,,,100,,1,100,granule [T07],0,,0,,0,,0,,0,,0,,,,rounded,5,0,10,20,50,0,0,2,10,3,,very poor [BP01],rare [alteration],2,,,,,,,,,,340,U1398,B,24,H,3,A,
340-U1398B-24H-4-A,0,101,169.6,170.61,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,20,50,0,0,2,10,3,,very poor [BP01],rare [alteration],2,,,,,,,,,,340,U1398,B,24,H,4,A,
340-U1398B-24H-CC-A,0,5,170.61,170.66,,,,,,,,,,,,PAL,0,0,,0,,0,,0,,0,,0,,0,,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,340,U1398,B,24,H,CC,A,
340-U1398B-24H-CC-A,5,16,170.66,170.77,slight to moderate [drilling disturbance],3,volcaniclastic-sand [BGS-S81],100,coarse sand [T07],7,,,,,100,,0,0,,0,,0,,0,,0,,0,,0,,,,,5,0,10,20,50,0,0,2,10,3,,very poor [BP01],rare [alteration],2,,,,,,,,,,340,U1398,B,24,H,CC,A,
