Sample,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Drilling disturbance intensity,Drilling disturbance intensity rank,Lithology Principal Name,MAJ Lith. abundance [%],MAJ Lith. max. grain size,MAJ Lith. max. grain size rank,Minor Lithology Name,MIN Lith. abundance [%],MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Lith. comment,Clast percentage [%],Clast 1 igneous - pumiceous [%],Clast 1 igneous - pumiceous grain size,Clast 2 igneous - scoriaceous [%],Clast 2 igneous - scoriaceous grain size,Clast 3 igneous - massive [%],Clast 3 igneous - massive grain size,Clast 4 igneous - vesicular [%],Clast 4 igneous - vesicular grain size,Clast 5 volcaniclastic [%],Clast 5 volcaniclastic grain size,Clast 6 sediment [%],Clast 6 sediment grain size,Clast 7 -other lithology [%],Clast 7 -other lithology grain size,Clast lith. abund. sum [%],Clast lithology comment,Clast roundness,Matrix 1 igneous - pumiceous [%],Matrix 2 igneous - scoriaceous [%],Matrix 3 igneous - massive [%],Matrix 4 igneous - vesicular [%],Matrix 5 volcaniclastic [%],Matrix 6 sediment [%],Matrix 7 -other lithology [%],Matrix biogenic carbonate [%],Matrix detritical carbonate [%],Matrix carbonate [%],Matrix abund. sum [%],Matrix sorting,Matrix alteration intensity,Matrix alteration rank,Matrix comment,Deformational structures,Deformational structure strike [deg],Deformational structure dip [deg],Deformational structure comment,Groundmass modal percentage [%],Groundmass modal grain size [mm],Groundmass comments,File Data,Minor Lithology Prefix,Lithology Suffix,Lithology Prefix,Minor Lithology Suffix
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,68.0,87.0,84.09,84.28,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],95.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,87.0,91.0,84.28,84.32,minimal [drilling disturbance],1.0,ash [F&S84],98.0,medium sand [T07],6.0,carbonate ooze [Leg178],2.0,silt-fine mud [T07],2.0,100.0,possibly tephra layer. well sorted bimodal grain size distribution.,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,91.0,94.0,84.32,84.35,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine sand [T07],4.0,calcareous sand [Leg210],10.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,94.0,105.0,84.35,84.46,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],80.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],20.0,silt-fine mud [T07],2.0,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,105.0,128.0,84.46,84.69,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],90.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],10.0,silt-fine mud [T07],2.0,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,angular,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,128.0,131.0,84.69,84.72,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],80.0,fine medium sand [T07],5.0,calcareous sand [Leg210],20.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-3-A,340,U1395,A,11,11-3,H,3,A,131.0,151.0,84.72,84.92,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],30.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-4-A,340,U1395,A,11,11-4,H,4,A,0.0,6.0,84.92,84.98,moderate [drilling disturbance],4.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Upper portion of volcaniclastic fining upward sequence,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-11H-4-A,340,U1395,A,11,11-4,H,4,A,6.0,12.0,84.98,85.04,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,coarse sand [T07],7.0,,,,,100.0,Lower portion of volcaniclastic fining upward sequence,20.0,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],,,100.0,,rounded,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,70.0,,,,,,,
340-U1395A-11H-4-A,340,U1395,A,11,11-4,H,4,A,12.0,75.0,85.04,85.67,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,Glauconite layers present,,,,,95.0,,,,,,,
340-U1395A-11H-4-A,340,U1395,A,11,11-4,H,4,A,75.0,77.0,85.67,85.69,slight [drilling disturbance],2.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Volcaniclastic mud or ash layer that has been massively bioturbated,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,100.0,,,,,,,
340-U1395A-11H-4-A,340,U1395,A,11,11-4,H,4,A,77.0,151.0,85.69,86.43,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,10.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,Glauconite layers present,,,,,90.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,0.0,30.0,86.43,86.73,moderate [drilling disturbance],4.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,10.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,90.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,30.0,31.0,86.73,86.74,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,"Volcaniclastic mud or ash layer, massively bioturbated.",0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,100.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,31.0,60.0,86.74,87.03,minimal [drilling disturbance],1.0,calcareous sand [Leg210],100.0,fine medium sand [T07],5.0,,,,,100.0,Strong bioturbation especially towards top of layer,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,60.0,69.5,87.03,87.125,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,69.5,77.0,87.125,87.2,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,Upper portion of fining upwards volcaniclastic turbidite deposit; bioturbation present.,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,99.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,77.0,79.0,87.2,87.22,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,Lower portion of fining upward volcaniclastic turbidite deposit; bioturbation present.,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-11H-5-A,340,U1395,A,11,11-5,H,5,A,79.0,152.0,87.22,87.95,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,0.0,42.0,87.95,88.37,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,42.0,51.0,88.37,88.46,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,51.0,70.0,88.46,88.65,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,70.0,73.5,88.65,88.685,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],50.0,silt-fine mud [T07],2.0,carbonate ooze [Leg178],50.0,silt-fine mud [T07],2.0,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,73.5,79.0,88.685,88.74,slight [drilling disturbance],2.0,volcaniclastic-sand [BGS-S81],70.0,fine sand [T07],4.0,calcareous sand [Leg210],30.0,fine sand [T07],4.0,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,79.0,100.0,88.74,88.95,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,100.0,115.0,88.95,89.1,slight [drilling disturbance],2.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,115.0,121.5,89.1,89.165,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],50.0,medium sand [T07],6.0,calcareous sand [Leg210],50.0,fine sand [T07],4.0,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-6-A,340,U1395,A,11,11-6,H,6,A,121.5,140.0,89.165,89.35,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-11H-7-A,340,U1395,A,11,11-7,H,7,A,0.0,13.0,89.35,89.48,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation; layered at base with volcaniclastic mud below.,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,Glauconite layers present,,,,,99.0,,,,,,,
340-U1395A-11H-7-A,340,U1395,A,11,11-7,H,7,A,13.0,18.0,89.48,89.53,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,Upper portion of a fining upward volcaniclastic turbidite sequence,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,99.0,,,,,,,
340-U1395A-11H-7-A,340,U1395,A,11,11-7,H,7,A,18.0,30.0,89.53,89.65,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],100.0,medium sand [T07],6.0,,,,,100.0,Lower portion of a fining upward volcaniclastic turbidite sequence,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,fine sand [T07],100.0,biogenic,rounded,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,98.0,,,,,,,
340-U1395A-11H-7-A,340,U1395,A,11,11-7,H,7,A,30.0,65.0,89.65,90.0,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,Massive bioturbation,2.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,medium sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,Glauconite layers present,,,,,98.0,,,,,,,
340-U1395A-11H-7-A,340,U1395,A,11,11-7,H,7,A,65.0,66.0,90.0,90.01,destroyed [drilling disturbance],8.0,,,,,,,,,,Void,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-11H-CC-A,340,U1395,A,11,11-CC,H,CC,A,0.0,12.0,90.01,90.13,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,Highly bioturbated,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-11H-CC-A,340,U1395,A,11,11-CC,H,CC,A,12.0,14.0,90.13,90.15,minimal [drilling disturbance],1.0,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,Bioturbated volcaniclastic mud or ash,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,absent [alteration],0.0,,,,,,100.0,,,,,,,
340-U1395A-11H-CC-A,340,U1395,A,11,11-CC,H,CC,A,14.0,20.0,90.15,90.21,severe [drilling disturbance],7.0,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,Highly bioturbated,5.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,coarse sand [T07],100.0,biogenic,angular,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,95.0,,,,,,,
340-U1395A-11H-CC-A,340,U1395,A,11,11-CC,H,CC,A,20.0,25.0,90.21,90.26,,,,,,,,,,,,PAL sample,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,0.0,45.0,89.9,90.35,slight [drilling disturbance],2.0,carbonate ooze [Leg178],95.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],5.0,silt-fine mud [T07],2.0,100.0,,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,100.0,,100.0,,angular,,,,,,,,,,,,poor [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,45.0,54.0,90.35,90.44,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],30.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,54.0,58.0,90.44,90.48,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],60.0,fine mud [T07],3.0,calcareous sand [Leg210],40.0,fine mud [T07],3.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,58.0,63.0,90.48,90.53,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine sand [T07],4.0,calcareous sand [Leg210],10.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,63.0,66.0,90.53,90.56,minimal [drilling disturbance],1.0,calcareous sand [Leg210],80.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,66.0,73.0,90.56,90.63,minimal [drilling disturbance],1.0,calcareous sand [Leg210],80.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,73.0,84.0,90.63,90.74,minimal [drilling disturbance],1.0,calcareous sand [Leg210],80.0,medium sand [T07],6.0,volcaniclastic-sand [BGS-S81],20.0,medium sand [T07],6.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,very poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,84.0,87.0,90.74,90.77,slight [drilling disturbance],2.0,calcareous sand [Leg210],80.0,fine sand [T07],4.0,volcaniclastic-sand [BGS-S81],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderately well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,87.0,100.0,90.77,90.9,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],30.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,100.0,104.0,90.9,90.94,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine medium sand [T07],5.0,calcareous sand [Leg210],20.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,104.0,105.0,90.94,90.95,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,medium sand [T07],6.0,calcareous sand [Leg210],10.0,medium sand [T07],6.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,105.0,118.0,90.95,91.08,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],70.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],30.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,118.0,120.0,91.08,91.1,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],80.0,fine sand [T07],4.0,calcareous sand [Leg210],20.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,120.0,123.0,91.1,91.13,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine medium sand [T07],5.0,calcareous sand [Leg210],10.0,fine medium sand [T07],5.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,123.0,144.0,91.13,91.34,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],60.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],40.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,144.0,146.0,91.34,91.36,minimal [drilling disturbance],1.0,volcaniclastic-sand [BGS-S81],90.0,fine sand [T07],4.0,calcareous sand [Leg210],10.0,fine sand [T07],4.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-1-A,340,U1395,A,12,12-1,H,1,A,146.0,150.0,91.36,91.4,minimal [drilling disturbance],1.0,carbonate ooze [Leg178],60.0,silt-fine mud [T07],2.0,volcaniclastic-mud [BGS-S81],40.0,silt-fine mud [T07],2.0,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],rare [alteration],2.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,0.0,7.0,91.4,91.47,,,calcareous sand [Leg210],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,7.0,13.5,91.47,91.535,,,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,13.5,29.0,91.535,91.69,,,carbonate ooze [Leg178],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,29.0,34.5,91.69,91.745,,,volcaniclastic-mud [BGS-S81],100.0,silt-fine mud [T07],2.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,moderate [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,34.5,39.5,91.745,91.795,,,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,39.5,50.0,91.795,91.9,,,volcaniclastic-mud [BGS-S81],100.0,fine mud [T07],3.0,,,,,100.0,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,poor [BP01],absent [alteration],0.0,,,,,,,,,,,,,
340-U1395A-12H-2-A,340,U1395,A,12,12-2,H,2,A,50.0,56.5,91.9,91.965,,,volcaniclastic-sand [BGS-S81],100.0,fine sand [T07],4.0,,,,,100.0,turbidite,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,well [BP01],absent [alteration],0.0,,,,,,,,,,,,,
