Label ID,Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],MAJ Lith. Prefix,MAJ Lith. Principal name,MAJ Lith. Suffix,MAJ Lith. prefix+name+suffix,MAJ Lith. color,"Layer, boundary, lamination, grading",Diagenetic constituent,Diagenetic constituent composition,Bioturbation intensity,Bioturbation intensity rank,Deformational structures,General interval comment,MIN Lith. Prefix,MIN Lith. Principal name,MIN Lith. Suffix,MIN Lith. prefix + name,MIN Lith. prefix+name+suffix,MIN Lith. name+suffix,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Bottom contact definition,Layer or bedding thickness,Clasts abundance,Clast 1 igneous [%],Clast 1 igneous -  grain size,Clast 2 sediment [%],Clast 2 sediment grain size,Clast 3 -other lithology [%],Clast 3 -other lithology grain size,Diagenetic structure,Macrofossil,Macrofossil abundance name,MAJ Lith. prefix + name,MAJ Lith. name+suffix,MAJ Lith. abundance [%],MAJ Lith. ave. grain size ,MAJ Lith. ave. grain size rank,MAJ Lith. Max. grain size,MAJ Lith. Max. grain size rank,File Data
342-U1410A-9H-2-A,342,U1410,A,9,9-2,H,2,A,0,10,76.5,76.6,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,pale interval,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-2-A,342,U1410,A,9,9-2,H,2,A,10,44,76.6,76.94,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"section strongly mottled with sulfide blebs, burrows are common, thin greenish layer t 15, 18, 29 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-2-A,342,U1410,A,9,9-2,H,2,A,44,57,76.94,77.07,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-2-A,342,U1410,A,9,9-2,H,2,A,57,92,77.07,77.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"prominent greenish 61-63 cm, sulfides are common",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-2-A,342,U1410,A,9,9-2,H,2,A,92,116,77.42,77.66,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-2-A,342,U1410,A,9,9-2,H,2,A,116,150,77.66,78,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"bundle of thin greenish layer between 118-125 cm , microfaults!, thin dark green layer at 140 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-3-A,342,U1410,A,9,9-3,H,3,A,0,15,78,78.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish-gray, mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-3-A,342,U1410,A,9,9-3,H,3,A,15,37,78.15,78.37,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,disturbed,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-3-A,342,U1410,A,9,9-3,H,3,A,37,65,78.37,78.65,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"disturbed, greenish layer at 38, 43, 46 cm, very sulfide blebs",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,0,14,78.65,78.79,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"section: strongly mottled, gradual color changes from light gray, greenish gray  to dark greenish gray at the top sharp boundary; strongly mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,14,24,78.79,78.89,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,24,49,78.89,79.14,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,49,65,79.14,79.3,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,65,106,79.3,79.71,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,106,125,79.71,79.9,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,125,142,79.9,80.07,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-4-A,342,U1410,A,9,9-4,H,4,A,142,150,80.07,80.15,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,0,11,80.15,80.26,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,11,27,80.26,80.42,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,27,53,80.42,80.68,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,53,63,80.68,80.78,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5G 5/1 (greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,63,98,80.78,81.13,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,slight_339 [DB91],3,,"very homogenous, sulfide blebs are absent",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,98,143,81.13,81.58,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,"very homogenous, sulfide blebs are absent",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-5-A,342,U1410,A,9,9-5,H,5,A,143,150,81.58,81.65,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5G 4/1 (dark greenish gray),,,,slight_339 [DB91],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-6-A,342,U1410,A,9,9-6,H,6,A,0,57,81.65,82.22,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10GY 6/1 (greenish gray),,,,slight_339 [DB91],3,,"between 3 and 7 cm greenish , brownish blebs, 33-38cm rusty blebs, st5il homogenous sulfide blebs are largely absent",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-6-A,342,U1410,A,9,9-6,H,6,A,57,122,82.22,82.87,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottling and sulfide blebs increase in abundance from top to bottom, several less distinct thin greenish and brownish layers",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-6-A,342,U1410,A,9,9-6,H,6,A,122,132,82.87,82.97,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"somewhat paler interval, gradual transition on top, bottom sharp",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-6-A,342,U1410,A,9,9-6,H,6,A,132,137,82.97,83.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-7-A,342,U1410,A,9,9-7,H,7,A,0,84,83.15,83.99,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish brown mottled, several less distinct thin greenish and brownish layer",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-9H-CC-A,342,U1410,A,9,9-CC,H,CC,A,0,62,83.99,84.61,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish brown mottled, several less distinct thin greenish and brownish layer",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-1-W,342,U1410,A,10,10-1,H,1,W,0,50,84.5,85,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, greenish and brown",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-2-W,342,U1410,A,10,10-2,H,2,W,0,68,85,85.68,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,complete_339 [DB91],6,,"homogenous, some not very distinctgreenish intervals",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-3-W,342,U1410,A,10,10-3,H,3,W,0,16,85.68,85.84,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,sulfides,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-3-W,342,U1410,A,10,10-3,H,3,W,16,34,85.84,86.02,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,5GY 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-10H-3-W,342,U1410,A,10,10-3,H,3,W,34,147,86.02,87.15,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"greenish layers at 47-50 cm, 23-26 cm, brownish sulfidic interval between 85 and 87 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-4-W,342,U1410,A,10,10-4,H,4,W,0,110,87.15,88.25,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"well developed Zoophycos burrows throughout, two thick greenish (5G 4/1) layer at 82-85 and 86-88 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-5-W,342,U1410,A,10,10-5,H,5,W,0,61,88.25,88.86,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"mottled, brownish blebs, thin indistinct greenish layer thorughout the section",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-5-W,342,U1410,A,10,10-5,H,5,W,61,105,88.86,89.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,somewhat paler as abbove and below,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-5-W,342,U1410,A,10,10-5,H,5,W,105,140,89.3,89.65,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-6-W,342,U1410,A,10,10-6,H,6,W,0,65,89.65,90.3,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"gradual color change from top to bottom (darker), several indistinct thin greenish at the bottom: heavily mottled",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-6-W,342,U1410,A,10,10-6,H,6,W,65,91,90.3,90.56,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled

",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-10H-6-W,342,U1410,A,10,10-6,H,6,W,91,120,90.56,90.85,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,mottling four greenish horizons on top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-6-W,342,U1410,A,10,10-6,H,6,W,120,141,90.85,91.06,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,slightly mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-10H-7-W,342,U1410,A,10,10-7,H,7,W,0,29,91.06,91.35,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-7-W,342,U1410,A,10,10-7,H,7,W,29,57.5,91.35,91.635,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-10H-7-W,342,U1410,A,10,10-7,H,7,W,57.5,96,91.635,92.02,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-7-W,342,U1410,A,10,10-7,H,7,W,96,112,92.02,92.18,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-10H-7-W,342,U1410,A,10,10-7,H,7,W,112,143,92.18,92.49,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-CC-W,342,U1410,A,10,10-CC,H,CC,W,0,11,92.49,92.6,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"strongly mottled, brownish blebs",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-10H-CC-W,342,U1410,A,10,10-CC,H,CC,W,11,33.5,92.6,92.825,,nannofossil ooze [Leg339],with foraminifers [Leg339],nannofossil ooze  with foraminifers ,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,"slightly mottled, brownish-gray mottling",,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   with foraminifers ,,,,,,
342-U1410A-10H-CC-W,342,U1410,A,10,10-CC,H,CC,W,33.5,63,92.825,93.21,nannofossil [Leg339],clay [Leg339],,nannofossil  clay ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,two greenish beds on top: 33.5-35.5 cm and 37-38 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil   clay ,clay ,,,,,,
342-U1410A-11H-1-W,342,U1410,A,11,11-1,H,1,W,0,93,94,94.93,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"moderately mottled with brownish-gray sulfide blebs, getting less down core
",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-1-W,342,U1410,A,11,11-1,H,1,W,93,108,94.93,95.08,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,gradual change at bottom and top,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-1-W,342,U1410,A,11,11-1,H,1,W,108,145,95.08,95.45,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"116, 118 and 127 cm: thin greenish layers",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-1-W,342,U1410,A,11,11-1,H,1,W,145,150,95.45,95.5,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-2-W,342,U1410,A,11,11-2,H,2,W,0,8,95.5,95.58,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,Section 2 only slightly mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-2-W,342,U1410,A,11,11-2,H,2,W,8,44,95.58,95.94,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,greenish layer at 20 and 22 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-2-W,342,U1410,A,11,11-2,H,2,W,44,69,95.94,96.19,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-2-W,342,U1410,A,11,11-2,H,2,W,69,118,96.19,96.68,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,5GY 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"76, 82 greenish layers",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-2-W,342,U1410,A,11,11-2,H,2,W,118,150,96.68,97,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-3-W,342,U1410,A,11,11-3,H,3,W,0,22,97,97.22,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,still only slightly mottled,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-3-W,342,U1410,A,11,11-3,H,3,W,22,68,97.22,97.68,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,"Greenish layer bundle on top (5G 5/1): 22-25 cm; heavily mottled, sulfide blebs are common",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-3-W,342,U1410,A,11,11-3,H,3,W,68,84,97.68,97.84,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,gradual transition on top and bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-3-W,342,U1410,A,11,11-3,H,3,W,84,124,97.84,98.24,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,prominent greenish layer at 980-92 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-3-W,342,U1410,A,11,11-3,H,3,W,124,141,98.24,98.41,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,gradual transition on top and bottom,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-3-W,342,U1410,A,11,11-3,H,3,W,141,150,98.41,98.5,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,greenish interval 147-149 cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-4-W,342,U1410,A,11,11-4,H,4,W,0,32,98.5,98.82,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,Section 2 again less heavily mottled: sulfide layers are common,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-4-W,342,U1410,A,11,11-4,H,4,W,32,53,98.82,99.03,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 8/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-4-W,342,U1410,A,11,11-4,H,4,W,53,91,99.03,99.41,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 5/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-4-W,342,U1410,A,11,11-4,H,4,W,91,110,99.41,99.6,,nannofossil ooze [Leg339],342-U1410A-6H-1-A,nannofossil ooze  342-U1410A-6H-1-A,10Y 7/1 (light greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nannofossil ooze ,nannofossil ooze   342-U1410A-6H-1-A,,,,,,
342-U1410A-11H-4-W,342,U1410,A,11,11-4,H,4,W,110,150,99.6,100,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,"bundle of thin greenish layers between 120 and 126 cm, and a single layer at 146 cm",,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
342-U1410A-11H-5-W,342,U1410,A,11,11-5,H,5,W,0,54,100,100.54,clayey [Leg339],nannofossil ooze [Leg339],,clayey  nannofossil ooze ,10Y 6/1 (greenish gray),,,,moderate_339 [DB91],4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clayey   nannofossil ooze ,nannofossil ooze ,,,,,,
