Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology 1 prefix,Lithology 1 principal name,Lithology 1 suffix,LITH 1 prefix+name [read only],LITH 1 prefix+name+suffix [read only],LITH 1 abundance [%],LITH 1 color,LITH 1 lithification,LITH 1 ave. grain size class,LITH 1 ave. grain size rank [read only],LITH 1 max. grain size class,LITH 1 max. grain size rank [read only],LITH 1 grain sorting,LITH 1 Ash abundance name,LITH 1 Ash abundance rank (read only),LITH 1 comment,Bottom contact geometry,Bottom contact attitude,LITH 1 Layer or bedding thickness,LITH 1 Sedimentary structure,LITH 1 Bioturbation intensity,LITH 1 Bioturbation intensity rank [read only],LITH 1 Deformational structure,LITH 1 Deformational structure attitude,LITH 1 Diagenetic structure,LITH 1 Diagenetic constituent,LITH 1 Diagenetic constituent composition,Lithology 2 prefix,Lithology 2 principal name,Lithology 2 suffix,LITH 2 prefix+name [read only],LITH 2 prefix+name+suffix [read only],LITH 2 abundance [%],LITH 2 color,LITH 2 lithification,LITH 2 ave. grain size class,LITH 2 ave. grain size rank [read only],LITH 2 max. grain size class,LITH 2 max. grain size rank [read only],LITH 2 grain sorting,LITH 2 Ash abundance name,LITH 2 Ash abundance rank (read only),General interval comment,LITH 1 Macrofossil,LITH 1 Macrofossil abundance name,LITH 2 Macrofossil,LITH 1 Clast abundance,LITH 1 Number of clasts (>2mm),LITH 1 Clast 1 igneous [%],LITH 1 Clast 1 igneous -  grain size,LITH 1 Clast 1 igneous -  roundness,LITH 1 Clast 1 igneous -  lithology,LITH 1 Clast 2 sediment [%],LITH 1 Clast 2 sediment - grain size,LITH 1 Clast 2 sediment - roundness,LITH 1 Clast 3 -other LITH [%],LITH 1 Clast 3 metamorphic - grain size,LITH 1 Clast 3 metamorphic - roundness,Total clasts calculated LITH 1 [%],LITH 1 Matrix 1 igneous - pumiceous [%],LITH 1 Matrix 2 igneous - scoriaceous [%],LITH 1 Matrix 5 volcaniclastic [%],LITH 1 Matrix 6 sediment [%],LITH 1 Matrix 7 -other LITH [%],LITH 1 Matrix biogenic carbonate [%],LITH 1 Matrix detritical carbonate [%],LITH 1 Matrix carbonate [%],Total matrix calculated LITH 1 [%],LITH 1 Matrix sorting,LITH 1 Matrix alteration intensity,LITH 1 Matrix alteration rank,LITH 1 Matrix comments,Clast comment,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W
367-U1500B-51R-6-A,0.0,77.0,1327.82,1328.59,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,6,A
367-U1500B-51R-7-A,0.0,83.0,1328.59,1329.42,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,7,A
367-U1500B-51R-CC-A,0.0,15.0,1329.42,1329.57,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,51,R,CC,A
367-U1500B-52R-1-A,0.0,148.0,1330.3,1331.78,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,1,A
367-U1500B-52R-2-A,0.0,140.0,1331.78,1333.18,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,2,A
367-U1500B-52R-3-A,0.0,145.0,1333.18,1334.63,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,3,A
367-U1500B-52R-4-A,0.0,101.0,1334.63,1335.64,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,4,A
367-U1500B-52R-CC-A,0.0,23.0,1335.64,1335.87,nannofossil rich,silty claystone [S54],,nannofossil rich silty claystone,nannofossil rich silty claystone,,GLEY 1 4/10Y (dark greenish gray),lithified [B84],clay [W22_1],1,very fine sand [W22_2],3,moderate [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,52,R,CC,A
367-U1500B-53R-1-A,0.0,131.0,1340.0,1341.31,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,well [2014],,,,,,,,heavy [DB86],3,,,,,pyrite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,53,R,1,A
367-U1500B-53R-2-A,0.0,124.0,1341.31,1342.55,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,53,R,2,A
367-U1500B-53R-3-A,0.0,117.0,1342.55,1343.72,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,53,R,3,A
367-U1500B-53R-CC-A,0.0,7.0,1343.72,1343.79,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,53,R,CC,A
367-U1500B-54R-1-A,0.0,16.0,1349.7,1349.86,nannofossil rich,clay [Leg339],,nannofossil rich clay,nannofossil rich clay,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,54,R,1,A
367-U1500B-54R-1-A,16.0,47.0,1349.86,1350.17,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,moderate [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,54,R,1,A
367-U1500B-55R-1-A,0.0,11.0,1359.4,1359.51,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 4/5GY (dark greenish gray),well consolidated [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,moderate [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,55,R,1,A
367-U1500B-55R-1-A,11.0,135.0,1359.51,1360.75,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,55,R,1,A
367-U1500B-55R-2-A,0.0,150.0,1360.75,1362.25,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,55,R,2,A
367-U1500B-55R-3-A,0.0,91.0,1362.25,1363.16,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,55,R,3,A
367-U1500B-55R-CC-A,0.0,20.0,1363.16,1363.36,nannofossil rich,claystone [Leg339],,nannofossil rich claystone,nannofossil rich claystone,,GLEY 1 3/10Y (very dark greenish gray),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,heavy [DB86],3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,55,R,CC,A
367-U1500B-56R-1-A,0.0,123.0,1369.1,1370.33,,sandstone [Leg339],,sandstone,sandstone,,GLEY 1 3/5GY (very dark greenish gray),lithified [B84],medium sand [W22_2],5,very coarse sand [W22_2],7,moderately well [BP01],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,56,R,1,A
367-U1500B-57R-1-A,0.0,25.0,1378.8,1379.05,,claystone [Leg339],,claystone,claystone,,2.5YR 2.5/2 (very dusky red),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,57,R,1,A
367-U1500B-57R-1-A,25.0,28.0,1379.05,1379.08,,claystone [Leg339],,claystone,claystone,,2.5YR 3/4 (dark reddish brown),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,none [DB86],0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,57,R,1,A
367-U1500B-57R-1-A,28.0,30.0,1379.08,1379.1,,claystone [Leg339],,claystone,claystone,,GLEY 1 5/5GY (greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,horizontal,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,57,R,1,A
367-U1500B-58R-1-A,0.0,7.0,1388.5,1388.57,,claystone [Leg339],,claystone,claystone,,10R 4/2 (weak red),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,58,R,1,A
367-U1500B-61G-1-A,0.0,13.0,1066.0,1066.13,,claystone [Leg339],,claystone,claystone,,GLEY 1 4/10GY (dark greenish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,slight [DB86],1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,61,G,1,A
367-U1500B-61G-1-A,13.0,54.0,1066.13,1066.54,,claystone [Leg339],,claystone,claystone,,5yr 4/2 (dark reddish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,61,G,1,A
367-U1500B-71R-1-A,85.0,94.0,1462.35,1462.44,,claystone [Leg339],,claystone,claystone,,GLEY 1 6/N (gray),lithified [B84],clay [W22_1],1,clay [W22_1],1,well [2014],,,,planar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,71,R,1,A
367-U1500B-71R-1-A,94.0,98.0,1462.44,1462.48,,silty claystone [S54],,silty claystone,silty claystone,,2.5YR 4/1 (dark reddish gray),lithified [B84],clay [W22_1],1,silt [W22_1],2,well [2014],,,,gradational,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,71,R,1,A
367-U1500B-71R-1-A,98.0,116.0,1462.48,1462.66,calcareous rich,sandy claystone [S54],,calcareous rich sandy claystone,calcareous rich sandy claystone,,2.5YR 4/3 (reddish brown),lithified [B84],clay [W22_1],1,medium sand [W22_2],5,moderate [2014],,,,planar,,,fining upward,moderate [DB86],2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,71,R,1,A
367-U1500B-71R-3-A,111.0,126.0,1465.61,1465.76,calcareous rich,sandy claystone [S54],,calcareous rich sandy claystone,calcareous rich sandy claystone,,2.5YR 5/3 (reddish brown),lithified [B84],clay [W22_1],1,fine sand [W22_2],4,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,71,R,3,A
367-U1500B-72R-1-A,7.0,12.0,1466.37,1466.42,,claystone [Leg339],,claystone,claystone,,2.5YR 5/4 (reddish brown),lithified [B84],silt [W22_1],2,fine sand [W22_2],4,well [2014],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,U1500,B,72,R,1,A
