Sample,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Lithology Prefix,Lithology Principal Name,MAJ Lith. prefix+name [read only],Sediment structures,MAJ Lith. color,Bioturbation intensity,Clast abundance,Macrofossil,MAJ Lith. ave. grain size ,Diagenetic constituent,Diagenetic constituent composition,General interval comment,MIN Lith. color,MIN Lith. abundance [%],MIN Lith. ave. grain size ,MIN Lith. ave. grain size rank,MIN Lith. max. grain size ,MIN Lith. max. grain size rank,Lith. abundance sum [%],Bottom contact or boundary type,Bottom contact geometry,Ship File Links,Shore File Links,File Data,Exp,Site,Hole,Core,Type,Section,A/W,Minor Lithology Prefix,Minor Lithology Suffix,Lithology Suffix,Minor Lithology Name,Extra Sample ID Data
363-U1490B-27F-1-A,0,150,232.7,234.2,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,1,A,,,,,
363-U1490B-27F-2-A,0,132,234.2,235.52,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,2,A,,,,,
363-U1490B-27F-2-A,132,140,235.52,235.6,,ash(tuff) [MMK88m],ash(tuff),,5Y 5/1 (gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,2,A,,,,,
363-U1490B-27F-2-A,140,150,235.6,235.7,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,2,A,,,,,
363-U1490B-27F-3-A,0,100,235.7,236.7,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,3,A,,,,,
363-U1490B-27F-4-A,0,69,236.7,237.39,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,4,A,,,,,
363-U1490B-27F-CC-A,0,20,237.39,237.59,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,N9 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,27,F,CC,A,,,,,
363-U1490B-28F-1-A,0,14,237.4,237.54,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,1,A,,,,,
363-U1490B-28F-1-A,14,20,237.54,237.6,,ash(tuff) [MMK88m],ash(tuff),,N 8.5 (white),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,1,A,,,,,
363-U1490B-28F-1-A,20,150,237.6,238.9,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,1,A,,,,,
363-U1490B-28F-2-A,0,137,238.9,240.27,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,2,A,,,,,
363-U1490B-28F-2-A,137,143,240.27,240.33,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,2,A,,,,,
363-U1490B-28F-2-A,143,150,240.33,240.4,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,2,A,,,,,
363-U1490B-28F-3-A,0,100,240.4,241.4,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,3,A,,,,,
363-U1490B-28F-4-A,0,70,241.4,242.1,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,4,A,,,,,
363-U1490B-28F-CC-A,0,22,242.1,242.32,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,28,F,CC,A,,,,,
363-U1490B-29F-1-A,0,57,242.1,242.67,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,1,A,,,,,
363-U1490B-29F-1-A,57,67,242.67,242.77,,ash(tuff) [MMK88m],ash(tuff),,N 7 (light gray),slight [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,1,A,,,,,
363-U1490B-29F-1-A,67,150,242.77,243.6,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,1,A,,,,,
363-U1490B-29F-2-A,0,150,243.6,245.1,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,2,A,,,,,
363-U1490B-29F-3-A,0,110,245.1,246.2,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,3,A,,,,,
363-U1490B-29F-4-A,0,37,246.2,246.57,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,4,A,,,,,
363-U1490B-29F-4-A,37,40,246.57,246.6,,ash(tuff) [MMK88m],ash(tuff),,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,4,A,,,,,
363-U1490B-29F-4-A,40,58,246.6,246.78,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,4,A,,,,,
363-U1490B-29F-CC-A,0,21,246.78,246.99,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,29,F,CC,A,,,,,
363-U1490B-31F-1-A,0,150,248.8,250.3,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,1,A,,,,,
363-U1490B-31F-2-A,0,150,250.3,251.8,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,2,A,,,,,
363-U1490B-31F-3-A,0,55,251.8,252.35,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,3,A,,,,,
363-U1490B-31F-3-A,55,65,252.35,252.45,clay-bearing radiolarian-rich [X363],foraminifer-nannofossil ooze [X363],clay-bearing radiolarian-rich foraminifer-nannofossil ooze,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,3,A,,,,,
363-U1490B-31F-3-A,65,100,252.45,252.8,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,3,A,,,,,
363-U1490B-31F-4-A,0,30,252.8,253.1,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,4,A,,,,,
363-U1490B-31F-4-A,30,31,253.1,253.11,clay-bearing radiolarian-rich [X363],foraminifer-nannofossil ooze [X363],clay-bearing radiolarian-rich foraminifer-nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,4,A,,,,,
363-U1490B-31F-4-A,31,70,253.11,253.5,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,4,A,,,,,
363-U1490B-31F-CC-A,0,25,253.5,253.75,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,31,F,CC,A,,,,,
363-U1490B-32F-1-A,0,48,253.5,253.98,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,1,A,,,,,
363-U1490B-32F-1-A,48,53,253.98,254.03,clay-bearing radiolarian-rich [X363],foraminifer-nannofossil ooze [X363],clay-bearing radiolarian-rich foraminifer-nannofossil ooze,,N 7 (light gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,1,A,,,,,
363-U1490B-32F-1-A,53,150,254.03,255.0,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,1,A,,,,,
363-U1490B-32F-2-A,0,150,255.0,256.5,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,2,A,,,,,
363-U1490B-32F-3-A,0,101,256.5,257.51,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,3,A,,,,,
363-U1490B-32F-4-A,0,57,257.51,258.08,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,4,A,,,,,
363-U1490B-32F-4-A,57,66,258.08,258.17,clay-bearing radiolarian-rich [X363],foraminifer-nannofossil ooze [X363],clay-bearing radiolarian-rich foraminifer-nannofossil ooze,,N 8 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,4,A,,,,,
363-U1490B-32F-4-A,66,68,258.17,258.19,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,4,A,,,,,
363-U1490B-32F-CC-A,0,26,258.19,258.45,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,32,F,CC,A,,,,,
363-U1490B-33F-1-A,0,15,258.2,258.35,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,15,17,258.35,258.37,,ash(tuff) [MMK88m],ash(tuff),,N 4 (dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,17,61,258.37,258.81,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,61,66,258.81,258.86,,ash(tuff) [MMK88m],ash(tuff),,N 2.5 (black),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,66,90,258.86,259.1,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,90,96,259.1,259.16,,ash(tuff) [MMK88m],ash(tuff),,N 3 (very dark gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,96,109,259.16,259.29,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,2.5Y 8/1 (white),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-1-A,109,150,259.29,259.7,ash-rich [X363],biogenic ooze [Leg339],ash-rich biogenic ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,1,A,,,,,
363-U1490B-33F-2-A,0,107,259.7,260.77,ash-rich [X363],biogenic ooze [Leg339],ash-rich biogenic ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,2,A,,,,,
363-U1490B-33F-2-A,107,130,260.77,261.0,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,2,A,,,,,
363-U1490B-33F-2-A,130,150,261.0,261.2,ash-rich [X363],biogenic ooze [Leg339],ash-rich biogenic ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,2,A,,,,,
363-U1490B-33F-3-A,0,94,261.2,262.14,ash-rich [X363],biogenic ooze [Leg339],ash-rich biogenic ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,3,A,,,,,
363-U1490B-33F-3-A,94,101,262.14,262.21,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,3,A,,,,,
363-U1490B-33F-4-A,0,47,262.21,262.68,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,4,A,,,,,
363-U1490B-33F-4-A,47,55,262.68,262.76,ash-rich [X363],biogenic ooze [Leg339],ash-rich biogenic ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,4,A,,,,,
363-U1490B-33F-4-A,55,71,262.76,262.92,radiolarian-bearing foraminifer-rich [X363],nannofossil ooze [Leg339],radiolarian-bearing foraminifer-rich nannofossil ooze,,10Y 8/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,4,A,,,,,
363-U1490B-33F-CC-A,0,19,262.92,263.11,ash-rich [X363],biogenic ooze [Leg339],ash-rich biogenic ooze,,10Y 7/1 (light greenish gray),moderate [DB86],,,,,,,,,,,,,,,,,,,363,U1490,B,33,F,CC,A,,,,,
