leg,site,hole,core,section,top interval depth(cm),bottom interval depth (cm),coredepth(m),sample depth(m),total number of observed fossils,investigators name,publication date (month/year),dsdp initial report volume number,fossil group,group abundance,chemical overgrowth,chemical dissolution,mechanical preservations,age,page number reference,fossil code,fossil,fossil abundance,fossil preservation,record join code,eodp_id,sample
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,ac3b37458d603a16fd22208a5baca676,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,71e7a39012b639db3b64240839c14016,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,4036f823364dd8270da8bae607c6bcd1,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,fa4d1ea6864d7ce8a4183d462061c69e,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,62245be21787ca4d3bc232293811ee8b,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,c5803dafa5205df2353fe433cd0c6d47,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,461f46e3e076790b3f15ac10445d6fe7,47-398D-30-4
47,398,D,30,4,136.0,138.0,689.00,694.87,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,81cca3f28f2417a00bd58b38a71d7dcb,47-398D-30-4
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,50cf713869ea044886221e194112a855,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,244e9a84b56ff417ed0466b896bc5d9a,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,fd3ff24cc4deea673a0bb092479be9af,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0269,Globorotalia limbata (q),PRESENT,  ,1,0850265cde560ebb57efdf085b551424,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,7a0409b158a60da0aa718ae1c108d9d7,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,4481110d3c82b3a20401b14e52d5d700,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,2ea83c48de782b6f2d1b7c583a29f182,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,COMMON,  ,1,af0706e4bd1a2a31fedbaf58f032fd7d,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,COMMON,  ,1,802e0c646177a002c3aa9d2d269f7fc2,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,095448d2b35f31f3317ca1e496f347b0,47-398D-30-CC
47,398,D,30,CC,,,689.00,696.50,11,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FTRUN0050,Truncorotaloides rohri,PRESENT,  ,2,a73a2ced40d4415867c8cb72a5be01d9,47-398D-30-CC
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,COMMON,  ,1,07bb62c039d9329f5841fde8e7746d32,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,5c13d496752c17091b2b8fa6e2f2c8c6,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,6230c78fb57d2d0a908d830784314cc2,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,da010db30cde294b7ea00b72d935ac1d,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,a7d1b9552a6a77327d9cf4b4dc860657,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,27a6752d05dffbde313f7d0d31c11315,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,4c04dd594249d4a8a6a3449c8714c594,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,9c84bfc09c887a81ed413e8fd602b57a,47-398D-31-1
47,398,D,31,1,77.0,79.0,698.50,699.28, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,f0b95064485c7d6ee7dc0bf082a79b2b,47-398D-31-1
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,COMMON,  ,1,a556cb2b683dc59cd14799fced009db4,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,4f3142f3ea2396b5c9e0ea182c01d234,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,e204fc7c861d9bcf704a2a592a60a97d,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,4f1873f3af2fa6fc66253d7b23493680,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,95ddde0ecf5e2dfc7a190112ee8ccf7f,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,97f7c86d50718e7eaaf3732074ee233b,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,b111664a815bb68ec4061037d31bce4a,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,8e7ee2aced6157e2c521b8fd10bbca54,47-398D-31-3
47,398,D,31,3,141.0,143.0,698.50,702.92, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,4a7303c8074005e9a21f799806283ffc,47-398D-31-3
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,COMMON,  ,1,8ac2a8053ec697c18d4e8775c1b2da07,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,b032238d3d84c11957b5299734304e10,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,ccaca663f2605a1e3456440441d27cc4,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,36e03ebcb97c29dc47b22e337ec02621,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,22ac237d900525889900eb9bf14c310d,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,6e73241975cfa708444941dee8108c8e,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,c62632231a836a6ccd08acf1845b4ef1,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,7570724cc4a6410d6390518fc8001ce5,47-398D-31-4
47,398,D,31,4,48.0,50.0,698.50,703.49, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,7c04524396befa6d7e2790a60c236df1,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,COMMON,  ,1,c6e6a77e856595ed50cdb5f2c689c902,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,9eeb49a06a91c2b183d060c177aa143a,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,672c482c52c5997969513e0c5d2419c0,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,13625af7fc30675b8ca973686c59428a,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,5fb924715f05b3c7ec765dc1aa7ba784,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,7566a795d7dde390df06c4af45966b61,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,c10088e4a1b81e9aeac48135f95ef5d7,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,9409940df356b1b81181414f7c764efe,47-398D-31-4
47,398,D,31,4,94.0,96.0,698.50,703.95, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,c761f7750f134b0c86303c920661a34d,47-398D-31-4
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,COMMON,  ,1,3fb3e9aceeb7128ffff9de7235aaf21c,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,e6433c132e6bae62c95ecc92ba14e162,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,18eb6e62a062375eaffc9b405274ad1f,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0380,Globorotalia pentacamerata,PRESENT,  ,1,c15b7de06e583d8ac50ee410f4ed057b,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0450,Globorotalia pseudotopilensis,PRESENT,  ,1,da5315f57559f55e12708073dd8ae56c,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,efbc145cbc97bbff1fad8983b2066d5a,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0508,Globorotalia spinuloinflata,PRESENT,  ,1,d739cc2df9db9dee81bf8e72aad5249c,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,17fa947115f4c737e8b0504f8ee2ef3a,47-398D-31-CC
47,398,D,31,CC,,,698.50,704.12, 9,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOR0210,Globigerinatheka sp.,PRESENT,  ,1,00fa5469aefc1a4be0236964ae005541,47-398D-31-CC
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,36aeca1f7de3161abb401acfba2d26da,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,793bfc3d72326b0dcde48b5fcc7f2cfa,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,98cc1f7a332f8e39b285ecac21aa4311,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,22d0fe116970ddf5712accc915023b3b,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0269,Globigerina eocenica/patagonica,PRESENT,  ,1,4d0b2e6918eabd68bff8d1a25b6770d0,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,a6d3ade916ac1f0ca85ed704a7badfc2,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0495,Globigerina nitida,PRESENT,  ,1,37c6de994fb7b22c919b102d2a93c77f,47-398D-32-1
47,398,D,32,1,5.0,7.0,708.00,708.06, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,ddd252cbd8636ffe22e1f6b612f6aad6,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,4a5a4ee86111bce6510a27b6d9a5c532,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,534a6a14138805f51df25c0b845cdbc5,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,b162d7f5212b1f06a78706fe54f8b83d,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,eb28597a2ce93c3dff8444d5cc315d23,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0269,Globigerina eocenica/patagonica,PRESENT,  ,1,bcea2f359b3558047ca649b0a914c2dd,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,7b9760e1c4e089f547aae81050da44e7,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0495,Globigerina nitida,PRESENT,  ,1,6850bb6c76d920164617e1f8741d2a16,47-398D-32-1
47,398,D,32,1,120.0,122.0,708.00,709.21, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,b9b98564f01dc11da075ec63f0515692,47-398D-32-1
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0040,Globorotalia aragonensis,PRESENT,  ,1,5b7cf5856546acdcfe46d80c195fe0ed,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0064,Globorotalia bullbrooki,PRESENT,  ,1,33d54818538a55746e87311e119c3faf,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0132,Globorotalia crassata,PRESENT,  ,1,ee6f14bb4396ca1b97e7ace6d830ad8a,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOA0480,Globorotalia rotundimarginata,PRESENT,  ,1,ee6944ec1ed6d4ec026f33a7ba1f181c,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0269,Globigerina eocenica/patagonica,PRESENT,  ,1,3cd48a03bd11de9ecc53afd31c090b39,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0382,Globigerina inaequispira,PRESENT,  ,1,cd276907e061bf19180189b03568629a,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0495,Globigerina nitida,PRESENT,  ,1,51b7d9c7326f03201c76ecc269baa51a,47-398D-32-2
47,398,D,32,2,62.0,64.0,708.00,710.13, 8,"IACCARINO,S.;PREMOLISILVA,I.",11/1979,47,PLANKTONIC FORAMINIFERA,,,,,NO AGE GIVEN,239,FGLOG0715,Globigerina senni,PRESENT,  ,1,fe6f7381ebbd24d5440f5375202bd4b9,47-398D-32-2
