Data	Age From (oldest)	Age To (youngest)	Zone From (bottom)	Zone To  (top)	Leg	Site	H	Cor	T	Sc	Top(cm)	Depth (mbsf)	Scientist	Fossil Group                                 	Group Abundance	Group Preservation	Zygodiscus xenotus	Watznaueria barnesae	Thoracosphaera operculata	Stradneria crenulata	Rhagodiscus angustus	Reinhardtites levis	Prediscosphaera stoveri	Prediscosphaera honjoi	Prediscosphaera arkhangelskyi	Placozygus sigmoides	Phanulithus obscurus	Nephrolithus frequens	Monomarginatus quaternarius	Monomarginatus pectinatus	Misceomarginatus pleniporus	Micula decussata	Lucianorhabdus cayeuxii	Lithraphidites carniolensis	Kamptnerius magnificus	Glaukolithus compactus	Gartnerago obliquum	Eiffellithus gorkae	Cribrosphaerella ? daniae	Cribrosphaerella ehrenbergii	Cretarhabdus conicus	Biscutum magnum	Biscutum dissimilis	Arkhangelskiella specillata	Arkhangelskiella cymbiformis	Ahmuellerella octoradiata	Prediscosphaera cretacea	Microrhabdulus decoratus	Eiffellithus turriseiffelii	Chiastozygus garrisonii	Prediscosphaera spinosa	Chiastozygus sp.	Nephrolithus corystus	Markalius inversus	Prediscosphaera bukryi	Placozygus fibuliformis	Broinsonia enormis	Biscutum constans	Biscutum castrorum	Prediscosphaera grandis	Vekshinella parma	Thoracosphaera sp.	Chiastozygus litterarius	Prediscosphaera intercisa	Cretarhabdus angustiforatus	Lithraphidites quadratus	placolith (small)	Zygolithus sp. (rotated cross)	Zygolithus crux	Zygodiscus spiralis	Zygodiscus sigmoides	Zygodiscus diplogrammus	Zygodiscus compactus	Tranolithus phacelosus	Thoracosphaera spp.	Prinsius tenuiculum / dimorphosus	Nephrolithus frequens miniporus	Nephrolithus frequens frequens	Neocrepidolithus neocrassus	Neocrepidolithus fossus	Neocrepidolithus cruciatus	Markalius apertus	Lapideacassis sp.	Gartnerago spp.	Futyania petalosa	Eiffellithus sp.	Cyclagelosphaera reinhardtii/C. alta	Cruciplacolithus tenuis (> 7 microns)	Cruciplacolithus primus (> 5 microns)	Cruciplacolithus primus (< 5 microns )	Cribrosphaerella daniae	Cretarhabdus conicus	Corollithion rhombicus	Coccolithus pelagicus/C. cavus	Chiastozygus amphipons	Braarudosphaera bigelowii	Biscutum notaculum	Bidiscus rotatorius	Biantholithus sparsus	Acuturris scotus	Helicolithus trabeculatus	Comment

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 13	R	 3	  46.00	    377.4600	Resiwati 	Nannofossils                                 	A              	M/G               	F                 	                    	F                        	                    	                    	                   	A                      	                      	                             	                    	                    	F                    	                           	                         	                           	A               	C                      	F                          	C                     	                      	F                  	                   	F                        	F                           	                    	               	                   	A                          	F                           	C                        	                        	                        	C                          	                       	R                      	                	                     	                  	C                     	                       	                  	                 	                  	C                      	                 	                  	                        	F                        	                           	F                       	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 13	R	 5	  45.00	    380.4500	Resiwati 	Nannofossils                                 	C              	P-M               	                  	                    	                         	                    	                    	                   	                       	                      	                             	                    	                    	F                    	                           	                         	                           	A               	C                      	                           	A                     	R                     	R                  	                   	R                        	R                           	F                   	               	                   	F                          	F                           	R                        	F                       	                        	F                          	R                      	                       	                	                     	R                 	                      	                       	                  	                 	                  	R                      	                 	                  	                        	F                        	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 13	R	 6	  42.00	    381.9200	Resiwati 	Nannofossils                                 	A              	M                 	R                 	                    	                         	                    	                    	                   	C                      	                      	                             	                    	                    	C                    	                           	                         	                           	A               	C                      	                           	C                     	                      	R                  	                   	R                        	F                           	R                   	               	                   	                           	R                           	                         	                        	                        	R                          	                       	                       	R               	F                    	R                 	                      	                       	F                 	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC26              	              	121	 752	B	 13	R	CC	   0.00	    382.6000	Resiwati 	Nannofossils                                 	A              	P-M               	F                 	F                   	F                        	R                   	R                   	                   	C                      	C                     	                             	C                   	                    	A                    	R                          	                         	                           	A               	C                      	R                          	A                     	                      	F                  	                   	                         	F                           	C                   	               	                   	C                          	F                           	F                        	F                       	                        	C                          	C                      	                       	                	R                    	                  	C                     	                       	                  	                 	                  	R                      	                 	R                 	                        	F                        	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence P. spinosa is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 14	R	 1	  32.00	    383.9200	Resiwati 	Nannofossils                                 	A              	P-M               	R                 	R                   	R                        	                    	                    	                   	                       	C                     	                             	F                   	                    	A                    	R                          	                         	                           	A               	C                      	                           	C                     	                      	                   	                   	R                        	C                           	                    	               	                   	C                          	                            	R                        	C                       	                        	F                          	R                      	                       	                	R                    	R                 	C                     	                       	R                 	                 	R                 	                       	                 	R                 	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 14	R	 3	  43.00	    387.0300	Resiwati 	Nannofossils                                 	C              	P                 	F                 	R                   	                         	F                   	                    	                   	                       	                      	                             	                    	                    	R                    	                           	                         	                           	A               	C                      	F                          	C                     	                      	                   	R                  	                         	                            	                    	               	                   	R                          	R                           	                         	R                       	                        	R                          	R                      	                       	                	                     	R                 	                      	F                      	F                 	                 	R                 	                       	                 	                  	                        	                         	R                          	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 14	R	 5	  28.00	    389.8800	Resiwati 	Nannofossils                                 	A              	P-M               	F                 	                    	                         	R                   	                    	                   	                       	F                     	                             	                    	                    	F                    	R                          	                         	R                          	A               	R                      	C                          	A                     	                      	                   	                   	                         	                            	                    	               	                   	                           	F                           	                         	C                       	F                       	R                          	R                      	R                      	                	R                    	                  	F                     	F                      	R                 	                 	R                 	R                      	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 14	R	 7	  22.00	    392.8200	Resiwati 	Nannofossils                                 	A              	P-M               	F                 	F                   	                         	                    	                    	                   	                       	                      	                             	                    	                    	F                    	                           	                         	R                          	A               	A                      	                           	C                     	                      	                   	                   	R                        	F                           	F                   	               	                   	F                          	F                           	                         	C                       	F                       	R                          	R                      	                       	R               	R                    	                  	                      	F                      	                  	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence Rh. angustus L. carniolensis and Thoracosphaera sp. is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 14	R	CC	  11.00	    393.0400	Resiwati 	Nannofossils                                 	A              	P-M               	F                 	F                   	                         	F                   	                    	                   	                       	                      	R                            	                    	                    	C                    	R                          	                         	R                          	A               	C                      	F                          	A                     	                      	                   	                   	R                        	F                           	                    	               	                   	R                          	C                           	R                        	C                       	F                       	F                          	R                      	R                      	F               	                     	R                 	                      	                       	                  	R                	                  	                       	R                	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 15	R	 1	  27.00	    393.5700	Resiwati 	Nannofossils                                 	C              	P-M               	F                 	                    	R                        	R                   	                    	                   	                       	                      	                             	                    	R                   	A                    	R                          	R                        	R                          	A               	A                      	F                          	A                     	                      	                   	                   	                         	F                           	R                   	               	                   	C                          	C                           	                         	F                       	F                       	R                          	C                      	R                      	R               	                     	R                 	R                     	C                      	                  	R                	C                 	                       	                 	                  	                        	F                        	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 15	R	 3	  21.00	    396.5100	Resiwati 	Nannofossils                                 	C              	P-M               	R                 	                    	                         	R                   	                    	                   	                       	                      	                             	                    	                    	R                    	                           	                         	                           	A               	C                      	F                          	F                     	                      	                   	                   	                         	                            	R                   	               	                   	F                          	C                           	                         	                        	R                       	F                          	F                      	                       	                	                     	                  	                      	F                      	                  	                 	F                 	R                      	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 15	R	 5	  92.00	    400.2200	Resiwati 	Nannofossils                                 	C              	P-M               	                  	                    	                         	                    	R                   	                   	                       	R                     	                             	                    	                    	F                    	                           	                         	                           	A               	F                      	F                          	C                     	                      	R                  	                   	R                        	R                           	                    	               	                   	F                          	F                           	                         	R                       	F                       	F                          	                       	                       	                	                     	R                 	                      	F                      	R                 	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 15	R	CC	   0.00	    401.4500	Resiwati 	Nannofossils                                 	C              	P-M               	                  	F                   	                         	F                   	                    	                   	                       	                      	                             	                    	R                   	C                    	R                          	R                        	R                          	A               	A                      	C                          	A                     	                      	F                  	                   	                         	C                           	C                   	               	R                  	C                          	C                           	F                        	C                       	                        	C                          	                       	                       	C               	R                    	                  	                      	C                      	                  	                 	C                 	                       	R                	R                 	R                       	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 16	R	 2	  66.00	    405.1600	Resiwati 	Nannofossils                                 	C              	P-M               	                  	F                   	                         	                    	                    	                   	                       	                      	                             	                    	                    	F                    	R                          	                         	                           	A               	A                      	                           	F                     	                      	                   	                   	                         	                            	                    	               	                   	                           	                            	                         	R                       	F                       	F                          	                       	R                      	                	                     	                  	                      	F                      	                  	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 16	R	 3	 103.00	    407.0300	Resiwati 	Nannofossils                                 	C              	M                 	                  	                    	F                        	R                   	                    	                   	                       	                      	                             	                    	                    	C                    	                           	                         	                           	A               	C                      	F                          	C                     	                      	                   	                   	R                        	C                           	R                   	               	                   	C                          	C                           	                         	                        	A                       	C                          	                       	                       	                	                     	                  	                      	R                      	                  	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 16	R	CC	  17.00	    407.6300	Resiwati 	Nannofossils                                 	C              	P-M               	F                 	                    	                         	                    	                    	                   	                       	                      	                             	F                   	                    	C                    	C                          	                         	                           	A               	C                      	F                          	C                     	                      	F                  	F                  	R                        	F                           	R                   	R              	                   	                           	C                           	F                        	                        	C                       	C                          	F                      	R                      	R               	C                    	                  	                      	C                      	R                 	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 17	R	 1	   2.00	    412.6200	Resiwati 	Nannofossils                                 	F              	P-M               	                  	                    	                         	R                   	R                   	                   	                       	                      	                             	                    	                    	F                    	R                          	                         	R                          	C               	C                      	R                          	C                     	                      	R                  	R                  	R                        	R                           	R                   	               	                   	                           	                            	                         	                        	F                       	F                          	                       	C                      	R               	R                    	                  	                      	                       	                  	                 	                  	F                      	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence Biscutum magnum is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC25              	              	121	 752	B	 17	R	 3	 105.00	    416.6500	Resiwati 	Nannofossils                                 	C              	P-M               	F                 	                    	R                        	F                   	F                   	R                  	                       	                      	                             	                    	                    	C                    	F                          	R                        	                           	A               	C                      	F                          	C                     	R                     	R                  	F                  	F                        	R                           	F                   	               	                   	F                          	F                           	C                        	R                       	F                       	C                          	C                      	C                      	                	R                    	                  	                      	                       	                  	R                	C                 	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	occurrence P. honjoi is uncertain from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC24              	              	121	 752	B	 17	R	 4	   6.00	    417.1600	Resiwati 	Nannofossils                                 	C              	P-M               	F                 	                    	                         	R                   	                    	R                  	                       	                      	                             	                    	                    	C                    	F                          	                         	                           	A               	F                      	                           	F                     	R                     	                   	                   	                         	F                           	                    	               	R                  	                           	R                           	                         	F                       	F                       	F                          	R                      	                       	                	C                    	                  	                      	                       	                  	F                	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147

  SR	Maestrichtian    	                 	CC24              	              	121	 752	B	 17	R	 5	  21.00	    418.8100	Resiwati 	Nannofossils                                 	F              	P-M               	                  	                    	                         	F                   	F                   	F                  	                       	F                     	                             	                    	                    	R                    	R                          	                         	                           	A               	C                      	                           	F                     	                      	                   	R                  	                         	F                           	F                   	C              	                   	F                          	F                           	C                        	R                       	C                       	C                          	                       	                       	                	                     	R                 	R                     	F                      	R                 	                 	                  	                       	                 	                  	                        	                         	                           	                        	                 	                              	               	                   	                    	                       	                    	                      	                   	                                 	                               	                              	                           	                       	                          	                 	                 	               	                 	                	                                    	                                     	                                     	                                      	                       	                    	                      	                              	                      	                         	                  	                   	                     	                	                         	from ODP Leg 121 SR Chapter 5 Table 1 p 146-147
