Exp,Site,Hole,Core,Core-Sect,Type,Section,A/W,Extra Sample ID Data,Top [cm],Bottom [cm],Top Depth [m],Bottom Depth [m],Datum name,Datum type,Datum age average [Ma],Zone name (short),Zone name,Preservation,Group abundance,Percentage of nannos in total assemblage [%],Emiliania huxleyi,Gephyrocapsa caribbeanica,Gephyrocapsa oceanica,Gephyrocapsa sp. (<4 microns),Gephyrocapsa sp. (closed >4 microns),Gephyrocapsa sp. (4-5.5 microns),Gephyrocapsa sp. (>5.5 microns),Pseudoemiliania lacunosa,Reticulofenestra sp. (>7 microns),Reticulofenestra sp. (5-7 microns),Reticulofenestra sp. (3-5 microns),Reticulofenestra sp. (<3 microns),Reticulofenestra asanoi,Reticulofenestra pseudoumbilicus,Cyclicargolithus floridanus,Coccolithus pelagicus,Coccolithus pliopelagicus,Calcidiscus leptoporus,Calcidiscus macintyrei,Umbilicosphaera foliosa,Umbilicosphaera sibogae,Coronocyclus nitescens,Hayaster perplexus,Oolithotus sp.,Helicosphaera carteri,Helicosphaera sellii,Helicosphaera hyalina,Helicosphaera inversa,Helicosphaera wallichii,Helicosphaera spp.,Pontosphaera japonica,Pontosphaera multipora,Pontosphaera sp.,Scyphosphaera globulata,Scyphosphaera spp.,Rhabdosphaera clavigera,Syracosphaera pulchra,Syracosphaera spp.,Braarudosphaera bigelowii,Discosphaera tubifera,Umbellosphaera irregularis,Umbellosphaera tenuis,Calciosolenia murrayi,Discoaster brouweri,Discoaster asymmetricus,Discoaster tamalis,Discoaster triradiatus,Discoaster surculus,Discoaster variabilis,Discoaster pentaradiatus,Discoaster quinqueramus,Discoaster berggrenii,Discoaster blackstockae,Discoaster challengeri,Discoaster decorus,Discoaster neohamatus,Discoaster neorectus,Discoaster pansus,Discoaster quadramus,Discoaster tristellifer,Discoaster loeblichii,Discoaster spp.,Sphenolithus abies,Sphenolithus grandis,Sphenolithus neoabies,Sphenolithus spp.,Sphenolithus verensis,Ceratolithus cristatus,Ceratolithus armatus,Ceratolithus acutus,Ceratolithus larrymayeri,Ceratolithus rugosus,Ceratolithus spp.,Amaurolithus bizarrus,Amaurolithus delicatus,Amaurolithus tricorniculatus,Amaurolithus primus,Amaurolithus spp.,Nicklithus amplificus,Triquetrorhabdulus extensus,Triquetrorhabdulus rugosus,Triquetrorhabdulus spp.,Minylitha convallis,Florisphaera profunda,Thoracosphaera sp.,Ascidian spicules,Reworked species,Nannofossil comment,File Data,Ship File Links,Shore File Links,Sample,eodp_id
361,U1474,A,22,22-6,H,6,W,75/75-NANNO,0,0,203.69,203.69,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-22H-6-W 75/75-NANNO,15df5df781302949813422cb64f0a63e
361,U1474,A,22,22-CC,H,CC,PAL,NANNO,0,5,205.31,205.36,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,A,A,,A,,C,,C,,,,,,,,,,,,C,,,F,,P,,,,,,,,,C,,,,,A,A,F,,,,,,,,,,,,A,,,A,,,,,,,,,,,,,,,,,,,,,F,,,,,361-U1474A-22H-CC-PAL-NANNO,3af3c3959ce60ce2f9985676301140f4
361,U1474,A,23,23-1,H,1,W,90/90-NANNO,0,0,205.8,205.8,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361-U1474A-23H-1-W 90/90-NANNO,1d0635b9f20f6cc47ffe066cb205f31a
361,U1474,A,23,23-2,H,2,W,75/75-NANNO,0,0,207.15,207.15,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,F,,,,,,,,,,,361-U1474A-23H-2-W 75/75-NANNO,96eb35d9753cbc6a0629b897886f81d7
361,U1474,A,23,23-3,H,3,W,75/75-NANNO,0,0,208.65,208.65,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,361-U1474A-23H-3-W 75/75-NANNO,2f363fb96678a921e4847b6ff338381e
361,U1474,A,23,23-4,H,4,W,50/50-NANNO,0,0,209.9,209.9,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,361-U1474A-23H-4-W 50/50-NANNO,f7c3c494a6f613b2f30ad29b2e2b32ef
361,U1474,A,23,23-5,H,5,W,75/75-NANNO,0,0,211.64,211.64,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,R,,,,,,,,,,,,,,,361-U1474A-23H-5-W 75/75-NANNO,e0d9daf39c9ec91176e026061af3f53d
361,U1474,A,23,23-6,H,6,W,75/75-NANNO,0,0,213.14,213.14,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,F,F,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,361-U1474A-23H-6-W 75/75-NANNO,56ecf965f270982e172b43e8a4e77070
361,U1474,A,23,23-CC,H,CC,PAL,NANNO,0,5,214.87,214.92,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,A,,,A,,C,,C,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,C,F,F,,,,,,,,,,,,A,,,A,,,,,,P,,,,,,,,,,,,,,,F,,,,,361-U1474A-23H-CC-PAL-NANNO,b497403ac79719adff5505f3720b4268
361,U1474,A,24,24-1,H,1,W,75/75-NANNO,0,0,215.15,215.15,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,,,361-U1474A-24H-1-W 75/75-NANNO,37b7c8fffcf48d69bc61cf18613ba9bc
361,U1474,A,24,24-2,H,2,W,85/85-NANNO,0,0,216.75,216.75,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,F,,,,,,,,P,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,361-U1474A-24H-2-W 85/85-NANNO,2048842e3a2eacdace0f48fba6518025
361,U1474,A,24,24-3,H,3,W,70/70-NANNO,0,0,218.09,218.09,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,P,F,F,,F,,,,,,,,,,,,,,,,,,,,,,,,F,,P,,,,R,,,,,,,,,,,361-U1474A-24H-3-W 70/70-NANNO,079daf1f28f665178a6b88642baa90c3
361,U1474,A,24,24-4,H,4,W,70/70-NANNO,0,0,219.57,219.57,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,,,,,,,,,,,361-U1474A-24H-4-W 70/70-NANNO,bc597aa180d3cc3b4501cc5f168937d3
361,U1474,A,24,24-5,H,5,W,50/50-NANNO,0,0,220.86,220.86,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,C,,C,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,F,,,F,,,,,,,,,,,,,,,,,,,,,,,,C,,F,F,,,F,,,,,,,,,,,361-U1474A-24H-5-W 50/50-NANNO,1635d34dcacd97f9b1fd90c21582f689
361,U1474,A,24,24-CC,H,CC,PAL,NANNO,0,5,221.95,222.0,,,,NN11 - NN12,"NN11 - T Discoaster quinqueramus to NN12 - T Discaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,A,A,,A,,,,,,,,,,,,C,,,,,,,F,,,C,,,,,,,,,,,,C,C,C,C,,,,,,,,,,,,A,,,C,,,,,,,,,,,,,,,,,,,,,R,,,,,361-U1474A-24H-CC-PAL-NANNO,1f8841b758972094ad8a661b13c58af3
361,U1474,A,25,25-1,H,1,W,75/75-NANNO,0,0,222.75,222.75,"Tc Nicklithus amplificus (Gradstein et al., 2012)",Tc,5.94,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,P,F,R,,P,,,,,,,,,,,361-U1474A-25H-1-W 75/75-NANNO,bd4702dde3c6b818f975fbe4d9b8e609
361,U1474,A,25,25-2,H,2,W,75/75-NANNO,0,0,224.24,224.24,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,R,,,R,R,,,,,,,,,,,,,361-U1474A-25H-2-W 75/75-NANNO,e0e426f2b61384c5015d8a1cc7bb7fd9
361,U1474,A,25,25-3,H,3,W,75/75-NANNO,0,0,225.75,225.75,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,R,R,P,,,,,,,,,,,,,361-U1474A-25H-3-W 75/75-NANNO,2004a441a663f49cb9daddcb52c4ae82
361,U1474,A,25,25-4,H,4,W,75/75-NANNO,0,0,227.25,227.25,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,F,,,,P,,,,,,,,,,,,,361-U1474A-25H-4-W 75/75-NANNO,5add4fe5d4c83c70a970f4a35351e3ef
361,U1474,A,25,25-5,H,5,W,75/75-NANNO,0,0,228.75,228.75,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,R,R,R,,,,,,,,,,,,,,361-U1474A-25H-5-W 75/75-NANNO,14881cb40bfcfb51dc4881abc2b75b4d
361,U1474,A,25,25-6,H,6,W,50/50-NANNO,0,0,230.01,230.01,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,F,R,R,,P,,,,,,,,,,,,,361-U1474A-25H-6-W 50/50-NANNO,50493e3ade9d6acb3a2436e67d23c06d
361,U1474,A,25,25-CC,H,CC,PAL,NANNO,0,5,231.39,231.44,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,A,A,,A,,,,C,,,,,,,,,,,,C,,,R,,,,,,,,,,,,,,,,C,C,C,,,,,,,,,,,,A,,,A,,,,F,,,,,F,,F,,,,,,,,,,F,,,,,361-U1474A-25H-CC-PAL-NANNO,741c394cd05058b3848350b3108bc55a
361,U1474,A,26,26-1,H,1,W,75/75-NANNO,0,0,232.15,232.15,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,C,,,,,,,,,,,,,,,,,,,,,,,,F,F,,,R,,,,,,,,,,,,,361-U1474A-26H-1-W 75/75-NANNO,5673cd506c33c11dc46e1c9a6e8863a9
361,U1474,A,26,26-2,H,2,W,75/75-NANNO,0,0,233.65,233.65,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,R,,,,,,,,,,,,,361-U1474A-26H-2-W 75/75-NANNO,a19a1a029a5c0e53b07c75153943915f
361,U1474,A,26,26-3,H,3,W,75/75-NANNO,0,0,235.14,235.14,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,R,,,,,,,,,,,,,361-U1474A-26H-3-W 75/75-NANNO,b5ae09050bf447ade5956695c1f333d7
361,U1474,A,26,26-4,H,4,W,75/75-NANNO,0,0,236.64,236.64,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,R,,,,,,,,,,,361-U1474A-26H-4-W 75/75-NANNO,c386b7558ba9b1000e0ab0658f0dbac1
361,U1474,A,26,26-5,H,5,W,75/75-NANNO,0,0,238.13,238.13,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,,,P,,,,,,,,,,,,,361-U1474A-26H-5-W 75/75-NANNO,bb1a8b86c7d2ee3fc03ed089f0b56a45
361,U1474,A,26,26-CC,H,CC,PAL,NANNO,0,5,239.85,239.9,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,,A,,A,,F,,C,,,,,,,,,,,,C,,,R,,,,,,,,,,,,,,,,,C,C,,,,,,,,,,,C,,,,A,,,,,,,P,,R,,,,,,,,,,,,F,,,,,361-U1474A-26H-CC-PAL-NANNO,ea1cdfd83fc358794835e251a46e9a7d
361,U1474,A,27,27-1,H,1,W,75/75-NANNO,0,0,240.65,240.65,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,P,,,,,,,,,,,,,361-U1474A-27H-1-W 75/75-NANNO,23dcec42a4ad9be6701dffcecc8f8e8b
361,U1474,A,27,27-2,H,2,W,50/50-NANNO,0,0,241.9,241.9,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,F,,P,,,,,,,,,,,,,361-U1474A-27H-2-W 50/50-NANNO,b93c78c44d3d490883140856d4c9d9f3
361,U1474,A,27,27-3,H,3,W,75/75-NANNO,0,0,243.41,243.41,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,F,R,,P,,,,,,,,,,,,,361-U1474A-27H-3-W 75/75-NANNO,f027cea5463b473e0db81f81c2135cfe
361,U1474,A,27,27-4,H,4,W,90/90-NANNO,0,0,245.06,245.06,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,F,,,,,P,,,,,,,,,,,,,361-U1474A-27H-4-W 90/90-NANNO,ef20201ea9d8095c362708c784ea45f9
361,U1474,A,27,27-5,H,5,W,75/75-NANNO,0,0,246.41,246.41,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,P,F,P,,,,,,,,,,,,,361-U1474A-27H-5-W 75/75-NANNO,5b0429062d7e86f0a33cc0c16a4e5de9
361,U1474,A,27,27-CC,H,CC,PAL,NANNO,0,5,248.82,248.87,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",G,A,,,,,,,,,,A,A,C,A,,,,C,,C,,,,,,,,,,,,C,,,F,,,,,,,,,,,C,,,,F,C,,C,,,,,,,,,,,,A,R,,C,,,,,,,,,C,,F,,P,,P,,,,,,C,,,,,361-U1474A-27H-CC-PAL-NANNO,36db11f137726ccae5bb3f12aca10133
361,U1474,A,28,28-2,F,2,W,75/75-NANNO,0,0,246.07,246.07,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,R,,F,,,F,R,,,,,,,,,,,,,361-U1474A-28F-2-W 75/75-NANNO,11288cae4bbe5fe8454161e1220819d1
361,U1474,A,28,28-3,F,3,W,75/75-NANNO,0,0,247.57,247.57,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,361-U1474A-28F-3-W 75/75-NANNO,f09da6b7603bb7301daa047a103915c0
361,U1474,A,28,28-CC,F,CC,PAL,NANNO,0,5,249.05,249.1,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,A,A,A,,A,,F,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A,C,C,,,,,,,,,,,,,,,C,,,,,,,,,R,,,,,,F,,,,,,C,,,,,361-U1474A-28F-CC-PAL-NANNO,2859c8daf0d19153a078c0d87daffdd0
361,U1474,A,29,29-1,F,1,W,75/75-NANNO,0,0,250.35,250.35,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,,,,,,,,,,,,,361-U1474A-29F-1-W 75/75-NANNO,331a42f78f55cb520c1a28ff46b37309
361,U1474,A,29,29-2,F,2,W,60/60-NANNO,0,0,251.71,251.71,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,P,,,,,,,,,,,,,,,,,,,,,,,,,R,F,,,,,,,,,,,,,361-U1474A-29F-2-W 60/60-NANNO,148dd1b22f59a02bdee82229e8f6a4f8
361,U1474,A,29,29-CC,F,CC,PAL,NANNO,0,5,254.02,254.07,,,,NN11,"NN11 - T Discoaster quinqueramus (Gradstein et al., 2012)",M,A,,,,,,,,,,A,A,A,A,,A,,C,,C,,,,F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,,P,C,,,,,,,,C,C,,,,,,,,,,,,,F,F,,,,,,,,,,C,,,,,361-U1474A-29F-CC-PAL-NANNO,8bc13a4bd5876998eab60a44d1a6e3e6
