Any taxon above genus,genus modifier,genus name,subgenera modifier,subgenera name,species modifier,species name,subspecies modifier,subspecies name,non-taxa descriptor,normalized_name,taxon_group,verbatim_name,name comment field,Comment,Notes (change to Internal only notes?),comments,eodp_id
,,Truncorotaloides,,,,collacteus,,,,Truncorotaloides collacteus,planktic_forams,Truncorotaloides collacteus,,,,,NOAA-1-96:5474
,?,Truncorotaloides,,,,collacteus,,,,? Truncorotaloides collacteus,planktic_forams,Truncorotaloides collacteus (q),,,,,NOAA-1-96:5475
,,Truncorotaloides,,,,mckannai,,,,Truncorotaloides mckannai,planktic_forams,Truncorotaloides mckannai,,,,,NOAA-1-96:5476
,,Truncorotaloides,,,,pseudodubius,,,,Truncorotaloides pseudodubius,planktic_forams,Truncorotaloides pseudodubius,,,,,NOAA-1-96:5477
,,Truncorotaloides,,,,pseudotopilensis,,,,Truncorotaloides pseudotopilensis,planktic_forams,Truncorotaloides pseudotopilensis,,,,,NOAA-1-96:5478
,?,Truncorotaloides,,,,pseudotopilensis,,,,? Truncorotaloides pseudotopilensis,planktic_forams,Truncorotaloides pseudotopilensis (q),,,,,NOAA-1-96:5479
,,Truncorotaloides,,,,sp.,,,,Truncorotaloides sp.,planktic_forams,Truncorotaloides sp.,,,,,NOAA-1-96:5480
,,Truncorotaloides,,,,topilensis,,,,Truncorotaloides topilensis,planktic_forams,Truncorotaloides topilensis,,,,,NOAA-1-96:5481
,?,Truncorotaloides,,,,topilensis,,,,? Truncorotaloides topilensis,planktic_forams,Truncorotaloides topilensis (q),,,,,NOAA-1-96:5482
,,Turborotalia,,,,acostaensis,,,,Turborotalia acostaensis,planktic_forams,Turborotalia acostaensis,,,,,NOAA-1-96:5483
,,Turborotalia,,,,acostaensis,,acostaensis,,Turborotalia acostaensis acostaensis,planktic_forams,Turborotalia acostaensis acostaensis,,,,,NOAA-1-96:5484
,,Turborotalia,,,,acostaensis,,tegillata,,Turborotalia acostaensis tegillata,planktic_forams,Turborotalia acostaensis tegillata,,,,,NOAA-1-96:5485
,,Turborotalia,,,,acrostoma,,,,Turborotalia acrostoma,planktic_forams,Turborotalia acrostoma,,,,,NOAA-1-96:5486
,,Turborotalia,,,,bella,,,,Turborotalia bella,planktic_forams,Turborotalia bella,,,,,NOAA-1-96:5487
,,Turborotalia,,,,birnagae,,,,Turborotalia birnagae,planktic_forams,Turborotalia birnagae,,,,,NOAA-1-96:5488
,,Turborotalia,,,,bolivariana,,,,Turborotalia bolivariana,planktic_forams,Turborotalia bolivariana,,,,,NOAA-1-96:5489
,,Turborotalia,,,,centralis,,,,Turborotalia centralis,planktic_forams,Turborotalia centralis,,,,,NOAA-1-96:5490
,,Turborotalia,,,,cerroazulensis,,cerroazulensis,,Turborotalia cerroazulensis cerroazulensis,planktic_forams,Turborotalia cerroazulensis cerroazulensis,,,,,NOAA-1-96:5491
,,Turborotalia,,,,cerroazulensis,,cocoaensis,,Turborotalia cerroazulensis cocoaensis,planktic_forams,Turborotalia cerroazulensis cocoaensis,,,,,NOAA-1-96:5492
,,Turborotalia,,,,cerroazulensis,,cunialensis,,Turborotalia cerroazulensis cunialensis,planktic_forams,Turborotalia cerroazulensis cunialensis,,,,,NOAA-1-96:5493
,,Turborotalia,,,,cerroazulensis,,pomeroli,,Turborotalia cerroazulensis pomeroli,planktic_forams,Turborotalia cerroazulensis pomeroli,,,,,NOAA-1-96:5494
,,Turborotalia,,,,clemenciae,,,,Turborotalia clemenciae,planktic_forams,Turborotalia clemenciae,,,,,NOAA-1-96:5495
,,Turborotalia,,,,cocoaensis,,,,Turborotalia cocoaensis,planktic_forams,Turborotalia cocoaensis,,,,,NOAA-1-96:5496
,,Turborotalia,,,,compressa,,,,Turborotalia compressa,planktic_forams,Turborotalia compressa,,,,,NOAA-1-96:5497
,,Turborotalia,,,,continuosa,,,,Turborotalia continuosa,planktic_forams,Turborotalia continuosa,,,,,NOAA-1-96:5498
,,Turborotalia,,,,crassaformis,,,,Turborotalia crassaformis,planktic_forams,Turborotalia crassaformis,,,,,NOAA-1-96:5499
,,Turborotalia,,,,cristata,,,,Turborotalia cristata,planktic_forams,Turborotalia cristata,,,,,NOAA-1-96:5500
,,Turborotalia,,,,dutertrei,,,,Turborotalia dutertrei,planktic_forams,Turborotalia dutertrei,,,,,NOAA-1-96:5501
,,Turborotalia,,,,euapertura,,,,Turborotalia euapertura,planktic_forams,Turborotalia euapertura,,,,,NOAA-1-96:5502
,,Turborotalia,,,,gemma,,,,Turborotalia gemma,planktic_forams,Turborotalia gemma,,,,,NOAA-1-96:5503
,,Turborotalia,,,,humerosa,,,,Turborotalia humerosa,planktic_forams,Turborotalia humerosa,,,,,NOAA-1-96:5504
,,Turborotalia,,,,humerosa,,humerosa,,Turborotalia humerosa humerosa,planktic_forams,Turborotalia humerosa humerosa,,,,,NOAA-1-96:5505
,,Turborotalia,,,,humerosa,,praepulleniatina,,Turborotalia humerosa praepulleniatina,planktic_forams,Turborotalia humerosa praepulleniatina,,,,,NOAA-1-96:5506
,,Turborotalia,,,,humerosa,,trochoidea,,Turborotalia humerosa trochoidea,planktic_forams,Turborotalia humerosa trochoidea,,,,,NOAA-1-96:5507
,,Turborotalia,,,,humilis,,,,Turborotalia humilis,planktic_forams,Turborotalia humilis,,,,,NOAA-1-96:5508
,,Turborotalia,,,,inflata,,,,Turborotalia inflata,planktic_forams,Turborotalia inflata,,,,,NOAA-1-96:5509
,,Turborotalia,,,,iota,,,,Turborotalia iota,planktic_forams,Turborotalia iota,,,,,NOAA-1-96:5510
,,Turborotalia,,,,kugleri,,,,Turborotalia kugleri,planktic_forams,Turborotalia kugleri,,,,,NOAA-1-96:5511
,,Turborotalia,,,,mayeri,,,,Turborotalia mayeri,planktic_forams,Turborotalia mayeri,,,,,NOAA-1-96:5512
,,Turborotalia,,,,mckannai,,,,Turborotalia mckannai,planktic_forams,Turborotalia mckannai,,,,,NOAA-1-96:5513
,,Turborotalia,,,,mendacis,,,,Turborotalia mendacis,planktic_forams,Turborotalia mendacis,,,,,NOAA-1-96:5514
,,Turborotalia,,,,multiloba,,,,Turborotalia multiloba,planktic_forams,Turborotalia multiloba,,,,,NOAA-1-96:5515
,,Turborotalia,,,,munda,,,,Turborotalia munda,planktic_forams,Turborotalia munda,,,,,NOAA-1-96:5516
,,Turborotalia,,,,nana,,,,Turborotalia nana,planktic_forams,Turborotalia nana,,,,,NOAA-1-96:5517
,,Turborotalia,,,,nigriniae,,,,Turborotalia nigriniae,planktic_forams,Turborotalia nigriniae,,,,,NOAA-1-96:5518
,,Turborotalia,,,,oceanica,,,,Turborotalia oceanica,planktic_forams,Turborotalia oceanica,,,,,NOAA-1-96:5519
,,Turborotalia,,,,opima,,,,Turborotalia opima,planktic_forams,Turborotalia opima,,,,,NOAA-1-96:5520
,?,Turborotalia,,,,opima,,,,? Turborotalia opima,planktic_forams,Turborotalia opima (q),,,,,NOAA-1-96:5521
,,Turborotalia,,,,opima,,nana,,Turborotalia opima nana,planktic_forams,Turborotalia opima nana,,,,,NOAA-1-96:5522
,,Turborotalia,,,,opima,,opima,,Turborotalia opima opima,planktic_forams,Turborotalia opima opima,,,,,NOAA-1-96:5523
,,Turborotalia,,,,pachyderma,,,,Turborotalia pachyderma,planktic_forams,Turborotalia pachyderma,,,,,NOAA-1-96:5524
,,Turborotalia,,,,peripheroacuta,,,,Turborotalia peripheroacuta,planktic_forams,Turborotalia peripheroacuta,,,,,NOAA-1-96:5525
,,Turborotalia,,,,peripheroronda,,,,Turborotalia peripheroronda,planktic_forams,Turborotalia peripheroronda,,,,,NOAA-1-96:5526
,,Turborotalia,,,,praecentralis,,,,Turborotalia praecentralis,planktic_forams,Turborotalia praecentralis,,,,,NOAA-1-96:5527
,,Turborotalia,,,,praefohsi,,,,Turborotalia praefohsi,planktic_forams,Turborotalia praefohsi,,,,,NOAA-1-96:5528
,,Turborotalia,,,,prasaepis,,,,Turborotalia prasaepis,planktic_forams,Turborotalia prasaepis,,,,,NOAA-1-96:5529
,,Turborotalia,,,,primitiva,,,,Turborotalia primitiva,planktic_forams,Turborotalia primitiva,,,,,NOAA-1-96:5530
,,Turborotalia,,,,prolata,,,,Turborotalia prolata,planktic_forams,Turborotalia prolata,,,,,NOAA-1-96:5531
,,Turborotalia,,,,pseudobulloides,,,,Turborotalia pseudobulloides,planktic_forams,Turborotalia pseudobulloides,,,,,NOAA-1-96:5532
,,Turborotalia,,,,pseudocontinuosa,,,,Turborotalia pseudocontinuosa,planktic_forams,Turborotalia pseudocontinuosa,,,,,NOAA-1-96:5533
,,Turborotalia,,,,pseudokugleri,,,,Turborotalia pseudokugleri,planktic_forams,Turborotalia pseudokugleri,,,,,NOAA-1-96:5534
,,Turborotalia,,,,pseudopima,,,,Turborotalia pseudopima,planktic_forams,Turborotalia pseudopima,,,,,NOAA-1-96:5535
,,Turborotalia,,,,semivera,,,,Turborotalia semivera,planktic_forams,Turborotalia semivera,,,,,NOAA-1-96:5536
,,Turborotalia,,,,siakensis,,,,Turborotalia siakensis,planktic_forams,Turborotalia siakensis,,,,,NOAA-1-96:5537
,,Turborotalia,,,,sp.,,,,Turborotalia sp.,planktic_forams,Turborotalia sp.,,,,,NOAA-1-96:5538
,,Turborotalia,,,,tosaensis,,,,Turborotalia tosaensis,planktic_forams,Turborotalia tosaensis,,,,,NOAA-1-96:5539
,,Turborotalia,,,,trinidadensis,,,,Turborotalia trinidadensis,planktic_forams,Turborotalia trinidadensis,,,,,NOAA-1-96:5540
,,Turborotalia,,,,unicinata,,,,Turborotalia unicinata,planktic_forams,Turborotalia unicinata,,,,,NOAA-1-96:5541
,,Turborotalia,,,,vincentae,,,,Turborotalia vincentae,planktic_forams,Turborotalia vincentae,,,,,NOAA-1-96:5542
,,Turborotalia,,,,wilsoni,,pseudomayeri,,Turborotalia wilsoni pseudomayeri,planktic_forams,Turborotalia wilsoni pseudomayeri,,,,,NOAA-1-96:5543
,,Turborotalita,,,,anfracta,,,,Turborotalita anfracta,planktic_forams,Turborotalita anfracta,,,,,NOAA-1-96:5544
,,Turborotalita,,,,atlantisae,,,,Turborotalita atlantisae,planktic_forams,Turborotalita atlantisae,,,,,NOAA-1-96:5545
,,Turborotalita,,,,cristata,,,,Turborotalita cristata,planktic_forams,Turborotalita cristata,,,,,NOAA-1-96:5546
,,Turborotalita,,,,dehiscens,,,,Turborotalita dehiscens,planktic_forams,Turborotalita dehiscens,,,,,NOAA-1-96:5547
,,Turborotalita,,,,guaymasensis,,,,Turborotalita guaymasensis,planktic_forams,Turborotalita guaymasensis,,,,,NOAA-1-96:5548
,?,Turborotalita,,,,parkerae,,,,? Turborotalita parkerae,planktic_forams,Turborotalita parkerae (q),,,,,NOAA-1-96:5549
,,Turborotalita,,,,pseudopumilio,,,,Turborotalita pseudopumilio,planktic_forams,Turborotalita pseudopumilio,,,,,NOAA-1-96:5550
,,Turborotalita,,,,pumilio,,,,Turborotalita pumilio,planktic_forams,Turborotalita pumilio,,,,,NOAA-1-96:5551
,,Turborotalita,,,,sp.,,,,Turborotalita sp.,planktic_forams,Turborotalita sp.,,,,,NOAA-1-96:5552
,?,Velapertina,,,,sp.,,,,? Velapertina sp.,planktic_forams,Velapertina (q),,,,,NOAA-1-96:5553
,,Woodringina,,,,hornerstownensis,,,,Woodringina hornerstownensis,planktic_forams,Woodringia hornerstownensis,,genus misspelled,"Reference added to PBDB, A. R. Loeblich and H. Tappan, 1957",,NOAA-1-96:5554
,,Woodringina,,,,sp.,,,,Woodringina sp.,planktic_forams,Woodringia sp.,,genus misspelled,"Reference added to PBDB, A. R. Loeblich and H. Tappan, 1957",,NOAA-1-96:5555
,,Zeauvigerina,,,,parri,,,,Zeauvigerina parri,planktic_forams,Zeauvigerina parri,,,,,NOAA-1-96:5556
,?,Zeauvigerina,,,,parri,,,,? Zeauvigerina parri,planktic_forams,Zeauvigerina parri (q),,,,,NOAA-1-96:5557
,,Zeauvigerina,,,,tueria,,,,Zeauvigerina tueria,planktic_forams,Zeauvigerina tueria,,,,,NOAA-1-96:5558
,,Zeauvigerina,,,,zealandica,,,,Zeauvigerina zealandica,planktic_forams,Zeauvigerina zealandica,,,,,NOAA-1-96:5559
,,Abies,,,,sp.,,,,Abies sp.,pollen,Abies sp.,,,,,NOAA-1-96:5560
,?,Abutilon,,,,sp.,,,,? Abutilon sp.,pollen,Abutilon sp. (q),,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5561
,,Acacia,,,,sp.,,,,Acacia sp.,pollen,Acacia sp.,,,,,NOAA-1-96:5562
,,Acaciapollenites,,,,myriosporites,,,,Acaciapollenites myriosporites,pollen,Acaciapollenites myriosporites,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5563
,,Acalypha,,,,sp.,,,,Acalypha sp.,pollen,Acalypha sp,,,,,NOAA-1-96:5564
,,Acer,,,,sp.,,,,Acer sp.,pollen,Acer sp.,,,,,NOAA-1-96:5565
,,Aequitriradites,,,,sp.,,,,Aequitriradites sp.,pollen,Aequitriradites sp.,,,,,NOAA-1-96:5566
,,Alangium,,,,sp.,,,,Alangium sp.,pollen,Alangium sp.,,,,,NOAA-1-96:5567
,,Alchornea,,,,cordifolia,,,,Alchornea cordifolia,pollen,Alchornea cordifolia,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5568
,,Alchornea,,,,sp.,,,,Alchornea sp.,pollen,Alchornea sp.,,,,,NOAA-1-96:5569
,,Alfaroa,,,,sp.,,,,Alfaroa sp.,pollen,Alfaroa sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5570
,,Alisma,,,,,,,,Alisma,pollen,Alisma,,,,,NOAA-1-96:5571
,,Alisporites,,,,grandis,,,,Alisporites grandis,pollen,Alisporites grandis,,,,,NOAA-1-96:5572
,,Alisporites,,,,sp.,,,,Alisporites sp.,pollen,Alisporites sp.,,,,,NOAA-1-96:5573
,,Alnus,,,,sp.,,,,Alnus sp.,pollen,Alnus sp.,,,,,NOAA-1-96:5574
,?,Alternanthera,,,,sp.,,,,? Alternanthera sp.,pollen,Alternanthera sp. (q),,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5575
Amaranthaceae indet.,,,,,,,,,,Amaranthaceae indet.,pollen,Amaranthaceae,,,,,NOAA-1-96:5576
Amaryllidaceae indet.,,,,,,,,,,Amaryllidaceae indet.,pollen,Amaryllidaceae,,,,,NOAA-1-96:5577
Ampelidaceae indet.,,,,,,,,,,Ampelidaceae indet.,pollen,Ampelidaceae,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5578
Anacardiaceae indet.,,,,,,,,,,Anacardiaceae indet.,pollen,Anacardiaceae,,,,,NOAA-1-96:5579
,?,Anacardium,,,,sp.,,,,? Anacardium sp.,pollen,Anacardium sp. (q),,,,,NOAA-1-96:5580
,,Anacolosidites,,,,luteoides,,,,Anacolosidites luteoides,pollen,Anacolosidites luteoides,,,,,NOAA-1-96:5581
,,Apeiba,,,,sp.,,,,Apeiba sp.,pollen,Apeiba sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5582
,,Aphelandra,,,,sp.,,,,Aphelandra sp.,pollen,Aphelandra sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5583
,,Appendicisporites,,,,sp.,,,,Appendicisporites sp.,pollen,Appendicisporites sp.,,,,,NOAA-1-96:5584
Araceae indet.,,,,,,,,,,Araceae indet.,pollen,Araceae,,,,,NOAA-1-96:5585
,,Araucariacites,,,,sp.,,,,Araucariacites sp.,pollen,Araucariacites sp.,,,,,NOAA-1-96:5586
,,Artemisia,,,,sp.,,,,Artemisia sp.,pollen,Artemisia sp.,,,,,NOAA-1-96:5587
,,Australopollis,,,,obscurus,,,,Australopollis obscurus,pollen,Australopollis obscurus,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5588
,,Avicennia,,,,sp.,,,,Avicennia sp.,pollen,Avicennia sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5589
,,Baculatisporites,,,,comaumensis,,,,Baculatisporites comaumensis,pollen,Baculatisporites comaumensis,,,,,NOAA-1-96:5590
,,Baculatisporites,,,,sp.,,,,Baculatisporites sp.,pollen,Baculatisporites sp.,,,,,NOAA-1-96:5591
,,Beaupreaidites,,,,elegansiformis,,,,Beaupreaidites elegansiformis,pollen,Beaupreaeidites elegansiformis,,genus misspelled,,,NOAA-1-96:5592
,,Betula,,,,sp.,,,,Betula sp.,pollen,Betula sp.,,,,,NOAA-1-96:5593
Bombacaceae indet.,,,,,,,,,,Bombacaceae indet.,pollen,Bombacaceae,,,,,NOAA-1-96:5594
,,Bombacacidites,,,,sp.,,,,Bombacacidites sp.,pollen,Bombacacidites sp.,,,,,NOAA-1-96:5595
Boraginaceae indet.,,,,,,,,,,Boraginaceae indet.,pollen,Borraginaceae,,misspelled,,,NOAA-1-96:5596
,,Botryococcus,,,,sp.,,,,Botryococcus sp.,pollen,Botryococcus sp.,,,,,NOAA-1-96:5597
,,Brasenia,,,,sp.,,,,Brasenia sp.,pollen,Brasenia,,,,,NOAA-1-96:5598
,,Bravaisia,,,,sp.,,,,Bravaisia sp.,pollen,Bravaisia sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5599
,,Bursera,,,,sp.,,,,Bursera sp.,pollen,Bursera sp.,,,,,NOAA-1-96:5600
,,Byrsonima,,,,sp.,,,,Byrsonima sp.,pollen,Bursonima sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5601
,,Buxus,,,,sempervirens,,,,Buxus sempervirens,pollen,Buxus sempervirens,,,,,NOAA-1-96:5602
,,Buxus,,,,sp.,,,,Buxus sp.,pollen,Buxus sp.,,,,,NOAA-1-96:5603
,,Callitris,,,,,,,,Callitris,pollen,Callitris,,,,,NOAA-1-96:5604
,?,Camarozonotriletes,,,,minoris,,,,? Camarozonotriletes minoris,pollen,Camarozonotriletes minoris (q),,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5605
Combretaceae indet.,,,,,,,,,,Combretaceae indet.,pollen,Cambretaceae,,misspelled,,,NOAA-1-96:5606
Campanulaceae indet.,,,,,,,,,,Campanulaceae indet.,pollen,Campanulaceae,,,,,NOAA-1-96:5607
Capparidaceae indet.,,,,,,,,,,Capparidaceae indet.,pollen,Capparidaceae,,,,,NOAA-1-96:5608
,?,Cardiospermum,,,,sp.,,,,? Cardiospermum sp.,pollen,Cardiospermium sp. (q),,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5609
,,Carpinus,,,,caucasicus,,,,Carpinus caucasicus,pollen,Carpinus caucasicus,,,,,NOAA-1-96:5610
,,Carpinus,,,,sp.,,,,Carpinus sp.,pollen,Carpinus sp.,,,,,NOAA-1-96:5611
,,Carya,,,,sp.,,,,Carya sp.,pollen,Carya sp.,,,,,NOAA-1-96:5612
Caryophyllaceae indet.,,,,,,,,,,Caryophyllaceae indet.,pollen,Caryophyllaceae,,,,,NOAA-1-96:5613
,,Castanea,,,,sp.,,,,Castanea sp.,pollen,Castanea sp.,,,,,NOAA-1-96:5614
,,Castanopsis,,,,sp.,,,,Castanopsis sp.,pollen,Castanopsis sp.,,,,,NOAA-1-96:5615
,,Casuarinidites,,,,cainozoicus,,,,Casuarinidites cainozoicus,pollen,Casuarinidites cainozoicus,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5616
,,Casuarinidites,,,,sp.,,,,Casuarinidites sp.,pollen,Casuarinidites sp.,,,,,NOAA-1-96:5617
,,Cecropia,,,,sp.,,,,Cecropia sp.,pollen,Cecropia sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5618
,,Cedrus,,,,sp.,,,,Cedrus sp.,pollen,Cedrus sp.,,,,,NOAA-1-96:5619
,,Celtis,,,,sp.,,,,Celtis sp.,pollen,Celtis sp.,,,,,NOAA-1-96:5620
,,Centaurea,,,,sp.,,,,Centaurea sp.,pollen,Centaurea sp.,,,,,NOAA-1-96:5621
,,Cephalotaxus,,,,sp.,,,,Cephalotaxus sp.,pollen,Cephalotaxus,,,,,NOAA-1-96:5622
,?,Cephalotaxus,,,,sp.,,,,? Cephalotaxus sp.,pollen,Cephalotaxus (q),,,,,NOAA-1-96:5623
,,Ceratophyllum,,,,sp.,,,,Ceratophyllum sp.,pollen,Ceratophyllum,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5624
,,Ceratosporites,,,,equalis,,,,Ceratosporites equalis,pollen,Ceratosporites equalis,,,,,NOAA-1-96:5625
,,Ceratonia,,,,sp.,,,,Ceratonia sp.,pollen,Certonia sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5626
Chenopodiaceae indet.,,,,,,,,,,Chenopodiaceae indet.,pollen,Chenopodiaceae,,,,,NOAA-1-96:5627
Chenopodiaceae indet.,,,,,,,,,,Chenopodiaceae indet.,pollen,Chenopodiaceae sp.,,,,,NOAA-1-96:5628
,,Chenopodipollis,,,,sp.,,,,Chenopodipollis sp.,pollen,Chenopodipollis sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5629
,,Chenopodium,,,,sp.,,,,Chenopodium sp.,pollen,Chenopodium sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5630
,,Cicatricosisporites,,,,australiensis,,,,Cicatricosisporites australiensis,pollen,Cicatricosisporites australiensis,,,,,NOAA-1-96:5631
,,Cicatricosisporites,,,,sp.,,,,Cicatricosisporites sp.,pollen,Cicatricosisporites sp.,,,,,NOAA-1-96:5632
,,Cingutriletes,,,,australis,,,,Cingutriletes australis,pollen,Cingutriletes australis,,,,,NOAA-1-96:5633
,,Cingutriletes,,,,clavus,,,,Cingutriletes clavus,pollen,Cingutriletes clavus,,,,,NOAA-1-96:5634
Cistaceae indet.,,,,,,,,,,Cistaceae indet.,pollen,Cistaceae,,,,,NOAA-1-96:5635
,,Clavatipollenites,,,,sp.,,,,Clavatipollenites sp.,pollen,Clavatipollenites sp.,,,,,NOAA-1-96:5636
,,Clavifera,,,,triplex,,,,Clavifera triplex,pollen,Clavifera triplex,,,,,NOAA-1-96:5637
,,Cnemidaria,,,,sp.,,,,Cnemidaria sp.,pollen,Cnemidaria sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5638
Compositae indet.,,,,,,,,,,Compositae indet.,pollen,Compositae,,,,,NOAA-1-96:5639
Compositae indet.,,,,,,,,,,Compositae indet.,pollen,Compositae (high-spined),,,,Compositae (high-spined),NOAA-1-96:5640
Compositae indet.,,,,,,,,,,Compositae indet.,pollen,Compositae (low-spined),,,,Compositae (low-spined),NOAA-1-96:5641
,,Concavisporites,,,,sp.,,,,Concavisporites sp.,pollen,Concavisporites sp.,,,,,NOAA-1-96:5642
,,Concavissimisporites,,,,granulatus,,,,Concavissimisporites granulatus,pollen,Concavissimisporites granulatus,,,,,NOAA-1-96:5643
,,Concavissimisporites,,,,punctatus,,,,Concavissimisporites punctatus,pollen,Concavissimisporites punctatus,,,,,NOAA-1-96:5644
Convolvulaceae indet.,,,,,,,,,,Convolvulaceae indet.,pollen,Convolvulaceae,,,,,NOAA-1-96:5645
,,Cordia,,,,sp.,,,,Cordia sp.,pollen,Cordia sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5646
,,Cornus,,,,sp.,,,,Cornus sp.,pollen,Cornus,,,,,NOAA-1-96:5647
,,Corollina,,,,sp.,,,,Corollina sp.,pollen,Corollina sp.,,,,,NOAA-1-96:5648
,,Corylus,,,,sp.,,,,Corylus sp.,pollen,Corylus sp.,,,,,NOAA-1-96:5649
Crotonoideae indet.,,,,,,,,,,Crotonoideae indet.,pollen,Crotonoideae,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5650
Cruciferae indet.,,,,,,,,,,Cruciferae indet.,pollen,Cruciferae,,,,,NOAA-1-96:5651
,,Cryptomeria,,,,sp.,,,,Cryptomeria sp.,pollen,Crytomeria,,misspelled gens,,,NOAA-1-96:5652
,,Cupanieidites,,,,orthoteichus,,,,Cupanieidites orthoteichus,pollen,Cupanieidites orthoteichus,,,,,NOAA-1-96:5653
Cupressaceae indet.,,,,,,,,,,Cupressaceae indet.,pollen,Cupressaceae,,,,,NOAA-1-96:5654
,,Cyathea,,,,sp.,,,,Cyathea sp.,pollen,Cyathea sp.,,,,,NOAA-1-96:5655
,,Cyathidites,,,,australis,,,,Cyathidites australis,pollen,Cyathidites australis,,,,,NOAA-1-96:5656
,,Cyathidites,,,,minor,,,,Cyathidites minor,pollen,Cyathidites minor,,,,,NOAA-1-96:5657
,,Cyathidites,,,,patagonicus,,,,Cyathidites patagonicus,pollen,Cyathidites patagonicus,,,,,NOAA-1-96:5658
,,Cyathidites,,,,punctatus,,,,Cyathidites punctatus,pollen,Cyathidites punctatus,,,,,NOAA-1-96:5659
,,Cyathidites,,,,sp.,,,,Cyathidites sp.,pollen,Cyathidites sp.,,,,,NOAA-1-96:5660
Cyperaceae indet.,,,,,,,,,,Cyperaceae indet.,pollen,Cyperaceae,,,,,NOAA-1-96:5661
,,Cyatheacidites,,,,sp.,,,,Cyatheacidites sp.,pollen,Cystheacidites sp.,,misspelled genus; VK,,,NOAA-1-96:5662
,,Dacrydium,,,,cupressinum,,,,Dacrydium cupressinum,pollen,Dacrydium cupressinum,,,,,NOAA-1-96:5663
,?,Dacrydium,,,,cupressinum,,,,? Dacrydium cupressinum,pollen,Dacrydium cupressinum (q),,,,,NOAA-1-96:5664
,,Dacrydiumites,,,,lawsonii,,,,Dacrydiumites lawsonii,pollen,Dacrydiumites lawsonii,,,,,NOAA-1-96:5665
,,Dacrydiumites,,,,sp.,,,,Dacrydiumites sp.,pollen,Dacrydiumites sp.,,,,,NOAA-1-96:5666
,?,Deltoidospora,,,,delicata,,,,? Deltoidospora delicata,pollen,Deltoidospora delicata (q),,,,,NOAA-1-96:5667
,,Deltoidospora,,,,sp.,,,,Deltoidospora sp.,pollen,Deltoidospora sp.,,,,,NOAA-1-96:5668
,,Densosporites,,,,velatus,,,,Densosporites velatus,pollen,Densosporites velatus,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5669
,,Dicksonia,,,,sp.,,,,Dicksonia sp.,pollen,Dicksonia sp.,,,,,NOAA-1-96:5670
,,Dicksonia,,,,squarrosa,,,,Dicksonia squarrosa,pollen,Dicksonia squarrosa,,,,,NOAA-1-96:5671
,,Dicliptera,,,,sp.,,,,Dicliptera sp.,pollen,Dicliptera sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5672
,,Dicolpopollis,,,,sp.,,,,Dicolpopollis sp.,pollen,Dicolpopollis sp.,,,,,NOAA-1-96:5673
,,Dictyophyllidites,,,,sp.,,,,Dictyophyllidites sp.,pollen,Dictyophyllidites sp.,,,,,NOAA-1-96:5674
Dipsacaceae indet.,,,,,,,,,,Dipsacaceae indet.,pollen,Dipsaceae,,misspelled,,,NOAA-1-96:5675
,?,Dorstenia,,,,sp.,,,,? Dorstenia sp.,pollen,Dorstenia sp. (q),,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5676
,,Drimys,,,,sp.,,,,Drimys sp.,pollen,Drimys sp.,,,,,NOAA-1-96:5677
,,Echiperiporites,,,,estelae,,,,Echiperiporites estelae,pollen,Echiperiporites estelae,,,,,NOAA-1-96:5678
,?,Echitricolporites,,,,sp.,,,,? Echitricolporites sp.,pollen,Echitricolporites sp. (q),,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5679
,,Engelhardia,,,,sp.,,,,Engelhardia sp.,pollen,Engelhardtia sp.,,,"in PBDB, so it will be classified correctly",,NOAA-1-96:5680
,?,Engelhardia,,,,sp.,,,,? Engelhardia sp.,pollen,Engelhardtia sp.(q),,,,,NOAA-1-96:5681
,,Ephedra,,,,sp.,,,,Ephedra sp.,pollen,Ephedra sp.,,,,,NOAA-1-96:5682
