taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,kingdom_taxon_id,kingdom_taxon_name,phylum_taxon_id,phylum_taxon_name,class_taxon_id,class_taxon_name,order_taxon_id,order_taxon_name,family_taxon_id,family_taxon_name,genus_taxon_id,genus_taxon_name,species_taxon_id,species_taxon_name
planktic_forams,Globigerinatheka howeii,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka index,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka lindiensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka mexicana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka micra,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka rubriformis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka senni,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinatheka subconglobata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinella adamsi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinella pseudobesa,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinella siphonifera,422303,Globigerinella siphonifera,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1501,Globigerinella,422303,Globigerinella siphonifera
planktic_forams,Globigerinelloides algerianus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinelloides asperus,474105,Globigerinelloides asperus,species,87643,Chromista,71228,Foraminifera,,,,,474098,Planomalinidae,1502,Globigerinelloides,474105,Globigerinelloides asperus
planktic_forams,Globigerinelloides blowi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinelloides ferreolensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinelloides messinae,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinopsis aguasayensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinopsis mitra,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita africana,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita ambitacrena,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita bradyi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita ciperoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita dissimilis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita echinatus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita globiformis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita glutinata,82225,Globigerinita glutinata,species,87643,Chromista,71228,Foraminifera,,,,,422373,Globigerinitidae,1503,Globigerinita,82225,Globigerinita glutinata
planktic_forams,Globigerinita howei,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita incrusta,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita juvenilis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita martini,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita naparimaensis,422374,Globigerinita naparimaensis,species,87643,Chromista,71228,Foraminifera,,,,,422373,Globigerinitidae,1503,Globigerinita,422374,Globigerinita naparimaensis
planktic_forams,Globigerinita parvula,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita pera,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita praestainforthi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita quinqueloba,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita riveroae,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita simulans,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita stainforthi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita suteri,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita taroubaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita turgida,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita unicava,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinita uvula,422377,Globigerinita uvula,species,87643,Chromista,71228,Foraminifera,,,,,422373,Globigerinitidae,1503,Globigerinita,422377,Globigerinita uvula
planktic_forams,Globigerinoides adriaticus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides amplus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides apertasuturalis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides bulloides,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides conglobatus,388401,Globigerinoides conglobatus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1504,Globigerinoides,388401,Globigerinoides conglobatus
planktic_forams,Globigerinoides cyclostoma,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides emeisi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides fragilis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides glutinata,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides gomitulus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides helicinus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides higginsi,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides inusitatus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides mitra,422310,Globigerinoides mitra,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1504,Globigerinoides,422310,Globigerinoides mitra
planktic_forams,Globigerinoides obliqus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides parkerae,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides praefistulosus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides praemenardii,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides praeprimordius,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides primitiva,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides pseudoruber,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides pseudosellii,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides quadrilobatus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides quinqueloba,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides robustus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides ruber,388391,Globigerinoides ruber,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1504,Globigerinoides,388391,Globigerinoides ruber
planktic_forams,Globigerinoides rubescens,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides rubriformis,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides sacculifer,388388,Trilobatus sacculifer,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,422361,Trilobatus,388388,Trilobatus sacculifer
planktic_forams,Globigerinoides seigeli,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides sicanus,82228,Trilobatus sicanus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,422361,Trilobatus,82228,Trilobatus sicanus
planktic_forams,Globigerinoides siphonifera,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides subquadratus,422311,Globigerinoides subquadratus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1504,Globigerinoides,422311,Globigerinoides subquadratus
planktic_forams,Globigerinoides subsacculifer,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides suleki,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides transitorius,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides trilobus,82229,Globigerinoides trilobus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1504,Globigerinoides,82229,Globigerinoides trilobus
planktic_forams,Globigerinoides trilobuus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides triloculinoides,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinoides tyrrhenicus,,,,,,,,,,,,,,,,,
planktic_forams,Globigerinopsis grilli,,,,,,,,,,,,,,,,,
planktic_forams,Globoconusa conusa,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina acostaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina advena,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina altispira,82231,Globoquadrina altispira,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1518,Globoquadrina,82231,Globoquadrina altispira
planktic_forams,Globoquadrina altispiris,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina asanoi,422466,Globoquadrina asanoi,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,422466,Globoquadrina asanoi
planktic_forams,Globoquadrina conica,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina dehiscens,398747,Globoquadrina dehiscens,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1518,Globoquadrina,398747,Globoquadrina dehiscens
planktic_forams,Globoquadrina dutertrei,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina galavisi,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina globosa,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina gortanii,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina haroemaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina hexagona,422316,Globorotaloides hexagonus,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1523,Globorotaloides,422316,Globorotaloides hexagonus
planktic_forams,Globoquadrina humerosa,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina inflata,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina langhiana,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina larmeui,422290,Dentoglobigerina larmeui,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1264,Dentoglobigerina,422290,Dentoglobigerina larmeui
planktic_forams,Globoquadrina niraensis,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina obesa,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina pachyderma,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina planispira,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina prasaepis,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina pseudofoliata,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina pseudovenezuelana,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina quadraria,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina tapuriensis,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina tripartita,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina venezuelana,422292,Dentoglobigerina venezuelana,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1264,Dentoglobigerina,422292,Dentoglobigerina venezuelana
planktic_forams,Globoquadrina winkleri,,,,,,,,,,,,,,,,,
planktic_forams,Globoquadrina zuelana,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia acarinata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia acostaensis,402483,Neogloboquadrina acostaensis,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,402483,Neogloboquadrina acostaensis
planktic_forams,Globorotalia aculeata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia acuta,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia acutispira,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia aemiliana,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia aequa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia akersi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia albeari,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia ampliapertura,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia angulata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia angulosa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia apanthesma,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia apertura,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia aragonensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia archeomenardii,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia aspensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia atlantica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia australiformis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia barisanensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia baverensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia bella,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia binaiensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia birnagae,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia birnigae,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia bolivariana,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia bononiensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia brevispina,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia broedermanni,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia bullbrooki,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia caucasica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia cavernula,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia centralis,379427,Globorotalia centralis,species,87643,Chromista,71228,Foraminifera,,,,,112318,Hedbergellidae,2739,Turborotalia,379427,Globorotalia centralis
planktic_forams,Globorotalia cerroazulensis,379423,Turborotalia cerroazulensis,species,87643,Chromista,71228,Foraminifera,,,,,112318,Hedbergellidae,2739,Turborotalia,379423,Turborotalia cerroazulensis
planktic_forams,Globorotalia chapmanni,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia cifellii,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia clemenciae,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia cocoaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia collactea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia compressa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia conicotruncata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia conoidea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia continuosa,422352,Paragloborotalia continuosa,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,2065,Paragloborotalia,422352,Paragloborotalia continuosa
planktic_forams,Globorotalia convexa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia crassaformis,422429,Globorotalia (Truncorotalia) crassaformis,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,422429,Globorotalia (Truncorotalia) crassaformis
planktic_forams,Globorotalia crassata,355111,Globorotalia crassata,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,355111,Globorotalia crassata
planktic_forams,Globorotalia crassula,82245,Globorotalia (Truncorotalia) crassula,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,82245,Globorotalia (Truncorotalia) crassula
planktic_forams,Globorotalia crater,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia crotonensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia cultrata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia cunialensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia danica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia dolabrata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia dutertrei,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia eastropacia,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia edgari,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia ehrenbergi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia esnaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia euaperta,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia explicationis,422394,Globoconella explicationis,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,103797,Globoconella,422394,Globoconella explicationis
planktic_forams,Globorotalia exserta,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia figiensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia fohsi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia formosa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia frontosa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia galapagosensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia gemma,422379,Tenuitella gemma,species,87643,Chromista,71228,Foraminifera,,,,,422373,Globigerinitidae,2652,Tenuitella,422379,Tenuitella gemma
planktic_forams,Globorotalia gigantea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia globorotaloidea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia gracilis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia gratata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia gravelli,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia guatemalensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia haunsbergensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia hexagona,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia hirsuta,422433,Globorotalia (Hirsutella) hirsuta,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,422433,Globorotalia (Hirsutella) hirsuta
planktic_forams,Globorotalia hispidicidaris,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia humerosa,402487,Neogloboquadrina humerosa,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1917,Neogloboquadrina,402487,Neogloboquadrina humerosa
planktic_forams,Globorotalia humilis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia ikebei,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia imitata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia inaequiconica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia incisa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia incognita,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia incompta,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia inconstans,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia increbescens,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia inflata,422398,Globoconella inflata,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,103797,Globoconella,422398,Globoconella inflata
planktic_forams,Globorotalia insolita,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia intermedia,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia kolchidica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia kugleri,474517,Globorotalia kugleri,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,474517,Globorotalia kugleri
planktic_forams,Globorotalia laevigata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia lehneri,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia lensiformis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia lobata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia magnifica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia margaritae,422440,Globorotalia (Hirsutella) margaritae,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,422440,Globorotalia (Hirsutella) margaritae
planktic_forams,Globorotalia marginodentata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia marksi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia mayeri,422356,Paragloborotalia mayeri,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,2065,Paragloborotalia,422356,Paragloborotalia mayeri
planktic_forams,Globorotalia mckannai,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia mediterranea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia medizzai,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia menardi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia menardii,82235,Globorotalia (Menardella) menardii,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,82235,Globorotalia (Menardella) menardii
planktic_forams,Globorotalia mendacis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia mineacea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia minima,82238,Globorotalia minima,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,82238,Globorotalia minima
planktic_forams,Globorotalia minutissima,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia miotumida,422393,Globoconella miotumida,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,103797,Globoconella,422393,Globoconella miotumida
planktic_forams,Globorotalia miozea,422402,Globoconella miozea,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,103797,Globoconella,422402,Globoconella miozea
planktic_forams,Globorotalia multicamerta,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia multiloba,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia multiloculata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia nana,474523,Globorotalia nana,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,474523,Globorotalia nana
planktic_forams,Globorotalia naussi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia neoflexuosa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia nicoli,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia nkbrownii,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia nympha,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia obesa,398745,Globigerinella obesa,species,87643,Chromista,71228,Foraminifera,,,,,82191,Globigerinidae,1501,Globigerinella,398745,Globigerinella obesa
planktic_forams,Globorotalia obliquiloculata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia occlusa,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia opima,422351,Globorotalia opima,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,422351,Globorotalia opima
planktic_forams,Globorotalia oscitans,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pachyderma,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pachytheca,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia palpebra,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia panda,422443,Globorotalia panda,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,422443,Globorotalia panda
planktic_forams,Globorotalia parahexagona,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia paralenguaensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia parkerae,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia partimlabiata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pasionensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pentacamerata,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia perclara,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia peripheroronda,82239,Fohsella peripheroronda,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,422385,Fohsella,82239,Fohsella peripheroronda
planktic_forams,Globorotalia permicra,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia pertenuis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia petaliformis,422397,Globorotalia petaliformis,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,103797,Globoconella,422397,Globorotalia petaliformis
planktic_forams,Globorotalia planispira,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia planoconica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia plesiotumida,422448,Globorotalia plesiotumida,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,1521,Globorotalia,422448,Globorotalia plesiotumida
planktic_forams,Globorotalia pomeroli,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia possagnoensis,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia postcretacea,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praecursoria,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praefohsi,422386,Fohsella praefohsi,species,87643,Chromista,71228,Foraminifera,,,,,82192,Globorotaliidae,422385,Fohsella,422386,Fohsella praefohsi
planktic_forams,Globorotalia praehirsuta,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praekugleri,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praemargaritae,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praemenardi,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia praemiocenica,,,,,,,,,,,,,,,,,
planktic_forams,Globorotalia prasaepis,,,,,,,,,,,,,,,,,
