taxon_group,genus species,pbdb_taxon_id,pbdb_taxon_name,pbdb_taxon_rank,genus_taxon_id,genus_taxon_name,family_taxon_id,family_taxon_name,order_taxon_id,order_taxon_name,class_taxon_id,class_taxon_name,phylum_taxon_id,phylum_taxon_name,kingdom_taxon_id,kingdom_taxon_name,unranked clade_taxon_id,unranked clade_taxon_name,species_taxon_id,species_taxon_name
diatoms,Coscinodiscus cruxii,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus curvatus,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus denarius,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus elliptopora,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus fimbriatus,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus gigas,454444,Coscinodiscus gigas,species,71292,Coscinodiscus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Coscinodiscus hajosiae,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus lewisianus,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus lineatus,454445,Coscinodiscus lineatus,species,71292,Coscinodiscus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Coscinodiscus mutabilis,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus norwegicus,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus pacificus,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus sawamurae,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus subtilis,454448,Coscinodiscus subtilis,species,71292,Coscinodiscus,71206,Coscinodiscaceae,426780,Coscinodiscales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Coscinodiscus superbus,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus uralensis,,,,,,,,,,,,,,,,,,,
diatoms,Coscinodiscus vulnificus,,,,,,,,,,,,,,,,,,,
diatoms,Cosmiodiscus insignis,,,,,,,,,,,,,,,,,,,
diatoms,Costopyxis trochlea,,,,,,,,,,,,,,,,,,,
diatoms,Craspedodiscus elegans,,,,,,,,,,,,,,,,,,,
diatoms,Craspedodiscus umbonatus,,,,,,,,,,,,,,,,,,,
diatoms,Crucidenticula nicobarica,,,,,,,,,,,,,,,,,,,
diatoms,Crucidenticula paranicobarica,,,,,,,,,,,,,,,,,,,
diatoms,Crucidenticula sawamurae,,,,,,,,,,,,,,,,,,,
diatoms,Cyclotella antiqua,,,,,,,,,,,,,,,,,,,
diatoms,Cyclotella litoralis,,,,,,,,,,,,,,,,,,,
diatoms,Cyclotella radiosa,,,,,,,,,,,,,,,,,,,
diatoms,Cyclotella styroleum,,,,,,,,,,,,,,,,,,,
diatoms,Cymatosira lorenziana,,,,,,,,,,,,,,,,,,,
diatoms,Cymatosira immunis,,,,,,,,,,,,,,,,,,,
diatoms,Cymatotheca weissflogii,,,,,,,,,,,,,,,,,,,
diatoms,Cymbella sinensis,,,,,,,,,,,,,,,,,,,
diatoms,Delphineis ischaboensis,,,,,,,,,,,,,,,,,,,
diatoms,Delphineis karstenii,,,,,,,,,,,,,,,,,,,
diatoms,Delphineis margalitalimbata,,,,,,,,,,,,,,,,,,,
diatoms,Delphineis novaecaesaraea,,,,,,,,,,,,,,,,,,,
diatoms,Delphineis surirella,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis dimorpha,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis hyalina,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis katayamae,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis hustedtii,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis lauta,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis meridionalis,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis praehyalina,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis praekatayamae,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis punctata,,,,,,,,,,,,,,,,,,,
diatoms,Denticulopsis simonsenii,,,,,,,,,,,,,,,,,,,
diatoms,Dextradonator eximius,,,,,,,,,,,,,,,,,,,
diatoms,Dimeregramma dubium,,,,,,,,,,,,,,,,,,,
diatoms,Dimeregramma fulvum,,,,,,,,,,,,,,,,,,,
diatoms,Diploneis coffeiformis,,,,,,,,,,,,,,,,,,,
diatoms,Diploneis praestes,,,,,,,,,,,,,,,,,,,
diatoms,Diploneis weissflogi,,,,,,,,,,,,,,,,,,,
diatoms,Distephanosira architecturalis,,,,,,,,,,,,,,,,,,,
diatoms,Drepanotheca bivittata,,,,,,,,,,,,,,,,,,,
diatoms,Epithemia adnata,,,,,,,,,,,,,,,,,,,
diatoms,Ethmodiscus gazellae,,,,,,,,,,,,,,,,,,,
diatoms,Eucampia balaustium,,,,,,,,,,,,,,,,,,,
diatoms,Eurossia irregularis,,,,,,,,,,,,,,,,,,,
diatoms,Fragilaria miocenica,,,,,,,,,,,,,,,,,,,
diatoms,Fragilariopsis lacrima,,,,,,,,,,,,,,,,,,,
planktic_forams,Globigerina umbilicata,422298,Globigerina umbilicata,species,1498,Globigerina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella aequilateralis,422300,Globigerinella aequilateralis,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella aequilateralis,422300,Globigerinella aequilateralis,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella aequilateralis,422300,Globigerinella aequilateralis,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella aequilateralis,422300,Globigerinella aequilateralis,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella aequilateralis,422300,Globigerinella aequilateralis,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella aequilateralis,422300,Globigerinella aequilateralis,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinella calida,422302,Globigerinella calida,species,1501,Globigerinella,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides ruber,388393,Globigerinoides ruber,species,1504,Globigerinoides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides ruber,388393,Globigerinoides ruber,species,1504,Globigerinoides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides ruber,388393,Globigerinoides ruber,species,1504,Globigerinoides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides ruber,388393,Globigerinoides ruber,species,1504,Globigerinoides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides ruber,388393,Globigerinoides ruber,species,1504,Globigerinoides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides ruber,388393,Globigerinoides ruber,species,1504,Globigerinoides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides sacculifer,388389,Globigerinoides sacculifer,species,422361,Trilobatus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides sacculifer,388389,Globigerinoides sacculifer,species,422361,Trilobatus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides sacculifer,388389,Globigerinoides sacculifer,species,422361,Trilobatus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globigerinoides sacculifer,388389,Globigerinoides sacculifer,species,422361,Trilobatus,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia menardii,422442,Globorotalia (Menardella) menardii,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia scitula,422454,Globorotalia (Hirsutella) scitula,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia scitula,422454,Globorotalia (Hirsutella) scitula,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia scitula,422454,Globorotalia (Hirsutella) scitula,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia scitula,422454,Globorotalia (Hirsutella) scitula,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia scitula,422454,Globorotalia (Hirsutella) scitula,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia scitula,422454,Globorotalia (Hirsutella) scitula,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia tumida,422447,Globorotalia tumida,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia tumida,422447,Globorotalia tumida,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia tumida,422447,Globorotalia tumida,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia tumida,422447,Globorotalia tumida,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia tumida,422447,Globorotalia tumida,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia tumida,422447,Globorotalia tumida,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia ungulata,422463,Globorotalia ungulata,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia ungulata,422463,Globorotalia ungulata,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia ungulata,422463,Globorotalia ungulata,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotalia ungulata,422463,Globorotalia ungulata,species,1521,Globorotalia,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
planktic_forams,Globorotaloides hexagona,422318,Globorotaloides hexagona,species,1523,Globorotaloides,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Glyphodesmis acus,,,,,,,,,,,,,,,,,,,
diatoms,Gomphonema lanceolata,,,,,,,,,,,,,,,,,,,
diatoms,Gomphonema longiceps,,,,,,,,,,,,,,,,,,,
diatoms,Gomphonema parvulum,,,,,,,,,,,,,,,,,,,
diatoms,Gomphonema tergrstinum,,,,,,,,,,,,,,,,,,,
diatoms,Grunoviella gemmata,,,,,,,,,,,,,,,,,,,
diatoms,Grunowiella palaeocaenica,,,,,,,,,,,,,,,,,,,
diatoms,Hantzschia amphioxys,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus conicus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus ciesielskii,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus velatus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus incisus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus crenulatus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus elegans,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus inaequilaterus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus inequilaterus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus insignis,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus kristofferseni,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus nocchiae,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus peripterus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus polycystinorum,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus polymorphus,387089,Hemiaulus polymorphus,species,71255,Hemiaulus,387088,Hemiaulaceae,426784,Hemiaulales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Hemiaulus rectus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus rossicus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus grassus,,,,,,,,,,,,,,,,,,,
diatoms,Hemiaulus speciosus,,,,,,,,,,,,,,,,,,,
diatoms,Hemidiscus cuneiformis,,,,,,,,,,,,,,,,,,,
diatoms,Hemidiscus karstenii,,,,,,,,,,,,,,,,,,,
diatoms,Hemidiscus triangularus,,,,,,,,,,,,,,,,,,,
diatoms,Hyalodiscus scotticus,,,,,,,,,,,,,,,,,,,
diatoms,Hyalodiscus ambiguus,,,,,,,,,,,,,,,,,,,
diatoms,Hyalodiscus radiatus,,,,,,,,,,,,,,,,,,,
diatoms,Hyalodiscus subtilus,,,,,,,,,,,,,,,,,,,
diatoms,Kisseleviella magnaareolata,,,,,,,,,,,,,,,,,,,
diatoms,Koizumia adaroi,,,,,,,,,,,,,,,,,,,
diatoms,Koizumia tatsunokuchiensis,,,,,,,,,,,,,,,,,,,
diatoms,Leptocylindrus danicus,,,,,,,,,,,,,,,,,,,
diatoms,Lisitzinia ornata,,,,,,,,,,,,,,,,,,,
diatoms,Lithodesmium minisculum/reynoldsii,,,,,,,,,,,,,,,,,,,
diatoms,Lithodesmium minusculum,,,,,,,,,,,,,,,,,,,
diatoms,Lyrella hennedyii,,,,,,,,,,,,,,,,,,,
diatoms,Macrora barbadensis,,,,,,,,,,,,,,,,,,,
diatoms,Macrora barbadensis,,,,,,,,,,,,,,,,,,,
diatoms,Macrora barbadensis,,,,,,,,,,,,,,,,,,,
diatoms,Macrora barbadensis,,,,,,,,,,,,,,,,,,,
diatoms,Mastogloia capitata,,,,,,,,,,,,,,,,,,,
diatoms,Melosira architecturalis,,,,,,,,,,,,,,,,,,,
diatoms,Melosira granulata,,,,,,,,,,,,,,,,,,,
diatoms,Melosira ignota,,,,,,,,,,,,,,,,,,,
diatoms,Melosira polaris,,,,,,,,,,,,,,,,,,,
diatoms,Monaxons taxa,,,,,,,,,,,,,,,,,,,
diatoms,Monobrachia unicornitis,,,,,,,,,,,,,,,,,,,
diatoms,Navicula pygmaea,,,,,,,,,,,,,,,,,,,
diatoms,Navicula udintsevii,,,,,,,,,,,,,,,,,,,
diatoms,Neodelphineis pelagica,473832,Neodelphineis pelagica,species,473831,Neodelphineis,71195,Diatomaceae,,,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Neodenticula kamschatica,,,,,,,,,,,,,,,,,,,
diatoms,Neodenticula kamtschatica,,,,,,,,,,,,,,,,,,,
diatoms,Neodenticula koizumii,,,,,,,,,,,,,,,,,,,
diatoms,Neodenticula seminae,,,,,,,,,,,,,,,,,,,
diatoms,Neodenticula seminae/koizumii,,,,,,,,,,,,,,,,,,,
diatoms,Neodenticula rolandii,,,,,,,,,,,,,,,,,,,
diatoms,Neogloboquadrina dutertrei,402486,Neogloboquadrina dutertrei,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Neogloboquadrina dutertrei,402486,Neogloboquadrina dutertrei,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Neogloboquadrina dutertrei,402486,Neogloboquadrina dutertrei,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Neogloboquadrina dutertrei,402486,Neogloboquadrina dutertrei,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Neogloboquadrina dutertrei,402486,Neogloboquadrina dutertrei,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Neogloboquadrina dutertrei,402486,Neogloboquadrina dutertrei,species,1917,Neogloboquadrina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Nitzschia challengeri,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia cylindrica,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia maleinterpretaria,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia rolandii,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia arcula,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia aurica,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia barronii,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia jouseana,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia reinholdii,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia praeinterfrigidaria,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia cylindrus,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia denticuloides,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia evenscens,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia kerguelenis,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia kolackzeckii,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia lacrima,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia lorenziana,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia marina/reinholdii,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia obliquecostata,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia praecurta,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia pseudokerguelenis,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia riedelia,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia sicula,,,,,,,,,,,,,,,,,,,
diatoms,Nitzschia interfrigidaria,,,,,,,,,,,,,,,,,,,
diatoms,Odontella weissflogii,,,,,,,,,,,,,,,,,,,
diatoms,Odontotropis cristata,,,,,,,,,,,,,,,,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Orbulina universa,113298,Orbulina universa,species,2002,Orbulina,82191,Globigerinidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Paralia architecturalis,,,,,,,,,,,,,,,,,,,
diatoms,Paralia crenulata,,,,,,,,,,,,,,,,,,,
diatoms,Paralia sulcata,387015,Paralia sulcata,species,71263,Paralia,427318,Paraliaceae,426789,Paraliales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Pinnularia alphina,,,,,,,,,,,,,,,,,,,
diatoms,Pinnularia appendiculata,,,,,,,,,,,,,,,,,,,
diatoms,Pinnularia molaris,,,,,,,,,,,,,,,,,,,
diatoms,Planktoniella sol,,,,,,,,,,,,,,,,,,,
diatoms,Porosira denticulata,,,,,,,,,,,,,,,,,,,
diatoms,Porotheca danica,,,,,,,,,,,,,,,,,,,
diatoms,Pseudopyxilla baltica,,,,,,,,,,,,,,,,,,,
diatoms,Pseudopyxilla rossica,,,,,,,,,,,,,,,,,,,
diatoms,Pseudopyxilla tempereana,,,,,,,,,,,,,,,,,,,
diatoms,Pseudostictodiscus picus,,,,,,,,,,,,,,,,,,,
diatoms,Pseudotriceratium punctatum,,,,,,,,,,,,,,,,,,,
diatoms,Pseudotriceratium wallichii,,,,,,,,,,,,,,,,,,,
diatoms,Pterotheca aculeifera,,,,,,,,,,,,,,,,,,,
diatoms,Pterotheca clavata,,,,,,,,,,,,,,,,,,,
diatoms,Pterotheca evermanni,,,,,,,,,,,,,,,,,,,
diatoms,Pterotheca kittoniana,,,,,,,,,,,,,,,,,,,
diatoms,Pterotheca simplex,75878,Pterotheca simplex,species,8368,Pterotheca,70868,Pterothecidae,8305,Bellerophontida,8304,Gastropoda,7805,Mollusca,67091,Animalia,,,75878,Pterotheca simplex
diatoms,Pulleniatina obliquiloculata,402446,Pulleniatina obliquiloculata,species,2325,Pulleniatina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Pulleniatina obliquiloculata,402446,Pulleniatina obliquiloculata,species,2325,Pulleniatina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Pulleniatina obliquiloculata,402446,Pulleniatina obliquiloculata,species,2325,Pulleniatina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Pulleniatina obliquiloculata,402446,Pulleniatina obliquiloculata,species,2325,Pulleniatina,82192,Globorotaliidae,,,,,288974,Foraminifera,212476,Rhizaria,,,,
diatoms,Pyxilla oligocaenica,,,,,,,,,,,,,,,,,,,
diatoms,Rhaphoneis amphiceros,387105,Rhaphoneis amphiceros,species,82171,Rhaphoneis,433369,Rhaphoneidaceae,426791,Rhaphoneidales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Rhaphoneis paralellica,,,,,,,,,,,,,,,,,,,
diatoms,Rhaphoneis paralis,,,,,,,,,,,,,,,,,,,
diatoms,Rhaphoneis surirelloides,,,,,,,,,,,,,,,,,,,
diatoms,"Rhizosolenia ""Imbricatae""",,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia hebetata,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia hotaense,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia oligocaenica,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia palleola,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia praebergonii,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia robusta,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia setigera/pungens,,,,,,,,,,,,,,,,,,,
diatoms,Rhizosolenia alata,,,,,,,,,,,,,,,,,,,
diatoms,Rocella praenitida,,,,,,,,,,,,,,,,,,,
diatoms,Rocella semigelida,,,,,,,,,,,,,,,,,,,
diatoms,Rocella vigilans,,,,,,,,,,,,,,,,,,,
diatoms,Rossiella magna,,,,,,,,,,,,,,,,,,,
diatoms,Rossiella symmetrica,,,,,,,,,,,,,,,,,,,
diatoms,Rouxia granda,,,,,,,,,,,,,,,,,,,
diatoms,Rouxia ciesielski,,,,,,,,,,,,,,,,,,,
diatoms,Rouxia quadrangula,,,,,,,,,,,,,,,,,,,
diatoms,Sceptroneis tenue,,,,,,,,,,,,,,,,,,,
diatoms,Sceptroneis fennerae,,,,,,,,,,,,,,,,,,,
diatoms,Sceptroneis humuncia,,,,,,,,,,,,,,,,,,,
diatoms,Sceptroneis ligulatus,,,,,,,,,,,,,,,,,,,
diatoms,Sceptroneis pupa/grunowii,,,,,,,,,,,,,,,,,,,
diatoms,Sceptroneis tenue/pesplanus,,,,,,,,,,,,,,,,,,,
diatoms,Simonseniella curvirostris,,,,,,,,,,,,,,,,,,,
diatoms,Simonseniella barboi,,,,,,,,,,,,,,,,,,,
diatoms,Simonseniella interposita,,,,,,,,,,,,,,,,,,,
diatoms,Simonseniella praebarboi,,,,,,,,,,,,,,,,,,,
diatoms,Skeletonema barbadense,,,,,,,,,,,,,,,,,,,
diatoms,Skeletonema costatum,,,,,,,,,,,,,,,,,,,
diatoms,Skeletonema utriculosa,,,,,,,,,,,,,,,,,,,
diatoms,Solium exculptum,,,,,,,,,,,,,,,,,,,
diatoms,Sphynctolethus hemiauloides,,,,,,,,,,,,,,,,,,,
diatoms,Stellarima primalabiata,,,,,,,,,,,,,,,,,,,
diatoms,Stephanodiscus turris,,,,,,,,,,,,,,,,,,,
diatoms,Stephanogonia polycantha,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis schulzii,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis marginata,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis superba,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis corona,387020,Stephanopyxis corona,species,71276,Stephanopyxis,433387,Stephanopyxidaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Stephanopyxis ornata,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis splendidus,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis tunis,,,,,,,,,,,,,,,,,,,
diatoms,Stephanopyxis turris,382621,Stephanopyxis turris,species,71276,Stephanopyxis,433387,Stephanopyxidaceae,426788,Melosirales,69587,Bacillariophyceae,432613,Ochrophyta,,,28595,Life,,
diatoms,Stictodiscus kittonianus,,,,,,,,,,,,,,,,,,,
diatoms,Stictodiscus bipolaris,,,,,,,,,,,,,,,,,,,
diatoms,Synedra jouseana/miocenica,,,,,,,,,,,,,,,,,,,
diatoms,Synedra jouseana,,,,,,,,,,,,,,,,,,,
diatoms,Synedra pulchella,,,,,,,,,,,,,,,,,,,
diatoms,Tetracyclus emarginatus,,,,,,,,,,,,,,,,,,,
diatoms,Thalassionema schraderi,,,,,,,,,,,,,,,,,,,
